id_sp,kab_kota_pt,provinsi_pt,akreditasi,nama_singkat,status_pt,nama_pt,jenis_pt,jumlah_prodi,range_biaya_kuliah
hTE0Fcjc9uJxQje5jkbRWRY1cetd83u7xD1A4Z30sQEXXDQPqLjKkoekWOTu27SbgC-KfQ==,Kota Padang Sidempuan,Prov. Sumatera Utara,Baik,-,Aktif,STIKES Darmais Padangsidimpuan,Swasta,3,3.000.000 - 3.000.000
t7Z6bCqxpqzWq9GN6ZmpdHUbL-zipIamAxzqVtohifBIwVd1UJ0zwtI4Z4qJTNOSSSubvg==,Kab. Hulu Sungai Utara,Prov. Kalimantan Selatan,Baik Sekali,STIA AMUNTAI,Aktif,Sekolah Tinggi Ilmu Administrasi Amuntai,Swasta,4,1.800.000 - 3.930.000
tncin90O4f5tLBX63FZ_XOufIJQISqTus3F8nsBP2uzKRjXtMnfTeUQ9txaYgiVmgKDrwA==,Kota Malang,Prov. Jawa Timur,Baik,STIE PEMNAS INDO MLG,Aktif,Sekolah Tinggi Ilmu Ekonomi Pemnas Indonesia,Swasta,2,2.500.000 - 5.000.000
ZlvO7ugpl2HwMR1Zg_bctSh-Iq2IietnmdbAPqfaVtAT2M36GDyJMUuqoqa4EIvOG1t_Xg==,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,-,APPI,Alih Bentuk,Akademi Pariwisata Patria Indonesia,Swasta,1,-
gojvzg_V9i05-ecZsB0kx1d4nes4qY5TW-wfUwdAuunaIgtVMzEkRCoIqsehHJF3JJA6Tw==,Kota Bekasi,Prov. Jawa Barat,-,UIM,Alih Bentuk,Universitas Indonesia Mandiri,Swasta,10,2.400.000 - 4.500.000
R_EsFiBZdVQoDZy_K5jNdY0HLBwB4H3BR1NN8ln4htyO_Fy-uc0ngbA5cur6cJrK0Ktgbw==,Kota Tangerang,Prov. Banten,-,STMIK GLOBAL,Alih Bentuk,STMIK Bina Sarana Global,Swasta,3,-
gJ-dXh0odIFYLYSQYjsM6PsA0217ftbRMwP2z7MNAwmnxqpCI0HiqiPdZIGb-cneAGrKqA==,Kota Jakarta Barat,Prov. D.K.I. Jakarta,Unggul,UKRIDA,Aktif,Universitas Kristen Krida Wacana,Swasta,18,28.000.000 - 28.000.000
iK4rLiEjlRGLPrG-bijyXD4n01U0GMp8Z7tUw9b5XGiCfLN9H6alp3CGdAGyIQ3liWynuw==,Kota Pematang Siantar,Prov. Sumatera Utara,-,-,Tutup,Akademi Kebidanan Henderson,Swasta,1,-
lt0UtIx-yDD4G4Bcmmji46lN1FiZFsgyUD3UshwiJrvOsTWEnyhZzhJy51POdsNKiI75BQ==,Kab. Pinrang,Prov. Sulawesi Selatan,-,AK DENA,Aktif,Akademi Komunitas Dewinatalia,Swasta,2,-
kf2OdEX91LremwROo6JLOrlu7dW1-dbYhslZWXuRQxAxvpYe4BwkfYXd-qWlo9Iz3HlA-A==,Kota Jakarta Pusat,Prov. D.K.I. Jakarta,Baik,AKG Ditkesad,Aktif,Akademi Kesehatan Gigi Ditkesad Jakarta,Swasta,1,-
rM-tT-50Gifoa4AbpK9l-Vs35sEjHufR6FT0eibHPJypRxdpQs-eRp03Qf-r3u4eqQEjyg==,Kota Bandung,Prov. Jawa Barat,Baik Sekali,ASMKB,Aktif,Akademi Sekretaris Dan Manajemen Kencana Bandung,Swasta,3,4.000.000 - 4.000.000
T9Pgi4hwq3AvikYpauUf2h-Emc2pbWbY-kQ6YDtwlaAaRgQDRsEdhAFc6j-E8g2faa_n1Q==,Kab. Bekasi,Prov. Jawa Barat,-,-,Tutup,Sekolah Tinggi Teknik Cikarang,Swasta,2,-
4qgspfBjX0kP1f_FLcci0auH8_CUuLypF9BFCri0x-lHNXNIxdg2NTit6RIteR8zZrq1WQ==,Kab. Karawang,Prov. Jawa Barat,Baik,STMIK HORIZON,Alih Bentuk,Sekolah Tinggi Manajemen Informatika dan Komputer Horizon Karawang,Swasta,4,-
_Ns_LKz2rfoctXUcKn2zIH2t2Rgg25L5GT6P5luXR8X1QMSLAnnrW97G4Zv48dtYJRHixQ==,Kab. Tabanan,Prov. Bali,Baik,STISIP Margarana,Aktif,STISIP Margarana,Swasta,2,3.100.000 - 4.250.000
8qqUCYFkxb6nXi58sSgCs5n94l4MbTKt53n6WP7ZqQ-9uxDZc4FQbeFDCU7TsKBj-papVg==,Kota Cilegon,Prov. Banten,Baik,POLKA,Aktif,Politeknik Krakatau,Swasta,9,500.000 - 6.100.000
lo3tT3iepPvaJfu5dteenPVcO2xUgZLjFDoa5X74CA3GVz4j75ywc82aekE719ebtH9Ygw==,Kota Tomohon,Prov. Sulawesi Utara,Baik,UKIT,Aktif,Universitas Kristen Indonesia Tomohon,Swasta,17,50.000 - 31.400.000
Cd6lVOY_l_bC5rBQH5ZNKKI-xtCWH36mwmxAU9wHMuKy46_L-0e-P6Y3YLUWzHmGJmWlEQ==,Kab. Tulungagung,Prov. Jawa Timur,-,STKIP PGRI TA,Aktif,STKIP PGRI Tulungagung,Swasta,13,-
f5Fy-_MM2DcQX5YgZ_2Vv7AyDjiJH2Ix-cFs7OpgF-g2eknGosuf-FWP2zZd7h6J7goSgA==,Kab. Dompu,Prov. Nusa Tenggara Barat,Baik Sekali,STKIP YAPIS DOMPU,Aktif,STKIP Yapis Dompu,Swasta,6,-
u7jI3JMnpGziCOcmHFmtTd3hFjSA_pzVfrbHMirkNiFHm3dq9Y0N21QH2hqG0NMbxKXzSw==,Kab. Brebes,Prov. Jawa Tengah,Baik,UMBS,Aktif,Universitas Muhammadiyah Brebes,Swasta,10,2.400.000 - 3.800.000
1wWm6FNPL2Evj1zfdvmdOqrWX4mLcbP4Y6O1qFw_MfmM9jpoo3X7VvIEgrsJq4N3ZY8kiA==,Kota Semarang,Prov. Jawa Tengah,-,ATS,Alih Bentuk,Akademi Teknologi Semarang,Swasta,3,-
A84yRO0HK9L5tU8VB6zCKXFkrjjTJ6wHmnmABErKAYIxgYtR7NP35Nu-XXCd8KlK2OhXqg==,Kota Yogyakarta,Prov. D.I. Yogyakarta,-,IST AKPRIND,Alih Bentuk,Institut Sains Dan Teknologi Akprind,Swasta,21,-
ejibYfdco_UNirtx_8nZH2qEUpIGmiOSY4KvAcuUNwvWlElNqPWO3IrdYKEDUqOrfEuRNQ==,Kota Palu,Prov. Sulawesi Tengah,-,AKPER BK PALU,Alih Bentuk,Akademi Keperawatan Bala Keselamatan,Swasta,1,-
6CTPaujXx0EKQEl2VYptOr92tXDj3-aDDoUrhFKCCODirJ7AHvyIpQrKOyNrOBFHT8KpvA==,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,Baik,STP AVIASI,Aktif,Sekolah Tinggi Penerbangan Aviasi,Swasta,2,700.000 - 5.850.000
KjaC2dpPx1GP8BfGlp2Rxvv_734vL-GgT1ITUgGCn3U-YZtC2CWrX4I4s63qAujUxIngYQ==,Kota Langsa,Prov. Aceh,-,-,Alih Bentuk,STIKES Cut Nyak Dhien Langsa,Swasta,4,-
Oh5g3anO5h_PI9-DcAOD-fL0NimS8-pIqZb1LbD5lFrdMD6ewTaGiMxICOyHLo64MSv3CA==,Tidak Diisi,Prov. D.I. Yogyakarta,-,-,Tutup,STMIK Proactive,Swasta,2,-
BJ6YQn0x130OnNnh0DD1-ox3qXNkYdCV7dRa77beI4poetXoFIiwNf1A6SHnDFyM6bEN6A==,Kota Bandar Lampung,Prov. Lampung,-,-,Alih Bentuk,Akademi Perpajakan Tridarma,Swasta,1,-
cuqT7j4eOIeI_YAcUxl9pyMgOq89qqfwogT8ZSMYv2JnHfmda0zKyvpYMDy1LsHYFu2BpA==,Kota Banda Aceh,Prov. Aceh,-,-,Alih Bentuk,Akademik Teknik Otomotif Banda Aceh,Swasta,1,-
yvQmASp5w-pSXd0FmnlRk6tqJ_I-yzZF5KrXMjd6JhUF4NIhCk-fbPS93Z35XZBtgR2rPA==,Kab. Kota Baru,Prov. Kalimantan Selatan,Baik,POLITEKNIK KOTABARU,Aktif,Politeknik Kotabaru,Swasta,4,2.400.000 - 4.000.000
vZKA2OVZ2-HnEpSEyETboVJo64d7Tb4dEC59KmZFvjjLw-AfUlQ7-lJedYgbKei6wAU9HQ==,Kab. Deli Serdang,Prov. Sumatera Utara,Baik,WBI,Aktif,Politeknik Wilmar Bisnis Indonesia,Swasta,6,1 - 2.147.483.647
VlB4PcS_6xD6QakPaawZl5CW0XPyXGEVEm2KzyuPPjaPMRyN0rxCutf3Z2e1MO3nQ9PFxQ==,Kota Bandar Lampung,Prov. Lampung,-,STIE Mitra Lampung,Alih Bentuk,Sekolah Tinggi Ilmu Ekonomi Mitra Lampung,Swasta,2,-
KfIYSTffozryHZ5PL4N-gyg4tTurUAqpmTqPeVXSwgT_4hZAZ8e1NxTlDXZJG6Lv_O-NLA==,Kab. Sukoharjo,Prov. Jawa Tengah,Baik,STIE STEKOM,Aktif,Sekolah Tinggi Ilmu Ekonomi Studi Ekonomi Modern,Swasta,2,750.000 - 31.860.000
QcAFEZwYeXr-mGY4or3dol8FU3s7GB2KJPJe8Kwpvdmi1kNZMVSpIaDuPoyjMhaRghXNcw==,Kota Jakarta Timur,Prov. D.K.I. Jakarta,-,-,Alih Bentuk,STIMIK Supra,Swasta,2,-
t9tLP6Xe3KrYoFivldqkQCVwubWvVM86yUMNswwKwXMKxMXRCXuGh4jO-MV_LH2C909VCw==,Kab. Pati,Prov. Jawa Tengah,-,AKBID DD,Alih Bentuk,Akademi Kebidanan Duta Dharma Pati,Swasta,1,-
yQFGrYd_cIsoH1y45y9UDcWSWbqTTzV4I0cOCFyALNMnOs0iSx-_fbxQdW6b5V096JGBrA==,Kab. Kotawaringin Timur,Prov. Kalimantan Tengah,Baik Sekali,UMSA,Aktif,Universitas Muhammadiyah Sampit,Swasta,8,2.000.000 - 4.500.000
dVmFVcDYyBmPfN5iCe53LgRq5ZzyKSZ4CveiMXtm48I4beI9QMfvaTVtnmde2DW6dTfZAw==,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,Baik,STIKes Tarumanagara,Alih Bentuk,Sekolah Tinggi Ilmu Kesehatan Tarumanagara,Swasta,5,-
3LBEA_MjL9O3mL8GXD5OB83Z3wC4txL5VrxzXSAUexBqlnNidvuH9-2-MvwaxYiqTe2U6g==,Kab. Gresik,Prov. Jawa Timur,Baik,AAK DHG,Aktif,Akademi Analis Kesehatan Delima Husada Gresik,Swasta,2,5.030 - 7.700.000
MhbAAQy5Sp-l7LeBLyczHPxumg5VLPUYKJFcsHMXbsaEoxR2vQgPOqVG8yTpT6N6M4YNBg==,Kota Palembang,Prov. Sumatera Selatan,-,UM-AD Palembang,Aktif,Universitas Muhammadiyah Ahmad Dahlan Palembang,Swasta,14,1.600.000 - 15.810.000
Qg_OPAZ7D-dbHUJG6KQRA8jO4HEefIP0NywNauXzIt3nIxB7nKpfNWD4lBn74aPrk94pNg==,Kab. Bulungan,Prov. Kalimantan Utara,Baik Sekali,UNIKALTAR,Aktif,Universitas Kaltara,Swasta,12,2.400.000 - 6.000.000
UiWhw5PmQuEP_mX9Y5EgghECpZE5W0KcshDbE5Fi0qAsSB-lcFSQD0sa1CyhMLXbRk7tWQ==,Kota Makassar,Prov. Sulawesi Selatan,Baik,STIKMA,Aktif,STIKES Amanah Makassar,Swasta,5,-
43MBd3teJKdZKX1kQmuavgMYC8yPWczGmaD5EtGR0BtEZJV0CFPH7i1-DOzIZtMOPzE6lg==,Kota Malang,Prov. Jawa Timur,Baik,STTAR,Aktif,Sekolah Tinggi Teknik Atlas Nusantara,Swasta,2,-
Gpa8Ea7RLwhTlSXQhSKHgpr2DK04xXJAI4EcceNuAKXfQLO-XxTWF2wo7ds7QMWVayc5ig==,Kota Malang,Prov. Jawa Timur,Baik,APARTEL GANESHA,Aktif,Akademi Pariwisata Dan Perhotelan Ganesha,Swasta,2,-
teHo2G_6SnprHQV_FVSDAGzRfAHme3BTfVElvApDCcyQ5NAhy2yBK6AUGW1DwnMTyJcbDA==,Kota Banda Aceh,Prov. Aceh,-,AKBID Muhammadiyah B,Alih Bentuk,Akademi Kebidanan Muhammadiyah Banda Aceh,Swasta,2,-
pfkbVGpICs9EZ2--2mGxYklTFIoc3X9PWbj9YwgbuqKNP0ZYDndvD32NeinHLPIveVSUUA==,Kab. Asahan,Prov. Sumatera Utara,B,Universitas Asahan,Aktif,Universitas Asahan,Swasta,16,2.500.000 - 2.500.000
ZhzJbH2Yk8gc530wkGBmaFfmk92tiVsseOAOcxPhBec8G5hPFHF96HkOyi66cw81Q7t-fg==,Kab. Mojokerto,Prov. Jawa Timur,Baik,UBS PPNI ,Aktif,Universitas Bina Sehat PPNI Mojokerto,Swasta,10,4.000.000 - 13.000.000
TBFeEsUj_SDb4hm-bTdy9oCxIcFnOK5kM8gdpEGtOVwVmAiptQ56VvA1mOMZIx7nmEZFmQ==,Kota Bogor,Prov. Jawa Barat,Baik Sekali,STPB,Aktif,Sekolah Tinggi Pariwisata Bogor,Swasta,4,2.400.000 - 9.750.000
7pWot5q0Peu0n-8LJgp__KroizAgQuK0uho39gLWScgaISVT3svn1FcmsSyCkHVodYAnAg==,Kota Malang,Prov. Jawa Timur,-,-,Aktif,Sekolah Tinggi Ilmu Kesehatan Kendedes,Swasta,6,200.000 - 13.000.000
sabn4InkSGXBjdyKsUXYJVMAsgzv_tzsQ8LpCB8xuazwqcFY9RQMIGwfo4kJroyoxEeIiQ==,Kota Palopo,Prov. Sulawesi Selatan,-,-,Alih Bentuk,STKIP Muhammadiyah Palopo,Swasta,4,-
dbUPm1giA7853WpDv8nwqjtwZ6WJXF2eTWYqBRbDmgE6Fnk4dfpsswa-_AldO5oXN-Y6bw==,Kota Padang,Prov. Sumatera Barat,-,-,Tutup,Akademi Ilmu Komunikasi Padang,Swasta,2,-
AbZmKg8eBoZf74Zd9ozopuZj2zJcf57IEhVv41quBGN3bTeN0zG9imhR1Uw0PtgQQeaatw==,Kab. Aceh Tenggara,Prov. Aceh,-,Akademi Kebidanan Me,Pembinaan,Akademi Kebidanan Medica Alas Leuser,Swasta,1,-
d9E_vet__x0AVMj1Nzd7Em6OIovzjNi5IoJtrYRj2B7udJvnCE3CCSzBqK1tFD3ebclATg==,Kab. Mandailing Natal,Prov. Sumatera Utara,Baik,akbid armina centre ,Aktif,Akademik Kebidanan Armina Centre Panyabungan,Swasta,1,1.300.000 - 4.000.000
YPwIGMcDmGQcdOet9r-F-aMLZtz6dDtFlvwrN3E5nrVBeLBGCsa9AMq3msuIZl5nb-1sfw==,Kab. Musi Banyu Asin,Prov. Sumatera Selatan,-,-,Alih Bentuk,Sekolah Tinggi Ilmu Ekonomi Rahmaniyah,Swasta,3,-
X9lTmp2G6Wm_yZOwDvko5R8UoI8zr2sLFoMF5vrUrHbaHjqm4QT75F6QjPPCnDlrNJLisg==,Kab. Banjar,Prov. Kalimantan Selatan,Baik,UNUKASE,Aktif,Universitas Nahdlatul Ulama Kalimantan Selatan,Swasta,10,1.750.000 - 6.000.000
9QkAjjfRESd4YifAihrdtQTQaKXj4AxFvNMpDhth30SYG6NB5GlggTrIwTF2vVa-5HSNRw==,Kab. Bantul,Prov. D.I. Yogyakarta,-,-,Alih Bentuk,Akademi Kebidanan Ummi Khasanah,Swasta,1,-
ycbBVYUxnT_XyTJ396sqdAYQlD6I3p8qraEynquDYhDW-cwTXAJIMPAt0kJcOSra8KFnAQ==,Kota tangerang Selatan,Prov. Banten,Baik Sekali,ITI,Aktif,Institut Teknologi Indonesia,Swasta,14,4.000.000 - 8.400.000
1vHAiuiRPtBIAhHIq79wgW3hO9jlnCgPlAmY_HNvdLYFi15SS4XkCPPOdpRpD9aKuK0xdA==,Kota Palembang,Prov. Sumatera Selatan,Baik Sekali,STIA Satya Negara,Aktif,Sekolah Tinggi Ilmu Administrasi Satya Negara,Swasta,2,2.400.000 - 4.000.000
lIl-BSTYe1x1vv_JHvlssbsXx7406KwKFcJZqFJ3VVK2cEUXlR42IgJvGmURal7mwJ7k9A==,Kota Jakarta Timur,Prov. D.K.I. Jakarta,-,-,Tutup,STISIP Pusaka Nusantara,Swasta,4,-
sdDS69IniwLzMaxBEcvwgGUD7pyXECxCk6wVFztQsEy-pYSaIejSurZG_eOI8j6gR2GMog==,Kota Tasikmalaya,Prov. Jawa Barat,-,-,Alih Bentuk,Akademi Manajemen Gunung Leuser,Swasta,2,-
IzlYXZcnmW4GB_zRGuy06zlL0I4QonymcyuDpvbs43UJjZc6yWsBCchuEeBigKW821vkYg==,Kab. Sidoarjo,Prov. Jawa Timur,-,AAK YPM,Alih Bentuk,Akademi Analis Kesehatan YPM Sidoarjo,Swasta,1,-
MpbfdXdf9I9F6nXcHfEEcFIiDiieb3bcZswFSMP0hexa1c9FLYTuBaciznDzbC649i-H4Q==,Kab. Lampung Utara,Prov. Lampung,B,UMKO,Aktif,Universitas Muhammadiyah Kotabumi,Swasta,14,100.000 - 11.850.000
mBjhIKRIBzbGYhfqiZ_zjmrWkRsLPOxRplcdsAG7LSp9mIBxcA99yjwS_DewEYQiVB8JoA==,Kota Denpasar,Prov. Bali,-,STIMAN TP. 45 DENPAS,Tutup,Sekolah Tinggi Manajemen Taman Pendidikan 45,Swasta,1,-
F-mxL6MWhym0r61x97A5HWl13HXy4JG3vLLKPum9HhORkvJwxQozGViAqZIXHuuiZ1JZRA==,Kota Jakarta Pusat,Prov. D.K.I. Jakarta,-,AA YAI,Aktif,Akademi Akuntansi YAI Jakarta,Swasta,1,6.825.000 - 6.900.000
qGGsDWG4bi8Gg8Q1GzWXDyxYh7yYmuLutHfahGrxlSeX5ZDpuclhVY1z3uS-ymdHpZlyew==,Kota Bandung,Prov. Jawa Barat,-,STIE STEMBI Bandung,Alih Bentuk,Sekolah Tinggi Ilmu Ekonomi STEMBI,Swasta,5,-
Yj4NJnRXM-UikjMxzFyo8T9nkxDQoF4xGAKZShMsLxcm5R_OPr6Zyg50Gm8gADMGkDqzSQ==,Kota Medan,Prov. Sumatera Utara,Baik Sekali,UPU,Aktif,Universitas Potensi Utama,Swasta,23,350.000 - 9.975.000
I2Uf7VyEaz5k8fMU4X0C5PbDos-V460bRLdquAmG68KxftTB16sp5_aIX8nGTM4Lg69FMQ==,Kota Bengkulu,Prov. Bengkulu,Baik,STIKes Bhakti Husada,Aktif,Sekolah Tinggi Ilmu Kesehatan Bhakti Husada Bengkulu,Swasta,3,400.000 - 4.000.000
4V6___CqeYn8xaESOp2fW-9jZk59z3uqq9VL83AfDKcuj288CyV6iQ7v9OmzD-yBsBca9Q==,Kota Manado,Prov. Sulawesi Utara,B,UKDLSM,Aktif,Universitas Katolik De La Salle,Swasta,13,15.000 - 19.255.000
dA42k4maxNBViwdpAg_r4742MCYwADzAFSSv2Yfzb2bFb-97RbOZXv5mTdzm8JyW4egAIw==,Kota Kendari,Prov. Sulawesi Tenggara,-,AMB KENDARI,Aktif,Akademi Manajemen Bisnis Kendari,Swasta,1,-
bLA2tXZ9Xl8Tdic9n-wyGK2B2mnx5MlUJjw9vnyR352oHBUNzMhpzcauZw70R588DOPWNQ==,Kota Metro,Prov. Lampung,Baik Sekali,UM METRO,Aktif,Universitas Muhammadiyah Metro,Swasta,41,1 - 48.115.000
5ZJ7-7-WIdilM4fPWsits9LMllsH5AZEOEssRYbGNOTByel6H2BJFRKRkP9TNxVCAzGnxg==,Kab. Belitung,Prov. Bangka Belitung,-,POLBEL,Aktif,Politeknik Belitung,Swasta,3,2.400.000 - 5.150.000
uVHXnJUwWZLQ1Lt7dgF1bs18rzIQZ0mCdwmpn28gwL60WfmyBSmniXZhYYq2Md748nO3Rg==,Kota Surakarta,Prov. Jawa Tengah,-,STMIK AUB,Alih Bentuk,STMIK AUB Surakarta,Swasta,3,-
MqIWtbKix4M7wVN9VLucolxw5Tq_WbRTx31wdFRjH7tPhLzxwAVvpDO7nE1kMLk45rnUJw==,Kota Medan,Prov. Sumatera Utara,-,STMIK BD,Alih Bentuk,STMIK Budi Darma,Swasta,2,-
TeNkOXoVrRBnYo2e5OxTafeXj_4GQvfWinY0HCqx68AATXUTHxDB7STT12KsuqojB163Vw==,Kota Surabaya,Prov. Jawa Timur,-,-,Alih Bentuk,STMIK Surabaya,Swasta,9,-
wzNjy5Cro2CutiTk6UThbXHmw2srAl7G2nEu-rHmWwgt4yVhHK6_8MYmSKEW-XkG8wfXPg==,Kota Bandar Lampung,Prov. Lampung,Baik,-,Aktif,Sekolah Tinggi Ilmu Kesehatan Patriot Bangsa Lampung,Swasta,3,5.500.000 - 5.500.000
h08jZbp48eHiuoMRyWDP8UKPep3K72p1mvtJm6j7teYg2gZ5Ajr-KphL53LprMUJ-3aerA==,Kota Depok,Prov. Jawa Barat,Baik,STIE PARIPURNA,Aktif,Sekolah Tinggi Ilmu Ekonomi Paripurna,Swasta,2,500.000 - 4.000.000
QriiyD1Ku8bwXZCgpU7VDcfDJqFBXEzYgp4qMFvJuuk59jRbbbMs9v53-gDsRcKOTWUdmA==,Kota Padang,Prov. Sumatera Barat,B,"STIE ""KBP"" PADANG",Aktif,Sekolah Tinggi Ilmu Ekonomi KBP,Swasta,3,3.000.000 - 7.000.000
2Y_dOi8aXBa23BikwUTC7UqfWbhl_E8lgzmgfEU_xlOn91I9XsAMdrna51cgXltB7g7iyA==,Kab. Bekasi,Prov. Jawa Barat,-,-,Alih Bentuk,Sekolah Tinggi Ilmu Ekonomi Pelita Bangsa,Swasta,2,-
QWA0NhzWJTFOOrZIyzIIbair2CZW1fzlgExXC-sUGZA9QCdj230Ay6vp9IUiDuQc1ptxYg==,Kab. Ciamis,Prov. Jawa Barat,Baik Sekali,Unigal,Aktif,Universitas Galuh,Swasta,37,1.500.000 - 10.500.000
4bTPgDPAlCrVF6fVt3t2R7Lxy8xN3ZcpP61Bvf_Zdt-8_eEQ8ZKrWFscLIGaxJ89JEQ3WQ==,Kota Jayapura,Prov. Papua,-,stikom,Alih Bentuk,STIKOM Muhammadiyah Jayapura,Swasta,2,-
wdgRYonZdgP9O_WUZocvuQ5RXQcG387461HFKuZhh7QFB25_Xvgp1Wy27NAxjdLSU4UsxQ==,Kota Jambi,Prov. Jambi,Baik,Politeknik Jambi,Aktif,Politeknik Jambi,Swasta,9,1.700.000 - 10.777.000
jbFeHVhcoRMgpjNqfBYXKdtADTrUaq6mPu1ZM-zZWuZshakgU5YiQd8GwXCN7Vv9UBJMfw==,Kab. Aceh Tamiang,Prov. Aceh,-,AMBA,Alih Kelola,Akademi Manajemen Banda Aceh,Swasta,3,-
aZx5lIXJNkpkr5ru_OrRKUnHR9IlL3kkW3EBLGYOQpHeTe21ZEeH58wt66PClYqJ6gUlow==,Kota Cimahi,Prov. Jawa Barat,-,STKIP Siliwangi,Alih Bentuk,STKIP Siliwangi,Swasta,10,-
dcPIjDURHFVn0TKTZ2rCYjd3eYin_nEK9Odu4uoqIMQ7DNPgHITbR0lX9QiGI5xrJn6oFg==,Kota Semarang,Prov. Jawa Tengah,Baik,Unkaha,Aktif,Universitas Karya Husada Semarang,Swasta,13,3.000.000 - 11.000.000
sFwgLAyxxQYMhFJpJJUm4dT0JoqCpaiWND24znRftKJPassqRJgFsnHWdNwQgZoA_y5JAw==,Kota Tangerang,Prov. Banten,Baik,-,Aktif,STMIK PGRI Tangerang,Swasta,2,2.400.000 - 2.400.000
Scy6zks30PEKXX6cfJbFm3e2ejDx6EPbp6P7EpDIxB6xq5-xz1Hd5l2BERaCtzHFbH9_3g==,Kota Padang Sidempuan,Prov. Sumatera Utara,-,-,Tutup,Sekolah Tinggi Ilmu Ekonomi Y P Kampus,Swasta,2,-
94kX9wLA8HYzkaWwJhHE1-QAYLztFiOsjTUBjlDVGi75Yf-mQpl8ueNbP2RB0ojDq8xmfQ==,Kab. Banyumas,Prov. Jawa Tengah,-,-,Aktif,Akademi Pertanian Hkti Banyumas,Swasta,1,-
G9qKzJoAu4GDkDYBCAGHUCCYGyY5nFzUHbQV1n6OT6Xb7SRu-0RQAGJGGA7oRRMi28E5Sw==,Kota Tomohon,Prov. Sulawesi Utara,-,-,Alih Bentuk,Akademi Fisioterapi ST Lukas Tomohon,Swasta,1,-
Tni_27CF13A2bdBYzpUWhkPhfHToIqwh5_FCvTHr6UFgZ-5kiJbt1rhscb1eohqmBmCw7A==,Kota Jakarta Pusat,Prov. D.K.I. Jakarta,-,-,Aktif,Sekolah Tinggi Ilmu Ekonomi Taman Siswa,Swasta,2,2.400.000 - 2.400.000
zEoFlF8MqoZ_w8Xyjyjl9XMGxCINvLsOyLOznJJHBw7P2jbU6vgyNHuQSBmBHu57yeWFVg==,Kab. Mamuju,Prov. Sulawesi Barat,Baik,-,Aktif,Universitas Sulbar Manarang,Swasta,6,-
5k1ofvoxzquZ72oBBIIGci59HbW3_AboqC5IUi2jWG7zxfmxfEWpZiAHCwhN7gwbaEqHLw==,Kota Jakarta Barat,Prov. D.K.I. Jakarta,-,AKPER SUMBER WARAS,Alih Bentuk,Akademi Keperawatan Sumber Waras,Swasta,1,-
XNJCelIYGDYc1qyjZfivB0mNndBQf1VOfASHJseJHyuLkdRAtyBCPnLXfLZ8dWZbnFhG1Q==,Kab. Jember,Prov. Jawa Timur,Unggul,Unmuh Jember,Aktif,Universitas Muhammadiyah Jember,Swasta,37,200 - 46.860.000
YbodbjWXre4EKq_fHRbgoWEL3s_E4ssYF2WqVmMDHwea-rTbT9ba97h8Z3x1bZVIJa1K9A==,Kota Tangerang,Prov. Banten,-,STKIP SERA,Alih Bentuk,STKIP Sera,Swasta,5,-
gpydwb7ZrHNTWfP1il5yBktl4q1wO70auORWBa53OUzPdnAI-4wAnAXcWB-wkvrW56Zu-Q==,Kab. Tangerang,Prov. Banten,Baik Sekali,Universitas Pradita,Aktif,Universitas Pradita,Swasta,15,-
2QfLK-gE34zI8jHSdOuR9sbfPTrDYoV9oDKSBhiKfUxO5VL-10Utwa0FU_6wEO3XkfcZHg==,Kota Bekasi,Prov. Jawa Barat,-,-,Aktif,Akademi Teknik Radiodiagnostik dan Radioterapi Persada Nusantara Bekasi,Swasta,1,4.500.000 - 5.000.000
EdezZsEyu2MDxWADySiqIXHodI75X0Zh_57VnWJmSB1eKgqpqT0FctdJiFtfvhezlnUdeg==,Kab. Bone,Prov. Sulawesi Selatan,-,ITB Arungpalakka,Aktif,Institut Teknologi dan Bisnis Arungpalakka,Swasta,3,2.400.000 - 3.000.000
TRUVh8U5BEuEZqEIFH8Nlzg2TS00N6FELR4ULDjrSMikorZyskCTJd2HkU7Nx1AE6J7Gsw==,Kab. Lamongan,Prov. Jawa Timur,Baik Sekali,UNISLA,Aktif,Universitas Islam Lamongan,Swasta,20,2.500.000 - 5.000.000
trykyFCEOZ_8tqOSzRSXNXUmORLm3jBnNNQRXIB-SudGo4KONxM6_hnquLg1tVtK4PqROw==,Kab. Sleman,Prov. D.I. Yogyakarta,-,Poliseni,Aktif,Politeknik Seni Yogyakarta,Swasta,3,-
cKvSqiyLkZote2byd87xLQNfwrhtkj64I9TOBBKZBk3WH1xDxGE7-lC-1E2C4YaZ8vYeeQ==,Kota Banda Aceh,Prov. Aceh,Baik,AKPER TEUNGKU FAKINA,Aktif,Akademi Keperawatan Teungku Fakinah Banda Aceh,Swasta,1,3.000.000 - 3.000.000
R1zWlZ6ALnB3GC1hnkWN0yBqStxUseKdMbKxDxBI2rlihWggfZgtqfF3HkckoYRMHB69nw==,Kota Palopo,Prov. Sulawesi Selatan,Baik,POLITEKNIK PALOPO,Aktif,Politeknik Palopo,Swasta,3,-
