prodi_code,prodi_name,jenjang,akreditasi_prodi,institution_code
16478,ILMU KOMUNIKASI,S1,B,2147
16479,PERENCANAAN WILAYAH DAN KOTA,S1,BAIK,224
16480,PENGELOLAAN KONVENSI DAN ACARA,D-IV,UNGGUL,2364
16481,DIVISI KAMAR,D-III,UNGGUL,2061
16482,ILMU KOMUNIKASI,S1,BAIK,648
16483,TEKNOLOGI HASIL PERIKANAN,S1,BAIK,241
16484,BUDIDAYA PERAIRAN,S1,B,6
16485,SEKRETARI,D-III,BAIK,813
16486,BAHASA INGGRIS UNTUK KOMUNIKASI BISNIS DAN PROFESIONAL,D-IV,BAIK,2768
16487,ILMU KEOLAHRAGAAN,S1,BAIK,2307
16488,KIMIA,S2,UNGGUL,2666
16489,MANAJEMEN,S1,BAIK SEKALI,1912
16490,KESEHATAN MASYARAKAT,S2,BAIK,462
16491,TEKNOLOGI LABORATORIUM MEDIS,D-IV,BAIK SEKALI,2576
16492,KEBIDANAN,S1,BAIK SEKALI,2576
16493,BIDAN,PROFESI,BAIK SEKALI,2576
16494,FARMASI,D-III,BAIK SEKALI,3890
16495,ILMU HUKUM,S1,B,391
16496,BISNIS PARIWISATA,S3 TERAPAN,TERAKREDITASI SEMENTARA,2768
16497,SOSIAL EKONOMI PERTANIAN,S1,BAIK,2516
16498,PENERBITAN,D-III,BAIK,3718
16499,ILMU ADMINISTRASI NEGARA,S1,BAIK,1492
16500,SASTRA ARAB,S1,BAIK,2092
16501,TEOLOGI KRISTEN PROTESTAN,S2,B,3531
16502,ILMU TASAWUF,S1,B,1623
16503,KOMUNIKASI DAN PENYIARAN ISLAM,S1,A,2177
16504,HUKUM PIDANA ISLAM,S1,BAIK SEKALI,2237
16505,TEKNOLOGI PRODUKSI TANAMAN PANGAN,D-IV,BAIK,2810
16506,TEKNOLOGI PANGAN,S1,BAIK,3324
16507,AGRIBISNIS,S1,BAIK,680
16508,TEKNOLOGI PANGAN,S1,BAIK,2496
16509,BIMBINGAN KONSELING ISLAM,S1,BAIK,1764
16510,HUKUM KELUARGA ISLAM,S1,BAIK,788
16511,MANAJEMEN PERKANTORAN DIGITAL,D-IV,BAIK,2121
16512,ILMU PEMERINTAHAN,S2,BAIK,2707
16513,AGROTEKNOLOGI,S1,BAIK,1942
16514,HUKUM BISNIS,S1,BAIK,1943
16515,ADMINISTRASI PUBLIK,S1,UNGGUL,1819
16516,ILMU PERPUSTAKAAN DAN INFORMASI,S1,BAIK,2017
16517,TEKNOLOGI PANGAN,S1,BAIK,680
16518,JURNALISTIK ISLAM,S1,BAIK,632
16519,KONSERVASI SUMBER DAYA ALAM,S1,BAIK,3178
16520,SEJARAH PERADABAN ISLAM,S2,BAIK,2177
16521,HUKUM,S3,BAIK,631
16522,TASAWUF DAN PSIKOTERAPI,S1,BAIK,1788
16523,TATA KELOLA SENI,S2,BAIK,312
16524,EKONOMI SYARI'AH,S1,BAIK SEKALI,546
16525,RADIOLOGI,SPESIALIS,BAIK,2024
16526,KESEHATAN MASYARAKAT,S1,UNGGUL,2445
16527,ILMU GIZI,S1,UNGGUL,717
16528,ILMU KESEHATAN MASYARAKAT,S1,UNGGUL,3304
16529,KESEHATAN MASYARAKAT,S1,UNGGUL,2414
16530,KEBIDANAN,S1,BAIK SEKALI,166
16531,BIDAN,PROFESI,BAIK SEKALI,166
16532,ANALIS KESEHATAN,D-III,BAIK,3931
16533,FARMASI,D-III,BAIK,708
16534,GIZI KLINIS,D-IV,BAIK,708
16535,FARMASI,D-III,BAIK,1454
16536,MANAJEMEN,S1,UNGGUL,1100
16537,EKONOMI SYARIAH,S1,BAIK,158
16538,MANAJEMEN,S1,BAIK SEKALI,230
16539,MANAJEMEN RITEL,S1,BAIK,912
16540,BISNIS DIGITAL,D-IV,BAIK,3762
16541,AKUNTANSI SEKTOR PUBLIK,D-IV,BAIK,1429
16542,MANAJEMEN,S1,BAIK,236
16543,MANAJEMEN BISNIS SYARIAH,S1,BAIK SEKALI,3325
16544,MANAJEMEN BISNIS SYARIAH,S1,BAIK SEKALI,109
16545,PERPAJAKAN,D-III,BAIK,3726
16546,AKUNTANSI,S1,UNGGUL,1516
16547,MANAJEMEN,S1,BAIK,747
16548,AKUNTANSI,D-III,BAIK,2759
16549,KEWIRAUSAHAAN,S1,BAIK,670
16550,MANAJEMEN,S1,BAIK SEKALI,3408
16551,AKUNTANSI,S1,BAIK SEKALI,251
16552,AKUNTANSI,S1,UNGGUL,257
16553,MANAJEMEN,S1,BAIK SEKALI,3131
16554,MANAJEMEN,S1,BAIK SEKALI,3304
16555,KEWIRAUSAHAAN,S1,BAIK,2989
16556,BISNIS DIGITAL,S1,BAIK,912
16557,MANAJEMEN,S2,UNGGUL,741
16558,EKONOMI PEMBANGUNAN,S1,BAIK,2029
16559,MANAJEMEN,S1,BAIK,1335
16560,AKUNTANSI,D-III,BAIK,414
16561,MANAJEMEN BISNIS SYARIAH,S1,BAIK,1195
16562,MANAJEMEN PEMASARAN INTERNASIONAL,D-IV,BAIK SEKALI,1345
16563,ADMINISTRASI BISNIS,D-III,BAIK,401
16564,AKUNTANSI,D-IV,BAIK,2919
16565,AKUNTANSI MANAJERIAL,D-IV,BAIK SEKALI,2097
16566,AKUNTANSI SEKTOR PUBLIK,D-IV,BAIK,1180
16567,MANAJEMEN PEMASARAN INTERNASIONAL,D-IV,BAIK,1429
16568,MANAJEMEN,S2,BAIK SEKALI,1042
16569,MANAJEMEN,S2,BAIK SEKALI,3646
16570,EKONOMI,S3,UNGGUL,1231
16571,MANAJEMEN INFORMATIKA,D-III,BAIK,739
16572,SISTEM INFORMASI,S1,BAIK,1740
16573,PEREKAM DAN INFORMASI KESEHATAN,D-III,BAIK SEKALI,1046
16574,FARMASI,S1,BAIK,2532
16575,MIKROBIOLOGI KLINIK,SPESIALIS,UNGGUL,2666
16576,BIDAN,PROFESI,BAIK SEKALI,3973
16577,KEBIDANAN,S1,BAIK SEKALI,3973
16578,MANAJEMEN INFORMASI KESEHATAN,D-IV,BAIK,1279
16579,TEKNOLOGI LABORATORIUM MEDIS,D-III,UNGGUL,3305
16580,KESEHATAN GIGI,D-III,UNGGUL,3305
16581,INFORMATIKA,S2,BAIK,2680
16582,SISTEM INFORMASI,S1,BAIK,3594
16583,SISTEM INFORMASI,S1,BAIK,276
16584,NERS,PROFESI,UNGGUL,1858
16585,KEPERAWATAN,S1,UNGGUL,1858
16586,BIDAN,PROFESI,BAIK SEKALI,1093
16587,KEBIDANAN,S1,BAIK SEKALI,1093
16588,KESELAMATAN DAN KESEHATAN KERJA,S1,BAIK SEKALI,2649
16589,PROGRAM STUDI PROGRAM PROFESI INSINYUR,PROFESI,BAIK,2874
16590,TEKNOLOGI REKAYASA ELEKTRO-MEDIS,D-IV,BAIK,2357
16591,TEKNOLOGI REKAYASA MANUFAKTUR,D-IV,BAIK,1541
16592,PROGRAM STUDI PROGRAM PROFESI INSINYUR,PROFESI,BAIK,2325
16593,MANAJEMEN LOGISTIK,D-III,BAIK,232
16594,EKONOMI SYARIAH,S1,BAIK,3909
16595,BISNIS DIGITAL,S1,BAIK,1846
16596,BISNIS DIGITAL,S1,BAIK,141
16597,EKONOMI,S1,BAIK SEKALI,3423
16598,MANAJEMEN,S1,BAIK,3951
16599,EKONOMI SYARIAH,S1,BAIK SEKALI,610
16600,EKONOMI SYARIAH,S1,BAIK SEKALI,555
16601,MANAJEMEN,S1,BAIK SEKALI,2438
16602,MANAJEMEN,S1,BAIK SEKALI,1519
16603,MANAJEMEN,S1,BAIK SEKALI,3233
16604,AKUNTANSI,S1,BAIK,728
16605,AKUNTANSI,S1,BAIK SEKALI,2528
16606,PERBANKAN SYARIAH,S1,BAIK,697
16607,BISNIS,S1,BAIK SEKALI,3519
16608,ADMINISTRASI PERKANTORAN,D-III,BAIK,1377
16609,MANAJEMEN,S1,BAIK SEKALI,1777
16610,MANAJEMEN KEUANGAN SYARIAH,S1,UNGGUL,610
16611,AKUNTANSI SYARIAH,S1,BAIK,551
16612,EKONOMI PEMBANGUNAN,S1,BAIK,212
16613,BISNIS DIGITAL,S1,BAIK,3061
16614,AKUNTANSI,S1,BAIK,704
16615,EKONOMI SYARIAH,S1,BAIK,545
16616,KEUANGAN DAN PERBANKAN,D-III,BAIK,3169
16617,EKONOMI PEMBANGUNAN,S1,UNGGUL,1516
16618,MANAJEMEN,S1,BAIK SEKALI,2993
16619,AKUNTANSI,S1,BAIK,2338
16620,TEKNOLOGI INFORMASI,S1,BAIK,739
16621,KEBIDANAN,D-III,BAIK,1337
16622,KEPERAWATAN,D-III,BAIK SEKALI,651
16623,ILMU MANAJEMEN,S3,BAIK,3085
16624,BISNIS DIGITAL,S1,BAIK,2362
16625,BISNIS DIGITAL,S1,BAIK,712
16626,KEWIRAUSAHAAN,S1,BAIK,712
16627,MANAJEMEN BISNIS SYARIAH,S1,BAIK,515
16628,MANAJEMEN,S2,BAIK,2249
16629,MANAJEMEN,S1,BAIK,200
16630,EKONOMI SYARIAH,S1,BAIK,3693
16631,BISNIS DIGITAL,S1,BAIK,248
16632,MANAJEMEN,S1,BAIK,248
16633,ILMU MANAJEMEN,S3,BAIK,1590
16634,ILMU PERPUSTAKAAN DAN INFORMASI ISLAM,S1,BAIK,304
16635,PSIKOLOGI,S1,TERAKREDITASI SEMENTARA,248
16636,HUKUM,S1,TERAKREDITASI SEMENTARA,248
16637,HUKUM BISNIS,S1,TERAKREDITASI SEMENTARA,688
16638,ILMU KOMUNIKASI,S1,TERAKREDITASI SEMENTARA,2742
16639,PEMELIHARAAN ALAT BERAT,D-III,TERAKREDITASI SEMENTARA,3927
16640,BAHASA INGGRIS UNTUK KOMUNIKASI BISNIS DAN PROFESIONAL,D-IV,TERAKREDITASI SEMENTARA,3927
16641,ARSITEKTUR BANGUNAN GEDUNG,D-IV,TERAKREDITASI SEMENTARA,3927
16642,PARIWISATA,S1,BAIK,3228
16643,MANAJEMEN DAKWAH,S1,BAIK SEKALI,1100
16644,ILMU HADIS,S1,BAIK SEKALI,1100
16645,ILMU HUKUM,S1,TERAKREDITASI SEMENTARA,3793
16646,KEAMANAN PANGAN,S2,TERAKREDITASI SEMENTARA,2658
16647,ARSITEKTUR,S2,UNGGUL,2683
16648,SASTRA INGGRIS,S1,BAIK,1077
16649,BIBLIKA,S1,BAIK,252
16650,PERENCANAAN WILAYAH DAN KOTA,S1,BAIK,1212
16651,AGRIBISNIS,S1,BAIK,880
16652,PERPUSTAKAAN DAN SAINS INFORMASI,S1,BAIK,781
16653,MUAMALAH,S1,BAIK,1700
16654,BAHASAN DAN SASTRA ARAB,S2,BAIK,1613
16655,PENGELOLAAN ARSIP DAN REKAMAN INFORMASI,D-IV,BAIK,457
16656,ARSITEKTUR,S1,UNGGUL,2683
16657,KOMUNIKASI DAN PENYIARAN ISLAM,S1,BAIK SEKALI,3272
16658,PEMASARAN DIGITAL,D-IV,BAIK SEKALI,1571
16659,EKONOMI SYARIAH,S1,BAIK SEKALI,816
16660,MANAJEMEN RITEL,S1,BAIK,396
16661,MANAJEMEN,S2,BAIK,149
16662,MANAJEMEN,S1,BAIK,1400
16663,MANAJEMEN LOGISTIK INDUSTRI AGRO,D-III,BAIK SEKALI,1883
16664,AKUNTANSI PERPAJAKAN,D-IV,BAIK SEKALI,2349
16665,PERBANKAN SYARI'AH,S1,BAIK SEKALI,473
16666,AKUNTANSI,S1,BAIK,92
16667,BIDAN,PROFESI,BAIK,647
16668,KEBIDANAN,S1,BAIK,647
16669,KEPERAWATAN,D-III,BAIK SEKALI,2435
16670,TEKNOLOGI RADIOLOGI PENCITRAAN,D-IV,BAIK SEKALI,1584
16671,KESELAMATAN DAN KESEHATAN KERJA,D-IV,BAIK,1018
16672,KEBIDANAN,D-III,BAIK SEKALI,358
16673,MANAJEMEN,S2,BAIK,100
16674,MANAJEMEN,S2,BAIK,1847
16675,PERBANKAN DAN KEUANGAN DIGITAL,D-IV,BAIK,491
16676,BISNIS DIGITAL,S1,BAIK,858
16677,KEWIRAUSAHAAN,S1,BAIK,637
16678,BISNIS DIGITAL,S1,BAIK,637
16679,MANAJEMEN BISNIS SYARIAH,S1,BAIK,3189
16680,AKUNTANSI,S2,BAIK,3423
16681,BISNIS DIGITAL,S1,BAIK,2939
16682,MANAJEMEN,S2,BAIK,2117
16683,KEDOKTERAN FORENSIK DAN STUDI MEDIKOLEGAL,SPESIALIS,BAIK SEKALI,2646
16684,ADMINISTRASI RUMAH SAKIT,S2,UNGGUL,2681
16685,ADMINISTRASI RUMAH SAKIT,S1,BAIK SEKALI,616
16686,FARMASI,S1,BAIK SEKALI,616
16687,KEPERAWATAN,S1,BAIK SEKALI,441
16688,NERS,PROFESI,BAIK SEKALI,441
16689,KEBIDANAN,D-III,BAIK SEKALI,1258
16690,KESEHATAN MASYARAKAT,S1,UNGGUL,449
16691,SAINS BIOMEDIS,S3,BAIK SEKALI,3214
16692,KEBIDANAN,D-III,BAIK SEKALI,548
16693,ADMINISTRASI RUMAH SAKIT,S1,BAIK,548
16694,KESEHATAN MASYARAKAT,S1,UNGGUL,548
16695,KESEHATAN MASYARAKAT,S2,UNGGUL,548
16696,KEPERAWATAN,S2,BAIK SEKALI,548
16697,RADIOLOGI,D-III,BAIK,548
16698,DOKTER,PROFESI,UNGGUL,1872
16699,KEDOKTERAN,S1,UNGGUL,1872
16700,KESEHATAN REPRODUKSI,S2,BAIK SEKALI,290
16701,ADMINISTRASI KESEHATAN,S2,BAIK SEKALI,154
16702,PENGOBAT TRADISIONAL,D-IV,UNGGUL,2121
16703,KEPERAWATAN,D-III,BAIK SEKALI,26
16704,KEBIDANAN,D-III,BAIK SEKALI,2811
16705,MANAJEMEN BISNIS SYARIAH,D-III,BAIK,546
16706,PENDIDIKAN PROFESI PSIKOLOGI,PROFESI,TERAKREDITASI SEMENTARA,2665
16707,PENGELOLAAN SUMBERDAYA ALAM DAN LINGKUNGAN,S2,TERAKREDITASI SEMENTARA,3510
16708,ILMU KELAUTAN,S1,TERAKREDITASI SEMENTARA,1895
16709,MANAJEMEN REKAYASA,S3,TERAKREDITASI SEMENTARA,295
16710,HUKUM,S3,TERAKREDITASI SEMENTARA,3294
16711,KAJIAN INFORMASI,S3,TERAKREDITASI SEMENTARA,2665
16712,BAHASA INGGRIS UNTUK KOMUNIKASI BISNIS DAN PROFESIONAL,D-IV,TERAKREDITASI SEMENTARA,3226
16713,SOSIOLOGI,S1,BAIK,347
16714,HUKUM TATANEGARA,S1,BAIK,818
16715,DESAIN PRODUK,D-III,TERAKREDITASI SEMENTARA,1044
16716,HUKUM,S1,TERAKREDITASI SEMENTARA,1044
16717,HUBUNGAN INTERNASIONAL,S1,TERAKREDITASI SEMENTARA,2684
16718,PRODUKSI MEDIA,D-IV,TERAKREDITASI SEMENTARA,2050
16719,BAHASA MANDARIN UNTUK KOMUNIKASI BISNIS DAN PROFESIONAL - D4,D-IV,TERAKREDITASI SEMENTARA,2421
16720,ILMU AL-QURAN DAN TAFSIR,S2,TERAKREDITASI SEMENTARA,3307
16721,ILMU PEMERINTAHAN,S2,TERAKREDITASI SEMENTARA,1895
16722,ARSITEKTUR,S1,TERAKREDITASI SEMENTARA,1131
16723,PENGELOLAAN KONVENSI DAN ACARA PROGRAM,D-IV,TERAKREDITASI SEMENTARA,2810
16724,KIMIA TERAPAN,D-IV,TERAKREDITASI SEMENTARA,2810
16725,AGRIBISNIS,S1,TERAKREDITASI SEMENTARA,857
16726,HUKUM,S2,TERAKREDITASI SEMENTARA,2021
16727,TEATER,S1,TERAKREDITASI SEMENTARA,312
16728,DESAIN,S3,TERAKREDITASI SEMENTARA,312
16729,STUDI ISLAM,S3,TERAKREDITASI SEMENTARA,3463
16730,HUKUM KELUARGA ISLAM,S3,TERAKREDITASI SEMENTARA,1600
16731,SAINS KOMUNIKASI,S1,TERAKREDITASI SEMENTARA,2198
16732,AGRIBISNIS KAMPUS KABUPATEN BATANG,S1,TERAKREDITASI SEMENTARA,2649
16733,HUKUM,S1,TERAKREDITASI SEMENTARA,132
16734,PARIWISATA,S1,TERAKREDITASI SEMENTARA,950
16735,ILMU HADIS,S1,TERAKREDITASI SEMENTARA,1741
16736,STUDI ISLAM,S2,TERAKREDITASI SEMENTARA,818
16737,ARSITEKTUR,S1,TERAKREDITASI SEMENTARA,1174
16738,AGRIBISNIS PANGAN,D-IV,TERAKREDITASI SEMENTARA,3927
16739,PARIWISATA,S1,TERAKREDITASI SEMENTARA,108
16740,TEKNOLOGI PANGAN,S1,TERAKREDITASI SEMENTARA,3186
16741,SOSIAL EKONOMI PERTANIAN,S1,TERAKREDITASI SEMENTARA,209
16742,PSIKOLOGI,S2,TERAKREDITASI SEMENTARA,2260
16743,"KAJIAN FILM, TELEVISI, DAN MEDIA",S1,TERAKREDITASI SEMENTARA,742
16744,PERENCANAAN WILAYAH DAN KOTA,S1,TERAKREDITASI SEMENTARA,2530
16745,PERADILAN PIDANA,D-IV,TERAKREDITASI SEMENTARA,1039
16746,ILMU PERTANIAN,S3,TERAKREDITASI SEMENTARA,491
16747,HUKUM BISNIS,S1,TERAKREDITASI SEMENTARA,1253
16748,AGRIBISNIS PETERNAKAN,D-IV,BAIK,2810
16749,ILMU PEMERINTAHAN,S2,TERAKREDITASI SEMENTARA,1944
16750,HUKUM,S3,TERAKREDITASI SEMENTARA,742
16751,HUKUM,S3,TERAKREDITASI SEMENTARA,1602
16752,HUKUM KELUARGA ISLAM,S1,TERAKREDITASI SEMENTARA,2124
16753,PERPUSTAKAAN DAN SAINS INFORMASI,S1,BAIK,3793
16754,TARI MINANG,D-IV,BAIK,3811
16755,SENI,S3,TERAKREDITASI SEMENTARA,3811
16756,PARIWISATA,S1,TERAKREDITASI SEMENTARA,2484
16757,"PEMASARAN, INOVASI, DAN TEKNOLOGI",S2 TERAPAN,TERAKREDITASI SEMENTARA,2324
16758,ILMU PERIKANAN,S1,TERAKREDITASI SEMENTARA,49
16759,ILMU LINGKUNGAN,S1,TERAKREDITASI SEMENTARA,49
16760,HUKUM,S1,TERAKREDITASI SEMENTARA,1227
16761,TEATER MUSIKAL,D-IV,TERAKREDITASI SEMENTARA,2504
16762,MANAJEMEN AGRIBISNIS,D-IV,TERAKREDITASI SEMENTARA,1991
16763,TEKNOLOGI REKAYASA LOGISTIK,D-IV,TERAKREDITASI SEMENTARA,1991
16764,HUKUM,S1,TERAKREDITASI SEMENTARA,856
16765,AQIDAH DAN FILSAFAT ISLAM,S1,B,755
16766,ILMU AL-QUR'AN DAN TAFSIR,S1,B,755
16767,KOMUNIKASI DAN PENYIARAN ISLAM,S1,B,755
16768,TEKNOLOGI REKAYASA SISTEM ELEKTRONIKA,D-IV,A,673
16769,TEKNIK ELEKTRONIKA,D-IV,A,673
16770,SISTEM INFORMASI,D-IV,A,673
16771,PERIKANAN LAUT TROPIS K PANGANDARAN,S1,BAIK,2074
16772,STUDI ISLAM,S2,BAIK SEKALI,1613
16773,ARSITEKTUR,S1,TERAKREDITASI SEMENTARA,712
16774,STUDI ISLAM,S3,BAIK,319
16775,HUKUM,S2,BAIK,3506
16776,TEKNOLOGI PRODUKSI TERNAK,D-IV,BAIK,2810
16777,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,S1,B,1947
16778,HUKUM KELUARGA ISLAM,S1,B,161
16779,MANAJEMEN DAKWAH,S1,B,1765
16780,ILMU PEMERINTAHAN,S1,BAIK,2244
16781,STUDI ISLAM,S1,BAIK,2048
16782,HUKUM,S2,TERAKREDITASI SEMENTARA,2357
16783,KECERDASAN BUATAN,S1,TERAKREDITASI SEMENTARA,2658
16784,HUKUM KELUARGA ISLAM,S1,BAIK,3557
16785,PARIWISATA,S1,BAIK,2642
16786,PSIKOLOGI,S1,TERAKREDITASI SEMENTARA,2642
16787,TARI,S1,TERAKREDITASI SEMENTARA,2707
16788,ILMU PERTANIAN,S2,TERAKREDITASI SEMENTARA,2659
16789,MANAJEMEN PERHOTELAN KAMPUS PAYAKUMBUH,D-IV,TERAKREDITASI SEMENTARA,3225
16790,ILMU AL-QUR'AN DAN TAFSIR,S1,TERAKREDITASI SEMENTARA,213
16791,DESAIN KOMUNIKASI VISUAL,S1,TERAKREDITASI SEMENTARA,1515
16792,ILMU POLITIK,S1,TERAKREDITASI SEMENTARA,3228
16793,MANAJEMEN OLAHRAGA,S2,TERAKREDITASI SEMENTARA,2684
16794,KEPELATIHAN OLAHRAGA,S2,TERAKREDITASI SEMENTARA,2684
16795,HUBUNGAN MASYARAKAT DAN KOMUNIKASI DIGITAL,D-IV,TERAKREDITASI SEMENTARA,673
16796,PSIKOLOGI ISLAM,S1,TERAKREDITASI SEMENTARA,306
16797,BIMBINGAN KONSELING ISLAM,S1,TERAKREDITASI SEMENTARA,306
16798,BIMBINGAN PENYULUHAN ISLAM,S1,TERAKREDITASI SEMENTARA,3766
16799,PETERNAKAN,S1,BAIK,254
16800,ILMU AL-QUR`AN DAN TAFSIR,S1,BAIK,400
16801,PENGEMBANGAN MASYARAKAT ISLAM,S1,TERAKREDITASI SEMENTARA,3272
16802,ILMU HADIS,S1,TERAKREDITASI SEMENTARA,3272
16803,TEKNOLOGI DAN BISNIS PERIKANAN DAN KELAUTAN,S1,TERAKREDITASI SEMENTARA,2649
16804,KEBIJAKAN PUBLIK,S2,TERAKREDITASI SEMENTARA,4008
16805,ARSITEKTUR,S3,TERAKREDITASI SEMENTARA,2680
16806,TEKNOLOGI PENANGKAPAN IKAN,S1,TERAKREDITASI SEMENTARA,2589
16807,TEOLOGI,S1,BAIK,940
16808,KOMUNIKASI DAN PENYIARAN ISLAM,S1,BAIK,160
16809,HUKUM KELUARGA ISLAM,S2,B,546
16810,HUKUM EKONOMI SYARIAH,S1,TERAKREDITASI SEMENTARA,306
16811,ILMU MANAJEMEN,S3,BAIK,750
16812,KEBIDANAN,S1,BAIK,1776
16813,BIDAN,PROFESI,BAIK,1776
16814,PENDIDIKAN AGAMA ISLAM,S1,BAIK,741
16815,PENDIDIKAN AGAMA ISLAM,S2,UNGGUL,1216
16816,PENDIDIKAN AGAMA KRISTEN,S1,BAIK,3389
16817,PENDIDIKAN PROFESI GURU,PROFESI,UNGGUL,2237
16818,PENDIDIKAN DASAR,S2,BAIK,154
16819,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,BAIK SEKALI,19
16820,PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI,S1,BAIK SEKALI,530
16821,PENDIDIKAN GURU SEKOLAH DASAR,S1,UNGGUL,582
16822,PENDIDIKAN KIMIA,S1,UNGGUL,717
16823,PENDIDIKAN VOKASIONAL INFORMATIKA,S1,BAIK SEKALI,1690
16824,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,UNGGUL,2589
16825,PENDIDIKAN KEAGAMAAN BUDDHA,S2,BAIK,403
16826,TADRIS MATEMATIKA,S1,UNGGUL,3272
16827,PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI,S1,BAIK,2605
16828,PENDIDIKAN AGAMA ISLAM,S3,UNGGUL,2048
16829,TADRIS ILMU PENGETAHUAN SOSIAL,S1,UNGGUL,319
16830,PENDIDIKAN BAHASA LAMPUNG,S1,BAIK SEKALI,2247
16831,PENDIDIKAN MATEMATIKA,S1,BAIK,1527
16832,PENDIDIKAN BAHASA INGGRIS,S1,UNGGUL,717
16833,PENDIDIKAN AGAMA ISLAM,S1,BAIK,3853
16834,MANAJEMEN PENDIDIKAN ISLAM,S1,BAIK,404
16835,PENDIDIKAN BAHASA INGGRIS,S1,BAIK,3423
16836,PENDIDIKAN AGAMA KRISTEN,S1,BAIK SEKALI,2794
16837,TEKNOLOGI PENDIDIKAN,S2,UNGGUL,2325
16838,PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,BAIK,2374
16839,PENDIDIKAN GEOGRAFI,S2,BAIK SEKALI,3225
16840,PENDIDIKAN MATEMATIKA,S1,UNGGUL,154
16841,TADRIS ILMU PENGETAHUAN SOSIAL,S1,UNGGUL,546
16842,PENDIDIKAN,S3,BAIK SEKALI,1943
16843,PENDIDIKAN SOSIOLOGI,S1,BAIK SEKALI,860
16844,PENDIDIKAN AGAMA ISLAM,S3,UNGGUL,1241
16845,MANAJEMEN PENDIDIKAN ISLAM,S1,BAIK,966
16846,PENDIDIKAN MATEMATIKA,S1,BAIK SEKALI,364
16847,PENDIDIKAN PROFESI GURU,PROFESI,UNGGUL,2144
16848,PENDIDIKAN GURU SEKOLAH DASAR,S1,BAIK SEKALI,860
16849,PENDIDIKAN SEJARAH,S1,BAIK SEKALI,240
16850,PENDIDIKAN PROFESI GURU,PROFESI,UNGGUL,546
16851,PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,UNGGUL,2237
16852,PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI,S1,BAIK SEKALI,3029
16853,BIMBINGAN DAN KONSELING,S1,UNGGUL,675
16854,PENDIDIKAN ANAK USIA DINI,S1,BAIK SEKALI,2457
16855,PENDIDIKAN INFORMATIKA,S1,BAIK SEKALI,2063
16856,PENDIDIKAN BAHASA INGGRIS,S1,UNGGUL,1722
16857,PENDIDIKAN AGAMA ISLAM,S2,BAIK SEKALI,844
16858,PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI,S1,BAIK SEKALI,407
16859,PENDIDIKAN BAHASA ARAB,S1,BAIK,3853
16860,TADRIS MATEMATIKA,S1,UNGGUL,610
16861,TADRIS BAHASA INGGRIS,S1,UNGGUL,632
16862,PENDIDIKAN PROFESI GURU,PROFESI,BAIK SEKALI,1152
16863,PENDIDIKAN GURU SEKOLAH DASAR,S1,UNGGUL,462
16864,PENDIDIKAN KIMIA,S1,BAIK SEKALI,3256
16865,PENDIDIKAN KEPELATIHAN OLAHRAGA,S3,BAIK SEKALI,3228
16866,PENDIDIKAN AGAMA ISLAM,S2,UNGGUL,2048
16867,PENDIDIKAN PROFESI GURU,PROFESI,BAIK SEKALI,816
16868,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,BAIK SEKALI,1576
16869,PENDIDIKAN VOKASIONAL DESAIN FASHION,S1,BAIK SEKALI,2445
16870,SASTRA AGAMA DAN PENDIDIKAN BAHASA BALI,S1,UNGGUL,819
16871,PENDIDIKAN BAHASA INDONESIA,S1,BAIK,2605
16872,PENDIDIKAN BAHASA INDONESIA,S2,BAIK SEKALI,2684
16873,TEKNOLOGI PENDIDIKAN,S1,BAIK SEKALI,2993
16874,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,S1,BAIK SEKALI,812
16875,PENDIDIKAN MATEMATIKA,S1,BAIK,909
16876,MANAJEMEN PENDIDIKAN ISLAM,S2,UNGGUL,1611
16877,PENDIDIKAN TEKNOLOGI INFORMASI,S1,UNGGUL,2237
16878,PENDIDIKAN GURU SEKOLAH DASAR,S1,BAIK,2605
16879,PENDIDIKAN PROFESI GURU,PROFESI,UNGGUL,1722
16880,PENDIDIKAN BAHASA INDONESIA,S2,BAIK,2757
16881,TADRIS MATEMATIKA,S1,BAIK,698
16882,PENDIDIKAN EKONOMI,S2,BAIK SEKALI,67
16883,MANAJEMEN PENDIDIKAN ISLAM,S1,BAIK,502
16884,PENDIDIKAN AGAMA ISLAM,S1,BAIK,786
16885,PENDIDIKAN VOKASIONAL SENI KULINER,S1,BAIK,2021
16886,PENDIDIKAN ISLAM ANAK USIA DINI,S1,BAIK,755
16887,PENDIDIKAN MASYARAKAT,S2,BAIK SEKALI,310
16888,NERS,PROFESI,BAIK SEKALI,64
16889,ILMU KESEHATAN OLAH RAGA,S2,A,2121
16890,ANALIS KIMIA,D3,BAIK SEKALI,2529
16891,ILMU KOMPUTER,S1,BAIK SEKALI,647
