id_sp,kab_kota_pt,provinsi_pt,akreditasi,nama_singkat,status_pt,nama_pt,jenis_pt,jumlah_prodi,range_biaya_kuliah
AKKOgTy9b9fHsaf69nzF10IiCSkvzxLEXUZAEqjSbZTkSB_BcWemHlqu0_mJSXebJ6Tiiw==,Kota Medan,Prov. Sumatera Utara,Baik,UWM,Aktif,Universitas Wirahusada Medan,Swasta,7,300.000 - 3.000.000
ycnSTrdLzoOiIsQrT_hM4KoqhqjVNTZHjEgBQnj3jynAD2PV5H5xXFuUprPxij6us1DTnw==,Kota Makassar,Prov. Sulawesi Selatan,,,Tutup,Universitas 45 Makassar,Swasta,31,
S5Z9J3ixekmivVLNn3IMfY-sF8CLWuGp3IQdZoA5qvECg_RmHTO-C9Lrw6Iuv-dBPn-nHA==,Kab. Konawe,Prov. Sulawesi Tenggara,Baik,PTVM,Aktif,Politeknik Tridaya Virtu Morosi,Swasta,3,
_7q17ZoxiHYo19lWJrYDahJdimpy5BAkCwJPbWLDf8F8YlQctkoR1EAK2j9H7DEV5oDoIg==,Kab. Pinrang,Prov. Sulawesi Selatan,,STINULA,Alih Bentuk,STIKES Nusantara Lasinrang,Swasta,3,
jQj5i_aIK_7gMzhNMCawQdAJX9u_LxsoyrrCoQkLndl5Ubwc-Y_ESvjkSl8RcYOk2OfI9A==,Kab. Wajo,Prov. Sulawesi Selatan,,AKBID PRIMA SENGKANG,Alih Bentuk,Akademi Kebidanan Prima Sengkang,Swasta,1,
sHZ0nAlcIIkW4GZYGyyHvz0pWPgp1nsgcEg5Eknnp8LclkTL64znTjVXxol0HVS-Hi7OOQ==,Kab. Sleman,Prov. D.I. Yogyakarta,B,STIE SBI Yogyakarta,Aktif,Sekolah Tinggi Ilmu Ekonomi SBI,Swasta,2,525.000 - 4.040.000
5_nceBkhQM6kPhbhmaArpUDTDwhC6n6p_mLVSmeMgjGuMZW0fdm1yOIBq14OgqvbNxbPRw==,Kab. Lampung Timur,Prov. Lampung,,STIE LAMPUNG TIMUR,Alih Bentuk,Sekolah Tinggi Ilmu Ekonomi Lantim Way Jepara,Swasta,1,
Vts3qmowMP-m38MKYFBSU2S_7CojcaSVoBSvyG2kLgjkFM4xNtmaJOq7HZ4N-5rvIxXSsQ==,Kota Prabumulih,Prov. Sumatera Selatan,,STIT Prabumulih,Alih Bentuk,Sekolah Tinggi Ilmu Teknik Prabumulih,Swasta,1,
ZEMId6fsuSpdcRDvyqwYIRlTZfM-9nTeUw67WD8KVeddv0IU27Z21HNlChu88Qv-qTixbg==,Kota Manado,Prov. Sulawesi Utara,Baik,,Aktif,Akademi Keperawatan Rumkit Tingkat III Manado,Swasta,1,4.500.000 - 4.500.000
ayee3RGIbJCFCOuemC7jGrsBWUYPNVKwW3CzDUhMhVyjC9H-LpDAtMFcU0Tn1Xec2Ve6pg==,Kab. Gianyar,Prov. Bali,Baik,Poltek BMW,Aktif,Politeknik Bali Maha Werdhi,Swasta,3,250.000 - 3.000.000
62k49vQQano9UZtYZUJh3PyTn8Qfzd8Vqd3xD2y2quTzmqSfZTJ0ZggWpjbgPwVs1zqgUA==,Kota Medan,Prov. Sumatera Utara,,,Alih Bentuk,Akademi Kebidanan Indah,Swasta,1,
CG9Ejuti-VReozWdHQvKVgOU9JR8HWThI3PBuHu_zLnuz72578Jn5ekCWPhs3cmtRdX6kQ==,Kota Padang,Prov. Sumatera Barat,Unggul,UBH,Aktif,Universitas Bung Hatta,Swasta,42,4.000 - 17.800.000
6Gy7IjE748AXiMHWwvDoS-clyOOCr7vSKnJe3DLcH7L53LGvLMpPwiS992CiDEiYgJjeYw==,Kab. Tegal,Prov. Jawa Tengah,Baik,Stikesmu Tegal,Aktif,STIKES Muhammadiyah Tegal,Swasta,1,3.075.000 - 3.075.000
kRmX9zQqW-JnSBkBAjV5klzJ5gJNrwgCPQNnd4v68HXujaTHqlMAz9eAfwCXQ34C39-s6w==,Kota Bandung,Prov. Jawa Barat,B,POLITEKNIK PIKSI GAN,Aktif,Politeknik Piksi Ganesha,Swasta,15,6.600.000 - 6.600.000
ZyatuUxUWGo4afYx80NDo-9h4F6R3l9SSBy7IEzQFKX3x4X1XDbblhdw0d8iie57xCRSBQ==,Kab. Probolinggo,Prov. Jawa Timur,,STIKes Hafshawaty,Alih Bentuk,STIKES Hafshawaty Pesantren Zainul Hasan,Swasta,10,
YFcHZrpGK8DpgZuiJ8IazOhtBki-OKHApn_EjrNuSlgCkajtm8jXy52l2Jq46xp_6nMjwg==,Kota. Kotamobagu,Prov. Sulawesi Utara,Baik,STMIK Multicom ,Aktif,STMIK Multicom Bolaan Mongondow,Swasta,2,4.000.000 - 4.000.000
mArtOIh-YqG1eV0AamCpVhLjjLM-bGtoWn7ZdgoI5Xbt5E7aOTEZuDDKfdsTqjAf3lu4Eg==,Kota Surabaya,Prov. Jawa Timur,Baik,,Aktif,Sekolah Tinggi Ilmu Ekonomi Widya Darma,Swasta,2,
7xndOa7yUQ5YkPQDKSYMUxs4Z2nZytxvCcNvq3_2QVxxRVhlOc8LdPiSbmqQuLZ-kZRdfA==,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,,,Tutup,Akademi Keperawatan UPN Veteran Jakarta,Swasta,1,
UikUgDj6Gz1X2bw95nk4SdPry_uztrhcYih38RWPZht5_SXQIo0FhQql0mPl3cWqYcR1Tg==,Kab. Tegal,Prov. Jawa Tengah,,ABA-IEC,Tutup,Akademi Bahasa Asing IEC Putra Bangsa tegal,Swasta,1,
9J0uqAlYlk4oSYdb-aZ-LwxTM5msr6jgd7x7E4SWrWDMY-1Uah49fLPzwR_pPDyUWZaRsA==,Kota Palembang,Prov. Sumatera Selatan,Baik Sekali,STIFIBP,Aktif,Sekolah Tinggi Ilmu Farmasi Bhakti Pertiwi,Swasta,2,5.000.000 - 7.550.000
cLhS1SnONNUAmUsiMWKIuOur-8uTMmatrPdk5tngw7gkAoW1Lwu-FQNibrg8KHJA_9eeCQ==,Kab. Tabalong,Prov. Kalimantan Selatan,Baik,STIA Tabalong,Aktif,Sekolah Tinggi Ilmu Administrasi Tabalong,Swasta,2,2.400.000 - 4.562.500
HfuapSGLd8zCx6AyzB4F8upgVymc5igUyXtcoDXR4xi9Vto7xdeVTJJX8Zn-hTJpYLZ3jw==,Kota Medan,Prov. Sumatera Utara,,,Alih Bentuk,Sekolah Tinggi Teknik Poliprofesi,Swasta,3,
msyjmqRAfIrsgmuSEDbGbxkG2Dt_ap3eFTf1DEnIsZim4Jl6qHdUjGGeraaupyuV0RNqLw==,Kab. Bantul,Prov. D.I. Yogyakarta,,STMIK AKAKOM,Alih Bentuk,STMIK Akakom,Swasta,10,
KBe34G3d5HqKU5Lq3CNXySkCuM4Ggdi-r_JqrPMS673HWi3ng-CvwyuBFCVYQ0szWb26Nw==,Kota Makassar,Prov. Sulawesi Selatan,,AKLM,Alih Bentuk,Akademi Kesehatan Lingkungan Muhammadiyah Makassar,Swasta,1,
0iuznMWopa9cPGbiW-OFAh8ah2wLxrfLyyl4UvsmMC2D3VFvB8S8yKYk0RlK7r3UJawQVw==,Kota Makassar,Prov. Sulawesi Selatan,Baik Sekali,STIE AMKOP,Aktif,Sekolah Tinggi Ilmu Ekonomi Amkop Makassar,Swasta,9,2.250.000 - 2.250.000
GgJTu1B2TZzhdFiUURHWcj61mb69oRppuyeclftJw0mdJkgUcJLclYfwDywpifxgoUmYxQ==,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,,,Tutup,Sekolah Tinggi Ilmu Ekonomi Widya Jayakarta,Swasta,1,
UJAE-E72rP3BTqZ127-lJGeMN0NuHzKdhlTW_CFgtcADawB8R04--CAlFPbVwHFxwpkZdQ==,Kota Jambi,Prov. Jambi,Baik,STIKES GAPU,Aktif,Sekolah Tinggi Ilmu Kesehatan Garuda Putih ,Swasta,4,
QB8KLkzzP-h53gPZr_v_VvqIX_8_CCa_0FhTL3Gx1Es9MzIpeCmaIVQxknAph6XNUQAeSA==,Kota Gorontalo,Prov. Gorontalo,,STIKES Bina Mandiri ,Alih Bentuk,STIKES Bina Mandiri Gorontalo ,Swasta,4,
8eAKrxQ89Mu2UBQVE2h-5EfCVMpRpOgQlQV6ENRufb0qNCh_0sGmBSb1Fq8lkmJQLg_2Ew==,Kab. Maluku Tenggara Barat,Prov. Maluku,,STIESA,Alih Bentuk,Sekolah Tinggi Ilmu Ekonomi Saumlaki,Swasta,3,
2IYdTg7S3-21Pr1V-jJLDz61v_scZb1vOalmbyzA2rTE1-JqVnK6ZqYj-pCpv5HMGzxFNQ==,Kota Jakarta Timur,Prov. D.K.I. Jakarta,Baik,,Aktif,Akademi Akuntansi Borobudur,Swasta,1,
1mzk7LtvdM8GGugA6aS1EjpyBzgFC993CQA7J6wWPix24XKwDeEmLbmKiwb0SORcwRmKmw==,Kab. Sorong Selatan,Prov. Papua Barat,,,Tutup,Politeknik Papua Internasional Sorong,Swasta,3,
SXKmVFMPKiyShStw58wmfN7jjavewowtm017AEqlsxYP-giobQInVFa1qf656lCzPVAUvg==,Kab. Karo,Prov. Sumatera Utara,Baik,,Aktif,Sekolah Tinggi Ilmu Kesehatan Arta Kabanjahe,Swasta,5,4.000.000 - 4.000.000
loqYfKFKWp4VlByekxc1hvu0_xi5l56MRkpSLOGmoKl--hr0eiv8BTcCEOhQu0mZgCYf9g==,Kab. Pasaman Barat,Prov. Sumatera Barat,B,ITS Khatulistiwa,Aktif,Institut Teknologi dan Ilmu Sosial Khatulistiwa,Swasta,3,3.750.000 - 3.750.000
fCTDS13qIMEBFs5lqnj4HznCxtYAEuNvrheD9PwzYfNYY9XCwsxw7BRE5uYkZB735HjHwg==,Kota Balikpapan,Prov. Kalimantan Timur,Baik,AKBID BI BPN,Aktif,Akademi Kebidanan Bakti Indonesia Balikpapan,Swasta,1,4.000.000 - 4.300.000
t7X6bS3mwE6J95La9V_o-QbbM323qC3OrFzasQvaxxusA7p7BQEGfDiHGdiwCqI9NfG03g==,Kab. Biak Numfor,Prov. Papua,Baik,IISIP YAPIS BIAK,Aktif,Iisip Yapis Biak,Swasta,8,
2uNq2K6e2M6c8NQi_bCNnbcS8tJ7W5nPU_5PHu972wfd_1WlwR_ZSVpCJ5_nxq-QRbJV6w==,Kab. Pidie,Prov. Aceh,Baik Sekali,unigha,Aktif,Universitas Jabal Ghafur,Swasta,20,3.500.000 - 3.500.000
Ja_l-YgK8ryoZDU8ybBiRDh3sMm90WZTEtuvV6toqi0Ymn02ZU-y875mFEjvzFEIP7t1Pg==,Kab. Ogan Komering Ulu,Prov. Sumatera Selatan,Baik,STIKes Al-Ma'arif,Aktif,Sekolah Tinggi Ilmu Kesehatan Al Ma arif,Swasta,5,3.500.000 - 5.000.000
Q-hc7vjA1tNdBOdVX5ENrPd5yMuN_HB-SXAvwMADKW67IAYU1GkzRSDL6yZVRVaP3-4nKg==,Kota Tangerang,Prov. Banten,Baik,STIE BISMA LEPISI,Alih Bentuk,Sekolah Tinggi Ilmu Ekonomi Bisma Lepisi,Swasta,2,
4aIlNCXFlQcogFQtF9uqsSrwGmSuLgm2JhJojkm1kxYXMOIe0UgORHV57PczeCClLbJK7w==,Kab. Tangerang,Prov. Banten,Baik Sekali,STFM Tangerang,Alih Bentuk,Sekolah Tinggi Farmasi Muhammadiyah Tangerang,Swasta,2,
1CJFTfAXeSCMmCQVRO-Iu4lPFC-3yi76lu6rI0tim5kQ9gAjDi0KBLy9aFshxbcT5wxRbA==,Kab. Muara Enim,Prov. Sumatera Selatan,Baik,AKIPBA,Aktif,Akademi Komunitas Industri Pertambangan Bukit Asam,Swasta,3,
UlS_6CSLGgITK2h-Z7y1GcVpAe8eJ7-vQSoI9StL4LvY2U4rX2cUJgW8UMvheEFttN-zbQ==,Kota Surakarta,Prov. Jawa Tengah,Baik,Mandala Bhakti,Aktif,Akademi Pariwisata Mandala Bhakti,Swasta,2,4.500.000 - 4.500.000
ytEFM8Dp6S2iCTP7zcJu4PHJFU_ltgvcuXoc1INjS-Gl_nE2jtPihDNYVXMUEY-gKRCM2g==,Kota Malang,Prov. Jawa Timur,B,UWG,Aktif,Universitas Widya Gama,Swasta,18,250.000 - 28.250.000
gvTpzCxStNoXl4pAdSIKnLTR95ffyYEn3ASz4mIt4WVtMLdk4M00VNIauzCOdwPZ08a6EQ==,Kota Jakarta Timur,Prov. D.K.I. Jakarta,,,Alih Kelola,Akademi Sekretaris Dan Manajemen Laksi-31,Swasta,2,
qBRjWFQJgRNcZ8rUPfBJz7nXxBsfCAG3sO1xmVLpQ5HZDlBEbyc69Vr_F5SGDVUhhX_D0A==,Kota Serang,Prov. Banten,,,Aktif,Institut Kesehatan Bina Husada Serang,Swasta,4,
WAW8pfy7Gdqb-Ikk4HTleOXJCD-ina6CmWb3PiFq4NgdBqsOM8Mt_MwkYElcmnI4YBEdRQ==,Kota Bandung,Prov. Jawa Barat,Unggul,UTama,Aktif,Universitas Widyatama,Swasta,27,1.600.000 - 9.500.000
H6HhQd4W7nQ5cMiJ6tBDIC_-3TCwlWn5cXfOqOYeV59L11nbUJcOfPr-KcG3zEGnzZNfzQ==,Kota Palembang,Prov. Sumatera Selatan,,,Aktif,Akademi Kebidanan Rizki Patya,Swasta,1,
Jj4V4kYdCgonXFiZKRpbGD0Ggud_55bqxw7rOF61YAMY73iItSJcMCf6IanGZXruxg2XSw==,Kota Banda Aceh,Prov. Aceh,Baik,Akbid Saleha,Aktif,Akademi Kebidanan Saleha,Swasta,1,1.700.000 - 7.955.000
sJ5OTOePGp3KQ3UUJZOPOvYLRUuPoa1sdCK90bYC2bA-y-b2_y8WV1MIW4BKg88a1Dg1Vw==,Kota Jakarta Pusat,Prov. D.K.I. Jakarta,Baik,,Aktif,Sekolah Tinggi Ilmu Kesehatan Budi Kemuliaan,Swasta,3,850.000 - 85.000.000
ibRqYJwoM-Tmh_ALxAovBRhqHK8eUX7qgQP5llnj6wHqc8CD9PcuqxyuW6cKRo5Z84AD6Q==,Kota. Kotamobagu,Prov. Sulawesi Utara,,,Aktif,Akademi Keperawatan Totabuan Kotamobagu ,Swasta,1,
7Z7TfaGHkAenOlKtLjNjAllAoAqtL3lzn-xe9rjdVCS99Kje6oMLDyYK3u5bpFCrz-C7bw==,Kab. Toba Samosir,Prov. Sumatera Utara,Baik,AKPER HKBP BALIGE,Aktif,Akademi Keperawatan HKBP Balige,Swasta,1,2.500.000 - 2.500.000
G9YL0HAqSqY0asfBj6Rye_Up3glf4UBEORVtVbU4l52etex4iABboFgoaOPxHHZvG2Po3A==,Kota Medan,Prov. Sumatera Utara,Baik,STKIP AMAL BAKTI06,Aktif,Sekolah Tinggi Keguruan dan Ilmu Pendidikan Amal Bakti,Swasta,3,
HXIL-e52cjz0m21qgAxa3QWC-wrlaCD_km9t4y5krrRrHnACuAcjBBXO0xfT-8w1j6kK6A==,Kab. Karawang,Prov. Jawa Barat,Baik,Poltek TMKM,Aktif,Politeknik Tri Mitra Karya Mandiri,Swasta,4,3.000.000 - 3.840.000
thftBo-kiXxE6TJeSRyxfrEQBJDbycRCXvP4bODIjDA7SbBZQEPYhTlG4Idrf9aimxqtCA==,Kota Makassar,Prov. Sulawesi Selatan,,AKBID PELAMONIA,Alih Bentuk,Akademi Kebidanan Pelamonia Kesdam VIIWirabuana,Swasta,1,
Y_RkZaMylNpFnxBWmScnvKPAX7D8W-YN7BEhojRaAZYk1QZJswLj9INn_ZQ8DAPsxUhXtA==,Kota Balikpapan,Prov. Kalimantan Timur,,,Aktif,Sekolah Tinggi Ilmu Kesehatan Bakti Indonesia Balikpapan,Swasta,2,
PlbRs0yVEj-p6L2pESTPziql8yAzm3FCJIUxPPXqs7Jhrdi2ygwTqA75Od8U6PIQkc_BFg==,Kota Cirebon,Prov. Jawa Barat,Baik,Stikes-ADC,Alih Bentuk,Sekolah Tinggi Ilmu Kesehatan Ahmad Dahlan Cirebon,Swasta,2,11.350.000 - 11.350.000
Q5IzucR8R7fbU-e6uql0FZ5UcAqIBLqd0XTY-UYziBzfyVmiDqT2J1he-SURSC3xA3sh4Q==,Kab. Sidoarjo,Prov. Jawa Timur,Baik Sekali,UMAHA,Aktif,Universitas Maarif Hasyim Latif,Swasta,19,200.000 - 19.510.000
z2djaLLBPXUaj_Oy60-22kvQ6obd-ezFZq5I100Fi9rr47DG1JJuEv2gKpkkHAyXrs4rzA==,Kota Bogor,Prov. Jawa Barat,,STIE Triguna Bogor,Alih Bentuk,Sekolah Tinggi Ilmu Ekonomi Triguna,Swasta,4,
9jjmvNKf--vvn7O6rpv_dhAze_TSGKKmpcaGqoDKNW4KIap9w1C-1G2KSHzpu5aI3TxqTA==,Kota Samarinda,Prov. Kalimantan Timur,Baik,,Aktif,Sekolah Tinggi Ilmu Ekonomi Nasional Samarinda,Swasta,3,1.500.000 - 3.000.000
JpG0mMO1CZHdx1B7QZWFtrnAiskntGl74leQHZrBqhH29lLrMvrcBswk-c-FUy8939Hnbw==,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,,ISTEK Widuri,Aktif,Institut Sosial dan Teknologi Widuri,Swasta,5,2.750.000 - 6.400.000
_lCNpZzPwp-7r-VTvljJ1DSulp8zVrpL3ZFcDgqIPO3LLwF7njOhqMFRcxiD5p-lsW49Rw==,Kab. Gowa,Prov. Sulawesi Selatan,Baik,UPA,Aktif,Universitas Patria Artha,Swasta,11,
k-rKrxVhIC80VyfJiaARSbdNQD-FdVSn0QbQn1j0ly0LFoWjypOoNTI1_mrzAJe8hkxVdA==,Kab. Aceh Tamiang,Prov. Aceh,,,Tutup,Akademi Kebidanan Medika Anugerah Tasya,Swasta,1,
rZfg8jKw13BKBN1H9vtCGGC4EWctHs_wkB6aQJl4EAIK2OUkcSS45P_qiuBcJ10XXyZ4ow==,Kab. Lombok Timur,Prov. Nusa Tenggara Barat,Baik,ITL,Aktif,Institut Teknologi Lombok,Swasta,3,3.920.000 - 3.920.000
qHQOB4zLz2PT7UfdwFE2ajWMBVNiVbqEsQsNSRhVi-b8C71_9v3n1osEnbmktuQG8nfLwQ==,Kab. Lampung Utara,Prov. Lampung,,STKIPMKTB,Alih Bentuk,STKIP Muhammadiyah Kotabumi,Swasta,5,
xdYqBbrhOUAy5c0zh1QDIrMoBYgiUeo6L5DItsRysQcgr_hkXxeADQVa2p0ll9tjKvgLfg==,Kota Medan,Prov. Sumatera Utara,,,Alih Bentuk,Akademi Refraksi Optisi Binalita Sudama,Swasta,1,
fUSEBA6m6pFS89SBcSBBOQarWDyyK3jkbz1k7iBXKnaEtPLV0kXMfpzq4nTGgAi2E44b9A==,Kota Banjarmasin,Prov. Kalimantan Selatan,Baik,,Aktif,Politeknik Kesdam VI Banjarmasin,Swasta,3,6.362.500 - 7.385.000
BZSFWBM-feEeU2l3AMnHXyj8DS81z7YUBUEWhKgyk7yne_2yVtyyiF3zwCWNLJ7LkEL1AQ==,Kab. Toli-Toli,Prov. Sulawesi Tengah,Baik,Umada,Aktif,Universitas Madako Tolitoli,Swasta,14,
5a3hnhNYhr0zKTOqslVl_Dg8R_W0FUsCk4X-NSdnl0FKn_S2sMXei9Q48Kz_Zqs_6M8snw==,Kab. Mimika,Prov. Papua,Baik,STKIP-HT,Aktif,STKIP Hermon Timika,Swasta,3,1.200.000 - 3.960.000
q4hFxVkMJPDNf6-bhYX1s6kV8yIw_gW-TjO25jxsywOypv0ZbTz2VSv0mLF-ldOAEDhCuA==,Kota Tangerang,Prov. Banten,Baik,Akbid Assyifa kotang,Aktif,Akademi Kebidanan Assyifa Tangerang,Swasta,1,2.000.000 - 6.000.000
aF0dZz6FWnXZlhdL17-Ynialmq0z5IcNlJQ_KWUU3ja_08M2b73J3h5WhdJBPW7VmANH1Q==,Kota Serang,Prov. Banten,Baik,UNIBA,Aktif,Universitas Bina Bangsa,Swasta,39,77 - 7.700.000
09c3ehbMVkM81MhciqtMqvm4zW8dRvn8z3RuXqNZgElvlW7_d6vYp11cS5DkqYNpCOMnCQ==,Kota Makassar,Prov. Sulawesi Selatan,Baik Sekali,STIK Makassar,Aktif,Sekolah Tinggi Ilmu Kesehatan Makassar,Swasta,8,1.900.000 - 9.000.000
XhlLA3sH1f92UhEaHkNCP43VcGgWD4czkTl6lUcm4UJD__lSk47pIwTVzzgsjNSfKiwK5Q==,Kota Jakarta Pusat,Prov. D.K.I. Jakarta,,,Aktif,Akademi Bisnis Martha Tilaar,Swasta,1,
PVLBNaBSxKw2glETwrgJZ3BwfX90KYoWrgFXyA2_V-dxMGPrhb9wEM9dAStVdXxOkGbDIg==,Kota Palembang,Prov. Sumatera Selatan,Baik,USS,Aktif,Universitas Sumatera Selatan,Swasta,5,750.000 - 3.600.000
Xi-ClMZSioIJTr5EunisjvsVhD3EudSpj3WsqFyMnzzgYziu5N4Wls63XbmdqdgAFifEFg==,Kab. Manokwari,Prov. Papua Barat,Baik,,Aktif,STMIK Kreatindo Manokwari,Swasta,4,500.000 - 3.000.000
2omrEDoX0M8B1A0uGeG-5ZCeJGsOmzxCCk017or-OVFNz9uQvYB12TXQXSKXp64ayde6eA==,Kab. Aceh Tenggara,Prov. Aceh,Baik,UGL,Aktif,Universitas Gunung Leuser,Swasta,12,
y2u2mzmhmVvFtCIoAA1C_1Bu1whNhq0wosfomK3JTjsBtzMFhc3TXqKJq0WFWxPirTey7A==,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,Baik,STIE UNISADHUGUNA,Aktif,STIE Unisadhuguna,Swasta,3,4.800.000 - 7.800.000
WFySnGK4SAHz7Fz_SQY3G_LDaJvSakJ-Te4Xwn2LIHwgeiq1tsE7JKGzcIMcf-yD7ztESQ==,Kota Yogyakarta,Prov. D.I. Yogyakarta,B,STIKES BETHESDA,Aktif,Sekolah Tinggi Ilmu Kesehatan Bethesda Yakkum,Swasta,10,350.000 - 17.645.000
9mDOSe0yE1ke18rDHWuSeAQhVEppPjUvf8kugImXWaHkPMrkr4wiKnAadewxLqWro4iKtA==,Kab. Pekalongan,Prov. Jawa Tengah,Baik,AAK Pekalongan,Aktif,Akademi Analis Kesehatan Pekalongan,Swasta,2,4.500.000 - 5.000.000
k0vZlsTwmKOwN_TExTY9N51prpoWaYlD0X1wnM84AMygWZSy7gIBPzclCUkAlemFOiU-9g==,Kab. Pasuruan,Prov. Jawa Timur,Baik,STTG,Aktif,Sekolah Tinggi Teknologi Gempol,Swasta,2,4.300.000 - 4.800.000
fUDkmaWlPiMDcD45Dm3veHkcLR88q5DVr-9115HklAcEdN_FTRBz6iA7eHSbt9GjwZ0AVA==,Kab. Kediri,Prov. Jawa Timur,Baik,,Aktif,Akademi Kesehatan Dharma Husada Kediri,Swasta,2,5.320.000 - 7.760.000
1PibgUFD2MsVR8UHDnk8HZw3RDlmgk1awZJULPbMG0iZdvyhzQIepIbsWO2XVHzgBTsotw==,Kab. Banggai,Prov. Sulawesi Tengah,Baik Sekali,UML,Aktif,Universitas Muhammadiyah Luwuk,Swasta,19,2.000.000 - 3.000.000
JjB7nFtM_v0PgAfAiTZgW-oWnQtY-QPWKqD9ao0oBodpXUv8fTHH1g2Rpgm2sBRiVqDxgQ==,Kota Surabaya,Prov. Jawa Timur,Unggul,UMSurabaya,Aktif,Universitas Muhammadiyah Surabaya,Swasta,51,200.000 - 142.000.000
JtJ4CLq6RGwwNEKRDJs47P9TH90rR24OIsfBhkG6Kr1gCaXAPPZdhLrniqnDAKm0ziZ8sg==,Kota Medan,Prov. Sumatera Utara,,,Alih Bentuk,Sekolah Tinggi Ilmu Kesehatan Imelda ,Swasta,9,
LrhI9uUeuMiQyYszAfEmHTF-NiJi6eSz_StqJtgTmDYeSktcM26kpZ1LC9Ck-0XsnO5Tyg==,Kota Pare-Pare,Prov. Sulawesi Selatan,B,INSTITUT ANDI SAPADA,Aktif,Institut Ilmu Sosial dan Bisnis Andi Sapada,Swasta,8,4.000.000 - 4.000.000
kJ_wCfGvORK2jL-A6i8eep8sGTPlvWoJ7o-oD3MSvhaV5R0Xg4-4K_J1xj1CejyMCNBs6g==,Kota Bogor,Prov. Jawa Barat,Unggul,Unpak,Aktif,Universitas Pakuan,Swasta,48,6 - 35.000.000
WJwiXGAFeQIOZDjtDnDuGMykYyX38b6wvluWLMDTmUDbtRgf2Hpxn2GUgLs5I7MXBKcAeA==,Kab. Kupang,Prov. Nusa Tenggara Timur,,AKPERMA,Alih Bentuk,Akademi Keperawatan Maranatha Groups,Swasta,1,
RmmORHgAMuxqIS1Tf86N9BjWxkJDHiWX9wu4Dqo1NSCLLYJVFVLAnnI_NwtOuzweJOCh3w==,Kota Bandar Lampung,Prov. Lampung,B,UNMAL,Aktif,Universitas Malahayati,Swasta,22,6.000.000 - 21.000.000
_pSK5OzTcOnnfkJtKqjCrosRutsVsgjG64DWDFXUe-KrU7a2MNYV9IEbVVZhYq_oM2688w==,Kota Tomohon,Prov. Sulawesi Utara,Baik,STIKESBETHOM,Aktif,Sekolah Tinggi Ilmu Kesehatan Bethesda Tomohon,Swasta,4,3.000.000 - 6.350.000
xGpUwFrP3_HYK8uZqeU90PVqQI5cmnS1YnPgJ_I_3XxrzWHjF-IB0zaDNQncjVuNjt8WCQ==,Kota Metro,Prov. Lampung,B,STIPER DW,Alih Bentuk,Sekolah Tinggi Ilmu Pertanian Dharma Wacana,Swasta,2,2.400.000 - 4.000.000
l4W8NqjL6OIBwXDGgiXVVokFy_updaRJabx_ajhY5vXJkGB0_6k8OLCeJysEjv11LDsE5Q==,Kab. Tangerang,Prov. Banten,,APMM,Tutup,Akademi Perpajakan Maria Mediatrix,Swasta,1,
nw25iMJPW8iu4IYUdGoIf9hIzYjXLyzxoryYpajZEAWQeVydX9nKgeRyKo4XRThMcgvApg==,Kota Samarinda,Prov. Kalimantan Timur,,,Aktif,Akademi Komunitas Favorit Samarinda,Swasta,3,
594XDaNc6ecBDQ73jqrlUJvNI0nOMZ-g6i4ZdT3Z5KYHqhqvF6nzoP7in1NXp3a31kQr3g==,Kota Batu,Prov. Jawa Timur,,Poltekbatu,Aktif,Politeknik Batu,Swasta,3,3.000.000 - 3.000.000
9_cNOLWx8-zFpwVe5W9HC6b1fNSZvMp9aHTekjeIv4VAqAhCe4HOfLkOOxDQjZOwfNpeSg==,Kab. Subang,Prov. Jawa Barat,Baik,Universitas Mandiri,Aktif,Universitas Mandiri,Swasta,16,2.500.000 - 2.500.000
LfNZ0r3EP6xJ4wt4EIx3GS2aZNPYhyFMXtuxMLaBZ5vF0RV83R7r7gPvr2GWQL1KcupX0A==,Kab. Tana Toraja,Prov. Sulawesi Selatan,Baik,STIKLA,Aktif,STIKES Lakipadada,Swasta,4,1.500.000 - 3.000.000
z8gTwsKEbSgQl5WRpUQ32z3fCbVEdQiq3nGWnOJ_S3LxFZcqXB5mFHGaW2JXS8qfuSQ_HQ==,Kota Blitar,Prov. Jawa Timur,,STKIP PGRI Blitar,Alih Bentuk,STKIP PGRI Blitar,Swasta,3,
V043yb6LDogiFwcntbfZ6FK3dJz6GV0lrdG5qaIZL1LFEjb8yFxdeiVbNPtVuzXq9nIThQ==,Kota Depok,Prov. Jawa Barat,Baik,AMIK Wahana Mandiri,Aktif,Akademi Manajemen Informatika dan Komputer Wahana Mandiri,Swasta,1,
4nU3V2k8DqvN5AyKP57-fdXTrRMF41EMZrcUrLc41IPqhw_G9pasD0xj3CbQIrWA8lFdOA==,Kab. Mojokerto,Prov. Jawa Timur,,UNIM,Aktif,Universitas Islam Majapahit,Swasta,17,3.700.000 - 4.065.000
3HRkKEcWU8yKSNfi9Tk58f_LVSubTJN3PcMw1RH8fbocNoEnraJ6tdDsIN5NncxZuOOQGA==,Kota Banjarmasin,Prov. Kalimantan Selatan,,ASMI CINUS ,Aktif,ASMI Citra Nusantara,Swasta,2,2.500.000 - 4.000.000
