cluster,cluster_name,institution_name,institution_code,body_type,link,province,campus_accreditation,banpt_code,rank,institution_code,student_amount,lecturer_amount,average_semester_fee,starting_semester_fee,ending_semester_fee,average_yearly_fee,starting_yearly_fee,ending_yearly_fee
4,Perguruan Tinggi Premium & Prestisius,INSTITUT DIGITAL EKONOMI LPKIA,462,SWASTA,-,JAWA BARAT,BAIK,banpt-1130,,462,-1.0,-1.0,6800000.0,6500000.0,7100000.0,13600000.0,13000000.0,14200000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS KRISTEN IMMANUEL,463,SWASTA,-,D.I. YOGYAKARTA,B,banpt-2416,374,463,-1.0,-1.0,6787961.0,1500000.0,12075923.0,13575923.0,3000000.0,24151846.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU KESEHATAN SUKABUMI,464,SWASTA,-,JAWA BARAT,B,banpt-2477,,464,-1.0,-1.0,6780000.0,150000.0,13410000.0,13560000.0,300000.0,26820000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU KESEHATAN WIDYA DHARMA HUSADA TANGERANG,465,SWASTA,-,BANTEN,BAIK SEKALI,banpt-1566,,465,-1.0,-1.0,6750000.0,6000000.0,7500000.0,13500000.0,12000000.0,15000000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU KESEHATAN MUTIARA MAHAKAM SAMARINDA,466,SWASTA,-,KALIMANTAN TIMUR,BAIK,banpt-2046,,466,-1.0,-1.0,6750000.0,4250000.0,9250000.0,13500000.0,8500000.0,18500000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU KESEHATAN MATARAM,467,SWASTA,-,NUSA TENGGARA BARAT,BAIK SEKALI,banpt-3671,,467,-1.0,-1.0,6750000.0,4000000.0,9500000.0,13500000.0,8000000.0,19000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS SEHATI INDONESIA,468,SWASTA,-,JAWA BARAT,BAIK,banpt-1036,,468,-1.0,-1.0,6750000.0,4750000.0,8750000.0,13500000.0,9500000.0,17500000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS GORONTALO,469,SWASTA,-,GORONTALO,B,banpt-468,431,469,-1.0,-1.0,6750000.0,250000.0,13250000.0,13500000.0,500000.0,26500000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS DHYANA PURA,470,SWASTA,https://rencanamu.id/cari-kampus/universitas-dhyana-pura,BALI,B,banpt-2541,385,470,-1.0,-1.0,6750000.0,6750000.0,6750000.0,13500000.0,13500000.0,13500000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS KRISTEN INDONESIA PAULUS,471,SWASTA,https://rencanamu.id/cari-kampus/universitas-kristen-indonesia-paulus,SULAWESI SELATAN,B,banpt-3561,448,471,4801.0,4801.0,6700000.0,4350000.0,34800000.0,13400000.0,8700000.0,34800000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS KRISTEN PALANGKA RAYA,472,SWASTA,-,KALIMANTAN TENGAH,BAIK,banpt-3036,580,472,-1.0,-1.0,6675000.0,1.0,13350000.0,13350001.0,2.0,26700000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS MAHASARASWATI DENPASAR,473,SWASTA,https://campus.quipper.com/directory/universitas-mahasaraswati-denpasar,BALI,UNGGUL,banpt-1642,222,473,9118.0,312.0,6672400.0,4300000.0,12789800.0,13344800.0,8600000.0,25579600.0
4,Perguruan Tinggi Premium & Prestisius,INSTITUT KESEHATAN DAN BISNIS ANNISA,474,SWASTA,-,JAWA BARAT,BAIK,banpt-1618,,474,-1.0,-1.0,6627500.0,3500000.0,9755000.0,13255000.0,7000000.0,19510000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS DIPA MAKASSAR,475,SWASTA,-,SULAWESI SELATAN,B,banpt-2875,,475,-1.0,-1.0,6625000.0,1250000.0,12000000.0,13250000.0,2500000.0,24000000.0
4,Perguruan Tinggi Premium & Prestisius,STIKES ADI HUSADA,476,SWASTA,https://campus.quipper.com/directory/stikes-adi-husada,JAWA TIMUR,BAIK SEKALI,banpt-1303,,476,148.0,20.0,6600000.0,6600000.0,6600000.0,13200000.0,13200000.0,13200000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU EKONOMI MAKASSAR BONGAYA,477,SWASTA,-,SULAWESI SELATAN,BAIK SEKALI,banpt-2386,,477,-1.0,-1.0,6550000.0,100000.0,13000000.0,13100000.0,200000.0,26000000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU EKONOMI PORT NUMBAY JAYAPURA,478,SWASTA,-,PAPUA,BAIK,banpt-1339,,478,-1.0,-1.0,6515000.0,2330000.0,10700000.0,13030000.0,4660000.0,21400000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU EKONOMI SEMARANG,479,SWASTA,-,JAWA TENGAH,BAIK SEKALI,banpt-1292,,479,-1.0,-1.0,7525000.0,2050000.0,13000000.0,15050000.0,4100000.0,26000000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU KESEHATAN PGI CIKINI,480,SWASTA,-,D.K.I. JAKARTA,BAIK,banpt-783,,480,-1.0,-1.0,6500000.0,4000000.0,9000000.0,13000000.0,8000000.0,18000000.0
4,Perguruan Tinggi Premium & Prestisius,INSTITUT TEKNOLOGI DAN SAINS BANDUNG,481,SWASTA,https://campus.quipper.com/directory/institut-teknologi-dan-sains-bandung,JAWA BARAT,C,-,,481,636.0,91.0,6500000.0,6500000.0,26000000.0,13000000.0,13000000.0,26000000.0
4,Perguruan Tinggi Premium & Prestisius,STIKES DIRGAHAYU SAMARINDA,482,SWASTA,-,KALIMANTAN TIMUR,BAIK SEKALI,banpt-3849,,482,-1.0,-1.0,6500000.0,6500000.0,6500000.0,13000000.0,13000000.0,13000000.0
4,Perguruan Tinggi Premium & Prestisius,STIKES DHARMA LANDBOUW,483,SWASTA,-,SUMATERA BARAT,B,banpt-2425,,483,-1.0,-1.0,6500000.0,3250000.0,9750000.0,13000000.0,6500000.0,19500000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS ISLAM JAKARTA,484,SWASTA,https://campus.quipper.com/directory/universitas-islam-jakarta,D.K.I. JAKARTA,B,banpt-1102,509,484,2033.0,93.0,6475000.0,5950000.0,30000000.0,12950000.0,11900000.0,30000000.0
4,Perguruan Tinggi Premium & Prestisius,INSTITUT PAHLAWAN 12,485,SWASTA,-,BANGKA BELITUNG,BAIK,banpt-1161,,485,-1.0,-1.0,6450000.0,2400000.0,10500000.0,12900000.0,4800000.0,21000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS HAFSHAWATY ZAINUL HASAN,486,SWASTA,-,JAWA TIMUR,BAIK,banpt-69,,486,-1.0,-1.0,6450000.0,2900000.0,10000000.0,12900000.0,5800000.0,20000000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU KESEHATAN ABDI PERSADA BANJARMASIN,487,SWASTA,-,KALIMANTAN SELATAN,BAIK,banpt-1265,,487,-1.0,-1.0,6450000.0,2400000.0,10500000.0,12900000.0,4800000.0,21000000.0
4,Perguruan Tinggi Premium & Prestisius,STIKES KARYA HUSADA KEDIRI,488,SWASTA,https://campus.quipper.com/directory/stikes-karya-husada-kediri,JAWA TIMUR,B,banpt-681,,488,1285.0,60.0,6402500.0,5000000.0,7805000.0,12805000.0,10000000.0,15610000.0
4,Perguruan Tinggi Premium & Prestisius,STMIK KUWERA,489,SWASTA,-,D.K.I. JAKARTA,BAIK,banpt-931,,489,-1.0,-1.0,6387500.0,275000.0,12500000.0,12775000.0,550000.0,25000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS AN NASHER,490,SWASTA,-,JAWA BARAT,BAIK,banpt-276,,490,-1.0,-1.0,6375000.0,5530000.0,7220000.0,12750000.0,11060000.0,14440000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS TRILOGI,491,SWASTA,https://campus.quipper.com/directory/universitas-trilogi,D.K.I. JAKARTA,B,banpt-2155,258,491,3011.0,92.0,6375000.0,4000000.0,23250000.0,12750000.0,8000000.0,24000000.0
4,Perguruan Tinggi Premium & Prestisius,INSTITUT DESAIN DAN BISNIS BALI,492,SWASTA,-,BALI,BAIK,banpt-2310,,492,-1.0,-1.0,6375000.0,2750000.0,10000000.0,12750000.0,5500000.0,20000000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU KESEHATAN PANTI KOSALA,493,SWASTA,-,JAWA TENGAH,BAIK SEKALI,banpt-3248,,493,-1.0,-1.0,6350000.0,6000000.0,6700000.0,12700000.0,12000000.0,13400000.0
4,Perguruan Tinggi Premium & Prestisius,AKTEK RADIODIAGNOSTIK DAN RADIOTERAPI BALI,494,SWASTA,-,BALI,BAIK,banpt-1997,,494,-1.0,-1.0,6350000.0,5000000.0,7700000.0,12700000.0,10000000.0,15400000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI TEKNOLOGI DUTA BANGSA,495,SWASTA,-,JAWA BARAT,BAIK,banpt-541,,495,-1.0,-1.0,6322500.0,150000.0,12495000.0,12645000.0,300000.0,24990000.0
4,Perguruan Tinggi Premium & Prestisius,INSTITUT BISNIS DAN MULTIMEDIA ASMI JAKARTA,496,SWASTA,-,D.K.I. JAKARTA,BAIK,banpt-3814,,496,-1.0,-1.0,6315000.0,300000.0,12330000.0,12630000.0,600000.0,24660000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS MERCUBAKTIJAYA,497,SWASTA,-,SUMATERA BARAT,B,banpt-1157,,497,-1.0,-1.0,6311250.0,875000.0,11747500.0,12622500.0,1750000.0,23495000.0
4,Perguruan Tinggi Premium & Prestisius,STIE UNISADHUGUNA,498,SWASTA,-,D.K.I. JAKARTA,BAIK,banpt-3978,,498,-1.0,-1.0,6300000.0,4800000.0,7800000.0,12600000.0,9600000.0,15600000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS IBNU CHALDUN,499,SWASTA,-,D.K.I. JAKARTA,BAIK,banpt-2241,484,499,-1.0,-1.0,6300000.0,100000.0,12500000.0,12600000.0,200000.0,25000000.0
4,Perguruan Tinggi Premium & Prestisius,INSTITUT TEKNOLOGI YOGYAKARTA,500,SWASTA,https://campus.quipper.com/directory/institut-teknologi-yogyakarta,D.I. YOGYAKARTA,BAIK,banpt-3939,,500,1339.0,60.0,6300000.0,4500000.0,12500000.0,12600000.0,9000000.0,25000000.0
4,Perguruan Tinggi Premium & Prestisius,STIKES IBNU SINA AJIBARANG,501,SWASTA,-,JAWA TENGAH,BAIK,banpt-2767,,501,-1.0,-1.0,6300000.0,2900000.0,9700000.0,12600000.0,5800000.0,19400000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU FARMASI BHAKTI PERTIWI,502,SWASTA,-,SUMATERA SELATAN,BAIK SEKALI,banpt-1657,,502,-1.0,-1.0,6275000.0,5000000.0,7550000.0,12550000.0,10000000.0,15100000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS DARUL ULUM ISLAMIC CENTRE SUDIRMAN,503,SWASTA,https://campus.quipper.com/directory/universitas-darul-ulum-islamic-centre-sudirman,JAWA TENGAH,BAIK SEKALI,banpt-756,477,503,1290.0,60.0,6275000.0,500000.0,12500000.0,12550000.0,1000000.0,25000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS PESANTREN TINGGI DARUL  ULUM,504,SWASTA,-,JAWA TIMUR,BAIK SEKALI,banpt-2510,,504,-1.0,-1.0,6262500.0,2525000.0,10000000.0,12525000.0,5050000.0,20000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS 17 AGUSTUS 1945 SAMARINDA,505,SWASTA,https://rencanamu.id/cari-kampus/universitas-17-agustus-1945-samarinda,KALIMANTAN TIMUR,BAIK SEKALI,banpt-1227,176,505,6295.0,6295.0,6250935.0,3697500.0,29580000.0,12501870.0,7395000.0,29580000.0
4,Perguruan Tinggi Premium & Prestisius,INSTITUT SAINS TEKNOLOGI DAN KESEHATAN 'AISYIYAH KENDARI,506,SWASTA,-,SULAWESI TENGGARA,BAIK,banpt-994,,506,-1.0,-1.0,6250000.0,2500000.0,10000000.0,12500000.0,5000000.0,20000000.0
4,Perguruan Tinggi Premium & Prestisius,STIKES BANYUWANGI,507,SWASTA,-,JAWA TIMUR,BAIK,banpt-697,,507,-1.0,-1.0,6250000.0,3500000.0,9000000.0,12500000.0,7000000.0,18000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS LIA,508,SWASTA,-,D.K.I. JAKARTA,BAIK,banpt-1548,,508,-1.0,-1.0,6200000.0,2550000.0,9850000.0,12400000.0,5100000.0,19700000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS NOOR HUDA MUSTOFA,509,SWASTA,-,JAWA TIMUR,B,banpt-40,,509,-1.0,-1.0,6200000.0,4900000.0,7500000.0,12400000.0,9800000.0,15000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS RAHARJA,510,SWASTA,https://campus.quipper.com/directory/universitas-raharja,BANTEN,TERAKREDITASI,banpt-45,,510,2499.0,484.0,6187935.0,6050000.0,12375000.0,12375870.0,12100000.0,24750000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU KESEHATAN PEMKAB PURWOREJO,511,SWASTA,-,JAWA TENGAH,BAIK SEKALI,banpt-2132,,511,-1.0,-1.0,6175000.0,2400000.0,9950000.0,12350000.0,4800000.0,19900000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI TEKNOLOGI CIREBON,512,SWASTA,-,JAWA BARAT,BAIK,banpt-3880,,512,-1.0,-1.0,6175000.0,3600000.0,8750000.0,12350000.0,7200000.0,17500000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS WIDYA HUSADA SEMARANG,513,SWASTA,-,JAWA TENGAH,B,banpt-976,,513,-1.0,-1.0,6150000.0,1000000.0,11300000.0,12300000.0,2000000.0,22600000.0
4,Perguruan Tinggi Premium & Prestisius,INSTITUT ADMINISTRASI DAN KESEHATAN SETIH SETIO MUARA BUNGO,514,SWASTA,-,JAMBI,B,banpt-2479,,514,-1.0,-1.0,6142500.0,1825000.0,10460000.0,12285000.0,3650000.0,20920000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS INSAN PEMBANGUNAN INDONESIA,515,SWASTA,-,BANTEN,BAIK,banpt-1461,,515,-1.0,-1.0,6127500.0,4680000.0,7575000.0,12255000.0,9360000.0,15150000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS AN NUUR,516,SWASTA,-,JAWA TENGAH,BAIK,banpt-3048,,516,-1.0,-1.0,6125000.0,3500000.0,8750000.0,12250000.0,7000000.0,17500000.0
4,Perguruan Tinggi Premium & Prestisius,INSTITUT TEKNOLOGI DAN BISNIS RIYADLUL ULUM,517,SWASTA,-,JAWA BARAT,BAIK,banpt-562,,517,-1.0,-1.0,6116000.0,100000.0,12132000.0,12232000.0,200000.0,24264000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS TEKNOLOGI YOGYAKARTA,518,SWASTA,https://rencanamu.id/cari-kampus/universitas-teknologi-yogyakarta,D.I. YOGYAKARTA,B,banpt-2398,232,518,8308.0,8308.0,6100000.0,1350000.0,11000000.0,12200000.0,2700000.0,22000000.0
4,Perguruan Tinggi Premium & Prestisius,INSTITUT KESEHATAN SUMATERA UTARA,519,SWASTA,-,SUMATERA UTARA,BAIK,banpt-2860,,519,-1.0,-1.0,6100000.0,3700000.0,8500000.0,12200000.0,7400000.0,17000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS DARMA PERSADA,520,SWASTA,https://campus.quipper.com/directory/universitas-darma-persada,D.K.I. JAKARTA,B,banpt-489,230,520,6500.0,250.0,6100000.0,3750000.0,22000000.0,12200000.0,7500000.0,24000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS TAMA JAGAKARSA,521,SWASTA,-,D.K.I. JAKARTA,BAIK,banpt-2070,444,521,-1.0,-1.0,6100000.0,4200000.0,8000000.0,12200000.0,8400000.0,16000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS MOHAMMAD NATSIR BUKITTINGGI,522,SWASTA,-,SUMATERA BARAT,BAIK SEKALI,banpt-245,556,522,-1.0,-1.0,6080000.0,1200000.0,10960000.0,12160000.0,2400000.0,21920000.0
4,Perguruan Tinggi Premium & Prestisius,STIKES MUHAMMADIYAH BOJONEGORO,523,SWASTA,-,JAWA TIMUR,BAIK,banpt-1862,,523,-1.0,-1.0,6075000.0,2400000.0,9750000.0,12150000.0,4800000.0,19500000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS KUNINGAN,524,SWASTA,https://rencanamu.id/cari-kampus/universitas-kuningan,JAWA BARAT,B,banpt-1990,200,524,-1.0,-1.0,6075000.0,100000.0,12050000.0,12150000.0,200000.0,24100000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS PGRI YOGYAKARTA,525,SWASTA,https://rencanamu.id/cari-kampus/universitas-pgri-yogyakarta,D.I. YOGYAKARTA,BAIK SEKALI,banpt-656,207,525,4955.0,4955.0,6050000.0,650000.0,11600000.0,12100000.0,1300000.0,23200000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU EKONOMI YAI,526,SWASTA,-,D.K.I. JAKARTA,BAIK,banpt-4027,,526,-1.0,-1.0,6050000.0,2500000.0,9600000.0,12100000.0,5000000.0,19200000.0
4,Perguruan Tinggi Premium & Prestisius,INSTITUT KARYA MULIA BANGSA,527,SWASTA,-,JAWA TENGAH,BAIK,banpt-1679,,527,-1.0,-1.0,6050000.0,1100000.0,11000000.0,12100000.0,2200000.0,22000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS DUTA BANGSA SURAKARTA,528,SWASTA,-,JAWA TENGAH,UNGGUL,banpt-517,282,528,-1.0,-1.0,6050000.0,2100000.0,10000000.0,12100000.0,4200000.0,20000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS JENDERAL ACHMAD YANI YOGYAKARTA,529,SWASTA,-,D.I. YOGYAKARTA,BAIK SEKALI,banpt-2400,,529,-1.0,-1.0,9500000.0,7000000.0,12000000.0,19000000.0,14000000.0,24000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS AKI,530,SWASTA,-,JAWA TENGAH,BAIK SEKALI,banpt-1915,287,530,-1.0,-1.0,7962500.0,3850000.0,12075000.0,15925000.0,7700000.0,24150000.0
4,Perguruan Tinggi Premium & Prestisius,INSTITUT TEKNOLOGI KESEHATAN DAN SAINS MUHAMMADIYAH SIDRAP,531,SWASTA,-,SULAWESI SELATAN,BAIK SEKALI,banpt-566,,531,-1.0,-1.0,7250000.0,2500000.0,12000000.0,14500000.0,5000000.0,24000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS PGRI KANJURUHAN MALANG,532,SWASTA,https://campus.quipper.com/directory/universitas-pgri-kanjuruhan-malang,JAWA TIMUR,TERAKREDITASI,banpt-50,,532,4003.0,216.0,6020000.0,3400000.0,11740000.0,12040000.0,6800000.0,23480000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU BAHASA DAN SASTRA SATYA WIDYA,533,SWASTA,-,JAWA TIMUR,BAIK,banpt-3060,,533,-1.0,-1.0,6000000.0,6000000.0,6000000.0,12000000.0,12000000.0,12000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS ISLAM 45 BEKASI,534,SWASTA,https://campus.quipper.com/directory/universitas-islam-45-bekasi,JAWA BARAT,B,-,305,534,7901.0,254.0,6000000.0,6000000.0,45200000.0,12000000.0,12000000.0,45200000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU KESEHATAN HUSADA MANDIRI POSO,535,SWASTA,-,SULAWESI TENGAH,BAIK,banpt-2854,,535,-1.0,-1.0,6000000.0,6000000.0,6000000.0,12000000.0,12000000.0,12000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS SAFIN PATI,536,SWASTA,-,JAWA TENGAH,BAIK,banpt-2000,,536,-1.0,-1.0,6000000.0,3000000.0,9000000.0,12000000.0,6000000.0,18000000.0
4,Perguruan Tinggi Premium & Prestisius,STMIK AMIK BANDUNG,537,SWASTA,-,JAWA BARAT,BAIK SEKALI,banpt-2352,,537,-1.0,-1.0,6000000.0,6000000.0,6000000.0,12000000.0,12000000.0,12000000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI MANAJEMEN PARIWISATA DAN LOGISTIK LENTERA MONDIAL,538,SWASTA,-,D.K.I. JAKARTA,BAIK,banpt-878,,538,-1.0,-1.0,6000000.0,6000000.0,6000000.0,12000000.0,12000000.0,12000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS GALUH,539,SWASTA,-,JAWA BARAT,BAIK SEKALI,banpt-2501,,539,-1.0,-1.0,6000000.0,1500000.0,10500000.0,12000000.0,3000000.0,21000000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU EKONOMI SAKTI ALAM KERINCI,540,SWASTA,-,JAMBI,B,banpt-3246,,540,-1.0,-1.0,6000000.0,6000000.0,6000000.0,12000000.0,12000000.0,12000000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU HUKUM ADHYAKSA,541,SWASTA,-,D.K.I. JAKARTA,BAIK SEKALI,banpt-1614,,541,-1.0,-1.0,6000000.0,2000000.0,10000000.0,12000000.0,4000000.0,20000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS OTTOW GEISSLER,542,SWASTA,-,PAPUA,BAIK,banpt-605,571,542,-1.0,-1.0,6000000.0,3000000.0,9000000.0,12000000.0,6000000.0,18000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS NAHDLATUL ULAMA YOGYAKARTA,543,SWASTA,-,D.I. YOGYAKARTA,BAIK,banpt-2609,426,543,-1.0,-1.0,6000000.0,1000000.0,11000000.0,12000000.0,2000000.0,22000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS GAJAYANA,544,SWASTA,https://campus.quipper.com/directory/universitas-gajayana,JAWA TIMUR,B,banpt-3827,,544,2255.0,118.0,6000000.0,3500000.0,8500000.0,12000000.0,7000000.0,17000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS MUHAMMADIYAH SUMATERA UTARA,545,SWASTA,https://campus.quipper.com/directory/universitas-muhammadiyah-sumatera-utara,SUMATERA UTARA,B,banpt-1917,9,545,21831.0,521.0,6000000.0,6000000.0,42000000.0,12000000.0,12000000.0,42000000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU KESEHATAN SEMARANG,546,SWASTA,-,JAWA TENGAH,BAIK,banpt-2616,,546,-1.0,-1.0,6000000.0,6000000.0,6000000.0,12000000.0,12000000.0,12000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS INDONESIA MAJU,547,SWASTA,https://campus.quipper.com/directory/universitas-indonesia-maju,D.K.I. JAKARTA,BAIK,banpt-1783,,547,2971.0,175.0,6000000.0,6000000.0,8290000.0,12000000.0,12000000.0,16580000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU KOMPUTER POLTEK CIREBON,548,SWASTA,https://campus.quipper.com/directory/sekolah-tinggi-ilmu-komputer-poltek-cirebon,JAWA BARAT,BAIK,banpt-1863,,548,342.0,43.0,6000000.0,6000000.0,6000000.0,12000000.0,12000000.0,12000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS MUHAMMADIYAH KALIMANTAN TIMUR,549,SWASTA,https://campus.quipper.com/directory/universitas-muhammadiyah-kalimantan-timur,KALIMANTAN TIMUR,BAIK SEKALI,banpt-1744,208,549,2000.0,120.0,5992500.0,3000000.0,11585000.0,11985000.0,6000000.0,23170000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS MUHAMMADIYAH KOTABUMI,550,SWASTA,-,LAMPUNG,B,banpt-3298,,550,-1.0,-1.0,5975000.0,100000.0,11850000.0,11950000.0,200000.0,23700000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS PUTRA INDONESIA,551,SWASTA,-,JAWA BARAT,BAIK,banpt-2842,476,551,-1.0,-1.0,5920750.0,1515000.0,10326500.0,11841500.0,3030000.0,20653000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU KESEHATAN MITRA HUSADA MEDAN,552,SWASTA,-,SUMATERA UTARA,UNGGUL,banpt-1135,,552,-1.0,-1.0,5875000.0,2400000.0,9350000.0,11750000.0,4800000.0,18700000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU KESEHATAN MAHARDIKA CIREBON,553,SWASTA,https://campus.quipper.com/directory/sekolah-tinggi-ilmu-kesehatan-mahardika-cirebon,JAWA BARAT,BAIK,banpt-1722,,553,866.0,50.0,5850000.0,5850000.0,5850000.0,11700000.0,11700000.0,11700000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS TEKNOLOGI DIGITAL INDONESIA,554,SWASTA,-,D.I. YOGYAKARTA,B,banpt-467,342,554,-1.0,-1.0,5834500.0,1667000.0,10002000.0,11669000.0,3334000.0,20004000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU KESEHATAN AL-SU'AIBAH,555,SWASTA,-,SUMATERA SELATAN,BAIK,banpt-3058,,555,-1.0,-1.0,5825000.0,1050000.0,10600000.0,11650000.0,2100000.0,21200000.0
4,Perguruan Tinggi Premium & Prestisius,STIKES ADVAITA MEDIKA TABANAN,556,SWASTA,-,BALI,BAIK,banpt-2381,,556,-1.0,-1.0,5825000.0,5500000.0,6150000.0,11650000.0,11000000.0,12300000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS WIJAYA PUTRA,557,SWASTA,https://campus.quipper.com/directory/universitas-wijaya-putra,JAWA TIMUR,BAIK SEKALI,banpt-1022,388,557,3351.0,216.0,5800050.0,3000000.0,11600000.0,11600100.0,6000000.0,23200000.0
4,Perguruan Tinggi Premium & Prestisius,INSTITUT KESEHATAN DAN BISNIS SURABAYA,558,SWASTA,-,JAWA TIMUR,BAIK,banpt-3078,,558,-1.0,-1.0,5800000.0,5000000.0,6600000.0,11600000.0,10000000.0,13200000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS CITRA BANGSA,559,SWASTA,-,NUSA TENGGARA TIMUR,BAIK SEKALI,banpt-2108,,559,-1.0,-1.0,5800000.0,150000.0,11450000.0,11600000.0,300000.0,22900000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU EKONOMI DWIMULYA,560,SWASTA,-,BANTEN,BAIK,banpt-3768,,560,-1.0,-1.0,5800000.0,500000.0,11100000.0,11600000.0,1000000.0,22200000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS MITRA BANGSA,561,SWASTA,-,D.K.I. JAKARTA,BAIK SEKALI,banpt-1106,,561,-1.0,-1.0,5800000.0,3600000.0,8000000.0,11600000.0,7200000.0,16000000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU KESEHATAN BAITUL HIKMAH,562,SWASTA,-,LAMPUNG,BAIK,banpt-216,,562,-1.0,-1.0,5775000.0,5000000.0,6550000.0,11550000.0,10000000.0,13100000.0
