average_semester_fee,student_amount,lecturer_amount,institution_name,faculty,edu_level,accreditation,body_type,province,campus_accreditation,klaster
2125000.0,6864.0,249.0,UNIVERSITAS GALUH CIAMIS,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,S1,C,SWASTA,JAWA BARAT,B,2
2125000.0,6864.0,249.0,UNIVERSITAS GALUH CIAMIS,FAKULTAS TEKNIK,S1,BAIK,SWASTA,JAWA BARAT,B,2
2125000.0,6864.0,249.0,UNIVERSITAS GALUH CIAMIS,FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,S1,B,SWASTA,JAWA BARAT,B,2
2125000.0,6864.0,249.0,UNIVERSITAS GALUH CIAMIS,FAKULTAS TEKNIK,S1,B,SWASTA,JAWA BARAT,B,2
8050000.0,37611.0,37611.0,UNIVERSITAS GUNADARMA,FAKULTAS EKONOMI,S1,A,SWASTA,JAWA BARAT,A,0
8050000.0,37611.0,37611.0,UNIVERSITAS GUNADARMA,FAKULTAS TEKNIK SIPIL DAN PERENCANAAN,S1,A,SWASTA,JAWA BARAT,A,0
8050000.0,37611.0,37611.0,UNIVERSITAS GUNADARMA,FAKULTAS TEKNIK SIPIL DAN PERENCANAAN,S1,B,SWASTA,JAWA BARAT,A,0
8050000.0,37611.0,37611.0,UNIVERSITAS GUNADARMA,FAKULTAS TEKNOLOGI INDUSTRI,S1,A,SWASTA,JAWA BARAT,A,0
8050000.0,37611.0,37611.0,UNIVERSITAS GUNADARMA,FAKULTAS TEKNOLOGI INDUSTRI,S1,A,SWASTA,JAWA BARAT,A,0
8050000.0,37611.0,37611.0,UNIVERSITAS GUNADARMA,FAKULTAS TEKNOLOGI INDUSTRI,S1,A,SWASTA,JAWA BARAT,A,0
8050000.0,37611.0,37611.0,UNIVERSITAS GUNADARMA,FAKULTAS EKONOMI,S1,A,SWASTA,JAWA BARAT,A,0
8050000.0,37611.0,37611.0,UNIVERSITAS GUNADARMA,FAKULTAS TEKNOLOGI INDUSTRI,S1,A,SWASTA,JAWA BARAT,A,0
8050000.0,37611.0,37611.0,UNIVERSITAS GUNADARMA,FAKULTAS PSIKOLOGI,S1,A,SWASTA,JAWA BARAT,A,0
8050000.0,37611.0,37611.0,UNIVERSITAS GUNADARMA,FAKULTAS SASTRA,S1,A,SWASTA,JAWA BARAT,A,0
8050000.0,37611.0,37611.0,UNIVERSITAS GUNADARMA,FAKULTAS TEKNIK SIPIL DAN PERENCANAAN,S1,A,SWASTA,JAWA BARAT,A,0
8050000.0,37611.0,37611.0,UNIVERSITAS GUNADARMA,FAKULTAS ILMU KOMPUTER DAN TEKNOLOGI INFORMASI,S1,A,SWASTA,JAWA BARAT,A,0
2400000.0,1503.0,65.0,UNIVERSITAS GUNUNG RINJANI,FAKULTAS PERTANIAN,S1,BAIK,SWASTA,NUSA TENGGARA BARAT,BAIK,3
2400000.0,1503.0,65.0,UNIVERSITAS GUNUNG RINJANI,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,S1,BAIK,SWASTA,NUSA TENGGARA BARAT,BAIK,3
2400000.0,1503.0,65.0,UNIVERSITAS GUNUNG RINJANI,FAKULTAS HUKUM,S1,BAIK,SWASTA,NUSA TENGGARA BARAT,BAIK,3
2400000.0,1503.0,65.0,UNIVERSITAS GUNUNG RINJANI,FAKULTAS PERIKANAN,S1,BAIK,SWASTA,NUSA TENGGARA BARAT,BAIK,3
73450000.0,5376.0,327.0,UNIVERSITAS HANG TUAH,FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,S1,UNGGUL,SWASTA,JAWA TIMUR,B,4
73450000.0,5376.0,327.0,UNIVERSITAS HANG TUAH,FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,S1,UNGGUL,SWASTA,JAWA TIMUR,B,4
73450000.0,5376.0,327.0,UNIVERSITAS HANG TUAH,FAKULTAS TEKNIK DAN ILMU KELAUTAN,S1,B,SWASTA,JAWA TIMUR,B,4
73450000.0,5376.0,327.0,UNIVERSITAS HANG TUAH,FAKULTAS KEDOKTERAN,S1,B,SWASTA,JAWA TIMUR,B,4
73450000.0,5376.0,327.0,UNIVERSITAS HANG TUAH,FAKULTAS HUKUM,S1,B,SWASTA,JAWA TIMUR,B,4
73450000.0,5376.0,327.0,UNIVERSITAS HANG TUAH,FAKULTAS KEDOKTERAN,S1,B,SWASTA,JAWA TIMUR,B,4
73450000.0,5376.0,327.0,UNIVERSITAS HANG TUAH,FAKULTAS KEDOKTERAN GIGI,S1,A,SWASTA,JAWA TIMUR,B,4
73450000.0,5376.0,327.0,UNIVERSITAS HANG TUAH,FAKULTAS TEKNIK DAN ILMU KELAUTAN,S1,B,SWASTA,JAWA TIMUR,B,4
73450000.0,5376.0,327.0,UNIVERSITAS HANG TUAH,FAKULTAS TEKNIK DAN ILMU KELAUTAN,S1,B,SWASTA,JAWA TIMUR,B,4
73450000.0,5376.0,327.0,UNIVERSITAS HANG TUAH,FAKULTAS PSIKOLOGI,S1,B,SWASTA,JAWA TIMUR,B,4
10655000.0,1842.0,108.0,UNIVERSITAS HAYAM WURUK PERBANAS,EKONOMI DAN BISNIS,S1,UNGGUL,SWASTA,JAWA TIMUR,A,3
10655000.0,1842.0,108.0,UNIVERSITAS HAYAM WURUK PERBANAS,EKONOMI DAN BISNIS,S1,UNGGUL,SWASTA,JAWA TIMUR,A,3
3500000.0,14690.0,363.0,UNIVERSITAS HKBP NOMMENSEN,FAKULTAS PERTANIAN,S1,B,SWASTA,SUMATERA UTARA,B,2
3500000.0,14690.0,363.0,UNIVERSITAS HKBP NOMMENSEN,FAKULTAS PERTANIAN,S1,B,SWASTA,SUMATERA UTARA,B,2
3500000.0,14690.0,363.0,UNIVERSITAS HKBP NOMMENSEN,FAKULTAS EKONOMI,S1,B,SWASTA,SUMATERA UTARA,B,2
3500000.0,14690.0,363.0,UNIVERSITAS HKBP NOMMENSEN,FAKULTAS EKONOMI,S1,B,SWASTA,SUMATERA UTARA,B,2
3500000.0,14690.0,363.0,UNIVERSITAS HKBP NOMMENSEN,FAKULTAS TEKNIK,S1,B,SWASTA,SUMATERA UTARA,B,2
3500000.0,14690.0,363.0,UNIVERSITAS HKBP NOMMENSEN,FAKULTAS HUKUM,S1,B,SWASTA,SUMATERA UTARA,B,2
3500000.0,14690.0,363.0,UNIVERSITAS HKBP NOMMENSEN,FAKULTAS KEDOKTERAN,S1,B,SWASTA,SUMATERA UTARA,B,2
3500000.0,14690.0,363.0,UNIVERSITAS HKBP NOMMENSEN,FAKULTAS EKONOMI,S1,B,SWASTA,SUMATERA UTARA,B,2
3500000.0,14690.0,363.0,UNIVERSITAS HKBP NOMMENSEN,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,S1,B,SWASTA,SUMATERA UTARA,B,2
3500000.0,14690.0,363.0,UNIVERSITAS HKBP NOMMENSEN,FAKULTAS TEKNIK,S1,B,SWASTA,SUMATERA UTARA,B,2
3500000.0,14690.0,363.0,UNIVERSITAS HKBP NOMMENSEN,FAKULTAS PERTANIAN,S1,B,SWASTA,SUMATERA UTARA,B,2
3500000.0,14690.0,363.0,UNIVERSITAS HKBP NOMMENSEN,FAKULTAS PETERNAKAN,S1,B,SWASTA,SUMATERA UTARA,B,2
3500000.0,14690.0,363.0,UNIVERSITAS HKBP NOMMENSEN,FAKULTAS BAHASA DAN SENI,S1,B,SWASTA,SUMATERA UTARA,B,2
3500000.0,14690.0,363.0,UNIVERSITAS HKBP NOMMENSEN,FAKULTAS BAHASA DAN SENI,S1,B,SWASTA,SUMATERA UTARA,B,2
3500000.0,14690.0,363.0,UNIVERSITAS HKBP NOMMENSEN,FAKULTAS TEKNIK,S1,B,SWASTA,SUMATERA UTARA,B,2
6000000.0,2971.0,175.0,UNIVERSITAS INDONESIA MAJU,ILMU KESEHATAN,S1,BAIK,SWASTA,D.K.I. JAKARTA,BAIK,2
6000000.0,2971.0,175.0,UNIVERSITAS INDONESIA MAJU,EKONOMI DAN BISNIS,S1,BAIK,SWASTA,D.K.I. JAKARTA,BAIK,2
6000000.0,2971.0,175.0,UNIVERSITAS INDONESIA MAJU,ILMU KESEHATAN,S1,BAIK SEKALI,SWASTA,D.K.I. JAKARTA,BAIK,3
6000000.0,2971.0,175.0,UNIVERSITAS INDONESIA MAJU,ILMU KESEHATAN,S1,BAIK,SWASTA,D.K.I. JAKARTA,BAIK,2
6000000.0,2971.0,175.0,UNIVERSITAS INDONESIA MAJU,HUKUM,S1,BAIK,SWASTA,D.K.I. JAKARTA,BAIK,2
6000000.0,2971.0,175.0,UNIVERSITAS INDONESIA MAJU,ILMU KOMUNIKASI,S1,BAIK,SWASTA,D.K.I. JAKARTA,BAIK,2
6000000.0,2971.0,175.0,UNIVERSITAS INDONESIA MAJU,ILMU KESEHATAN,S1,BAIK SEKALI,SWASTA,D.K.I. JAKARTA,BAIK,3
6000000.0,2971.0,175.0,UNIVERSITAS INDONESIA MAJU,ILMU KESEHATAN,S1,UNGGUL,SWASTA,D.K.I. JAKARTA,BAIK,2
6000000.0,2971.0,175.0,UNIVERSITAS INDONESIA MAJU,EKONOMI DAN BISNIS,S1,BAIK,SWASTA,D.K.I. JAKARTA,BAIK,2
6000000.0,2971.0,175.0,UNIVERSITAS INDONESIA MAJU,PSIKOLOGI,S1,BAIK,SWASTA,D.K.I. JAKARTA,BAIK,2
10850000.0,7253.0,480.0,UNIVERSITAS INDONESIA TIMUR,FAKULTAS FARMASI,S1,BAIK,SWASTA,SULAWESI SELATAN,BAIK SEKALI,3
10850000.0,7253.0,480.0,UNIVERSITAS INDONESIA TIMUR,FAKULTAS HUKUM,S1,B,SWASTA,SULAWESI SELATAN,BAIK SEKALI,2
10850000.0,7253.0,480.0,UNIVERSITAS INDONESIA TIMUR,FAKULTAS ILMU SOSIAL DAN POLITIK,S1,B,SWASTA,SULAWESI SELATAN,BAIK SEKALI,2
10850000.0,7253.0,480.0,UNIVERSITAS INDONESIA TIMUR,FAKULTAS TEKNIK,S1,BAIK SEKALI,SWASTA,SULAWESI SELATAN,BAIK SEKALI,3
10850000.0,7253.0,480.0,UNIVERSITAS INDONESIA TIMUR,FAKULTAS PERTANIAN,S1,B,SWASTA,SULAWESI SELATAN,BAIK SEKALI,2
10850000.0,7253.0,480.0,UNIVERSITAS INDONESIA TIMUR,FAKULTAS KEPERAWATAN,S1,BAIK,SWASTA,SULAWESI SELATAN,BAIK SEKALI,3
10850000.0,7253.0,480.0,UNIVERSITAS INDONESIA TIMUR,FAKULTAS KESEHATAN MASYARAKAT,S1,BAIK SEKALI,SWASTA,SULAWESI SELATAN,BAIK SEKALI,3
10850000.0,7253.0,480.0,UNIVERSITAS INDONESIA TIMUR,FAKULTAS ILMU SOSIAL DAN POLITIK,S1,BAIK,SWASTA,SULAWESI SELATAN,BAIK SEKALI,3
10850000.0,7253.0,480.0,UNIVERSITAS INDONESIA TIMUR,FAKULTAS PSIKOLOGI,S1,B,SWASTA,SULAWESI SELATAN,BAIK SEKALI,2
4575000.0,35905.0,911.0,UNIVERSITAS INDRAPRASTA PGRI,FAKULTAS TEKNIK DAN ILMU KOMPUTER,S1,B,SWASTA,D.K.I. JAKARTA,B,2
4575000.0,35905.0,911.0,UNIVERSITAS INDRAPRASTA PGRI,FAKULTAS MATEMATIKA DAN IPA,S1,B,SWASTA,D.K.I. JAKARTA,B,2
4575000.0,35905.0,911.0,UNIVERSITAS INDRAPRASTA PGRI,FAKULTAS BAHASA DAN SENI,S1,A,SWASTA,D.K.I. JAKARTA,B,1
4575000.0,35905.0,911.0,UNIVERSITAS INDRAPRASTA PGRI,FAKULTAS ILMU PENDIDIKAN DAN PENGETAHUAN SOSIAL,S1,B,SWASTA,D.K.I. JAKARTA,B,2
4575000.0,35905.0,911.0,UNIVERSITAS INDRAPRASTA PGRI,FAKULTAS MATEMATIKA DAN IPA,S1,A,SWASTA,D.K.I. JAKARTA,B,1
4575000.0,35905.0,911.0,UNIVERSITAS INDRAPRASTA PGRI,FAKULTAS TEKNIK DAN ILMU KOMPUTER,S1,B,SWASTA,D.K.I. JAKARTA,B,2
4575000.0,35905.0,911.0,UNIVERSITAS INDRAPRASTA PGRI,FAKULTAS TEKNIK DAN ILMU KOMPUTER,S1,B,SWASTA,D.K.I. JAKARTA,B,2
4575000.0,35905.0,911.0,UNIVERSITAS INDRAPRASTA PGRI,FAKULTAS MATEMATIKA DAN IPA,S1,B,SWASTA,D.K.I. JAKARTA,B,2
7000000.0,2197.0,97.0,UNIVERSITAS INTERNASIONAL SEMEN INDONESIA,FAKULTAS EKONOMI DAN BISNIS,S1,B,SWASTA,JAWA TIMUR,BAIK SEKALI,3
7000000.0,2197.0,97.0,UNIVERSITAS INTERNASIONAL SEMEN INDONESIA,FAKULTAS TEKNOLOGI INFORMASI DAN KREATIF,S1,B,SWASTA,JAWA TIMUR,BAIK SEKALI,3
7000000.0,2197.0,97.0,UNIVERSITAS INTERNASIONAL SEMEN INDONESIA,FAKULTAS TEKNOLOGI INFORMASI DAN KREATIF,S1,C,SWASTA,JAWA TIMUR,BAIK SEKALI,3
7000000.0,2197.0,97.0,UNIVERSITAS INTERNASIONAL SEMEN INDONESIA,FAKULTAS TEKNOLOGI INDUSTRI DAN AGROINDUSTRI,S1,C,SWASTA,JAWA TIMUR,BAIK SEKALI,3
7000000.0,2197.0,97.0,UNIVERSITAS INTERNASIONAL SEMEN INDONESIA,FAKULTAS EKONOMI DAN BISNIS,S1,C,SWASTA,JAWA TIMUR,BAIK SEKALI,3
7000000.0,2197.0,97.0,UNIVERSITAS INTERNASIONAL SEMEN INDONESIA,FAKULTAS TEKNOLOGI INFORMASI DAN KREATIF,S1,C,SWASTA,JAWA TIMUR,BAIK SEKALI,3
6000000.0,7901.0,254.0,UNIVERSITAS ISLAM 45 BEKASI,FAKULTAS PERTANIAN,S1,B,SWASTA,JAWA BARAT,B,2
6000000.0,7901.0,254.0,UNIVERSITAS ISLAM 45 BEKASI,FAKULTAS EKONOMI,S1,B,SWASTA,JAWA BARAT,B,2
6000000.0,7901.0,254.0,UNIVERSITAS ISLAM 45 BEKASI,FAKULTAS TEKNIK,S1,B,SWASTA,JAWA BARAT,B,2
6000000.0,7901.0,254.0,UNIVERSITAS ISLAM 45 BEKASI,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,S1,B,SWASTA,JAWA BARAT,B,2
6000000.0,7901.0,254.0,UNIVERSITAS ISLAM 45 BEKASI,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,S1,B,SWASTA,JAWA BARAT,B,2
6000000.0,7901.0,254.0,UNIVERSITAS ISLAM 45 BEKASI,"FAKULTAS KOMUNIKASI, SASTRA, DAN BAHASA",S1,B,SWASTA,JAWA BARAT,B,2
6000000.0,7901.0,254.0,UNIVERSITAS ISLAM 45 BEKASI,FAKULTAS EKONOMI,S1,B,SWASTA,JAWA BARAT,B,2
6000000.0,7901.0,254.0,UNIVERSITAS ISLAM 45 BEKASI,FAKULTAS TEKNIK,S1,B,SWASTA,JAWA BARAT,B,2
6000000.0,7901.0,254.0,UNIVERSITAS ISLAM 45 BEKASI,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,S1,B,SWASTA,JAWA BARAT,B,2
6000000.0,7901.0,254.0,UNIVERSITAS ISLAM 45 BEKASI,FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,S1,B,SWASTA,JAWA BARAT,B,2
6000000.0,7901.0,254.0,UNIVERSITAS ISLAM 45 BEKASI,FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,S1,B,SWASTA,JAWA BARAT,B,2
6000000.0,7901.0,254.0,UNIVERSITAS ISLAM 45 BEKASI,"FAKULTAS KOMUNIKASI, SASTRA, DAN BAHASA",S1,B,SWASTA,JAWA BARAT,B,2
6000000.0,7901.0,254.0,UNIVERSITAS ISLAM 45 BEKASI,FAKULTAS TEKNIK,S1,B,SWASTA,JAWA BARAT,B,2
46625000.0,10167.0,10167.0,UNIVERSITAS ISLAM BANDUNG,FAKULTAS EKONOMI & BISNIS,S1,A,SWASTA,JAWA BARAT,UNGGUL,1
46625000.0,10167.0,10167.0,UNIVERSITAS ISLAM BANDUNG,FAKULTAS MATEMATIKA & ILMU PENGETAHUAN ALAM,S1,B,SWASTA,JAWA BARAT,UNGGUL,4
46625000.0,10167.0,10167.0,UNIVERSITAS ISLAM BANDUNG,FAKULTAS HUKUM,S1,A,SWASTA,JAWA BARAT,UNGGUL,1
46625000.0,10167.0,10167.0,UNIVERSITAS ISLAM BANDUNG,FAKULTAS DAKWAH,S1,A,SWASTA,JAWA BARAT,UNGGUL,1
46625000.0,10167.0,10167.0,UNIVERSITAS ISLAM BANDUNG,FAKULTAS TEKNIK,S1,B,SWASTA,JAWA BARAT,UNGGUL,2
46625000.0,10167.0,10167.0,UNIVERSITAS ISLAM BANDUNG,FAKULTAS KEDOKTERAN,S1,B,SWASTA,JAWA BARAT,UNGGUL,4
46625000.0,10167.0,10167.0,UNIVERSITAS ISLAM BANDUNG,FAKULTAS EKONOMI & BISNIS,S1,A,SWASTA,JAWA BARAT,UNGGUL,1
46625000.0,10167.0,10167.0,UNIVERSITAS ISLAM BANDUNG,FAKULTAS MATEMATIKA & ILMU PENGETAHUAN ALAM,S1,B,SWASTA,JAWA BARAT,UNGGUL,4
46625000.0,10167.0,10167.0,UNIVERSITAS ISLAM BANDUNG,FAKULTAS TEKNIK,S1,A,SWASTA,JAWA BARAT,UNGGUL,1
46625000.0,10167.0,10167.0,UNIVERSITAS ISLAM BANDUNG,FAKULTAS TEKNIK,S1,B,SWASTA,JAWA BARAT,UNGGUL,2
46625000.0,10167.0,10167.0,UNIVERSITAS ISLAM BANDUNG,FAKULTAS PSIKOLOGI,S1,A,SWASTA,JAWA BARAT,UNGGUL,1
46625000.0,10167.0,10167.0,UNIVERSITAS ISLAM BANDUNG,FAKULTAS MATEMATIKA & ILMU PENGETAHUAN ALAM,S1,B,SWASTA,JAWA BARAT,UNGGUL,4
12500000.0,21264.0,717.0,UNIVERSITAS ISLAM INDONESIA,FAKULTAS BISNIS DAN EKONOMIKA,S1,A,SWASTA,D.I. YOGYAKARTA,A,1
12500000.0,21264.0,717.0,UNIVERSITAS ISLAM INDONESIA,FAKULTAS TEKNIK SIPIL DAN PERENCANAAN,S1,A,SWASTA,D.I. YOGYAKARTA,A,1
12500000.0,21264.0,717.0,UNIVERSITAS ISLAM INDONESIA,FAKULTAS BISNIS DAN EKONOMIKA,S1,A,SWASTA,D.I. YOGYAKARTA,A,1
12500000.0,21264.0,717.0,UNIVERSITAS ISLAM INDONESIA,FAKULTAS TEKNOLOGI INDUSTRI,S1,A,SWASTA,D.I. YOGYAKARTA,A,1
12500000.0,21264.0,717.0,UNIVERSITAS ISLAM INDONESIA,FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,S1,B,SWASTA,D.I. YOGYAKARTA,A,1
12500000.0,21264.0,717.0,UNIVERSITAS ISLAM INDONESIA,FAKULTAS PSIKOLOGI DAN ILMU SOSIAL BUDAYA,S1,B,SWASTA,D.I. YOGYAKARTA,A,1
12500000.0,21264.0,717.0,UNIVERSITAS ISLAM INDONESIA,FAKULTAS ILMU AGAMA ISLAM,S1,A,SWASTA,D.I. YOGYAKARTA,A,1
12500000.0,21264.0,717.0,UNIVERSITAS ISLAM INDONESIA,FAKULTAS PSIKOLOGI DAN ILMU SOSIAL BUDAYA,S1,A,SWASTA,D.I. YOGYAKARTA,A,1
12500000.0,21264.0,717.0,UNIVERSITAS ISLAM INDONESIA,FAKULTAS TEKNOLOGI INDUSTRI,S1,A,SWASTA,D.I. YOGYAKARTA,A,1
12500000.0,21264.0,717.0,UNIVERSITAS ISLAM INDONESIA,FAKULTAS TEKNOLOGI INDUSTRI,S1,A,SWASTA,D.I. YOGYAKARTA,A,1
12500000.0,21264.0,717.0,UNIVERSITAS ISLAM INDONESIA,FAKULTAS KEDOKTERAN,S1,A,SWASTA,D.I. YOGYAKARTA,A,1
12500000.0,21264.0,717.0,UNIVERSITAS ISLAM INDONESIA,FAKULTAS TEKNOLOGI INDUSTRI,S1,A,SWASTA,D.I. YOGYAKARTA,A,1
12500000.0,21264.0,717.0,UNIVERSITAS ISLAM INDONESIA,FAKULTAS TEKNIK SIPIL DAN PERENCANAAN,S1,A,SWASTA,D.I. YOGYAKARTA,A,1
12500000.0,21264.0,717.0,UNIVERSITAS ISLAM INDONESIA,FAKULTAS BISNIS DAN EKONOMIKA,S1,A,SWASTA,D.I. YOGYAKARTA,A,1
12500000.0,21264.0,717.0,UNIVERSITAS ISLAM INDONESIA,FAKULTAS TEKNOLOGI INDUSTRI,S1,A,SWASTA,D.I. YOGYAKARTA,A,1
12500000.0,21264.0,717.0,UNIVERSITAS ISLAM INDONESIA,FAKULTAS PSIKOLOGI DAN ILMU SOSIAL BUDAYA,S1,A,SWASTA,D.I. YOGYAKARTA,A,1
12500000.0,21264.0,717.0,UNIVERSITAS ISLAM INDONESIA,FAKULTAS TEKNIK SIPIL DAN PERENCANAAN,S1,A,SWASTA,D.I. YOGYAKARTA,A,1
12500000.0,21264.0,717.0,UNIVERSITAS ISLAM INDONESIA,FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,S1,B,SWASTA,D.I. YOGYAKARTA,A,1
6475000.0,2033.0,93.0,UNIVERSITAS ISLAM JAKARTA,FAKULTAS HUKUM,S1,B,SWASTA,D.K.I. JAKARTA,B,2
6475000.0,2033.0,93.0,UNIVERSITAS ISLAM JAKARTA,FAKULTAS TEKNIK,S1,C,SWASTA,D.K.I. JAKARTA,B,2
6475000.0,2033.0,93.0,UNIVERSITAS ISLAM JAKARTA,FAKULTAS EKONOMI,S1,B,SWASTA,D.K.I. JAKARTA,B,2
2850000.0,2929.0,108.0,UNIVERSITAS ISLAM JEMBER,FAKULTAS PERTANIAN,S1,B,SWASTA,JAWA TIMUR,BAIK,3
2850000.0,2929.0,108.0,UNIVERSITAS ISLAM JEMBER,FAKULTAS PERTANIAN,S1,B,SWASTA,JAWA TIMUR,BAIK,3
2850000.0,2929.0,108.0,UNIVERSITAS ISLAM JEMBER,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,S1,B,SWASTA,JAWA TIMUR,BAIK,3
2850000.0,2929.0,108.0,UNIVERSITAS ISLAM JEMBER,FAKULTAS HUKUM,S1,B,SWASTA,JAWA TIMUR,BAIK,3
2850000.0,2929.0,108.0,UNIVERSITAS ISLAM JEMBER,FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,S1,B,SWASTA,JAWA TIMUR,BAIK,3
2850000.0,2929.0,108.0,UNIVERSITAS ISLAM JEMBER,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,S1,B,SWASTA,JAWA TIMUR,BAIK,3
3500000.0,8003.0,321.0,UNIVERSITAS ISLAM MAKASSAR,FAKULTAS SOSIAL DAN ILMU POLITIK,S1,BAIK SEKALI,SWASTA,SULAWESI SELATAN,B,2
3500000.0,8003.0,321.0,UNIVERSITAS ISLAM MAKASSAR,FAKULTAS SOSIAL DAN ILMU POLITIK,S1,BAIK SEKALI,SWASTA,SULAWESI SELATAN,B,2
3500000.0,8003.0,321.0,UNIVERSITAS ISLAM MAKASSAR,FAKULTAS PERTANIAN,S1,B,SWASTA,SULAWESI SELATAN,B,2
3500000.0,8003.0,321.0,UNIVERSITAS ISLAM MAKASSAR,FAKULTAS PERTANIAN,S1,B,SWASTA,SULAWESI SELATAN,B,2
3500000.0,8003.0,321.0,UNIVERSITAS ISLAM MAKASSAR,FAKULTAS TEKNIK,S1,BAIK,SWASTA,SULAWESI SELATAN,B,2
3500000.0,8003.0,321.0,UNIVERSITAS ISLAM MAKASSAR,FAKULTAS MATEMATIKA DAN IPA,S1,BAIK SEKALI,SWASTA,SULAWESI SELATAN,B,2
3500000.0,8003.0,321.0,UNIVERSITAS ISLAM MAKASSAR,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,S1,UNGGUL,SWASTA,SULAWESI SELATAN,B,2
3500000.0,8003.0,321.0,UNIVERSITAS ISLAM MAKASSAR,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,S1,B,SWASTA,SULAWESI SELATAN,B,2
3500000.0,8003.0,321.0,UNIVERSITAS ISLAM MAKASSAR,FAKULTAS HUKUM,S1,BAIK,SWASTA,SULAWESI SELATAN,B,2
3500000.0,8003.0,321.0,UNIVERSITAS ISLAM MAKASSAR,FAKULTAS SOSIAL DAN ILMU POLITIK,S1,B,SWASTA,SULAWESI SELATAN,B,2
3500000.0,8003.0,321.0,UNIVERSITAS ISLAM MAKASSAR,FAKULTAS SASTRA DAN HUMANIORA,S1,BAIK,SWASTA,SULAWESI SELATAN,B,2
3500000.0,8003.0,321.0,UNIVERSITAS ISLAM MAKASSAR,FAKULTAS TEKNIK,S1,BAIK SEKALI,SWASTA,SULAWESI SELATAN,B,2
3500000.0,8003.0,321.0,UNIVERSITAS ISLAM MAKASSAR,FAKULTAS TEKNIK,S1,B,SWASTA,SULAWESI SELATAN,B,2
3500000.0,8003.0,321.0,UNIVERSITAS ISLAM MAKASSAR,FAKULTAS PERTANIAN,S1,BAIK,SWASTA,SULAWESI SELATAN,B,2
3500000.0,8003.0,321.0,UNIVERSITAS ISLAM MAKASSAR,FAKULTAS ILMU KESEHATAN,S1,BAIK SEKALI,SWASTA,SULAWESI SELATAN,B,2
3500000.0,8003.0,321.0,UNIVERSITAS ISLAM MAKASSAR,FAKULTAS MATEMATIKA DAN IPA,S1,UNGGUL,SWASTA,SULAWESI SELATAN,B,2
3500000.0,8003.0,321.0,UNIVERSITAS ISLAM MAKASSAR,FAKULTAS TEKNIK,S1,BAIK SEKALI,SWASTA,SULAWESI SELATAN,B,2
3500000.0,8003.0,321.0,UNIVERSITAS ISLAM MAKASSAR,FAKULTAS SASTRA DAN HUMANIORA,S1,BAIK,SWASTA,SULAWESI SELATAN,B,2
3500000.0,8003.0,321.0,UNIVERSITAS ISLAM MAKASSAR,FAKULTAS TEKNIK,S1,BAIK,SWASTA,SULAWESI SELATAN,B,2
16775000.0,16363.0,447.0,UNIVERSITAS ISLAM MALANG,FAKULTAS ILMU ADMINISTRASI,S1,B,SWASTA,JAWA TIMUR,B,2
16775000.0,16363.0,447.0,UNIVERSITAS ISLAM MALANG,FAKULTAS PERTANIAN,S1,A,SWASTA,JAWA TIMUR,B,1
16775000.0,16363.0,447.0,UNIVERSITAS ISLAM MALANG,FAKULTAS EKONOMI DAN BISNIS,S1,A,SWASTA,JAWA TIMUR,B,1
16775000.0,16363.0,447.0,UNIVERSITAS ISLAM MALANG,FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,S1,B,SWASTA,JAWA TIMUR,B,2
16775000.0,16363.0,447.0,UNIVERSITAS ISLAM MALANG,FAKULTAS TEKNIK,S1,C,SWASTA,JAWA TIMUR,B,2
16775000.0,16363.0,447.0,UNIVERSITAS ISLAM MALANG,FAKULTAS KEDOKTERAN,S1,BAIK SEKALI,SWASTA,JAWA TIMUR,B,3
16775000.0,16363.0,447.0,UNIVERSITAS ISLAM MALANG,FAKULTAS HUKUM,S1,A,SWASTA,JAWA TIMUR,B,1
16775000.0,16363.0,447.0,UNIVERSITAS ISLAM MALANG,FAKULTAS KEDOKTERAN,S1,B,SWASTA,JAWA TIMUR,B,2
16775000.0,16363.0,447.0,UNIVERSITAS ISLAM MALANG,FAKULTAS EKONOMI DAN BISNIS,S1,A,SWASTA,JAWA TIMUR,B,1
16775000.0,16363.0,447.0,UNIVERSITAS ISLAM MALANG,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,S1,B,SWASTA,JAWA TIMUR,B,2
