prodi_name,jenjang,akreditasi_prodi,institution_code
AGROBISNIS PERIKANAN,S1,Baik,banpt-1860
PSIKOLOGI,S1,Baik Sekali,banpt-1883
HUKUM,S1,Baik,banpt-2138
TEKNOLOGI HASIL PERTANIAN,S1,Baik,banpt-3051
ILMU AL-QUR'AN DAN TAFSIR,S1,Baik,banpt-3301
HUKUM,S1,B,banpt-1744
FARMASI,S1,Baik,banpt-UNIVERSITAS JAYAPURA
KEBIDANAN,S1,Baik,banpt-UNIVERSITAS JAYAPURA
KEPERAWATAN,S1,Baik,banpt-UNIVERSITAS JAYAPURA
FISIOTERAPI,S1,Terakreditasi Sementara,banpt-792
KIMIA,S1,Baik,banpt-192
KEDOKTERAN GIGI,S1,Baik,banpt-2069
ILMU BIOMEDIS,S1,Baik,banpt-1163
ADMINISTRASI RUMAH SAKIT,S1,Baik,banpt-85
SISTEM INFORMASI,S1,Baik,banpt-1821
TEKNOLOGI INFORMASI,S1,Baik,banpt-2238
ADMINISTRASI KESEHATAN,S1,Baik,banpt-1311
TEKNIK SIPIL,S1,Baik,banpt-UNIVERSITAS KURNIA JAYA PERSADA
KAJIAN FILM,S1,Terakreditasi Sementara,banpt-1798
ILMU KOMUNIKASI,S1,Unggul,banpt-572
BAHASA DAN KEBUDAYAAN JEPANG,S1,Baik Sekali,banpt-489
MANAJEMEN,S1,B,banpt-269
BUDIDAYA PERAIRAN,S1,B,banpt-2604
AGRIBISNIS,S1,A,banpt-2971
AGROTEKNOLOGI,S1,B,banpt-2002
AGRIBISNIS,S1,B,banpt-2002
TEKNOLOGI PANGAN,S1,Baik,banpt-3699
HUKUM BISNIS,S1,Baik,banpt-367
DESAIN KOMUNIKASI VISUAL,S1,Baik Sekali,banpt-103
SAINS BIOMEDIS,S1,Baik,banpt-3538
TEKNIK SIPIL,S1,Baik,banpt-693
BIMBINGAN DAN PENYULUHAN ISLAM,S1,Baik Sekali,banpt-595
PERENCANAAN WILAYAH DAN KOTA,S1,Baik Sekali,banpt-3418
AGRIBISNIS,S1,B,banpt-483
AGROTEKNOLOGI,S1,B,banpt-1931
DESAIN INTERIOR,S1,B,banpt-141
TEKNOLOGI HASIL PERIKANAN,S1,B,banpt-665
PETERNAKAN,S1,B,banpt-2059
BUDIDAYA PERAIRAN,S1,Baik Sekali,banpt-1518
ILMU PERIKANAN,S1,Baik,banpt-1027
PENDIDIKAN MASYARAKAT,S1,Baik,banpt-2156
PENDIDIKAN KIMIA,S1,Baik,banpt-2736
AGRIBISNIS,S1,Baik,banpt-UNIVERSITAS SULAWESI TENGGARA
AGROTEKNOLOGI,S1,A,banpt-2971
PERENCANAAN WILAYAH DAN KOTA,S1,B,banpt-3792
DESAIN KOMUNIKASI VISUAL,S1,Baik,banpt-1600
PENYULUHAN PERTANIAN,S1,Baik,banpt-173
SASTRA INGGRIS,S1,Baik,banpt-1359
DESAIN KOMUNIKASI VISUAL,S1,Baik Sekali,banpt-2155
AGRIBISNIS,S1,Baik,banpt-3938
ARSITEKTUR,S1,Baik,banpt-2191
ILMU PEMERINTAHAN,S1,B,banpt-1502
ILMU KOMUNIKASI,S1,B,banpt-2162
ILMU HUKUM,S1,B,banpt-691
PERENCANAAN WILAYAH DAN KOTA,S1,B,banpt-3161
AGROTEKNOLOGI,S1,Baik,banpt-1744
ILMU PEMERINTAHAN,S1,B,banpt-3418
SASTRA INGGRIS,S1,B,banpt-2205
PARIWISATA,S1,Baik,banpt-827
ADMINISTRASI PUBLIK,S1,Baik Sekali,banpt-3889
AGRIBISNIS,S1,Baik,banpt-1744
ILMU ADMINISTRASI NIAGA,S1,B,banpt-2618
ILMU KOMUNIKASI,S1,B,banpt-2426
KEHUTANAN,S1,Baik,banpt-78
ADMINISTRASI PUBLIK,S1,B,banpt-91
ILMU KOMUNIKASI,S1,B,banpt-UNIVERSITAS RATU SAMBAN
ILMU HUKUM,S1,B,banpt-200
HUKUM,S1,Unggul,banpt-3123
AGRIBISNIS,S1,B,banpt-UNIVERSITAS GARUT
HUKUM,S1,Baik,banpt-1345
AGROTEKNOLOGI,S1,Unggul,banpt-2377
ILMU HUKUM,S1,Baik Sekali,banpt-302
BAHASA DAN KEBUDAYAAN INGGRIS,S1,Baik,banpt-3288
ILMU PEMERINTAHAN,S1,Baik,banpt-3456
PETERNAKAN,S1,Baik,banpt-2587
ILMU HUKUM,S1,B,banpt-1830
ARSITEKTUR,S1,B,banpt-4020
PSIKOLOGI,S1,Baik,banpt-1192
MANAJEMEN EKONOMI,S1,Baik,banpt-2231
ILMU HUKUM,S1,Unggul,banpt-1
ARSITEKTUR,S1,Baik Sekali,banpt-2280
AGRIBISNIS,S1,B,banpt-678
AGROTEKNOLOGI,S1,B,banpt-678
FOTOGRAFI,S1,Baik Sekali,banpt-2072
AGROTEKNOLOGI,S1,Baik,banpt-562
ILMU LINGKUNGAN,S1,Baik,banpt-1027
PSIKOLOGI,S1,Baik,banpt-4034
ILMU TEOLOGI,S1,A,banpt-3323
HUKUM BISNIS,S1,Baik,banpt-2373
MANAJEMEN,S1,Baik,banpt-1029
EKONOMI PEMBANGUNAN,S1,B,banpt-468
TEKNIK ROBOTIKA DAN KECERDASAN BUATAN,S1,Baik,banpt-2519
INFORMATIKA KESEHATAN,S1,Baik,banpt-112
ILMU PEMERINTAHAN,S1,A,banpt-2540
SOSIOLOGI,S1,B,banpt-1994
KEDOKTERAN,S1,Terakreditasi Sementara,banpt-173
ILMU KOMUNIKASI,S1,B,banpt-2631
MANAJEMEN,S1,Baik,banpt-INSTITUT TEKNOLOGI DAN BISNIS MASTER
FISIOTERAPI,S1,Baik,banpt-995
ILMU ADMINISTRASI NIAGA,S1,Baik Sekali,banpt-21
ADMINISTRASI PUBLIK,S1,B,banpt-UNIVERSITAS PROKLAMASI 45
SOSIOLOGI,S1,B,banpt-3866
ILMU POLITIK,S1,B,banpt-1496
ADMINISTRASI BISNIS,S1,Terakreditasi,banpt-2569
ILMU ADMINISTRASI NEGARA,S1,Terakreditasi,banpt-SEKOLAH TINGGI ILMU ADMINISTRASI PANCAMARGA PALU
ILMU POLITIK,S1,Unggul,banpt-3866
ILMU ADMINISTRASI NEGARA,S1,Terakreditasi,banpt-2269
ILMU HUBUNGAN INTERNASIONAL,S1,Unggul,banpt-2398
BAHASA DAN KEBUDAYAAN ARAB,S1,Unggul,banpt-1654
AGRIBISNIS,S1,Unggul,banpt-UNIVERSITAS SWADAYA GUNUNG JATI
ARSITEKTUR,S1,B,banpt-2359
ARSITEKTUR,S1,Unggul,banpt-2230
ARSITEKTUR,S1,B,banpt-492
ILMU HUKUM,S1,Baik Sekali,banpt-2055
ILMU DAN TEKNOLOGI PANGAN,S1,Baik,banpt-2155
TEKNOLOGI PANGAN,S1,B,banpt-23
ILMU HUKUM,S1,B,banpt-2002
ARSITEKTUR,S1,B,banpt-2963
KEHUTANAN,S1,B,banpt-2971
SENI TARI,S1,Baik,banpt-3723
AGROTEKNOLOGI,S1,Unggul,banpt-1224
ILMU HUKUM,S1,Baik,banpt-2347
HUKUM,S1,Baik,banpt-3900
TEKNOLOGI HASIL PERIKANAN,S1,Baik,banpt-3715
ILMU HUKUM,S1,B,banpt-3441
BUDIDAYA PERAIRAN,S1,Baik Sekali,banpt-3889
FILSAFAT KEILAHIAN,S1,A,banpt-2144
PETERNAKAN,S1,B,banpt-50
PSIKOLOGI,S1,A,banpt-2378
TEKNOLOGI PANGAN,S1,B,banpt-1017
SASTRA INGGRIS,S1,Baik Sekali,banpt-302
PENDIDIKAN VOKASIONAL AGRIBISNIS,S1,Baik,banpt-1040
SASTRA JEPANG,S1,Unggul,banpt-2377
SASTRA JEPANG,S1,Baik,banpt-2090
AGROTEKNOLOGI,S1,Baik Sekali,banpt-1001
ILMU HUKUM,S1,Baik Sekali,banpt-3742
PERIKANAN,S1,Baik,banpt-1457
TEKNOLOGI PANGAN,S1,Baik Sekali,banpt-198
TEKNIK PERTANIAN DAN BIOSISTEM,S1,Baik,banpt-3884
ILMU LINGKUNGAN,S1,Baik,banpt-754
ARSITEKTUR,S1,B,banpt-440
SASTRA JEPANG,S1,Baik Sekali,banpt-2075
BUDIDAYA PERAIRAN,S1,Baik Sekali,banpt-1
AGROBISNIS PERIKANAN,S1,Unggul,banpt-1
SASTRA INGGRIS,S1,Unggul,banpt-2377
TEKNOLOGI HASIL PERTANIAN,S1,A,banpt-3233
MANAJEMEN,S1,Baik Sekali,banpt-2894
BISNIS DIGITAL,S1,Baik Sekali,banpt-3897
MANAJEMEN,S1,Baik Sekali,banpt-2653
AKUNTANSI,S1,Baik,banpt-2002
MANAJEMEN,S1,Baik Sekali,banpt-2200
AKUNTANSI,S1,Baik Sekali,banpt-2730
AKUNTANSI,S1,Baik Sekali,banpt-3866
MANAJEMEN,S1,Unggul,banpt-3866
AKUNTANSI,S1,Unggul,banpt-3317
AKUNTANSI,S1,Baik Sekali,banpt-2900
MANAJEMEN BISNIS SYARIAH,S1,Baik Sekali,banpt-551
MANAJEMEN,S1,Baik Sekali,banpt-285
MANAJEMEN,S1,Unggul,banpt-3222
AKUNTANSI,S1,Baik Sekali,banpt-285
MANAJEMEN,S1,Unggul,banpt-2398
BISNIS DIGITAL,S1,Baik,banpt-51
MANAJEMEN,S1,Baik,banpt-3563
MANAJEMEN,S1,Unggul,banpt-1321
BISNIS DIGITAL,S1,Baik,banpt-3137
MANAJEMEN,S1,Unggul,banpt-1612
AKUNTANSI,S1,Baik Sekali,banpt-3078
MANAJEMEN,S1,Baik Sekali,banpt-1892
EKONOMI PEMBANGUNAN,S1,Unggul,banpt-1214
MANAJEMEN,S1,Baik,banpt-2002
AKUNTANSI,S1,Baik Sekali,banpt-1807
TEKNIK MESIN,S1,Baik,banpt-2900
HUBUNGAN MASYARAKAT,S1,Terakreditasi Sementara,banpt-INSTITUT PARIWISATA TEDJA INDONESIA
TEKNIK ELEKTRO,S1,Baik,banpt-2827
TEKNIK LINGKUNGAN,S1,B,banpt-2900
PENDIDIKAN BIOLOGI,S1,C,banpt-2653
PENDIDIKAN MATEMATIKA,S1,B,banpt-4013
TEKNOLOGI PENDIDIKAN,S1,B,banpt-UNIVERSITAS MADAKO TOLI-TOLI
PENDIDIKAN KEPELATIHAN OLAHRAGA,S1,Baik,banpt-1480
PENDIDIKAN GURU SEKOLAH DASAR,S1,Baik,banpt-110
PENDIDIKAN ILMU PENGETAHUAN ALAM,S1,Baik,banpt-SEKOLAH TINGGI KEGURUAN DAN ILMU PENDIDIKAN MAJENANG
PENDIDIKAN  BAHASA INGGRIS,S1,Baik,banpt-112
MANAJEMEN PENDIDIKAN,S1,Baik,banpt-112
PENDIDIKAN GURU SEKOLAH DASAR,S1,Baik,banpt-112
KEPENDIDIKAN ISLAM,S1,Baik Sekali,banpt-2528
PENDIDIKAN BAHASA INGGRIS,S1,Baik Sekali,banpt-4029
PENDIDIKAN SEJARAH,S1,Baik Sekali,banpt-334
PENDIDIKAN GURU SEKOLAH DASAR,S1,Baik Sekali,banpt-UNIVERSITAS GARUT
PENDIDIKAN JASMANI,S1,Baik Sekali,banpt-3772
PENDIDIKAN FISIKA,S1,Baik Sekali,banpt-35
PENDIDIKAN AGAMA ISLAM,S1,Baik Sekali,banpt-1903
PENDIDIKAN KEPELATIHAN OLAHRAGA,S1,Baik,banpt-1027
PENDIDIKAN AGAMA ISLAM,S1,Unggul,banpt-2401
PENDIDIKAN BAHASA INGGRIS,S1,Unggul,banpt-3825
PENDIDIKAN,S1,Baik Sekali,banpt-1716
PENDIDIKAN BAHASA INGGRIS,S1,Unggul,banpt-2907
PENDIDIKAN GURU SEKOLAH DASAR,S1,Baik Sekali,banpt-1716
PENDIDIKAN MASYARAKAT,S1,Unggul,banpt-387
PENDIDIKAN MATEMATIKA,S1,Unggul,banpt-3214
PENDIDIKAN BAHASA INGGRIS,S1,Unggul,banpt-1725
PENDIDIKAN BAHASA ARAB,S1,Unggul,banpt-1515
PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI,S1,Unggul,banpt-3338
PENDIDIKAN AGAMA ISLAM,S1,Baik Sekali,banpt-1851
PENDIDIKAN GURU SEKOLAH DASAR,S1,Unggul,banpt-3963
PENDIDIKAN KEAGAMAAN KATOLIK,S1,Baik Sekali,banpt-632
PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,S1,Baik Sekali,banpt-2305
PENDIDIKAN EKONOMI,S1,Baik Sekali,banpt-1990
PENDIDIKAN FISIKA,S1,Baik Sekali,banpt-3418
PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,Baik Sekali,banpt-2604
PENDIDIKAN SENI RUPA,S1,Unggul,banpt-1224
PENDIDIKAN MATEMATIKA,S1,Baik Sekali,banpt-527
PENDIDIKAN AGAMA ISLAM,S1,Baik Sekali,banpt-2661
PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI,S1,Baik Sekali,banpt-SEKOLAH TINGGI KEGURUAN DAN ILMU PENDIDIKAN KUSUMA NEGARA
PENDIDIKAN MATEMATIKA,S1,Baik Sekali,banpt-755
PENDIDIKAN BAHASA ARAB,S1,Unggul,banpt-2722
PENDIDIKAN GURU SEKOLAH DASAR,S1,Baik Sekali,banpt-SEKOLAH TINGGI KEGURUAN DAN ILMU PENDIDIKAN HAMZAR
PENDIDIKAN MATEMATIKA,S1,Unggul,banpt-2866
BIMBINGAN DAN KONSELING,S1,Baik Sekali,banpt-498
PENDIDIKAN GURU SEKOLAH DASAR,S1,Baik Sekali,banpt-2318
PENDIDIKAN BAHASA INGGRIS,S1,Baik Sekali,banpt-2319
PENDIDIKAN MATEMATIKA,S1,Baik Sekali,banpt-236
PENDIDIKAN ISLAM ANAK USIA DINI,S1,Baik,banpt-2351
PENDIDIKAN BAHASA INDONESIA,S1,Baik Sekali,banpt-236
BIMBINGAN KONSELING,S1,Baik,banpt-1245
PENDIDIKAN GURU SEKOLAH DASAR,S1,Baik Sekali,banpt-693
PENDIDIKAN GURU SEKOLAH DASAR,S1,Baik Sekali,banpt-2059
PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,Baik,banpt-2001
PENDIDIKAN TEKNOLOGI INFORMASI,S1,Baik,banpt-1321
PENDIDIKAN JASMANI,S1,Unggul,banpt-1645
PENDIDIKAN GURU SEKOLAH DASAR,S1,Unggul,banpt-3822
PENDIDIKAN TEKNOLOGI INFORMASI,S1,B,banpt-2631
PENDIDIKAN BAHASA INGGRIS,S1,B,banpt-UNIVERSITAS MADAKO TOLI-TOLI
PENDIDIKAN BAHASA INGGRIS,S1,B,banpt-3923
ADMINISTRASI KESEHATAN,S1,Terakreditasi Sementara,banpt-SEKOLAH TINGGI ILMU KESEHATAN BINA INSANI SAKTI
KESELAMATAN DAN KESEHATAN KERJA,S1,Terakreditasi Sementara,banpt-296
ADMINISTRASI KESEHATAN,S1,Baik,banpt-2477
ADMINISTRASI RUMAH SAKIT,S1,Terakreditasi Sementara,banpt-112
MANAJEMEN,S1,Baik Sekali,banpt-337
BISNIS DIGITAL,S1,Baik Sekali,banpt-964
AKUNTANSI,S1,Baik Sekali,banpt-430
MANAJEMEN,S1,Unggul,banpt-2370
EKONOMI PEMBANGUNAN,S1,Baik Sekali,banpt-3441
MANAJEMEN,S1,Unggul,banpt-2866
BISNIS DIGITAL,S1,Baik,banpt-1684
AKUNTANSI,S1,Baik Sekali,banpt-2200
AKUNTANSI,S1,Baik Sekali,banpt-1990
MANAJEMEN,S1,Baik Sekali,banpt-92
MANAJEMEN,S1,Unggul,banpt-1706
MANAJEMEN,S1,Unggul,banpt-2538
EKONOMI SYARIAH,S1,Baik Sekali,banpt-2880
EKONOMI SYARIAH,S1,Baik Sekali,banpt-2812
MANAJEMEN,S1,Baik Sekali,banpt-2344
EKONOMI SYARIAH,S1,Baik Sekali,banpt-751
MANAJEMEN,S1,Baik,banpt-2070
EKONOMI SYARIAH,S1,Baik Sekali,banpt-2426
EKONOMI PEMBANGUNAN,S1,Baik Sekali,banpt-595
AKUNTANSI,S1,Baik Sekali,banpt-1
AKUNTANSI,S1,Unggul,banpt-2503
BISNIS DIGITAL,S1,Baik Sekali,banpt-1451
KEWIRAUSAHAAN,S1,Baik,banpt-727
MANAJEMEN,S1,Unggul,banpt-3251
AKUNTANSI,S1,Baik Sekali,banpt-2040
EKONOMI PEMBANGUNAN,S1,Baik Sekali,banpt-3563
AKUNTANSI,S1,Unggul,banpt-3251
AKUNTANSI,S1,Baik Sekali,banpt-2226
MANAJEMEN,S1,Baik Sekali,banpt-475
MANAJEMEN,S1,Baik Sekali,banpt-255
MANAJEMEN,S1,Baik Sekali,banpt-2923
AKUNTANSI,S1,Baik Sekali,banpt-425
AKUNTANSI,S1,Baik Sekali,banpt-475
EKONOMI PEMBANGUNAN,S1,Baik Sekali,banpt-3866
AKUNTANSI,S1,Baik Sekali,banpt-2469
MANAJEMEN,S1,Baik Sekali,banpt-1993
MANAJEMEN,S1,Baik Sekali,banpt-2469
MANAJEMEN,S1,Baik Sekali,banpt-386
TEKNIK ELEKTRO,S1,A,banpt-815
ILMU GIZI,S1,Terakreditasi Unggul,banpt-1019
TEKNIK INFORMATIKA,S1,Unggul,banpt-2072
ILMU ADMINISTRASI PUBLIK,S1,Unggul,banpt-1917
ADMINISTRASI KESEHATAN,S1,Terakreditasi Unggul,banpt-1578
KESEHATAN MASYARAKAT,S1,Baik,banpt-UNIVERSITAS RATU SAMBAN
ADMINISTRASI KESEHATAN,S1,Baik,banpt-2789
MANAJEMEN,S1,Baik,banpt-104
MANAJEMEN,S1,Baik,banpt-110
BISNIS DIGITAL,S1,Baik,banpt-1480
BISNIS DIGITAL,S1,Baik,banpt-1163
TEKNIK INDUSTRI,S1,Baik,banpt-3600
TEKNIK PERTAMBANGAN,S1,C,banpt-2946
SOSIOLOGI,S1,Baik,banpt-299
ILMU PEMERINTAHAN,S1,Terakreditasi,banpt-2271
AKUNTANSI,S1,Baik Sekali,banpt-269
TEKNIK ELEKTRO,S1,Unggul,banpt-2125
TEKNIK KIMIA,S1,Baik Sekali,banpt-440
TEKNIK SIPIL,S1,Baik,banpt-2573
PENDIDIKAN MATEMATIKA,S1,Baik Sekali,banpt-1725
PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,B,banpt-2059
PENDIDIKAN JASMANI,S1,B,banpt-UNIVERSITAS MUHAMMADIYAH KUNINGAN
PENDIDIKAN EKONOMI,S1,B,banpt-INSTITUT KEGURUAN DAN ILMU PENDIDIKAN PGRI KALIMANTAN TIMUR
PENDIDIKAN BAHASA INGGRIS,S1,B,banpt-UNIVERSITAS GALUH CIAMIS
PENDIDIKAN GURU SEKOLAH DASAR,S1,Baik,banpt-1606
PENDIDIKAN AGAMA ISLAM,S1,Baik,banpt-2629
SISTEM INFORMASI,S1,Baik,banpt-112
TEKNIK ROBOTIKA DAN KECERDASAN BUATAN,S1,Baik,banpt-112
BISNIS DIGITAL,S1,Baik,banpt-INSTITUT WIDYA PRATAMA
KECERDASAN BUATAN,S1,Baik,banpt-1214
FISIOTERAPI,S1,Baik,banpt-UNIVERSITAS MUHAMMADIYAH AHMAD DAHLAN PALEMBANG
DESAIN PRODUK,S1,Tidak Terakreditasi,banpt-3976
TEKNIK PERTAMBANGAN,S1,B,banpt-SEKOLAH TINGGI TEKNOLOGI INDUSTRI PADANG
ILMU ADMINISTRASI NEGARA,S1,B,banpt-2661
SASTRA INGGRIS,S1,Baik Sekali,banpt-679
AGRIBISNIS,S1,Baik,banpt-1851
HUKUM,S1,Baik Sekali,banpt-1614
AGROTEKNOLOGI,S1,Baik Sekali,banpt-3884
KEDOKTERAN GIGI,S1,UNGGUL,banpt-1521
TEKNIK INFORMATIKA,S1,Baik,banpt-INSTITUT WIDYA PRATAMA
REKAYASA KOMPUTER,S1,Baik,banpt-110
FISIOTERAPI,S1,Baik,banpt-836
ILMU KOMUNIKASI,S1,Terakreditasi,banpt-2347
ILMU KOMUNIKASI,S1,Unggul,banpt-2069
ILMU KOMUNIKASI,S1,Unggul,banpt-1591
KEHUTANAN,S1,Baik,banpt-1457
SASTRA INGGRIS,S1,Baik,banpt-1030
DESAIN PRODUK,S1,Baik Sekali,banpt-2376
HUKUM,S1,Unggul,banpt-3418
TEKNIK LINGKUNGAN,S1,Baik,banpt-1491
TEKNIK MESIN,S1,B,banpt-3066
TEKNIK SIPIL,S1,B,banpt-2667
ILMU KOMUNIKASI,S1,A,banpt-3119
ADMINISTRASI PUBLIK,S1,B,banpt-226
ILMU ADMINISTRASI NEGARA,S1,B,banpt-2968
SAINS KOMUNIKASI,S1,Baik,banpt-279
ILMU PERPUSTAKAAN,S1,Baik,banpt-1725
FILM DAN TELEVISI,S1,Baik,banpt-279
ADMINISTRASI PUBLIK,S1,B,banpt-753
ILMU POLITIK,S1,B,banpt-256
SOSIOLOGI,S1,Baik,banpt-UNIVERSITAS DARUL ULUM
PENDIDIKAN JASMANI,S1,B,banpt-2156
AGROTEKNOLOGI,S1,A,banpt-3233
MANAJEMEN,S1,Baik Sekali,banpt-3307
HUKUM BISNIS,S1,Terakreditasi Sementara,banpt-2079
ILMU KOMUNIKASI,S1,Terakreditasi Sementara,banpt-1195
AGROTEKNOLOGI,S1,Terakreditasi Sementara,banpt-716
AGRIBISNIS,S1,Terakreditasi Sementara,banpt-716
ARSITEKTUR,S1,Terakreditasi Sementara,banpt-2310
PSIKOLOGI,S1,Terakreditasi Sementara,banpt-851
HUKUM BISNIS,S1,Terakreditasi Sementara,banpt-3542
HUKUM,S1,Terakreditasi Sementara,banpt-260
TEKNOLOGI PANGAN,S1,Terakreditasi Sementara,banpt-2230
PARIWISATA,S1,Terakreditasi Sementara,banpt-261
HUKUM,S1,Terakreditasi Sementara,banpt-INSTITUT TORAJA RAYA INDONESIA
TEKNOLOGI PANGAN DAN HASIL PERTANIAN,S1,Terakreditasi Sementara,banpt-689
DESAIN KOMUNIKASI VISUAL,S1,Terakreditasi Sementara,banpt-689
ILMU KEOLAHRAGAAN,S1,Terakreditasi Sementara,banpt-3884
ARSITEKTUR,S1,Terakreditasi Sementara,banpt-3386
AGROTEKNOLOGI,S1,Terakreditasi Sementara,banpt-3749
HUKUM,S1,Terakreditasi Sementara,banpt-99
AGRIBISNIS,S1,Terakreditasi Sementara,banpt-99
PARIWISATA,S1,Terakreditasi Sementara,banpt-INSTITUT PARIWISATA TEDJA INDONESIA
DESAIN KOMUNIKASI VISUAL,S1,Terakreditasi Sementara,banpt-2683
TEKNIK ELEKTRO,S1,Baik,banpt-2605
TEKNIK ELEKTRO,S1,Baik,banpt-SEKOLAH TINGGI TEKNIK MALANG
TEKNIK INDUSTRI,S1,B,banpt-2142
TEKNIK LINGKUNGAN,S1,Baik,banpt-UNIVERSITAS ISLAM SYEKH YUSUF
TEKNIK LINGKUNGAN,S1,Baik,banpt-2390
TEKNIK MESIN,S1,B,banpt-3998
TEKNIK MESIN,S1,Baik,banpt-2333
TEKNIK METALURGI,S1,Baik,banpt-1308
TEKNIK SIPIL,S1,B,banpt-2946
TEKNIK SIPIL,S1,B,banpt-2205
TEKNIK SIPIL,S1,B,banpt-2142
TEKNIK SIPIL,S1,B,banpt-3808
TEKNIK PENERBANGAN,S1,B,banpt-2472
REKAYASA KESELAMATAN KEBAKARAN,S1,Baik,banpt-1491
SISTEM INFORMASI,S1,Baik Sekali,banpt-1466
TEKNOLOGI INFORMASI,S1,Baik,banpt-105
AKUNTANSI,S1,Unggul,banpt-2589
TEKNIK ELEKTRO,S1,Baik,banpt-3270
TEKNIK PERTAMBANGAN,S1,Baik,banpt-814
TEKNIK SIPIL,S1,Baik,banpt-3054
INFORMATIKA,S1,C,banpt-3792
ILMU KOMUNIKASI,S1,Unggul,banpt-3341
ADMINISTRASI PUBLIK,S1,B,banpt-3897
ILMU KOMUNIKASI,S1,B,banpt-3162
ADMINISTRASI PUBLIK,S1,B,banpt-138
ADMINISTRASI PUBLIK,S1,Unggul,banpt-1866
SOSIOLOGI,S1,A,banpt-2538
AKUNTANSI,S1,Baik,banpt-1591
TEKNIK INDUSTRI,S1,C,banpt-1186
TEKNIK INDUSTRI,S1,Unggul,banpt-3123
TEKNIK MESIN,S1,Baik,banpt-2109
ADMINISTRASI PUBLIK,S1,Unggul,banpt-2072
ILMU ADMINISTRASI NEGARA,S1,Terakreditasi,banpt-890
ILMU ADMINISTRASI NIAGA,S1,Terakreditasi,banpt-3062
ILMU KOMUNIKASI,S1,Terakreditasi,banpt-UNIVERSITAS MUHAMMADIYAH LUWUK
HUKUM,S1,Terakreditasi Sementara,banpt-294
TEKNIK INFORMATIKA,S1,Baik,banpt-2842
AKUNTANSI,S1,Unggul,banpt-3222
TEKNIK ELEKTRO,S1,B,banpt-487
HUKUM KELUARGA ISLAM,S1,B,banpt-2593
DESAIN PRODUK,S1,Baik,banpt-4020
ADMINISTRASI PUBLIK,S1,B,banpt-92
ILMU HUKUM,S1,B,banpt-1813
BAHASA MANDARIN DAN KEBUDAYAAN TIONGKOK,S1,B,banpt-489
PSIKOLOGI,S1,Unggul,banpt-3222
HUKUM,S1,Baik,banpt-2561
AGRIBISNIS,S1,Baik,banpt-2074
HUKUM EKONOMI SYARI`AH,S1,B,banpt-3099
PSIKOLOGI,S1,B,banpt-3119
ILMU HUKUM,S1,B,banpt-2271
PETERNAKAN,S1,B,banpt-3233
ARSITEKTUR,S1,Baik,banpt-3406
AGROTEKNOLOGI,S1,Baik Sekali,banpt-2282
AGRIBISNIS,S1,Baik,banpt-2191
AGRIBISNIS,S1,Baik Sekali,banpt-226
HUKUM SYARIAH,S1,Baik,banpt-3884
DESAIN KOMUNIKASI VISUAL,S1,Baik,banpt-1321
HUKUM,S1,Unggul,banpt-517
AGROTEKNOLOGI,S1,Baik,banpt-2373
PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,B,banpt-3478
PENDIDIKAN JASMANI KESEHATAN DAN REKREASI,S1,Baik,banpt-UNIVERSITAS DARUL MA'ARIF
PENDIDIKAN GURU SEKOLAH DASAR,S1,Baik Sekali,banpt-UNIVERSITAS DARUL MA'ARIF
PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,Baik Sekali,banpt-UNIVERSITAS DARUL MA'ARIF
PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,A,banpt-2503
PENDIDIKAN BAHASA INGGRIS,S1,Baik,banpt-2691
PENDIDIKAN BAHASA INGGRIS,S1,B,banpt-1989
PENDIDIKAN GURU SEKOLAH DASAR,S1,Baik,banpt-2212
PENDIDIKAN BIOLOGI,S1,B,banpt-2525
PENDIDIKAN BAHASA INDONESIA,S1,B,banpt-2525
PENDIDIKAN BIMBINGAN DAN KONSELING,S1,Baik,banpt-1389
SAINS LINGKUNGAN,S1,Terakreditasi Sementara,banpt-1158
SAINS PERTANIAN,S1,Terakreditasi Sementara,banpt-1555
PETERNAKAN,S1,Terakreditasi Sementara,banpt-1555
AGROTEKNOLOGI,S1,Terakreditasi Sementara,banpt-1555
ADMINISTRASI KESEHATAN,S1,Terakreditasi Sementara,banpt-INSTITUT KESEHATAN BINA HUSADA SERANG
GIZI,S1,Terakreditasi Sementara,banpt-INSTITUT KESEHATAN BINA HUSADA SERANG
ADMINISTRASI RUMAH SAKIT,S1,Terakreditasi Sementara,banpt-INSTITUT KESEHATAN BINA HUSADA SERANG
TEKNIK SIPIL,S1,B,banpt-2604
TEKNIK INFORMATIKA,S1,B,banpt-2979
INFORMATIKA,S1,B,banpt-682
TEKNIK INFORMATIKA,S1,Baik,banpt-3318
SISTEM INFORMASI,S1,B,banpt-3386
SAINS DATA,S1,Baik,banpt-279
SISTEM INFORMASI,S1,B,banpt-INSTITUT WIDYA PRATAMA
TEKNIK KOMPUTER,S1,Baik,banpt-1582
