prodi_code,institution_code,faculty,prodi,akreditasi_prodi
prodi-356,rencanamu-185,UNKNOWN,AKUNTANSI,A
prodi-357,rencanamu-185,UNKNOWN,ARSITEKTUR,B
prodi-358,rencanamu-185,UNKNOWN,TEKNIK ELEKTRO,B
prodi-359,rencanamu-185,UNKNOWN,TEKNIK SIPIL,B
prodi-360,rencanamu-185,UNKNOWN,TEKNIK INFORMATIKA,B
prodi-361,rencanamu-185,UNKNOWN,SISTEM INFORMASI,B
prodi-362,rencanamu-185,UNKNOWN,AGROTEKNOLOGI,B
prodi-363,rencanamu-185,UNKNOWN,AGRIBISNIS,B
prodi-364,rencanamu-185,UNKNOWN,SASTRA INGGRIS,B
prodi-365,rencanamu-185,UNKNOWN,SASTRA INDONESIA,B
prodi-366,rencanamu-185,UNKNOWN,ILMU PERPUSTAKAAN,B
prodi-367,rencanamu-185,UNKNOWN,SASTRA DAERAH,B
prodi-368,rencanamu-185,UNKNOWN,KEHUTANAN,B
prodi-369,rencanamu-185,UNKNOWN,PENDIDIKAN BAHASA INGGRIS,B
prodi-370,rencanamu-185,UNKNOWN,PENDIDIKAN BIOLOGI,B
prodi-371,rencanamu-185,UNKNOWN,PENDIDIKAN GURU PAUD,B
prodi-372,rencanamu-105,UNKNOWN,ILMU KEDOKTERAN,B
prodi-373,rencanamu-105,UNKNOWN,FARMASI,-
prodi-374,rencanamu-105,UNKNOWN,ILMU PSIKOLOGI,-
prodi-375,rencanamu-105,UNKNOWN,MANAJEMEN INFORMATIKA,-
prodi-376,rencanamu-105,UNKNOWN,TEKNIK SIPIL,-
prodi-377,rencanamu-105,UNKNOWN,TEKNIK MESIN,B
prodi-378,rencanamu-105,UNKNOWN,TEKNIK ELEKTRO,-
prodi-379,rencanamu-105,UNKNOWN,SISTEM INFORMASI,C
prodi-380,rencanamu-105,UNKNOWN,MANAJEMEN,B
prodi-381,rencanamu-105,UNKNOWN,AKUNTANSI,B
prodi-382,rencanamu-105,UNKNOWN,ILMU HUKUM,B
prodi-383,rencanamu-105,UNKNOWN,KEBIDANAN,B
prodi-384,rencanamu-105,UNKNOWN,PENDIDIKAN PROFESI KENOTARIATAN,B
prodi-385,rencanamu-12,UNKNOWN,AIR TRANSPORT FUNDAMENTAL,-
prodi-386,rencanamu-12,UNKNOWN,AIRLINE CUSTOMER SERVICES,-
prodi-387,rencanamu-12,UNKNOWN,AIRPORT OPERATION FUNDAMENTALS,-
prodi-388,rencanamu-12,UNKNOWN,INTRODUCTION TO SAFETY MANAGEMENT SYSTEMS,-
prodi-389,rencanamu-12,UNKNOWN,GROUND OPERATION MANAGEMENT,-
prodi-390,rencanamu-12,UNKNOWN,AVIATION SECURITY AWARENESS,-
prodi-391,rencanamu-12,UNKNOWN,AIRPORT RAMP SERVICES,-
prodi-392,rencanamu-12,UNKNOWN,PASSENGER GROUND SERVICES,-
prodi-393,rencanamu-12,UNKNOWN,AIRLINES CABIN CREW TRAINING,-
prodi-394,rencanamu-106,UNKNOWN,MANAJEMEN,-
prodi-395,rencanamu-106,UNKNOWN,EKONOMI PEMBANGUNAN,-
prodi-396,rencanamu-106,UNKNOWN,ILMU HUKUM,-
prodi-397,rencanamu-106,UNKNOWN,PENDIDIKAN SEJARAH,-
prodi-398,rencanamu-106,UNKNOWN,PENDIDIKAN MATEMATIKA,-
prodi-399,rencanamu-106,UNKNOWN,PENDIDIKAN EKONOMI,-
prodi-400,rencanamu-106,UNKNOWN,PENDIDIKAN BAHASA INGGRIS,-
prodi-401,rencanamu-106,UNKNOWN,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,-
prodi-402,rencanamu-106,UNKNOWN,AGRIBISNIS,-
prodi-403,rencanamu-106,UNKNOWN,AGROTEKNOLOGI,-
prodi-404,rencanamu-106,UNKNOWN,BUDIDAYA PERAIRAN,-
prodi-405,rencanamu-106,UNKNOWN,TEKNIK SIPIL,-
prodi-406,rencanamu-106,UNKNOWN,TEKNIK LINGKUNGAN,-
prodi-407,rencanamu-106,UNKNOWN,TEKNIK LISTRIK,C
prodi-408,rencanamu-201,UNKNOWN,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,B
prodi-409,rencanamu-201,UNKNOWN,PENDIDIKAN EKONOMI,B
prodi-410,rencanamu-201,UNKNOWN,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,B
prodi-411,rencanamu-201,UNKNOWN,PENDIDIKAN BAHASA INGGRIS,B
prodi-412,rencanamu-201,UNKNOWN,PENDIDIKAN MATEMATIKA,B
prodi-413,rencanamu-201,UNKNOWN,PENDIDIKAN BIOLOGI,B
prodi-414,rencanamu-201,UNKNOWN,MANAJEMEN,B
prodi-415,rencanamu-201,UNKNOWN,AKUNTANSI,B
prodi-416,rencanamu-201,UNKNOWN,PETERNAKAN,B
prodi-417,rencanamu-201,UNKNOWN,AGRIBISNIS,B
prodi-418,rencanamu-201,UNKNOWN,AGROTEKNOLOGI,B
prodi-419,rencanamu-201,UNKNOWN,KOMUNIKASI DAN PENYIARAN ISLAM,B
prodi-420,rencanamu-201,UNKNOWN,PENDIDIKAN AGAMA ISLAM,B
prodi-421,rencanamu-201,UNKNOWN,SOSIOLOGI,B
prodi-422,rencanamu-201,UNKNOWN,ILMU KOMUNIKASI,B
prodi-423,rencanamu-201,UNKNOWN,ILMU ADMINISTRASI NEGARA,B
prodi-424,rencanamu-201,UNKNOWN,ILMU KESEHATAN MASYARAKAT,B
prodi-425,rencanamu-201,UNKNOWN,ILMU KEPERAWATAN,B
prodi-426,rencanamu-201,UNKNOWN,TEKNIK INFORMATIKA,C
prodi-427,rencanamu-201,UNKNOWN,SISTEM INFORMASI,C
prodi-428,rencanamu-201,UNKNOWN,ILMU HUKUM,B
prodi-429,rencanamu-212,UNKNOWN,TEKNIK ELEKTRO,B
prodi-430,rencanamu-212,UNKNOWN,ARSITEKTUR,B
prodi-431,rencanamu-212,UNKNOWN,TEKNIK KIMIA,B
prodi-432,rencanamu-212,UNKNOWN,TEKNIK INDUSTRI,-
prodi-433,rencanamu-212,UNKNOWN,TEKNIK SIPIL,B
prodi-434,rencanamu-212,UNKNOWN,ILMU KEDOKTERAN,-
prodi-435,rencanamu-212,UNKNOWN,MANAJEMEN,B
prodi-436,rencanamu-212,UNKNOWN,AKUNTANSI,B
prodi-437,rencanamu-212,UNKNOWN,ADMINISTRASI PENDIDIKAN,B
prodi-438,rencanamu-212,UNKNOWN,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,B
prodi-439,rencanamu-212,UNKNOWN,PENDIDIKAN BAHASA INGGRIS,B
prodi-440,rencanamu-212,UNKNOWN,PENDIDIKAN BIOLOGI,B
prodi-441,rencanamu-212,UNKNOWN,PENDIDIKAN MATEMATIKA,B
prodi-442,rencanamu-212,UNKNOWN,PENDIDIKAN SEJARAH,B
prodi-443,rencanamu-212,UNKNOWN,AGRIBISNIS,B
prodi-444,rencanamu-212,UNKNOWN,AGROTEKNOLOGI,B
prodi-445,rencanamu-212,UNKNOWN,BUDIDAYA PERAIRAN,B
prodi-446,rencanamu-212,UNKNOWN,KEHUTANAN,B
prodi-447,rencanamu-212,UNKNOWN,ILMU DAN TEKNOLOGI PANGAN,C
prodi-448,rencanamu-212,UNKNOWN,ILMU HUKUM,B
prodi-449,rencanamu-212,UNKNOWN,EKONOMI SYARIAH,-
prodi-450,rencanamu-212,UNKNOWN,KOMUNIKASI DAN PENYIARAN ISLAM,C
prodi-451,rencanamu-212,UNKNOWN,PENDIDIKAN AGAMA ISLAM,C
prodi-452,rencanamu-107,UNKNOWN,MANAJEMEN,B
prodi-453,rencanamu-107,UNKNOWN,EKONOMI PEMBANGUNAN,B
prodi-454,rencanamu-107,UNKNOWN,TEKNIK SIPIL,B
prodi-455,rencanamu-107,UNKNOWN,TEKNOLOGI PENDIDIKAN,B
prodi-456,rencanamu-107,UNKNOWN,ILMU PEMERINTAHAN,B
prodi-457,rencanamu-107,UNKNOWN,ILMU KOMUNIKASI,B
prodi-458,rencanamu-107,UNKNOWN,TEKNIK ELEKTRO,C
prodi-459,rencanamu-107,UNKNOWN,AGRIBISNIS,B
prodi-460,rencanamu-107,UNKNOWN,AGROTEKNOLOGI,B
prodi-461,rencanamu-107,UNKNOWN,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,B
prodi-462,rencanamu-107,UNKNOWN,PENDIDIKAN BAHASA INGGRIS,B
prodi-463,rencanamu-274,UNKNOWN,MANAJEMEN,B
prodi-464,rencanamu-274,UNKNOWN,AKUNTANSI,C
prodi-465,rencanamu-274,UNKNOWN,TEKNIK SIPIL,C
prodi-466,rencanamu-274,UNKNOWN,TEKNIK MESIN,B
prodi-467,rencanamu-274,UNKNOWN,TEKNIK ELEKTRO,C
prodi-468,rencanamu-274,UNKNOWN,TEKNIK INDUSTRI,C
prodi-469,rencanamu-274,UNKNOWN,ARSITEKTUR,B
prodi-470,rencanamu-274,UNKNOWN,AGROTEKNOLOGI,B
prodi-471,rencanamu-274,UNKNOWN,AGRIBISNIS,C
prodi-472,rencanamu-274,UNKNOWN,BAHASA INGGRIS,C
prodi-473,rencanamu-274,UNKNOWN,BAHASA INDONESIA,C
prodi-474,rencanamu-274,UNKNOWN,KEUANGAN DAN PERBANKAN,B
prodi-475,rencanamu-274,UNKNOWN,MANAJEMEN PEMASARAN,C
prodi-476,rencanamu-274,UNKNOWN,TEKNIK MESIN,C
prodi-477,rencanamu-246,UNKNOWN,PENDIDIKAN AKUNTANSI,B
prodi-478,rencanamu-246,UNKNOWN,PENDIDIKAN MATEMATIKA,C
prodi-479,rencanamu-246,UNKNOWN,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,B
prodi-480,rencanamu-246,UNKNOWN,PENDIDIKAN OLAHRAGA DAN KESEHATAN,B
prodi-481,rencanamu-246,UNKNOWN,PENDIDIKAN BAHASA INGGRIS,C
prodi-482,rencanamu-246,UNKNOWN,PENDIDIKAN FISIKA,C
prodi-483,rencanamu-246,UNKNOWN,PENDIDIKAN GURU PAUD,-
prodi-484,rencanamu-246,UNKNOWN,BIMBINGAN DAN KONSELING,B
prodi-485,rencanamu-246,UNKNOWN,PENDIDIKAN GEOGRAFI,C
prodi-486,rencanamu-246,UNKNOWN,PENDIDIKAN SEJARAH,C
prodi-487,rencanamu-246,UNKNOWN,MANAJEMEN,C
prodi-488,rencanamu-246,UNKNOWN,AKUNTANSI,B
prodi-489,rencanamu-246,UNKNOWN,TEKNIK ELEKTRO,C
prodi-490,rencanamu-246,UNKNOWN,TEKNIK KIMIA,C
prodi-491,rencanamu-246,UNKNOWN,TEKNIK SIPIL,C
prodi-492,rencanamu-246,UNKNOWN,BIOLOGI,C
prodi-493,rencanamu-246,UNKNOWN,FISIKA,C
prodi-494,rencanamu-246,UNKNOWN,PERIKANAN,C
prodi-495,rencanamu-246,UNKNOWN,BUDIDAYA PERIKANAN,B
prodi-496,rencanamu-166,UNKNOWN,S1 KEPERAWATAN,B
prodi-497,rencanamu-166,UNKNOWN,D3 KEBIDANAN,B
prodi-498,rencanamu-166,UNKNOWN,D3 KEPERAWATAN,B
prodi-499,rencanamu-166,UNKNOWN,D4 ANALIS KESEHATAN,B
prodi-500,rencanamu-166,UNKNOWN,MANAJEMEN,B
prodi-501,rencanamu-166,UNKNOWN,AKUNTANSI,B
prodi-502,rencanamu-166,UNKNOWN,PENDIDIKAN BAHASA INGGRIS,B
prodi-503,rencanamu-166,UNKNOWN,PENDIDIKAN GURU SD,B
prodi-504,rencanamu-166,UNKNOWN,TEKNIK ARSITEKTUR,B
prodi-505,rencanamu-166,UNKNOWN,TEKNIK INDUSTRI,-
prodi-506,rencanamu-166,UNKNOWN,ILMU INFORMASI PERPUSTAKAAN DAN KEARSIPAN,B
prodi-507,rencanamu-166,UNKNOWN,SISTEM INFORMASI,B
prodi-508,rencanamu-166,UNKNOWN,ILMU PSIKOLOGI,-
prodi-509,rencanamu-111,UNKNOWN,SISTEM INFORMASI,A
prodi-510,rencanamu-111,UNKNOWN,TEKNIK INFORMATIKA,B
prodi-511,rencanamu-111,UNKNOWN,MANAJEMEN,B
prodi-512,rencanamu-111,UNKNOWN,AKUNTANSI,B
prodi-513,rencanamu-111,UNKNOWN,SASTRA INGGRIS,B
prodi-514,rencanamu-111,UNKNOWN,TEKNIK SIPIL,B
prodi-515,rencanamu-111,UNKNOWN,TEKNIK ELEKTRO,B
prodi-516,rencanamu-111,UNKNOWN,TEKNIK INDUSTRI,C
prodi-517,rencanamu-111,UNKNOWN,PSIKOLOGI,B
prodi-518,rencanamu-111,UNKNOWN,ILMU KOMUNIKASI,A
prodi-519,rencanamu-111,UNKNOWN,PENDIDIKAN BAHASA INDONESIA,B
prodi-520,rencanamu-111,UNKNOWN,PENDIDIKAN OLAHRAGA,B
prodi-521,rencanamu-111,UNKNOWN,TEKNIK KOMPUTER,B
prodi-522,rencanamu-111,UNKNOWN,MANAJEMEN INFORMATIKA,B
prodi-523,rencanamu-111,UNKNOWN,MANAJEMEN PERUSAHAAN,B
prodi-524,rencanamu-111,UNKNOWN,ADMINISTRASI BISNIS,B
prodi-525,rencanamu-111,UNKNOWN,KOMPUTERISASI AKUNTANSI,B
prodi-526,rencanamu-111,UNKNOWN,ILMU KOMUNIKASI,C
prodi-527,rencanamu-19,UNKNOWN,TEKNIK INFORMATIKA,B
prodi-528,rencanamu-19,UNKNOWN,SISTEM KOMPUTER,C
prodi-529,rencanamu-19,UNKNOWN,SISTEM INFORMASI,C
prodi-530,rencanamu-19,UNKNOWN,TEKNIK KOMPUTER,B
prodi-531,rencanamu-19,UNKNOWN,MANAJEMEN INFORMATIKA,C
prodi-532,rencanamu-19,UNKNOWN,MANAJEMEN,B
prodi-533,rencanamu-19,UNKNOWN,AKUNTANSI,B
prodi-534,rencanamu-211,UNKNOWN,KOMUNIKASI PENYIARAN ISLAM,C
prodi-535,rencanamu-211,UNKNOWN,MANAJEMEN,C
prodi-536,rencanamu-211,UNKNOWN,ILMU HUKUM,C
prodi-537,rencanamu-211,UNKNOWN,PENDIDIKAN SEJARAH,C
prodi-538,rencanamu-211,UNKNOWN,PENDIDIKAN MATEMATIKA,C
prodi-539,rencanamu-211,UNKNOWN,PENDIDIKAN FISIKA,C
prodi-540,rencanamu-211,UNKNOWN,PENDIDIKAN EKONOMI,C
prodi-541,rencanamu-211,UNKNOWN,PENDIDIKAN BIOLOGI,C
prodi-542,rencanamu-211,UNKNOWN,PENDIDIKAN BAHASA INGGRIS,C
prodi-543,rencanamu-211,UNKNOWN,PENDIDIKAN AGAMA ISLAM,C
prodi-544,rencanamu-211,UNKNOWN,BIMBINGAN DAN KONSELING,C
prodi-545,rencanamu-211,UNKNOWN,TEKNIK SIPIL,C
prodi-546,rencanamu-211,UNKNOWN,TEKNIK MESIN,C
prodi-547,rencanamu-211,UNKNOWN,AKUNTANSI,C
prodi-548,rencanamu-211,UNKNOWN,KEUANGAN PERBANKAN,C
prodi-549,rencanamu-191,UNKNOWN,PENDIDIKAN DOKTER,B
prodi-550,rencanamu-191,UNKNOWN,AKUNTANSI,B
prodi-551,rencanamu-191,UNKNOWN,MANAJEMEN,C
prodi-552,rencanamu-191,UNKNOWN,TEKNIK INDUSTRI,C
prodi-553,rencanamu-191,UNKNOWN,TEKNIK LINGKUNGAN,B
prodi-554,rencanamu-191,UNKNOWN,TEKNIK MESIN,C
prodi-555,rencanamu-191,UNKNOWN,TEKNIK SIPIL,C
prodi-556,rencanamu-191,UNKNOWN,ILMU KESEHATAN MASYARAKAT,B
prodi-557,rencanamu-191,UNKNOWN,ILMU KEPERAWATAN,B
prodi-558,rencanamu-191,UNKNOWN,KEBIDANAN,B
prodi-559,rencanamu-191,UNKNOWN,PENDIDIKAN BIDAN,B
prodi-562,rencanamu-270,UNKNOWN,AKUNTANSI,C
prodi-563,rencanamu-270,UNKNOWN,MANAJEMEN,B
prodi-564,rencanamu-270,UNKNOWN,TEKNOLOGI PANGAN,C
prodi-565,rencanamu-270,UNKNOWN,ILMU KOMUNIKASI,B
prodi-566,rencanamu-270,UNKNOWN,TEKNIK INDUSTRI,C
prodi-567,rencanamu-270,UNKNOWN,TEKNIK INFORMATIKA,B
prodi-568,rencanamu-270,UNKNOWN,TEKNIK KIMIA,C
prodi-569,rencanamu-270,UNKNOWN,TEKNIK ELEKTRO,B
prodi-570,rencanamu-270,UNKNOWN,TEKNIK MESIN,C
prodi-571,rencanamu-223,UNKNOWN,SISTEM INFORMASI,B
prodi-572,rencanamu-223,UNKNOWN,TEKNIK INFORMATIKA,B
prodi-573,rencanamu-223,UNKNOWN,SISTEM KOMPUTER,B
prodi-574,rencanamu-223,UNKNOWN,TEKNIK FISIKA,B
prodi-575,rencanamu-223,UNKNOWN,TEKNIK ELEKTRO,B
prodi-576,rencanamu-223,UNKNOWN,MANAJEMEN,A
prodi-577,rencanamu-223,UNKNOWN,AKUNTANSI,A
prodi-578,rencanamu-223,UNKNOWN,DESAIN KOMUNIKASI VISUAL,A
prodi-579,rencanamu-223,UNKNOWN,TELEVISI DAN FILM,B
prodi-580,rencanamu-223,UNKNOWN,ARSITEKTUR,B
prodi-581,rencanamu-223,UNKNOWN,ILMU KOMUNIKASI,A
prodi-582,rencanamu-223,UNKNOWN,JURNALISTIK,B
prodi-583,rencanamu-223,UNKNOWN,PERHOTELAN,C
prodi-584,rencanamu-249,UNKNOWN,ACCOUNTING,B
prodi-585,rencanamu-249,UNKNOWN,FINANCE & BANKING,-
prodi-586,rencanamu-249,UNKNOWN,HOSPITALITY BUSINESS,B
prodi-587,rencanamu-249,UNKNOWN,INTERNATIONAL BUSINESS LAW,C
prodi-588,rencanamu-249,UNKNOWN,BUSINESS,-
prodi-589,rencanamu-249,UNKNOWN,EVENT,-
prodi-590,rencanamu-249,UNKNOWN,BRANDING,-
prodi-591,rencanamu-249,UNKNOWN,BUSINESS ECONOMICS,C
prodi-592,rencanamu-249,UNKNOWN,BUSINESS MATHEMATICS,C
prodi-593,rencanamu-249,UNKNOWN,FOOD BUSINESS TECHNOLOGY,C
prodi-594,rencanamu-249,UNKNOWN,PRODUCT DESIGN ENGINEERING,C
prodi-595,rencanamu-249,UNKNOWN,COMPUTER SYSTEMS ENGINEERING,C
prodi-596,rencanamu-249,UNKNOWN,ENTREPRENEURIAL ENERGY ENGINEERING,C
prodi-597,rencanamu-249,UNKNOWN,ENTERPRISE SOFTWARE ENGINEERING,C
prodi-598,rencanamu-32,UNKNOWN,ARSITEKTUR,B
prodi-599,rencanamu-32,UNKNOWN,PERENCANAAN WILAYAH DAN KOTA,C
prodi-600,rencanamu-32,UNKNOWN,TEKNIK ELEKTRO,B
prodi-601,rencanamu-32,UNKNOWN,TEKNIK INDUSTRI,B
prodi-602,rencanamu-32,UNKNOWN,TEKNIK INFORMATIKA,B
prodi-603,rencanamu-32,UNKNOWN,TEKNIK KIMIA,B
prodi-604,rencanamu-32,UNKNOWN,TEKNIK MESIN,B
prodi-605,rencanamu-32,UNKNOWN,TEKNIK SIPIL,B
prodi-606,rencanamu-32,UNKNOWN,TEKNOLOGI INDUSTRI PERTANIAN,B
prodi-607,rencanamu-32,UNKNOWN,MANAJEMEN,C
prodi-608,rencanamu-32,UNKNOWN,MESIN OTOMOTIF,C
prodi-609,rencanamu-240,UNKNOWN,AKUNTANSI,B
prodi-610,rencanamu-240,UNKNOWN,ARSITEKTUR,B
prodi-611,rencanamu-240,UNKNOWN,DESAIN KOMUNIKASI VISUAL,B
prodi-612,rencanamu-240,UNKNOWN,DESAIN PRODUK,B
prodi-613,rencanamu-240,UNKNOWN,PSIKOLOGI,B
prodi-614,rencanamu-240,UNKNOWN,SISTEM INFORMASI,B
prodi-615,rencanamu-240,UNKNOWN,TEKNIK INFORMATIKA,B
prodi-616,rencanamu-240,UNKNOWN,TEKNIK SIPIL,B
prodi-617,rencanamu-240,UNKNOWN,ILMU KOMUNIKASI,B
prodi-618,rencanamu-240,UNKNOWN,MANAJEMEN,B
prodi-619,rencanamu-159,UNKNOWN,ILMU ADMINISTRASI NEGARA,B
prodi-620,rencanamu-159,UNKNOWN,ILMU KOMUNIKASI,B
prodi-621,rencanamu-159,UNKNOWN,ILMU HUKUM,B
prodi-622,rencanamu-159,UNKNOWN,PENDIDIKAN AGAMA ISLAM,B
prodi-623,rencanamu-159,UNKNOWN,TEKNIK INDUSTRI,C
prodi-624,rencanamu-159,UNKNOWN,TEKNIK INFORMATIKA,C
prodi-625,rencanamu-159,UNKNOWN,TEKNIK KIMIA,-
prodi-626,rencanamu-159,UNKNOWN,TEKNIK SIPIL,C
prodi-627,rencanamu-159,UNKNOWN,PENDIDIKAN BAHASA INGGRIS,B
prodi-628,rencanamu-159,UNKNOWN,PENDIDIKAN EKONOMI,C
prodi-629,rencanamu-159,UNKNOWN,AKUNTANSI,B
prodi-630,rencanamu-159,UNKNOWN,MANAJEMEN,B
prodi-631,rencanamu-203,UNKNOWN,PENDIDIKAN AGAMA ISLAM,B
prodi-632,rencanamu-203,UNKNOWN,HUKUM KELUARGA,B
prodi-633,rencanamu-203,UNKNOWN,KOMUNIKASI DAN PENYIARAN ISLAM,B
prodi-634,rencanamu-203,UNKNOWN,PERBANKAN SYARI'AH,B
prodi-635,rencanamu-203,UNKNOWN,ZAKAT DAN WAKAF,B
prodi-636,rencanamu-203,UNKNOWN,PENDIDIKAN GURU MI,B
prodi-637,rencanamu-203,UNKNOWN,ILMU HUKUM,A
prodi-638,rencanamu-203,UNKNOWN,MANAJEMEN,A
prodi-639,rencanamu-203,UNKNOWN,AKUNTANSI,B
prodi-640,rencanamu-203,UNKNOWN,EKONOMI ISLAM,A
prodi-641,rencanamu-203,UNKNOWN,PENDIDIKAN GURU PAUD,A
prodi-642,rencanamu-203,UNKNOWN,PENDIDIKAN GURU SD,A
prodi-643,rencanamu-203,UNKNOWN,PENDIDIKAN MATEMATIKA,B
prodi-644,rencanamu-203,UNKNOWN,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,B
prodi-645,rencanamu-203,UNKNOWN,PENDIDIKAN BAHASA INGGRIS,B
prodi-646,rencanamu-203,UNKNOWN,PENDIDIKAN OLAHRAGA,-
prodi-647,rencanamu-203,UNKNOWN,TEKNIK SIPIL,B
prodi-648,rencanamu-203,UNKNOWN,TEKNIK ELEKTRO,B
prodi-649,rencanamu-203,UNKNOWN,TEKNIK KIMIA,B
prodi-650,rencanamu-203,UNKNOWN,TEKNIK MESIN,B
prodi-651,rencanamu-203,UNKNOWN,TEKNIK INDUSTRI,B
prodi-652,rencanamu-203,UNKNOWN,ARSITEKTUR,A
prodi-653,rencanamu-203,UNKNOWN,TEKNIK INFORMATIKA,B
prodi-654,rencanamu-203,UNKNOWN,AGROTEKNOLOGI,B
prodi-655,rencanamu-203,UNKNOWN,ILMU KEDOKTERAN,B
prodi-656,rencanamu-203,UNKNOWN,KESEHATAN MASYARAKAT,B
prodi-657,rencanamu-203,UNKNOWN,ILMU KEPERAWATAN,A
prodi-658,rencanamu-203,UNKNOWN,TEKNIK OTOMOTIF DAN ALAT BERAT,B
prodi-659,rencanamu-203,UNKNOWN,KEBIDANAN,B
prodi-660,rencanamu-203,UNKNOWN,ADMINISTRASI,B
prodi-661,rencanamu-203,UNKNOWN,ILMU KOMUNIKASI,B
prodi-662,rencanamu-203,UNKNOWN,ILMU HUKUM,B
prodi-663,rencanamu-203,UNKNOWN,MANAJEMEN,B
prodi-664,rencanamu-203,UNKNOWN,TEKNOLOGI PENDIDIKAN,C
prodi-665,rencanamu-203,UNKNOWN,ILMU KESEHATAN MASYARAKAT,B
prodi-666,rencanamu-203,UNKNOWN,ILMU KEPERAWATAN,B
prodi-667,rencanamu-203,UNKNOWN,KESEJAHTERAAN SOSIAL,A
prodi-668,rencanamu-203,UNKNOWN,ADMINISTRASI PUBLIK,A
prodi-669,rencanamu-203,UNKNOWN,ILMU POLITIK,A
prodi-670,rencanamu-47,UNKNOWN,D4 PERHOTELAN,A
prodi-671,rencanamu-47,UNKNOWN,D1 PERHOTELAN,A
prodi-672,rencanamu-47,UNKNOWN,D3 PERHOTELAN,A
prodi-673,rencanamu-47,UNKNOWN,D4 USAHA PERJALANAN WISATA,A
prodi-674,rencanamu-47,UNKNOWN,D3 USAHA PERJALANAN WISATA,A
prodi-675,rencanamu-47,UNKNOWN,D1 USAHA PERJALANAN WISATA,A
prodi-676,rencanamu-192,UNKNOWN,SISTEM KOMPUTER,-
prodi-677,rencanamu-192,UNKNOWN,TEKNIK INFORMATIKA,-
prodi-678,rencanamu-192,UNKNOWN,SISTEM INFORMASI,-
prodi-679,rencanamu-192,UNKNOWN,FISIKA,-
prodi-680,rencanamu-192,UNKNOWN,STATISTIKA,-
prodi-681,rencanamu-192,UNKNOWN,AKUNTANSI,-
prodi-682,rencanamu-192,UNKNOWN,MANAJEMEN,-
prodi-683,rencanamu-192,UNKNOWN,DESAIN DAN KOMUNIKASI VISUAL,-
prodi-684,rencanamu-192,UNKNOWN,HOSPITALITY,-
prodi-685,rencanamu-192,UNKNOWN,ARSITEKTUR,-
prodi-686,rencanamu-110,UNKNOWN,AKUNTANSI,B
prodi-687,rencanamu-110,UNKNOWN,MANAJEMEN,B
prodi-688,rencanamu-110,UNKNOWN,ILMU HUKUM,-
prodi-689,rencanamu-110,UNKNOWN,ILMU KOMPUTER,-
prodi-690,rencanamu-110,UNKNOWN,SISTEM INFORMASI,-
prodi-691,rencanamu-110,UNKNOWN,PENDIDIKAN MATEMATIKA,-
prodi-692,rencanamu-110,UNKNOWN,PENDIDIKAN TEKNOLOGI INFORMASI,-
prodi-693,rencanamu-110,UNKNOWN,MATEMATIKA,-
prodi-694,rencanamu-110,UNKNOWN,STATISTIKA,-
prodi-695,rencanamu-110,UNKNOWN,TEKNIK INDUSTRI,-
prodi-696,rencanamu-110,UNKNOWN,TEKNIK SIPIL,-
prodi-697,rencanamu-193,UNKNOWN,ILMU KOMUNIKASI,C
prodi-698,rencanamu-193,UNKNOWN,ILMU PEMERINTAHAN,C
prodi-699,rencanamu-193,UNKNOWN,FARMASI,C
prodi-700,rencanamu-193,UNKNOWN,KESEHATAN MASYARAKAT,C
prodi-701,rencanamu-193,UNKNOWN,TEKNOLOGI PANGAN,C
prodi-702,rencanamu-193,UNKNOWN,BIOLOGI,C
prodi-703,rencanamu-193,UNKNOWN,FISIKA,-
prodi-704,rencanamu-193,UNKNOWN,KIMIA,C
prodi-705,rencanamu-193,UNKNOWN,MATEMATIKA,-
prodi-706,rencanamu-193,UNKNOWN,TEKNIK MESIN,C
prodi-707,rencanamu-193,UNKNOWN,TEKNIK SIPIL,C
prodi-708,rencanamu-193,UNKNOWN,SISTEM INFORMASI,C
prodi-709,rencanamu-193,UNKNOWN,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,C
prodi-710,rencanamu-193,UNKNOWN,PENDIDIKAN BAHASA INGGRIS,C
prodi-711,rencanamu-193,UNKNOWN,PENDIDIKAN MATEMATIKA,C
prodi-712,rencanamu-193,UNKNOWN,ILMU HUKUM,B
prodi-713,rencanamu-193,UNKNOWN,AKUNTANSI,C
prodi-714,rencanamu-193,UNKNOWN,MANAJEMEN,C
prodi-715,rencanamu-193,UNKNOWN,PENDIDIKAN AGAMA ISLAM,B
prodi-716,rencanamu-193,UNKNOWN,HUKUM KELUARGA,-
prodi-717,rencanamu-67,UNKNOWN,SISTEM INFORMASI,C
prodi-718,rencanamu-67,UNKNOWN,TEKNIK INFORMATIKA,C
prodi-719,rencanamu-67,UNKNOWN,BAHASA DAN SASTRA INGGRIS,B
prodi-720,rencanamu-220,UNKNOWN,AKUNTANSI,B
prodi-721,rencanamu-220,UNKNOWN,PENDIDIKAN AGAMA ISLAM,B
