cluster_lokasi,cluster_final,nama_cluster,nama_kampus,kode_kampus,nama_prodi,prodi_normalized,fakultas,akreditasi,kategori_akreditasi,skor_akreditasi,biaya_tahunan,kategori_harga,provinsi_detail,wilayah,tipe_lokasi
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS ISLAM MAKASSAR,935,FARMASI,FARMASI,FAKULTAS MATEMATIKA DAN IPA,BAIK SEKALI,Baik Sekali,3,7000000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS ISLAM MAKASSAR,935,PENDIDIKAN GURU SEKOLAH DASAR,GURU SEKOLAH DASAR,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,B,Baik Sekali,3,7000000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS ISLAM MAKASSAR,935,ILMU HUKUM,HUKUM,FAKULTAS HUKUM,BAIK,Baik Sekali,3,7000000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS ISLAM MAKASSAR,935,ILMU KOMUNIKASI,ILMU KOMUNIKASI,FAKULTAS SOSIAL DAN ILMU POLITIK,B,Baik Sekali,3,7000000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS ISLAM MAKASSAR,935,PERPUSTAKAAN & SAINS INFORMASI,ILMU PERPUSTAKAAN,FAKULTAS SASTRA DAN HUMANIORA,BAIK,Baik Sekali,3,7000000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS ISLAM MAKASSAR,935,TEKNIK INDUSTRI,INDUSTRI,FAKULTAS TEKNIK,BAIK SEKALI,Baik Sekali,3,7000000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS ISLAM MAKASSAR,935,TEKNIK INFORMATIKA,INFORMATIKA,FAKULTAS TEKNIK,B,Baik Sekali,3,7000000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS ISLAM MAKASSAR,935,KEBIDANAN,KEBIDANAN,FAKULTAS ILMU KESEHATAN,B,Baik Sekali,3,7000000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS ISLAM MAKASSAR,935,KEHUTANAN,KEHUTANAN,FAKULTAS PERTANIAN,BAIK,Baik Sekali,3,7000000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS ISLAM MAKASSAR,935,ILMU KEPERAWATAN,KEPERAWATAN,FAKULTAS ILMU KESEHATAN,BAIK SEKALI,Baik Sekali,3,7000000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS ISLAM MAKASSAR,935,TEKNIK MESIN,MESIN,FAKULTAS TEKNIK,BAIK SEKALI,Baik Sekali,3,7000000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS ISLAM MAKASSAR,935,SASTRA INGGRIS,SASTRA INGGRIS,FAKULTAS SASTRA DAN HUMANIORA,BAIK,Baik Sekali,3,7000000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS ISLAM MAKASSAR,935,TEKNIK SIPIL,SIPIL,FAKULTAS TEKNIK,BAIK,Baik Sekali,3,7000000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS ISLAM MAKASSAR,935,PENDIDIKAN TEKNOLOGI INFORMASI,TEKNOLOGI INFORMASI,-,BAIK SEKALI,Baik Sekali,3,7000000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,STKIP VETERAN SIDRAP,914,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,PANCASILA KEWARGANEGARAAN,-,BAIK,Baik Sekali,3,7100000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS FAJAR,866,AKUNTANSI,AKUNTANSI,-,B,Baik Sekali,3,7500000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS FAJAR,866,ARSITEKTUR,ARSITEKTUR,-,B,Baik Sekali,3,7500000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS FAJAR,866,TEKNIK ELEKTRO,ELEKTRO,-,B,Baik Sekali,3,7500000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS FAJAR,866,HUBUNGAN INTERNASIONAL,HUBUNGAN INTERNASIONAL,-,B,Baik Sekali,3,7500000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS FAJAR,866,ILMU KOMUNIKASI,ILMU KOMUNIKASI,-,B,Baik Sekali,3,7500000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS FAJAR,866,MANAJEMEN,MANAJEMEN,-,B,Baik Sekali,3,7500000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS FAJAR,866,SASTRA INGGRIS,SASTRA INGGRIS,-,B,Baik Sekali,3,7500000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS FAJAR,866,TEKNIK SIPIL,SIPIL,-,B,Baik Sekali,3,7500000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS LAMAPPAPOLEONRO,868,PENDIDIKAN GURU SEKOLAH DASAR,GURU SEKOLAH DASAR,-,BAIK,Baik Sekali,3,7500000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS LAMAPPAPOLEONRO,868,TEKNIK INFORMATIKA,INFORMATIKA,-,B,Baik Sekali,3,7500000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS LAMAPPAPOLEONRO,868,MANAJEMEN,MANAJEMEN,-,BAIK SEKALI,Baik Sekali,3,7500000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS LAMAPPAPOLEONRO,868,TEKNIK SIPIL,SIPIL,-,BAIK,Baik Sekali,3,7500000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS LAMAPPAPOLEONRO,868,SISTEM INFORMASI,SISTEM INFORMASI,-,BAIK,Baik Sekali,3,7500000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS COKROAMINOTO PALOPO,844,AGRIBISNIS,AGRIBISNIS,-,B,Baik Sekali,3,7750000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS COKROAMINOTO PALOPO,844,AGROTEKNOLOGI,AGROTEKNOLOGI,-,B,Baik Sekali,3,7750000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS COKROAMINOTO PALOPO,844,BIOLOGI,BIOLOGI,-,B,Baik Sekali,3,7750000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS COKROAMINOTO PALOPO,844,FISIKA,FISIKA,-,B,Baik Sekali,3,7750000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS COKROAMINOTO PALOPO,844,TEKNIK INFORMATIKA,INFORMATIKA,-,B,Baik Sekali,3,7750000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS COKROAMINOTO PALOPO,844,KIMIA,KIMIA,-,B,Baik Sekali,3,7750000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS COKROAMINOTO PALOPO,844,PENDIDIKAN MATEMATIKA,MATEMATIKA,-,B,Baik Sekali,3,7750000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS COKROAMINOTO PALOPO,844,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,PANCASILA KEWARGANEGARAAN,-,B,Baik Sekali,3,7750000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS MUSLIM INDONESIA MAKASSAR,12,ARSITEKTUR,ARSITEKTUR,-,B,Baik Sekali,3,7950000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS MUSLIM INDONESIA MAKASSAR,12,TEKNIK ELEKTRO,ELEKTRO,-,B,Baik Sekali,3,7950000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS MUSLIM INDONESIA MAKASSAR,12,FARMASI,FARMASI,-,B,Baik Sekali,3,7950000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS MUSLIM INDONESIA MAKASSAR,12,ILMU KOMUNIKASI,ILMU KOMUNIKASI,-,B,Baik Sekali,3,7950000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS MUSLIM INDONESIA MAKASSAR,12,TEKNIK INDUSTRI,INDUSTRI,-,B,Baik Sekali,3,7950000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS MUSLIM INDONESIA MAKASSAR,12,TEKNIK INFORMATIKA,INFORMATIKA,-,B,Baik Sekali,3,7950000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS MUSLIM INDONESIA MAKASSAR,12,ILMU KEPERAWATAN,KEPERAWATAN,-,B,Baik Sekali,3,7950000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS MUSLIM INDONESIA MAKASSAR,12,KESEHATAN MASYARAKAT,KESEHATAN MASYARAKAT,-,B,Baik Sekali,3,7950000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS MUSLIM INDONESIA MAKASSAR,12,TEKNIK KIMIA,KIMIA,-,B,Baik Sekali,3,7950000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS MUSLIM INDONESIA MAKASSAR,12,TEKNIK PERTAMBANGAN,PERTAMBANGAN,-,B,Baik Sekali,3,7950000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS MUSLIM INDONESIA MAKASSAR,12,SASTRA ARAB,SASTRA ARAB,-,B,Baik Sekali,3,7950000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS MUSLIM INDONESIA MAKASSAR,12,SASTRA INDONESIA,SASTRA INDONESIA,-,B,Baik Sekali,3,7950000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS MUSLIM INDONESIA MAKASSAR,12,SASTRA INGGRIS,SASTRA INGGRIS,-,B,Baik Sekali,3,7950000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS MUSLIM INDONESIA MAKASSAR,12,TEKNIK SIPIL,SIPIL,-,B,Baik Sekali,3,7950000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,INSTITUT ILMU SOSIAL DAN BISNIS ANDI SAPADA,790,AKUNTANSI,AKUNTANSI,-,BAIK SEKALI,Baik Sekali,3,8000000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,INSTITUT ILMU SOSIAL DAN BISNIS ANDI SAPADA,790,ILMU HUKUM,HUKUM,-,B,Baik Sekali,3,8000000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,INSTITUT ILMU SOSIAL DAN BISNIS ANDI SAPADA,790,MANAJEMEN,MANAJEMEN,-,BAIK SEKALI,Baik Sekali,3,8000000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,SEKOLAH TINGGI ILMU KESEHATAN BARAMULI,819,KEPERAWATAN,KEPERAWATAN,-,BAIK,Baik Sekali,3,8000000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,SEKOLAH TINGGI ILMU KESEHATAN BARAMULI,819,KESEHATAN MASYARAKAT,KESEHATAN MASYARAKAT,-,BAIK SEKALI,Baik Sekali,3,8000000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS ICHSAN SIDENRENG RAPPANG,812,AGRIBISNIS,AGRIBISNIS,-,BAIK,Baik Sekali,3,8000000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS ICHSAN SIDENRENG RAPPANG,812,AKUNTANSI,AKUNTANSI,-,BAIK,Baik Sekali,3,8000000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS ICHSAN SIDENRENG RAPPANG,812,ARSITEKTUR,ARSITEKTUR,-,BAIK,Baik Sekali,3,8000000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS ICHSAN SIDENRENG RAPPANG,812,BISNIS DIGITAL,BISNIS DIGITAL,-,BAIK,Baik Sekali,3,8000000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS ICHSAN SIDENRENG RAPPANG,812,INFORMATIKA,INFORMATIKA,-,BAIK,Baik Sekali,3,8000000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS ICHSAN SIDENRENG RAPPANG,812,MANAJEMEN,MANAJEMEN,-,BAIK,Baik Sekali,3,8000000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS ICHSAN SIDENRENG RAPPANG,812,PROTEKSI TANAMAN,PROTEKSI TANAMAN,-,BAIK,Baik Sekali,3,8000000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS ICHSAN SIDENRENG RAPPANG,812,PENDIDIKAN TEKNOLOGI INFORMASI,TEKNOLOGI INFORMASI,-,BAIK,Baik Sekali,3,8000000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS MEGA BUANA PALOPO,800,ILMU HUKUM,HUKUM,-,BAIK SEKALI,Baik Sekali,3,8000000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS MEGA BUANA PALOPO,800,INFORMATIKA,INFORMATIKA,-,BAIK,Baik Sekali,3,8000000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS MEGA BUANA PALOPO,800,KEBIDANAN,KEBIDANAN,-,BAIK SEKALI,Baik Sekali,3,8000000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS MEGA BUANA PALOPO,800,KEDOKTERAN,KEDOKTERAN,-,BAIK,Baik Sekali,3,8000000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS MEGA BUANA PALOPO,800,KEDOKTERAN GIGI,KEDOKTERAN GIGI,-,BAIK,Baik Sekali,3,8000000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS MEGA BUANA PALOPO,800,KEWIRAUSAHAAN,KEWIRAUSAHAAN,-,BAIK SEKALI,Baik Sekali,3,8000000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS MEGA BUANA PALOPO,800,PERDAGANGAN INTERNASIONAL,PERDAGANGAN INTERNASIONAL,-,BAIK SEKALI,Baik Sekali,3,8000000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS MEGA BUANA PALOPO,800,SISTEM INFORMASI,SISTEM INFORMASI,-,BAIK,Baik Sekali,3,8000000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,SEKOLAH TINGGI ILMU KESEHATAN FATIMA PAREPARE,764,ADMINISTRASI KESEHATAN,ADMINISTRASI KESEHATAN,-,BAIK,Baik Sekali,3,8400000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,STMIK KHARISMA MAKASSAR,754,BISNIS DIGITAL,BISNIS DIGITAL,-,BAIK,Baik Sekali,3,8500000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,STMIK KHARISMA MAKASSAR,754,TEKNIK INFORMATIKA,INFORMATIKA,-,BAIK,Baik Sekali,3,8500000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,STMIK KHARISMA MAKASSAR,754,SISTEM INFORMASI,SISTEM INFORMASI,-,B,Baik Sekali,3,8500000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS HANDAYANI MAKASSAR,745,TEKNIK INFORMATIKA,INFORMATIKA,-,B,Baik Sekali,3,8700000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS HANDAYANI MAKASSAR,745,KEWIRAUSAHAAN,KEWIRAUSAHAAN,-,BAIK,Baik Sekali,3,8700000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS HANDAYANI MAKASSAR,745,SISTEM INFORMASI,SISTEM INFORMASI,-,BAIK SEKALI,Baik Sekali,3,8700000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS HANDAYANI MAKASSAR,745,SISTEM KOMPUTER,SISTEM KOMPUTER,-,BAIK SEKALI,Baik Sekali,3,8700000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS HANDAYANI MAKASSAR,745,PENDIDIKAN TEKNOLOGI INFORMASI,TEKNOLOGI INFORMASI,-,BAIK,Baik Sekali,3,8700000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,INSTITUT TEKNOLOGI DAN BISNIS NOBEL INDONESIA,695,AKUNTANSI,AKUNTANSI,-,BAIK SEKALI,Baik Sekali,3,9300000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,INSTITUT TEKNOLOGI DAN BISNIS NOBEL INDONESIA,695,TEKNIK INDUSTRI,INDUSTRI,-,BAIK,Baik Sekali,3,9300000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,INSTITUT TEKNOLOGI DAN BISNIS NOBEL INDONESIA,695,MANAJEMEN,MANAJEMEN,-,BAIK SEKALI,Baik Sekali,3,9300000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,INSTITUT TEKNOLOGI DAN BISNIS NOBEL INDONESIA,695,TEKNIK PERTAMBANGAN,PERTAMBANGAN,-,BAIK,Baik Sekali,3,9300000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,INSTITUT TEKNOLOGI DAN BISNIS NOBEL INDONESIA,695,SISTEM DAN TEKNOLOGI INFORMASI,SISTEM INFORMASI,-,BAIK,Baik Sekali,3,9300000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,INSTITUT TEKNOLOGI DAN BISNIS NOBEL INDONESIA,695,TEKNOLOGI HASIL PERIKANAN,TEKNOLOGI HASIL PERIKANAN,-,BAIK,Baik Sekali,3,9300000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,INSTITUT TEKNOLOGI DAN BISNIS NOBEL INDONESIA,695,PENDIDIKAN TEKNOLOGI INFORMASI,TEKNOLOGI INFORMASI,-,BAIK,Baik Sekali,3,9300000.0,Terjangkau (5-10 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS ALMARISAH MADANI,636,AKUNTANSI,AKUNTANSI,-,BAIK,Baik Sekali,3,10000000.0,Menengah (10-20 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS ALMARISAH MADANI,636,FARMASI,FARMASI,-,BAIK SEKALI,Baik Sekali,3,10000000.0,Menengah (10-20 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS ALMARISAH MADANI,636,INFORMATIKA,INFORMATIKA,-,BAIK,Baik Sekali,3,10000000.0,Menengah (10-20 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS ALMARISAH MADANI,636,KEBIDANAN,KEBIDANAN,-,BAIK,Baik Sekali,3,10000000.0,Menengah (10-20 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS ALMARISAH MADANI,636,MANAJEMEN,MANAJEMEN,-,BAIK,Baik Sekali,3,10000000.0,Menengah (10-20 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,UNIVERSITAS ALMARISAH MADANI,636,SISTEM INFORMASI,SISTEM INFORMASI,-,BAIK,Baik Sekali,3,10000000.0,Menengah (10-20 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,SEKOLAH TINGGI ILMU KESEHATAN MAKASSAR,594,KEBIDANAN,KEBIDANAN,-,BAIK,Baik Sekali,3,10900000.0,Menengah (10-20 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,SEKOLAH TINGGI ILMU KESEHATAN MAKASSAR,594,ILMU KEPERAWATAN,KEPERAWATAN,-,BAIK SEKALI,Baik Sekali,3,10900000.0,Menengah (10-20 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
26,88,Sulawesi Selatan | Baik Sekali - Menengah,SEKOLAH TINGGI ILMU KESEHATAN MAKASSAR,594,KESEHATAN MASYARAKAT,KESEHATAN MASYARAKAT,-,BAIK SEKALI,Baik Sekali,3,10900000.0,Menengah (10-20 juta),Sulawesi Selatan,Sulawesi,Kota Sedang
