faculty,building_name,address,institution_code
FAKULTAS PERTANIAN,Kampus 1,"Jalan Kalimantan No. 37, Kampus Tegalboto, Jember, Jawa Timur",quipper-219
FAKULTAS KESEHATAN MASYARAKAT,Kampus 1,"Jalan Kalimantan No. 37, Kampus Tegalboto, Jember, Jawa Timur",quipper-219
FAKULTAS EKONOMI DAN BISNIS,Kampus 1,"Jalan Kalimantan No. 37, Kampus Tegalboto, Jember, Jawa Timur",quipper-219
FAKULTAS ILMU BUDAYA,Kampus 1,"Jalan Kalimantan No. 37, Kampus Tegalboto, Jember, Jawa Timur",quipper-219
FAKULTAS KEPERAWATAN,Kampus 1,"Jalan Kalimantan No. 37, Kampus Tegalboto, Jember, Jawa Timur",quipper-219
FAKULTAS ILMU KOMPUTER,Kampus 1,"Jalan Kalimantan No. 37, Kampus Tegalboto, Jember, Jawa Timur",quipper-219
PROGRAM PASCASARJANA,Kampus 1,"Jalan Kalimantan No. 37, Kampus Tegalboto, Jember, Jawa Timur",quipper-219
FAKULTAS KEPERAWATAN,Kampus 4,"Jl. KH. Mansyur No.207, Tembokrejo, Kec. Purworejo, Kota Pasuruan, Jawa Timur",quipper-219
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Kampus 2,"Jl. Diponegoro, Poncogati, Curah Dami, Kabupaten Bondowoso, Jawa Timur",quipper-219
FAKULTAS PERTANIAN,Kampus 2,"Jl. Diponegoro, Poncogati, Curah Dami, Kabupaten Bondowoso, Jawa Timur",quipper-219
FAKULTAS EKONOMI DAN BISNIS,Kampus 2,"Jl. Diponegoro, Poncogati, Curah Dami, Kabupaten Bondowoso, Jawa Timur",quipper-219
FAKULTAS KEPERAWATAN,Kampus 3,"Jl. Jalan Brigjen. Katamso, Tompokersan, Lumajang, Jawa Timur",quipper-219
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Kampus Utama,"Jl. Cabe Raya, Pondok Cabe, Pamulang, Tangerang Selatan, Banten 15418",quipper-220
FAKULTAS EKONOMI,Kampus Utama,"Jl. Cabe Raya, Pondok Cabe, Pamulang, Tangerang Selatan, Banten 15418",quipper-220
"FAKULTAS HUKUM, ILMU SOSIAL DAN ILMU POLITIK",Kampus Utama,"Jl. Cabe Raya, Pondok Cabe, Pamulang, Tangerang Selatan, Banten 15418",quipper-220
FAKULTAS SAINS DAN TEKNOLOGI,Kampus Utama,"Jl. Cabe Raya, Pondok Cabe, Pamulang, Tangerang Selatan, Banten 15418",quipper-220
PASCASARJANA,Kampus Utama,"Jl. Cabe Raya, Pondok Cabe, Pamulang, Tangerang Selatan, Banten 15418",quipper-220
FAKULTAS DESAIN KREATIF DAN BISNIS DIGITAL,Kampus 3,"Jl. Cokroaminoto 12 A, Surabaya 60264",quipper-221
FAKULTAS TEKNOLOGI INDUSTRI DAN REKAYASA SISTEM,Kampus 1,"Jalan Raya ITS, Keputih, Sukolilo - Surabaya, Jawa Timur 60111",quipper-221
FAKULTAS TEKNOLOGI KELAUTAN,Kampus 1,"Jalan Raya ITS, Keputih, Sukolilo - Surabaya, Jawa Timur 60111",quipper-221
FAKULTAS DESAIN KREATIF DAN BISNIS DIGITAL,Kampus 1,"Jalan Raya ITS, Keputih, Sukolilo - Surabaya, Jawa Timur 60111",quipper-221
FAKULTAS TEKNOLOGI ELEKTRO DAN INFORMATIKA CERDAS,Kampus 1,"Jalan Raya ITS, Keputih, Sukolilo - Surabaya, Jawa Timur 60111",quipper-221
FAKULTAS VOKASI,Kampus 1,"Jalan Raya ITS, Keputih, Sukolilo - Surabaya, Jawa Timur 60111",quipper-221
FAKULTAS TEKNOLOGI INFORMASI,Kampus 1,"Jalan Raya ITS, Keputih, Sukolilo - Surabaya, Jawa Timur 60111",quipper-221
"FAKULTAS TEKNIK SIPIL, PERENCANAAN, DAN KEBUMIAN",Kampus 1,"Jalan Raya ITS, Keputih, Sukolilo - Surabaya, Jawa Timur 60111",quipper-221
FAKULTAS SAINS DAN ANALITIKA DATA,Kampus 1,"Jalan Raya ITS, Keputih, Sukolilo - Surabaya, Jawa Timur 60111",quipper-221
FAKULTAS VOKASI,Kampus 2,"Jl. Raya Menur No.127, Manyar Sabrangan, Mulyorejo - Kota Surabaya, Jawa Timur 60282",quipper-221
FAKULTAS KEDOKTERAN GIGI,Kampus 1,"Jl. Universitas Andalas, Limau Manis, Kota Padang",quipper-222
FAKULTAS FARMASI,Kampus 1,"Jl. Universitas Andalas, Limau Manis, Kota Padang",quipper-222
FAKULTAS TEKNOLOGI PERTANIAN,Kampus 1,"Jl. Universitas Andalas, Limau Manis, Kota Padang",quipper-222
FAKULTAS KEPERAWATAN,Kampus 1,"Jl. Universitas Andalas, Limau Manis, Kota Padang",quipper-222
FAKULTAS TEKNIK,Kampus 1,"Jl. Universitas Andalas, Limau Manis, Kota Padang",quipper-222
FAKULTAS PETERNAKAN,Kampus 1,"Jl. Universitas Andalas, Limau Manis, Kota Padang",quipper-222
FAKULTAS PERTANIAN,Kampus 1,"Jl. Universitas Andalas, Limau Manis, Kota Padang",quipper-222
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Kampus 1,"Jl. Universitas Andalas, Limau Manis, Kota Padang",quipper-222
FAKULTAS EKONOMI,Kampus 1,"Jl. Universitas Andalas, Limau Manis, Kota Padang",quipper-222
FAKULTAS HUKUM,Kampus 1,"Jl. Universitas Andalas, Limau Manis, Kota Padang",quipper-222
FAKULTAS KEDOKTERAN,Kampus 1,"Jl. Universitas Andalas, Limau Manis, Kota Padang",quipper-222
FAKULTAS KESEHATAN MASYARAKAT,Kampus 1,"Jl. Universitas Andalas, Limau Manis, Kota Padang",quipper-222
FAKULTAS ILMU BUDAYA,Kampus 1,"Jl. Universitas Andalas, Limau Manis, Kota Padang",quipper-222
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,Kampus 1,"Jl. Universitas Andalas, Limau Manis, Kota Padang",quipper-222
PASCASARJANA,Kampus 1,"Jl. Universitas Andalas, Limau Manis, Kota Padang",quipper-222
FAKULTAS TEKNOLOGI INFORMASI,Kampus 1,"Jl. Universitas Andalas, Limau Manis, Kota Padang",quipper-222
FAKULTAS PERTANIAN,Kampus 4,"Sungai Kambut, Pulau Punjung, Kabupaten Dharmasraya, Sumatera Barat 27573",quipper-222
FAKULTAS PETERNAKAN,Kampus 3,"Jl. Rangkayo Rasuna Said, Kubu Gadang, Kec. Payakumbuh Utara, Kota Payakumbuh",quipper-222
FAKULTAS EKONOMI,Kampus 3,"Jl. Rangkayo Rasuna Said, Kubu Gadang, Kec. Payakumbuh Utara, Kota Payakumbuh",quipper-222
FAKULTAS KEDOKTERAN GIGI,Kampus 2,"Jl. Perintis Kemerdekaan No.77, Kota Padang",quipper-222
FAKULTAS KEDOKTERAN,Kampus 2,"Jl. Perintis Kemerdekaan No.77, Kota Padang",quipper-222
FAKULTAS KESEHATAN MASYARAKAT,Kampus 2,"Jl. Perintis Kemerdekaan No.77, Kota Padang",quipper-222
FAKULTAS ILMU PENDIDIKAN,Kampus 4,"Jl. Taman Setiabudi I No.2, Jakarta Selatan, 12910",quipper-223
FAKULTAS PENDIDIKAN PSIKOLOGI,Kampus 3,"Jl. Halimun Raya No. 2, Jakarta Selatan 12980",quipper-223
FAKULTAS ILMU PENDIDIKAN,Kampus 1,"Jl. Rawamangun Muka, Jakarta Timur, 13220",quipper-223
FAKULTAS ILMU SOSIAL,Kampus 1,"Jl. Rawamangun Muka, Jakarta Timur, 13220",quipper-223
FAKULTAS BAHASA DAN SENI,Kampus 1,"Jl. Rawamangun Muka, Jakarta Timur, 13220",quipper-223
FAKULTAS MATEMATIKA DAN IPA,Kampus 1,"Jl. Rawamangun Muka, Jakarta Timur, 13220",quipper-223
FAKULTAS TEKNIK,Kampus 1,"Jl. Rawamangun Muka, Jakarta Timur, 13220",quipper-223
FAKULTAS EKONOMI,Kampus 1,"Jl. Rawamangun Muka, Jakarta Timur, 13220",quipper-223
PROGRAM PASCASARJANA,Kampus 1,"Jl. Rawamangun Muka, Jakarta Timur, 13220",quipper-223
FAKULTAS ILMU OLAHRAGA,Kampus 2,"Jl. Pemuda 10, Rawamangun, Jakarta Timur, 13220",quipper-223
FAKULTAS HUKUM,Kampus 2,"Jl. Dr. Saharjo no 83, Tebet, Jakarta 12850",quipper-224
FAKULTAS EKONOMIKA DAN BISNIS,Kampus 2,"Jl. Dr. Saharjo no 83, Tebet, Jakarta 12850",quipper-224
FAKULTAS ILMU BUDAYA,Kampus 1,"Bulaksumur, Yogyakarta, 55281",quipper-224
FAKULTAS TEKNIK,Kampus 1,"Bulaksumur, Yogyakarta, 55281",quipper-224
FAKULTAS FARMASI,Kampus 1,"Bulaksumur, Yogyakarta, 55281",quipper-224
FAKULTAS HUKUM,Kampus 1,"Bulaksumur, Yogyakarta, 55281",quipper-224
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Kampus 1,"Bulaksumur, Yogyakarta, 55281",quipper-224
FAKULTAS FILSAFAT,Kampus 1,"Bulaksumur, Yogyakarta, 55281",quipper-224
FAKULTAS PSIKOLOGI,Kampus 1,"Bulaksumur, Yogyakarta, 55281",quipper-224
FAKULTAS KEDOKTERAN GIGI,Kampus 1,"Bulaksumur, Yogyakarta, 55281",quipper-224
"FAKULTAS KEDOKTERAN, KESEHATAN MASYARAKAT DAN KEPERAWATAN",Kampus 1,"Bulaksumur, Yogyakarta, 55281",quipper-224
FAKULTAS KEDOKTERAN HEWAN,Kampus 1,"Bulaksumur, Yogyakarta, 55281",quipper-224
FAKULTAS PERTANIAN,Kampus 1,"Bulaksumur, Yogyakarta, 55281",quipper-224
FAKULTAS TEKNOLOGI PERTANIAN,Kampus 1,"Bulaksumur, Yogyakarta, 55281",quipper-224
FAKULTAS PETERNAKAN,Kampus 1,"Bulaksumur, Yogyakarta, 55281",quipper-224
FAKULTAS BIOLOGI,Kampus 1,"Bulaksumur, Yogyakarta, 55281",quipper-224
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,Kampus 1,"Bulaksumur, Yogyakarta, 55281",quipper-224
SEKOLAH VOKASI,Kampus 1,"Bulaksumur, Yogyakarta, 55281",quipper-224
FAKULTAS KEHUTANAN,Kampus 1,"Bulaksumur, Yogyakarta, 55281",quipper-224
FAKULTAS GEOGRAFI,Kampus 1,"Bulaksumur, Yogyakarta, 55281",quipper-224
FAKULTAS EKONOMIKA DAN BISNIS,Kampus 1,"Bulaksumur, Yogyakarta, 55281",quipper-224
SEKOLAH PASCASARJANA,Kampus 1,"Bulaksumur, Yogyakarta, 55281",quipper-224
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Kampus 3,"Jl. Dieng Atas, Desa Kalisongo, Dau, Malang",quipper-225
FAKULTAS PETERNAKAN,Kampus 3,"Jl. Dieng Atas, Desa Kalisongo, Dau, Malang",quipper-225
FAKULTAS HUKUM,Kampus 3,"Jl. Dieng Atas, Desa Kalisongo, Dau, Malang",quipper-225
FAKULTAS PERTANIAN,Kampus 3,"Jl. Dieng Atas, Desa Kalisongo, Dau, Malang",quipper-225
FAKULTAS PERIKANAN DAN ILMU KELAUTAN,Kampus 3,"Jl. Dieng Atas, Desa Kalisongo, Dau, Malang",quipper-225
FAKULTAS EKONOMI DAN BISNIS,Kampus 3,"Jl. Dieng Atas, Desa Kalisongo, Dau, Malang",quipper-225
FAKULTAS ILMU KOMPUTER,Kampus 3,"Jl. Dieng Atas, Desa Kalisongo, Dau, Malang",quipper-225
FAKULTAS ILMU ADMINISTRASI,Kampus 3,"Jl. Dieng Atas, Desa Kalisongo, Dau, Malang",quipper-225
FAKULTAS KEDOKTERAN HEWAN,Kampus 2,"Jl. Dieng Atas, Desa Kalisongo, Dau, Malang",quipper-225
FAKULTAS HUKUM,Kampus 4,"Jl. Abdul Muis No.52, RT.2/RW.3, Gambir, Jakarta Pusat",quipper-225
FAKULTAS EKONOMI DAN BISNIS,Kampus 4,"Jl. Abdul Muis No.52, RT.2/RW.3, Gambir, Jakarta Pusat",quipper-225
FAKULTAS ILMU ADMINISTRASI,Kampus 4,"Jl. Abdul Muis No.52, RT.2/RW.3, Gambir, Jakarta Pusat",quipper-225
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Kampus 1,"Jl. Veteran, Malang, Jawa Timur 65145",quipper-225
FAKULTAS PETERNAKAN,Kampus 1,"Jl. Veteran, Malang, Jawa Timur 65145",quipper-225
FAKULTAS TEKNOLOGI PERTANIAN,Kampus 1,"Jl. Veteran, Malang, Jawa Timur 65145",quipper-225
FAKULTAS HUKUM,Kampus 1,"Jl. Veteran, Malang, Jawa Timur 65145",quipper-225
FAKULTAS KEDOKTERAN,Kampus 1,"Jl. Veteran, Malang, Jawa Timur 65145",quipper-225
FAKULTAS KEDOKTERAN GIGI,Kampus 1,"Jl. Veteran, Malang, Jawa Timur 65145",quipper-225
FAKULTAS TEKNIK,Kampus 1,"Jl. Veteran, Malang, Jawa Timur 65145",quipper-225
FAKULTAS PERTANIAN,Kampus 1,"Jl. Veteran, Malang, Jawa Timur 65145",quipper-225
FAKULTAS ILMU BUDAYA,Kampus 1,"Jl. Veteran, Malang, Jawa Timur 65145",quipper-225
FAKULTAS PERIKANAN DAN ILMU KELAUTAN,Kampus 1,"Jl. Veteran, Malang, Jawa Timur 65145",quipper-225
FAKULTAS EKONOMI DAN BISNIS,Kampus 1,"Jl. Veteran, Malang, Jawa Timur 65145",quipper-225
FAKULTAS ILMU KOMPUTER,Kampus 1,"Jl. Veteran, Malang, Jawa Timur 65145",quipper-225
FAKULTAS ILMU ADMINISTRASI,Kampus 1,"Jl. Veteran, Malang, Jawa Timur 65145",quipper-225
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,Kampus 1,"Jl. Veteran, Malang, Jawa Timur 65145",quipper-225
ALL,Kampus Utama,"Jln. Soekarno-Hatta KM. 15, Karang Joang, Balikpapan, Kalimantan Timur 76127",quipper-226
FAKULTAS POLITIK PEMERINTAHAN,Kampus 5,"Desa Tampusu, Kecamatan Remboken, Kabupaten Minahasa",quipper-227
FAKULTAS MANAJEMEN PEMERINTAHAN,Kampus 5,"Desa Tampusu, Kecamatan Remboken, Kabupaten Minahasa",quipper-227
FAKULTAS HUKUM TATA PEMERINTAHAN,Kampus 5,"Desa Tampusu, Kecamatan Remboken, Kabupaten Minahasa",quipper-227
FAKULTAS POLITIK PEMERINTAHAN,Kampus 1,"Jalan Raya Jatinangor KM 20, Kabupaten Sumedang",quipper-227
FAKULTAS MANAJEMEN PEMERINTAHAN,Kampus 1,"Jalan Raya Jatinangor KM 20, Kabupaten Sumedang",quipper-227
PROGRAM PASCASARJANA,Kampus 1,"Jalan Raya Jatinangor KM 20, Kabupaten Sumedang",quipper-227
FAKULTAS HUKUM TATA PEMERINTAHAN,Kampus 1,"Jalan Raya Jatinangor KM 20, Kabupaten Sumedang",quipper-227
FAKULTAS POLITIK PEMERINTAHAN,Kampus 3,"Jalan Raya Bukittinggi-Payakumbuh KM 14, Kecamatan Baso, Kabupaten Agam",quipper-227
FAKULTAS MANAJEMEN PEMERINTAHAN,Kampus 3,"Jalan Raya Bukittinggi-Payakumbuh KM 14, Kecamatan Baso, Kabupaten Agam",quipper-227
FAKULTAS HUKUM TATA PEMERINTAHAN,Kampus 3,"Jalan Raya Bukittinggi-Payakumbuh KM 14, Kecamatan Baso, Kabupaten Agam",quipper-227
FAKULTAS POLITIK PEMERINTAHAN,Kampus 4,"Jalan Jene Madinging Desa Kampili, Kecamatan Pallangga, Kabupaten Gowa",quipper-227
FAKULTAS MANAJEMEN PEMERINTAHAN,Kampus 4,"Jalan Jene Madinging Desa Kampili, Kecamatan Pallangga, Kabupaten Gowa",quipper-227
FAKULTAS HUKUM TATA PEMERINTAHAN,Kampus 4,"Jalan Jene Madinging Desa Kampili, Kecamatan Pallangga, Kabupaten Gowa",quipper-227
FAKULTAS POLITIK PEMERINTAHAN,Kampus 6,Jalan Pemuda No. 59 Mataram,quipper-227
FAKULTAS MANAJEMEN PEMERINTAHAN,Kampus 6,Jalan Pemuda No. 59 Mataram,quipper-227
FAKULTAS HUKUM TATA PEMERINTAHAN,Kampus 6,Jalan Pemuda No. 59 Mataram,quipper-227
FAKULTAS POLITIK PEMERINTAHAN,Kampus 7,Jalan Kotaraja Dalam No. 100 Jayapura,quipper-227
FAKULTAS MANAJEMEN PEMERINTAHAN,Kampus 7,Jalan Kotaraja Dalam No. 100 Jayapura,quipper-227
FAKULTAS HUKUM TATA PEMERINTAHAN,Kampus 7,Jalan Kotaraja Dalam No. 100 Jayapura,quipper-227
FAKULTAS POLITIK PEMERINTAHAN,Kampus 2,"Jalan Ampera Raya, Pasar Minggu, Jakarta Selatan",quipper-227
FAKULTAS MANAJEMEN PEMERINTAHAN,Kampus 2,"Jalan Ampera Raya, Pasar Minggu, Jakarta Selatan",quipper-227
FAKULTAS HUKUM TATA PEMERINTAHAN,Kampus 2,"Jalan Ampera Raya, Pasar Minggu, Jakarta Selatan",quipper-227
FAKULTAS POLITIK PEMERINTAHAN,Kampus 9,Kelurahan Banjar XII Kabupaten Rokan Hilir,quipper-227
FAKULTAS MANAJEMEN PEMERINTAHAN,Kampus 9,Kelurahan Banjar XII Kabupaten Rokan Hilir,quipper-227
FAKULTAS HUKUM TATA PEMERINTAHAN,Kampus 9,Kelurahan Banjar XII Kabupaten Rokan Hilir,quipper-227
FAKULTAS POLITIK PEMERINTAHAN,Kampus 8,"Jalan Trans Kalimantan KM 11,5 Kecamatan Sungai Ambawang, Kabupaten Kubu Raya",quipper-227
FAKULTAS MANAJEMEN PEMERINTAHAN,Kampus 8,"Jalan Trans Kalimantan KM 11,5 Kecamatan Sungai Ambawang, Kabupaten Kubu Raya",quipper-227
FAKULTAS HUKUM TATA PEMERINTAHAN,Kampus 8,"Jalan Trans Kalimantan KM 11,5 Kecamatan Sungai Ambawang, Kabupaten Kubu Raya",quipper-227
ALL,Kampus II,"Jl. KH. Abdul Syukur No.17, Margadana, Tegal",quipper-228
SISTEM TRANSPORTASI JALAN DAN OTOMOTIF,Kampus I,"Jl. Perintis Kemerdekaan No.17, Slerok, Tegal",quipper-228
ALL,Kampus Utama,"Jalan Kantil Bulusulur Wonogiri, Kecamatan Wonogiri, Kabupaten Wonogiri, Jawa Tengah 57615",quipper-229
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Universitas Pamulang,"Jl. Surya Kencana No. 1 Pamulang, Tangerang Selatan, Banten",quipper-230
FAKULTAS SASTRA,Universitas Pamulang,"Jl. Surya Kencana No. 1 Pamulang, Tangerang Selatan, Banten",quipper-230
FAKULTAS TEKNIK,Universitas Pamulang,"Jl. Surya Kencana No. 1 Pamulang, Tangerang Selatan, Banten",quipper-230
FAKULTAS EKONOMI DAN BISNIS,Universitas Pamulang,"Jl. Surya Kencana No. 1 Pamulang, Tangerang Selatan, Banten",quipper-230
FAKULTAS MATEMATIKA DAN IPA,Universitas Pamulang,"Jl. Surya Kencana No. 1 Pamulang, Tangerang Selatan, Banten",quipper-230
FAKULTAS HUKUM,Universitas Pamulang,"Jl. Surya Kencana No. 1 Pamulang, Tangerang Selatan, Banten",quipper-230
ALL,Kampus Utama,"Jalan Taman Pendidikan, Moodu, Kota Timur, Kota Gorontalo",quipper-231
FAKULTAS ILMU BUDAYA,Kampus Utama,"Jalan Dr. T. Mansur Nomor 9, Kampus Padang Bulan, Medan, Sumatera Utara",quipper-232
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Kampus Utama,"Jalan Dr. T. Mansur Nomor 9, Kampus Padang Bulan, Medan, Sumatera Utara",quipper-232
FAKULTAS KEPERAWATAN,Kampus Utama,"Jalan Dr. T. Mansur Nomor 9, Kampus Padang Bulan, Medan, Sumatera Utara",quipper-232
FAKULTAS PSIKOLOGI,Kampus Utama,"Jalan Dr. T. Mansur Nomor 9, Kampus Padang Bulan, Medan, Sumatera Utara",quipper-232
FAKULTAS FARMASI,Kampus Utama,"Jalan Dr. T. Mansur Nomor 9, Kampus Padang Bulan, Medan, Sumatera Utara",quipper-232
FAKULTAS ILMU KOMPUTER DAN TEKNOLOGI INFORMASI,Kampus Utama,"Jalan Dr. T. Mansur Nomor 9, Kampus Padang Bulan, Medan, Sumatera Utara",quipper-232
FAKULTAS KEDOKTERAN GIGI,Kampus Utama,"Jalan Dr. T. Mansur Nomor 9, Kampus Padang Bulan, Medan, Sumatera Utara",quipper-232
FAKULTAS KESEHATAN MASYARAKAT,Kampus Utama,"Jalan Dr. T. Mansur Nomor 9, Kampus Padang Bulan, Medan, Sumatera Utara",quipper-232
FAKULTAS PERTANIAN,Kampus Utama,"Jalan Dr. T. Mansur Nomor 9, Kampus Padang Bulan, Medan, Sumatera Utara",quipper-232
FAKULTAS HUKUM,Kampus Utama,"Jalan Dr. T. Mansur Nomor 9, Kampus Padang Bulan, Medan, Sumatera Utara",quipper-232
FAKULTAS KEDOKTERAN,Kampus Utama,"Jalan Dr. T. Mansur Nomor 9, Kampus Padang Bulan, Medan, Sumatera Utara",quipper-232
FAKULTAS TEKNIK,Kampus Utama,"Jalan Dr. T. Mansur Nomor 9, Kampus Padang Bulan, Medan, Sumatera Utara",quipper-232
FAKULTAS KEHUTANAN,Kampus Utama,"Jalan Dr. T. Mansur Nomor 9, Kampus Padang Bulan, Medan, Sumatera Utara",quipper-232
FAKULTAS EKONOMI DAN BISNIS,Kampus Utama,"Jalan Dr. T. Mansur Nomor 9, Kampus Padang Bulan, Medan, Sumatera Utara",quipper-232
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,Kampus Utama,"Jalan Dr. T. Mansur Nomor 9, Kampus Padang Bulan, Medan, Sumatera Utara",quipper-232
SEKOLAH PASCASARJANA,Kampus Utama,"Jalan Dr. T. Mansur Nomor 9, Kampus Padang Bulan, Medan, Sumatera Utara",quipper-232
ALL,Kampus Utama,"Jalan Merah Putih Buper, Yabansai, Heram, 99224 Jayapura Papua",quipper-233
ALL,Kampus Utama,"Jalan Raya Nomor 1, Karang Serang, Kecamatan Sukadiri, Tangerang, Banten 15330",quipper-234
PERIKANAN DAN KEBAHARIAN,Kampus A,"Jl. Kesehatan No.1, Sawang Bendar, Tahuna, Kabupaten Kepulauan Sangihe, Sulawesi Utara",quipper-235
TEKNIK KOMPUTER DAN KOMUNIKASI,Kampus A,"Jl. Kesehatan No.1, Sawang Bendar, Tahuna, Kabupaten Kepulauan Sangihe, Sulawesi Utara",quipper-235
KESEHATAN,Kampus A,"Jl. Kesehatan No.1, Sawang Bendar, Tahuna, Kabupaten Kepulauan Sangihe, Sulawesi Utara",quipper-235
ALL,Kampus B,"Kampung Siha, Manganitu, Kabupaten Kepulauan Sangihe, Sulawesi Utara",quipper-235
FAKULTAS EKONOMI,Kampus Utama,"Jl. Sekaran Gunungpati, Semarang",quipper-236
FAKULTAS ILMU PENDIDIKAN,Kampus Utama,"Jl. Sekaran Gunungpati, Semarang",quipper-236
FAKULTAS ILMU SOSIAL,Kampus Utama,"Jl. Sekaran Gunungpati, Semarang",quipper-236
FAKULTAS TEKNIK,Kampus Utama,"Jl. Sekaran Gunungpati, Semarang",quipper-236
FAKULTAS HUKUM,Kampus Utama,"Jl. Sekaran Gunungpati, Semarang",quipper-236
FAKULTAS ILMU KEOLAHRAGAAN,Kampus Utama,"Jl. Sekaran Gunungpati, Semarang",quipper-236
FAKULTAS BAHASA DAN SENI,Kampus Utama,"Jl. Sekaran Gunungpati, Semarang",quipper-236
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,Kampus Utama,"Jl. Sekaran Gunungpati, Semarang",quipper-236
PROGRAM PASCASARJANA,Kampus Utama,"Jl. Sekaran Gunungpati, Semarang",quipper-236
FAKULTAS SYARIAH DAN HUKUM,Kampus Utama,"JL. Ahmad Yani No. 117, Jemur Wonosari, Wonocolo, Surabaya, Jawa Timur, 60237",quipper-237
FAKULTAS TARBIYAH DAN KEGURUAN,Kampus Utama,"JL. Ahmad Yani No. 117, Jemur Wonosari, Wonocolo, Surabaya, Jawa Timur, 60237",quipper-237
FAKULTAS USHULUDDIN DAN FILSAFAT,Kampus Utama,"JL. Ahmad Yani No. 117, Jemur Wonosari, Wonocolo, Surabaya, Jawa Timur, 60237",quipper-237
FAKULTAS EKONOMI DAN BISNIS ISLAM,Kampus Utama,"JL. Ahmad Yani No. 117, Jemur Wonosari, Wonocolo, Surabaya, Jawa Timur, 60237",quipper-237
FAKULTAS SAINS DAN TEKNOLOGI,Kampus Utama,"JL. Ahmad Yani No. 117, Jemur Wonosari, Wonocolo, Surabaya, Jawa Timur, 60237",quipper-237
FAKULTAS ADAB DAN HUMANIORA,Kampus Utama,"JL. Ahmad Yani No. 117, Jemur Wonosari, Wonocolo, Surabaya, Jawa Timur, 60237",quipper-237
FAKULTAS ILMU SOSIAL DAN POLITIK,Kampus Utama,"JL. Ahmad Yani No. 117, Jemur Wonosari, Wonocolo, Surabaya, Jawa Timur, 60237",quipper-237
FAKULTAS PSIKOLOGI DAN KESEHATAN,Kampus Utama,"JL. Ahmad Yani No. 117, Jemur Wonosari, Wonocolo, Surabaya, Jawa Timur, 60237",quipper-237
FAKULTAS DAKWAH DAN KOMUNIKASI,Kampus Utama,"JL. Ahmad Yani No. 117, Jemur Wonosari, Wonocolo, Surabaya, Jawa Timur, 60237",quipper-237
PROGRAM PASCASARJANA,Kampus Utama,"JL. Ahmad Yani No. 117, Jemur Wonosari, Wonocolo, Surabaya, Jawa Timur, 60237",quipper-237
TEKNIK MESIN,Kampus 2,Gd. B Lt. 1 Jalan Veteran No. 9 Malang,quipper-238
TEKNOLOGI INFORMASI,Kampus 1,Jl. Soekarno Hatta No. 9 Malang,quipper-238
TEKNIK KIMIA,Kampus 1,Jl. Soekarno Hatta No. 9 Malang,quipper-238
ADMINISTRASI NIAGA,Kampus 1,Jl. Soekarno Hatta No. 9 Malang,quipper-238
TEKNIK ELEKTRO,Kampus 1,Jl. Soekarno Hatta No. 9 Malang,quipper-238
TEKNIK SIPIL,Kampus 1,Jl. Soekarno Hatta No. 9 Malang,quipper-238
AKUNTANSI,Kampus 1,Jl. Soekarno Hatta No. 9 Malang,quipper-238
ALL,Kampus Makassar,"Jalan Perintis Kemerdekaan VI No.50, Tamalanrea Jaya, Kecamatan Tamalanrea, Kota Makassar, Sulawesi Selatan 90245",quipper-239
EKONOMI DAN BISNIS ISLAM,Kampus Utama,"Jl. G. Obos Kompleks Islamic Centre Kota Palangka Raya, Kalimantan Tengah, 73112",quipper-240
"USLUHUDDIN, ADAB, DAN DAKWAH",Kampus Utama,"Jl. G. Obos Kompleks Islamic Centre Kota Palangka Raya, Kalimantan Tengah, 73112",quipper-240
SYARIAH,Kampus Utama,"Jl. G. Obos Kompleks Islamic Centre Kota Palangka Raya, Kalimantan Tengah, 73112",quipper-240
TARBIYAH DAN ILMU KEGURUAN,Kampus Utama,"Jl. G. Obos Kompleks Islamic Centre Kota Palangka Raya, Kalimantan Tengah, 73112",quipper-240
PASCASARJANA,Kampus Utama,"Jl. G. Obos Kompleks Islamic Centre Kota Palangka Raya, Kalimantan Tengah, 73112",quipper-240
ALL,Kampus Utama,"Malendeng, Kecamatan Tikala, Kota Manado, Sulawesi Utara",quipper-241
FAKULTAS TEKNIK,Kampus Utama,"Jl. Prof. Dr. H. Hadari Nawawi/Jendral Ahmad Yani, Pontianak-Kalimantan Barat 78124",quipper-242
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Kampus Utama,"Jl. Prof. Dr. H. Hadari Nawawi/Jendral Ahmad Yani, Pontianak-Kalimantan Barat 78124",quipper-242
