prodi_name,jenjang,akreditasi_prodi,institution_code
PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,Baik Sekali,BANPT-1515
BISNIS DIGITAL,S1,Baik,BANPT-3129
BUDIDAYA PERTANIAN,S1,Baik,BANPT-2629
BUDIDAYA PERAIRAN,S1,Baik Sekali,BANPT-3036
TEKNIK SIPIL,S1,Baik,BANPT-319
AKUNTANSI,S1,Baik,banpt-sekolah tinggi ilmu ekonomi muhammadiyah kisaran
PENDIDIKAN TEKNOLOGI INFORMASI,S1,Baik,banpt-stkip muhammadiyah muara bungo
ILMU DAN TEKNOLOGI PANGAN,S1,Baik,BANPT-2629
PENDIDIKAN BAHASA INGGRIS,S1,Baik,BANPT-2697
PENDIDIKAN BAHASA INGGRIS,S1,Baik,BANPT-1515
SISTEM INFORMASI,S1,Baik,BANPT-2155
HUKUM,S1,Baik,banpt-sekolah tinggi ilmu hukum ypm
PENDIDIKAN BIOLOGI,S1,Baik,BANPT-2628
AGROTEKNOLOGI,S1,Baik Sekali,BANPT-2776
MANAJEMEN,S1,Baik,BANPT-2459
KOMUNIKASI DAN PENYIARAN ISLAM,S1,Baik,BANPT-463
AKUNTANSI,S1,Baik,BANPT-3538
TEKNIK INFORMATIKA,S1,Baik,BANPT-3764
AKUNTANSI,S1,Baik,BANPT-2113
AKUNTANSI,S1,Baik,BANPT-3108
MANAJEMEN,S1,Baik,BANPT-1502
SISTEM INFORMASI,S1,Baik,BANPT-2949
PETERNAKAN,S1,Baik,banpt-universitas kristen palangkaraya
AGROTEKNOLOGI,S1,Baik,BANPT-2746
SISTEM INFORMASI,S1,Baik,BANPT-500
AGRIBISNIS,S1,Baik,BANPT-2746
SISTEM INFORMASI,S1,Baik,banpt-institut sains dan teknologi nasional jakarta
ARSITEKTUR,S1,Baik,BANPT-2289
TEKNIK ELEKTRO,S1,Baik,BANPT-3193
MATEMATIKA,S1,Baik,BANPT-2318
SISTEM INFORMASI,S1,Baik,BANPT-2340
PERBANKAN SYARIAH,S1,Baik,BANPT-2333
PENDIDIKAN GURU SEKOLAH DASAR,S1,Baik,banpt-stkip andi mattappa
ARSITEKTUR,S1,Baik,BANPT-2869
ILMU KOMUNIKASI,S1,Baik,BANPT-3031
TEKNIK INFORMATIKA,S1,Baik,BANPT-1851
BISNIS DIGITAL,S1,Baik,BANPT-2275
ADMINISTRASI RUMAH SAKIT,S1,Baik,banpt-institut ilmu kesehatan strada indonesia
KESEHATAN MASYARAKAT,S1,Baik,BANPT-1035
KESEHATAN MASYARAKAT,S1,Baik Sekali,BANPT-27
FARMASI,S1,Baik,BANPT-2048
FARMASI,S1,Baik Sekali,BANPT-3130
ILMU KEPERAWATAN,S1,Baik Sekali,BANPT-2279
FARMASI,S1,Baik,BANPT-1131
ILMU KEPERAWATAN,S1,Baik Sekali,banpt-sekolah tinggi ilmu kesehatan hafshawaty pesantren zainul hasan
KEBIDANAN,S1,Baik,banpt-sekolah tinggi ilmu kesehatan hafshawaty pesantren zainul hasan
ILMU KEPERAWATAN,S1,Baik Sekali,banpt-sekolah tinggi ilmu kesehatan horizon karawang
ILMU KEPERAWATAN,S1,Baik Sekali,banpt-sekolah tinggi ilmu kesehatan hutama abdi husada tulungagung
FARMASI,S1,Baik,BANPT-2145
ILMU GIZI,S1,Baik Sekali,BANPT-1919
ADMINISTRASI RUMAH SAKIT,S1,Baik Sekali,banpt-sekolah tinggi ilmu kesehatan yayasan rs dr. soetomo
KEBIDANAN,S1,Baik,BANPT-3840
KESEHATAN MASYARAKAT,S1,Baik Sekali,BANPT-695
ILMU KEPERAWATAN,S1,Baik,BANPT-3736
KESEHATAN MASYARAKAT,S1,Unggul,BANPT-1930
FARMASI,S1,Baik Sekali,BANPT-3792
FARMASI,S1,Baik Sekali,BANPT-596
KESEHATAN MASYARAKAT,S1,Unggul,BANPT-1903
FARMASI,S1,Baik Sekali,BANPT-2114
GIZI,S1,Unggul,BANPT-2188
FARMASI,S1,Baik,BANPT-656
GIZI,S1,Baik Sekali,BANPT-3193
TEKNIK MESIN,S1,Baik,banpt-universitas islam majapahit
PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,S1,Baik,BANPT-1368
ARSITEKTUR,S1,Baik,BANPT-3049
SISTEM INFORMASI,S1,Baik,BANPT-945
MANAJEMEN,S1,Baik,banpt-sekolah tinggi ilmu ekonomi pariwisata manado
PENDIDIKAN MATEMATIKA,S1,Baik,BANPT-2776
AGRIBISNIS,S1,Baik,BANPT-907
PENDIDIKAN AKUNTANSI,S1,Baik,BANPT-3929
ILMU PEMERINTAHAN,S1,Baik,banpt-universitas mathla`ul anwar
PENDIDIKAN KIMIA,S1,Baik,BANPT-2923
TEKNIK KIMIA,S1,Baik Sekali,BANPT-1002
ADMINISTRASI PUBLIK,S1,Baik,BANPT-1037
PENDIDIKAN BAHASA INGGRIS,S1,Baik Sekali,BANPT-2143
PENDIDIKAN JASMANI,S1,Baik Sekali,BANPT-1543
ILMU PEMERINTAHAN,S1,Tidak Terakreditasi,banpt-sekolah tinggi ilmu sosial dan ilmu politik bekasi
TEKNOLOGI KOMPUTER,S1,Baik,BANPT-2312
SISTEM INFORMASI,S1,Baik,BANPT-2488
PENDIDIKAN GURU SEKOLAH DASAR,S1,Baik,BANPT-3107
BISNIS DIGITAL,S1,Baik,BANPT-629
PENDIDIKAN JASMANI,S1,Baik,BANPT-1742
INFORMATIKA MEDIS,S1,Baik,BANPT-976
PENGELOLAAN SUMBER DAYA LAHAN,S1,Baik,BANPT-321
PENDIDIKAN BAHASA INDONESIA,S1,Baik,BANPT-2151
PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,Baik,BANPT-2382
TEKNIK MESIN,S1,Baik,BANPT-3289
PETERNAKAN,S1,Baik,BANPT-2282
PENDIDIKAN FISIKA,S1,Baik,BANPT-3114
TEKNIK INFORMATIKA,S1,Baik,BANPT-3137
AKUNTANSI,S1,Baik,BANPT-2603
TEKNIK PERTANIAN,S1,Baik,BANPT-3630
AKUNTANSI,S1,Baik,BANPT-3602
TEKNIK ELEKTRO,S1,Baik,BANPT-282
AGRIBISNIS,S1,Baik,BANPT-376
PENDIDIKAN LUAR SEKOLAH,S1,Baik,BANPT-2746
TEKNIK PERTAMBANGAN,S1,Baik,BANPT-1513
AGRIBISNIS,S1,Baik,BANPT-3199
MANAJEMEN,S1,Baik,banpt-universitas mathla`ul anwar
TEOLOGI KRISTEN PROTESTAN,S1,Baik,BANPT-3406
TEKNIK SIPIL,S1,Baik,banpt-universitas madako toli-toli
PENDIDIKAN BAHASA MANDARIN,S1,Baik,BANPT-430
PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI,S1,Baik,banpt-sekolah tinggi keguruan dan ilmu pendidikan kumala lampung
SOSIOLOGI,S1,Baik,BANPT-1128
PETERNAKAN,S1,Baik,BANPT-2604
ILMU ADMINISTRASI NEGARA,S1,Baik,BANPT-2067
SISTEM INFORMASI,S1,Baik,BANPT-3814
TEKNIK PERTANIAN,S1,Baik,BANPT-2661
EKONOMI PEMBANGUNAN,S1,Baik,BANPT-547
PENDIDIKAN BAHASA INGGRIS,S1,Baik,banpt-sekolah tinggi keguruan dan ilmu pendidikan kumala lampung
ILMU KOMUNIKASI,S1,Baik,BANPT-3270
TEKNIK MESIN,S1,Baik,BANPT-3530
MANAJEMEN,S1,Baik,BANPT-2716
TEKNIK SIPIL,S1,Baik,BANPT-256
ILMU HUKUM,S1,Baik,BANPT-2191
MANAJEMEN,S1,Baik,banpt-sekolah tinggi ilmu ekonomi manajemen industri dan jasa indonesia
MANAJEMEN,S1,Baik,BANPT-146
PENDIDIKAN MATEMATIKA,S1,Baik Sekali,BANPT-909
SASTRA INGGRIS,S1,Baik,BANPT-2348
ILMU HUKUM,S1,B,BANPT-2621
ILMU KOMUNIKASI,S1,Baik,BANPT-1783
PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,Baik Sekali,banpt-sekolah tinggi keguruan dan ilmu pendidikan pgri banjarmasin
TEKNIK SIPIL,S1,Baik,banpt-universitas kristen palangkaraya
PENDIDIKAN KESEJAHTERAAN KELUARGA,S1,Baik,BANPT-2541
PENDIDIKAN MATEMATIKA,S1,Baik,BANPT-3781
AGROTEKNOLOGI,S1,Baik,BANPT-3199
AGROTEKNOLOGI,S1,Baik,BANPT-2491
HUBUNGAN INTERNASIONAL,S1,Baik,banpt-universitas megou pak tulang bawang
KIMIA,S1,Baik,banpt-universitas mathla`ul anwar
ILMU PEMERINTAHAN,S1,Baik,BANPT-2661
TEKNIK MESIN,S1,Baik,banpt-sekolah tinggi teknologi dr kh ez muttaqien
TEKNIK INFORMATIKA,S1,Baik,BANPT-285
ILMU HUKUM,S1,Baik,BANPT-2282
ILMU HUKUM,S1,Baik,BANPT-869
AGRIBISNIS,S1,B,BANPT-2966
ILMU HUKUM,S1,B,BANPT-2872
KEHUTANAN,S1,B,BANPT-2970
ILMU KESEJAHTERAAN SOSIAL,S1,B,banpt-stisip widuri
ILMU KOMUNIKASI,S1,B,banpt-stisip widuri
AGROTEKNOLOGI,S1,B,BANPT-3808
HUKUM,S1,Baik,BANPT-1675
PENDIDIKAN MATEMATIKA,S1,B,BANPT-1675
PENDIDIKAN LUAR SEKOLAH,S1,B,BANPT-1675
HUKUM,S1,Baik,BANPT-2146
PENDIDIKAN GURU SEKOLAH DASAR,S1,Baik Sekali,BANPT-2521
TEKNIK INFORMATIKA,S1,Baik,BANPT-65
REKAYASA PERANGKAT LUNAK,S1,Baik,BANPT-2210
TEKNIK KIMIA,S1,Baik,banpt-institut teknologi dan bisnis muhammadiyah banyuwangi
PENDIDIKAN BIOLOGI,S1,Baik Sekali,BANPT-2604
ARSITEKTUR,S1,Baik,BANPT-516
SISTEM INFORMASI,S1,Baik,banpt-institut teknologi dan bisnis lembah dempo
TEKNIK INDUSTRI,S1,Baik,BANPT-2400
SISTEM INFORMASI,S1,Baik,BANPT-1902
AGROTEKNOLOGI,S1,Baik,banpt-sekolah tinggi ilmu pertanian jember
TEKNIK INDUSTRI,S1,Baik,BANPT-3542
PENDIDIKAN MATEMATIKA,S1,Baik,BANPT-3031
ADMINISTRASI PUBLIK,S1,Baik,BANPT-432
PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,S1,Baik,banpt-sekolah tinggi keguruan dan ilmu pendidikan cokroaminoto pinrang
PENDIDIKAN MATEMATIKA,S1,Baik,banpt-sekolah tinggi keguruan dan ilmu pendidikan muhammadiyah manokwari
TEKNIK INFORMATIKA,S1,Baik,BANPT-2919
TEKNIK INFORMATIKA,S1,Baik,BANPT-3551
ILMU PEMERINTAHAN,S1,Baik,BANPT-1538
BIOLOGI,S1,Baik,BANPT-829
ILMU POLITIK,S1,Baik,BANPT-2402
AKUNTANSI,S1,Baik Sekali,BANPT-1988
MANAJEMEN BISNIS SYARIAH,S1,Baik,BANPT-3074
PENDIDIKAN MATEMATIKA,S1,Baik Sekali,BANPT-656
ILMU ADMINISTRASI NEGARA,S1,B,BANPT-21
PENDIDIKAN EKONOMI,S1,Unggul,banpt-universitas muhammadiyah prof. dr. hamka
PENDIDIKAN GURU SEKOLAH DASAR,S1,Unggul,BANPT-2370
PENDIDIKAN BAHASA INGGRIS,S1,Unggul,BANPT-2398
PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,Unggul,BANPT-1988
PENDIDIKAN BAHASA INGGRIS,S1,Baik Sekali,banpt-sekolah tinggi keguruan dan ilmu pendidikan pgri nganjuk
PENDIDIKAN MATEMATIKA,S1,Baik Sekali,BANPT-3506
BIMBINGAN DAN KONSELING,S1,Baik Sekali,BANPT-609
PENDIDIKAN MATEMATIKA,S1,Baik Sekali,BANPT-1613
PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,S1,Baik Sekali,banpt-sekolah tinggi keguruan dan ilmu pendidikan pgri sumenep
PENDIDIKAN BAHASA INGGRIS,S1,Baik Sekali,BANPT-2156
PENDIDIKAN AGAMA ISLAM,S1,Baik Sekali,BANPT-1102
PENDIDIKAN BIOLOGI,S1,Baik Sekali,BANPT-2871
PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,Baik Sekali,banpt-sekolah tinggi keguruan dan ilmu pendidikan muhammadiyah pagaralam
PENDIDIKAN MATEMATIKA,S1,Baik Sekali,banpt-sekolah tinggi keguruan dan ilmu pendidikan muhammadiyah aceh barat daya
PENDIDIKAN BAHASA INGGRIS,S1,Baik Sekali,BANPT-2871
PENDIDIKAN MATEMATIKA,S1,Baik Sekali,BANPT-1194
PENDIDIKAN EKONOMI,S1,Baik Sekali,BANPT-2946
PENDIDIKAN SEJARAH,S1,Baik Sekali,BANPT-3418
PENDIDIKAN BIOLOGI,S1,Baik Sekali,BANPT-1028
PENDIDIKAN BIOLOGI,S1,Baik Sekali,BANPT-1814
ILMU ADMINISTRASI NEGARA,S1,Baik,BANPT-1632
HUKUM,S1,Baik,BANPT-432
TEKNIK INFORMATIKA,S1,Baik,BANPT-430
PENDIDIKAN BIOLOGI,S1,Baik,BANPT-2382
PENDIDIKAN ANAK USIA DINI,S1,Baik,BANPT-1128
KEHUTANAN,S1,Baik,BANPT-814
ILMU HUKUM,S1,B,BANPT-21
KONSERVASI BIOLOGI,S1,Baik,BANPT-2195
PENDIDIKAN KIMIA,S1,Baik Sekali,BANPT-2271
TEKNIK ARSITEKTUR,S1,Baik,BANPT-2872
TEKNOLOGI HASIL PERTANIAN,S1,Baik,BANPT-717
TEKNIK INFORMATIKA,S1,Baik,BANPT-3031
PERENCANAAN WILAYAH DAN KOTA,S1,Baik,BANPT-321
TEKNIK SIPIL,S1,Baik,BANPT-2402
AKUNTANSI,S1,Baik Sekali,BANPT-3478
TEKNIK SIPIL,S1,Baik Sekali,BANPT-1957
TEKNIK GEOLOGI,S1,Baik,BANPT-3535
SISTEM INFORMASI,S1,Baik,BANPT-2210
MANAJEMEN,S1,Baik,BANPT-2152
ILMU HUKUM,S1,Baik,BANPT-3884
PENDIDIKAN BAHASA INDONESIA,S1,Baik,BANPT-3960
PENDIDIKAN MATEMATIKA,S1,Baik,banpt-sekolah tinggi keguruan dan ilmu pendidikan saumlaki
SISTEM INFORMASI,S1,Baik,BANPT-3698
AGROTEKNOLOGI,S1,Baik,BANPT-3075
TEKNIK LINGKUNGAN,S1,Baik,BANPT-2402
TEKNIK MESIN,S1,Baik,BANPT-3441
KEHUTANAN,S1,Baik,banpt-universitas kapuas
ILMU KOMUNIKASI,S1,Baik,BANPT-3914
TEKNIK ELEKTRO,S1,Baik,BANPT-3865
MANAJEMEN,S1,Baik,BANPT-2491
ILMU ADMINISTRASI NIAGA,S1,Baik,BANPT-3914
PENDIDIKAN KIMIA,S1,Baik,BANPT-3960
PENDIDIKAN AGAMA ISLAM,S1,Baik,BANPT-3914
ILMU ADMINISTRASI NEGARA,S1,Baik,banpt-sekolah tinggi ilmu sosial dan ilmu politik al-washliyah
AGRIBISNIS,S1,Baik,BANPT-1860
AKUNTANSI,S1,Baik,BANPT-3929
AKUNTANSI,S1,Baik,BANPT-1945
BIMBINGAN DAN KONSELING,S1,Unggul,banpt-universitas muhammadiyah prof. dr. hamka
KEBIDANAN,S1,Baik,BANPT-566
KEBIDANAN,S1,Baik,BANPT-914
ILMU KEPERAWATAN,S1,Baik,BANPT-3870
GIZI,S1,Baik,banpt-sekolah tinggi ilmu kesehatan elisabeth
ILMU KEPERAWATAN,S1,Baik,BANPT-886
KEBIDANAN,S1,Baik,BANPT-2257
ILMU KEPERAWATAN,S1,Baik Sekali,banpt-sekolah tinggi ilmu kesehatan muhammadiyah ciamis
KEPERAWATAN,S1,Baik,BANPT-3836
KEPERAWATAN,S1,Baik Sekali,BANPT-3048
KESEHATAN MASYARAKAT,S1,Baik Sekali,BANPT-2314
FARMASI,S1,Baik,BANPT-2143
ILMU KEPERAWATAN,S1,Baik Sekali,BANPT-3685
PENDIDIKAN MATEMATIKA,S1,Unggul,BANPT-3233
PENDIDIKAN TEKNOLOGI INFORMASI,S1,Unggul,BANPT-2398
HUKUM,S1,Unggul,BANPT-2722
MANAJEMEN,S1,Unggul,BANPT-2722
AGROTEKNOLOGI,S1,Unggul,BANPT-2722
ILMU KOMUNIKASI,S1,Unggul,BANPT-2722
ILMU ADMINISTRASI NIAGA,S1,Baik,BANPT-1546
SISTEM INFORMASI,S1,Baik,BANPT-689
PENDIDIKAN MATEMATIKA,S1,Baik,banpt-sekolah tinggi keguruan dan ilmu pendidikan cokroaminoto pinrang
AKUNTANSI,S1,Baik,BANPT-1139
MANAJEMEN,S1,Baik,BANPT-637
PJJ MANAJEMEN,S1,B,BANPT-1861
BUDIDAYA PERAIRAN,S1,Baik,BANPT-2593
ILMU KOMUNIKASI,S1,Unggul,BANPT-3128
PENDIDIKAN FISIKA,S1,Baik,banpt-universitas garut
TEKNIK ELEKTRO,S1,Baik,BANPT-2333
SISTEM KOMPUTER,S1,Baik,BANPT-469
DESAIN KOMUNIKASI VISUAL,S1,Baik,BANPT-1806
PSIKOLOGI ISLAM,S1,Baik,BANPT-382
PENDIDIKAN BAHASA INGGRIS,S1,Baik,BANPT-3631
SISTEM INFORMASI,S1,Baik,BANPT-3354
PENDIDIKAN ISLAM ANAK USIA DINI,S1,Baik,BANPT-3542
TEKNIK ELEKTRO,S1,Baik,BANPT-900
PENDIDIKAN MATEMATIKA,S1,Baik,BANPT-3107
ILMU HUKUM,S1,Baik,BANPT-3960
SISTEM INFORMASI,S1,Baik,BANPT-3897
SASTRA INGGRIS,S1,B,BANPT-2510
PARIWISATA,S1,Baik,BANPT-2608
PENDIDIKAN JASMANI,S1,Baik Sekali,BANPT-3502
KEHUTANAN,S1,Baik,BANPT-605
PENDIDIKAN GURU SEKOLAH DASAR,S1,Baik,BANPT-1627
ILMU PERIKANAN,S1,Baik,BANPT-3884
MANAJEMEN,S1,Baik,BANPT-289
TEKNIK MESIN,S1,Baik,BANPT-412
AKUNTANSI,S1,Baik,banpt-sekolah tinggi ilmu ekonomi ybpk palangka raya
TEKNIK INFORMATIKA,S1,Baik,banpt-sekolah tinggi manajemen informatika dan komputer tunas bangsa
AKUNTANSI,S1,Baik,BANPT-1516
DESAIN KOMUNIKASI VISUAL,S1,A,BANPT-2686
PENDIDIKAN EKONOMI,S1,Baik,BANPT-2692
EKONOMI PEMBANGUNAN,S1,Baik,BANPT-2525
SISTEM INFORMASI,S1,Baik,BANPT-348
BIOLOGI,S1,Baik,BANPT-2282
PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,S1,Baik,BANPT-875
TEKNIK INFORMATIKA,S1,Baik,BANPT-2599
TEKNIK INDUSTRI,S1,Baik,BANPT-2901
TEKNIK PERTAMBANGAN,S1,Baik,banpt-universitas muara bungo
SISTEM INFORMASI,S1,Baik,banpt-sekolah tinggi manajemen informatika dan komputer wit cirebon
PENDIDIKAN MATEMATIKA,S1,Baik,BANPT-1957
TEKNIK MESIN,S1,Baik,BANPT-2927
PENDIDIKAN MATEMATIKA,S1,Baik,BANPT-2382
EKONOMI PEMBANGUNAN,S1,Baik,BANPT-3914
SISTEM INFORMASI,S1,Baik,BANPT-717
SISTEM INFORMASI,S1,Baik,banpt-sekolah tinggi manajemen informatika dan komputer bina nusantara jaya lubuk linggau
PARIWISATA,S1,Baik,BANPT-1806
TEKNIK MESIN,S1,Baik,banpt-sekolah tinggi teknologi fatahillah cilegon
MANAJEMEN,S1,Baik,BANPT-65
MANAJEMEN,S1,Baik Sekali,BANPT-3099
AKUNTANSI,S1,Baik Sekali,BANPT-2887
PENDIDIKAN MATEMATIKA,S1,Baik,BANPT-3986
TEKNIK LINGKUNGAN,S1,Baik Sekali,banpt-sekolah tinggi teknologi industri padang
MANAJEMEN,S1,Unggul,banpt-sekolah tinggi ilmu ekonomi tribuana
REKAYASA / TEKNIK INDUSTRI,S1,Baik,BANPT-2211
TEKNIK INDUSTRI,S1,Baik,BANPT-2931
PENDIDIKAN BAHASA INGGRIS,S1,Baik,banpt-stkip bumi persada lhokseumawe
MANAJEMEN,S1,Baik,banpt-sekolah tinggi ilmu ekonomi ypbi
PENDIDIKAN GURU SEKOLAH DASAR,S1,Baik,banpt-sekolah tinggi keguruan dan ilmu pendidikan syekh manshur
SISTEM INFORMASI,S1,Baik,banpt-sekolah tinggi manajemen informatika dan komputer mic cikarang
TEKNOLOGI HASIL PERIKANAN,S1,Baik,BANPT-2692
SISTEM INFORMASI,S1,Baik,BANPT-3551
TEKNIK SIPIL,S1,Baik,BANPT-2927
PSIKOLOGI,S1,Baik,BANPT-1591
PENDIDIKAN KOMPUTER,S1,Baik,banpt-universitas mitra karya
TEKNIK ELEKTRO,S1,Baik,BANPT-1782
TEKNIK MESIN,S1,Baik,BANPT-1782
TEKNIK INDUSTRI,S1,Baik,BANPT-1782
SISTEM INFORMASI,S1,Baik Sekali,BANPT-136
SISTEM INFORMASI,S1,Baik Sekali,BANPT-80
PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,S1,Baik Sekali,BANPT-2686
BIMBINGAN DAN KONSELING,S1,Baik Sekali,BANPT-3772
PENDIDIKAN JASMANI,S1,Baik Sekali,banpt-sekolah tinggi keguruan dan ilmu pendidikan pgri sumenep
PENDIDIKAN BAHASA INGGRIS,S1,Baik Sekali,BANPT-717
PENDIDIKAN BIOLOGI,S1,Baik Sekali,BANPT-2142
PENDIDIKAN GURU SEKOLAH DASAR,S1,Baik Sekali,banpt-sekolah tinggi keguruan dan ilmu pendidikan pgri sumenep
PENDIDIKAN SEJARAH,S1,Baik Sekali,BANPT-2371
PENDIDIKAN MATEMATIKA,S1,Baik,BANPT-2692
PENDIDIKAN BAHASA INGGRIS,S1,Baik Sekali,banpt-sekolah tinggi keguruan dan ilmu pendidikan muhammadiyah pagaralam
PENDIDIKAN JASMANI,S1,Baik Sekali,BANPT-2191
PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,Unggul,BANPT-3418
PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,S1,Unggul,BANPT-198
PENDIDIKAN MATEMATIKA,S1,Baik Sekali,banpt-sekolah tinggi keguruan dan ilmu pendidikan pgri nganjuk
BIMBINGAN DAN KONSELING,S1,Baik Sekali,banpt-sekolah tinggi keguruan dan ilmu pendidikan pgri sumenep
PENDIDIKAN BAHASA INGGRIS,S1,Baik Sekali,BANPT-2593
PENDIDIKAN BAHASA INDONESIA,S1,Unggul,BANPT-3123
PENDIDIKAN BAHASA INGGRIS,S1,Baik Sekali,banpt-sekolah tinggi keguruan dan ilmu pendidikan soe
PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,Baik Sekali,BANPT-1194
PENDIDIKAN BAHASA INGGRIS,S1,Unggul,BANPT-2401
PENDIDIKAN KIMIA,S1,Baik Sekali,BANPT-609
PENDIDIKAN BAHASA INDONESIA,S1,Baik Sekali,BANPT-1613
PENDIDIKAN EKONOMI,S1,Baik Sekali,banpt-sekolah tinggi keguruan dan ilmu pendidikan pgri nganjuk
PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI,S1,Unggul,BANPT-198
PENDIDIKAN EKONOMI,S1,Baik Sekali,BANPT-50
FISIKA,S1,Baik,BANPT-1103
EKONOMI PEMBANGUNAN,S1,Baik,BANPT-1468
PENDIDIKAN JASMANI KESEHATAN DAN REKREASI,S1,Baik,banpt-sekolah tinggi keguruan dan ilmu pendidikan syekh manshur
PENDIDIKAN BAHASA INGGRIS,S1,Baik,BANPT-56
MANAJEMEN,S1,Baik,BANPT-928
ARSITEKTUR,S1,Baik,BANPT-1538
TEKNIK INDUSTRI,S1,Baik,BANPT-3818
TEKNIK MESIN,S1,Baik,BANPT-900
FISIKA,S1,Baik,BANPT-693
PENDIDIKAN MATEMATIKA,S1,Baik,BANPT-2573
ILMU PEMERINTAHAN,S1,Baik Sekali,BANPT-3607
TEKNIK KIMIA,S1,Baik,BANPT-3818
AGROTEKNOLOGI,S1,Baik,BANPT-94
PSIKOLOGI,S1,Baik,BANPT-3289
AGROTEKNOLOGI,S1,Tidak Terakreditasi,BANPT-2157
FISIKA,S1,Baik,BANPT-829
PJJ INFORMATIKA,S1,B,BANPT-1861
AKUNTANSI,S1,Baik,banpt-universitas muara bungo
MANAJEMEN,S1,B,BANPT-2636
PENDIDIKAN AGAMA ISLAM,S1,Unggul,BANPT-1988
PENDIDIKAN BAHASA INGGRIS,S1,Unggul,BANPT-1988
PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,S1,Baik Sekali,BANPT-50
PENDIDIKAN BAHASA INGGRIS,S1,Baik Sekali,banpt-sekolah tinggi keguruan dan ilmu pendidikan muhammadiyah aceh barat daya
PENDIDIKAN GURU SEKOLAH DASAR,S1,Baik Sekali,BANPT-2603
PENDIDIKAN AGAMA ISLAM,S1,Unggul,BANPT-369
PENDIDIKAN BAHASA INGGRIS,S1,Baik Sekali,BANPT-1194
PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI,S1,Unggul,BANPT-1903
PENDIDIKAN JASMANI,S1,Baik,BANPT-2692
PENDIDIKAN EKONOMI,S1,Baik Sekali,BANPT-1740
PENDIDIKAN BAHASA INGGRIS,S1,Baik Sekali,BANPT-3524
PENDIDIKAN SEJARAH,S1,Unggul,BANPT-2163
PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,Baik Sekali,BANPT-441
PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,Baik Sekali,BANPT-755
PENDIDIKAN JASMANI KESEHATAN DAN REKREASI,S1,Baik Sekali,banpt-sekolah tinggi keguruan dan ilmu pendidikan situs banten di serang
PENDIDIKAN GURU SEKOLAH DASAR,S1,Baik Sekali,banpt-sekolah tinggi keguruan dan ilmu pendidikan pgri sidoarjo
PENDIDIKAN EKONOMI,S1,Unggul,BANPT-2631
BIMBINGAN DAN KONSELING,S1,Unggul,BANPT-198
PENDIDIKAN BAHASA INGGRIS,S1,Baik Sekali,BANPT-2946
PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,S1,Baik Sekali,BANPT-1813
PENDIDIKAN GURU SEKOLAH DASAR,S1,Baik,banpt-sekolah tinggi keguruan dan ilmu pendidikan ita wotu nusa
PENDIDIKAN FISIKA,S1,Unggul,BANPT-2503
BIMBINGAN DAN KONSELING,S1,Baik,BANPT-1628
PENDIDIKAN BAHASA INGGRIS,S1,Baik Sekali,banpt-sekolah tinggi keguruan dan ilmu pendidikan pgri bangkalan
BIMBINGAN DAN KONSELING,S1,Baik Sekali,BANPT-15
HUKUM,S1,Baik,BANPT-1957
SOSIOLOGI,S1,B,BANPT-3124
ILMU KEPERAWATAN,S1,Baik Sekali,BANPT-666
FARMASI,S1,Baik Sekali,banpt-sekolah tinggi ilmu kesehatan telogorejo semarang
KEBIDANAN,S1,Baik,BANPT-3048
KEPERAWATAN,S1,Baik Sekali,BANPT-1344
KEPERAWATAN,S1,Baik Sekali,BANPT-865
PENDIDIKAN DOKTER,S1,Baik Sekali,BANPT-35
FARMASI,S1,Baik Sekali,BANPT-2378
KEDOKTERAN GIGI,S1,Baik Sekali,BANPT-1859
ILMU KEPERAWATAN,S1,Baik Sekali,BANPT-245
FARMASI,S1,Baik Sekali,BANPT-1223
KESEHATAN MASYARAKAT,S1,Unggul,BANPT-2188
ILMU KEPERAWATAN,S1,Baik Sekali,BANPT-91
PJJ KOMUNIKASI,S1,B,BANPT-1861
SASTRA INGGRIS,S1,B,BANPT-1915
PETERNAKAN,S1,B,BANPT-2162
AGRIBISNIS,S1,Baik,BANPT-1986
TEKNIK INFORMATIKA,S1,Baik,BANPT-1742
TEKNIK SIPIL,S1,Baik,BANPT-1742
MANAJEMEN,S1,Baik,BANPT-2514
ILMU PEMERINTAHAN,S1,Baik,BANPT-2757
