prodi_name,jenjang,akreditasi_prodi,institution_code
TEKNIK INFORMATIKA,S1,BAIK SEKALI,BANPT-697
REKAYASA PERANGKAT LUNAK,S1,BAIK SEKALI,BANPT-2311
SISTEM INFORMASI,S1,BAIK SEKALI,BANPT-2275
REKAYASA KEAMANAN SIBER,D-IV,BAIK,BANPT-3460
TEKNIK INFORMATIKA,S1,BAIK SEKALI,BANPT-2401
SISTEM INFORMASI,D-III,BAIK SEKALI,BANPT-2614
REKAYASA PERANGKAT LUNAK APLIKASI,D-III,BAIK SEKALI,BANPT-2614
SISTEM INFORMASI,S1,BAIK,BANPT-3170
SISTEM DAN TEKNOLOGI INFORMASI,S1,BAIK,BANPT-2044
TEKNIK INFORMATIKA,S1,BAIK SEKALI,BANPT-955
INFORMATIKA,S1,BAIK SEKALI,BANPT-1617
KOMPUTERISASI AKUNTANSI,D-III,BAIK SEKALI,BANPT-1794
MANAJEMEN INFORMATIKA,D-III,BAIK SEKALI,BANPT-1794
TEKNIK INFORMATIKA,S1,UNGGUL,BANPT-3318
INFORMATIKA,S1,UNGGUL,BANPT-UNIVERSITAS SYIAH KUALA
TEKNIK KOMPUTER,D-III,BAIK,BANPT-1082
KOMPUTERISASI AKUNTANSI,D-III,BAIK SEKALI,BANPT-2180
INFORMATIKA,S1,UNGGUL,BANPT-1832
TEKNIK INFORMATIKA,S1,BAIK SEKALI,BANPT-2275
TEKNIK INFORMATIKA,S1,BAIK SEKALI,BANPT-3605
SISTEM INFORMASI,S1,BAIK SEKALI,BANPT-2524
SISTEM INFORMASI,S1,BAIK,BANPT-INSTITUT TEKNOLOGI PENDIDIKAN DAN BISNIS QANA&#039;AH SIDENRENG RAPPANG
TEKNIK INFORMATIKA,S1,BAIK SEKALI,BANPT-2341
SAINS DATA,S1,BAIK SEKALI,BANPT-2368
MANAJEMEN INFORMATIKA,D-III,UNGGUL,BANPT-2491
SISTEM INFORMASI,S1,BAIK SEKALI,BANPT-1778
TEKNIK INFORMATIKA,D-III,BAIK SEKALI,BANPT-1841
TEKNIK INFORMATIKA,S1,BAIK SEKALI,BANPT-1778
TEKNIK KOMPUTER,S1,UNGGUL,BANPT-UNIVERSITAS TEKNOKRAT INDONESIA
TEKNOLOGI INFORMASI,S1,BAIK SEKALI,BANPT-182
TEKNIK INFORMATIKA,S1,BAIK SEKALI,BANPT-2512
TEKNIK INFORMATIKA,S1,BAIK SEKALI,BANPT-2920
TEKNIK KOMPUTER,D-III,BAIK SEKALI,BANPT-464
SISTEM INFORMASI,S1,BAIK SEKALI,BANPT-464
SISTEM INFORMASI,S1,UNGGUL,BANPT-1279
TEKNIK INFORMATIKA,S1,BAIK SEKALI,BANPT-464
TEKNIK INFORMATIKA,S1,BAIK SEKALI,BANPT-1709
TEKNOLOGI INFORMASI,S1,BAIK,BANPT-1680
SISTEM KOMPUTER,S1,UNGGUL,BANPT-2491
TEKNIK KOMPUTER,D-III,UNGGUL,BANPT-2491
TEKNIK INFORMATIKA,S1,BAIK SEKALI,BANPT-3880
SISTEM INFORMASI,S1,BAIK SEKALI,BANPT-2664
KOMPUTERISASI AKUNTANSI,D-III,BAIK SEKALI,BANPT-3373
SISTEM INFORMASI,S1,BAIK SEKALI,BANPT-4
TEKNIK INFORMATIKA,D-IV,BAIK SEKALI,BANPT-2135
SISTEM INFORMASI,S1,BAIK SEKALI,BANPT-1534
ILMU KOMPUTER,S3,UNGGUL,BANPT-2659
TEKNOLOGI INFORMASI,S1,BAIK SEKALI,BANPT-1534
INFORMATIKA,S1,BAIK SEKALI,BANPT-1482
INFORMATIKA MEDIS,S1,BAIK SEKALI,BANPT-119
SISTEM INFORMASI,S1,BAIK,BANPT-1720
MANAJEMEN INFORMATIKA,D-III,BAIK SEKALI,BANPT-2824
REKAYASA PERANGKAT LUNAK,S1,BAIK,BANPT-3176
INFORMATIKA,S2,UNGGUL,BANPT-2510
TEKNIK INFORMATIKA,S1,UNGGUL,BANPT-3103
SISTEM INFORMASI,S1,UNGGUL,BANPT-2849
SISTEM INFORMASI AKUNTANSI,D-III,UNGGUL,BANPT-3309
REKAYASA PERANGKAT LUNAK,S1,BAIK,BANPT-3170
SISTEM INFORMASI,D-III,UNGGUL,BANPT-3309
INFORMATIKA,S2,BAIK SEKALI,BANPT-1628
INFORMATIKA,S1,BAIK SEKALI,BANPT-514
MANAJEMEN INFORMATIKA,D-III,BAIK,BANPT-1562
ILMU KOMPUTER,S1,BAIK SEKALI,BANPT-3434
SISTEM KOMPUTER,S1,BAIK SEKALI,BANPT-2245
TEKNIK INFORMATIKA,S1,BAIK SEKALI,BANPT-2444
TEKNOLOGI INFORMASI,S1,BAIK,BANPT-737
TEKNIK INFORMATIKA,S1,BAIK SEKALI,BANPT-3218
INFORMATIKA,S1,BAIK,BANPT-UNIVERSITAS YOS SOEDARSO
TEKNIK INFORMATIKA,S1,BAIK SEKALI,BANPT-2085
INFORMATIKA,S1,BAIK SEKALI,BANPT-3970
TEKNIK INFORMATIKA,S1,BAIK SEKALI,BANPT-4016
SISTEM INFORMASI,S1,BAIK SEKALI,BANPT-2342
TEKNOLOGI REKAYASA PERANGKAT LUNAK,D-IV,BAIK SEKALI,BANPT-2938
FISIOTERAPI,D-III,BAIK SEKALI,BANPT-UNIVERSITAS MUHAMMADIYAH AHMAD DAHLAN PALEMBANG
TEKNOLOGI LABORATORIUM MEDIS,D-IV,BAIK SEKALI,BANPT-UNIVERSITAS MUHAMMADIYAH AHMAD DAHLAN PALEMBANG
KEBIDANAN,S1,BAIK,BANPT-UNIVERSITAS MUHAMMADIYAH AHMAD DAHLAN PALEMBANG
KESEHATAN LINGKUNGAN,D-III,UNGGUL,BANPT-UNIVERSITAS MUHAMMADIYAH AHMAD DAHLAN PALEMBANG
KEBIDANAN,D-III,UNGGUL,BANPT-UNIVERSITAS MUHAMMADIYAH AHMAD DAHLAN PALEMBANG
GIZI,S1,BAIK,BANPT-UNIVERSITAS MUHAMMADIYAH AHMAD DAHLAN PALEMBANG
BIDAN,PROFESI,BAIK,BANPT-UNIVERSITAS MUHAMMADIYAH AHMAD DAHLAN PALEMBANG
KEPERAWATAN,D-III,UNGGUL,BANPT-UNIVERSITAS MUHAMMADIYAH AHMAD DAHLAN PALEMBANG
NERS,PROFESI,BAIK SEKALI,BANPT-UNIVERSITAS SARI MUTIARA INDONESIA
TEKNOLOGI INFORMASI,S2,BAIK SEKALI,BANPT-1170
SISTEM INFORMASI,S3,BAIK SEKALI,BANPT-2212
KEPERAWATAN,D-III,BAIK SEKALI,BANPT-UNIVERSITAS UMMI BOGOR
KEBIDANAN,D-III,BAIK SEKALI,BANPT-UNIVERSITAS UMMI BOGOR
MANAJEMEN INFORMATIKA,D-III,UNGGUL,BANPT-1013
SISTEM DAN TEKNOLOGI INFORMASI,S1,BAIK SEKALI,BANPT-3197
SISTEM DAN TEKNIK TRANSPORTASI,S2,UNGGUL,BANPT-2699
TEKNIK KIMIA,S2,UNGGUL,BANPT-2699
TEKNIK NUKLIR,S1,UNGGUL,BANPT-2699
TEKNIK SIPIL,S2,UNGGUL,BANPT-2699
TEKNOLOGI REKAYASA MESIN,D-IV,BAIK SEKALI,BANPT-2699
TEKNIK ELEKTRO,S1,UNGGUL,BANPT-2679
TEKNOLOGI BIOMEDIS,S2,UNGGUL,BANPT-2679
TEKNIK LINGKUNGAN,S1,UNGGUL,BANPT-2135
TEKNIK KELAUTAN,S1,UNGGUL,BANPT-2680
TEKNIK ELEKTRO,S1,UNGGUL,BANPT-2063
TEKNIK INDUSTRI,S2,UNGGUL,BANPT-2063
TEKNIK INDUSTRI,S1,UNGGUL,BANPT-2063
TEKNIK LINGKUNGAN,S1,UNGGUL,BANPT-2063
TEKNIK MESIN,S1,UNGGUL,BANPT-2063
TEKNIK GEODESI,S1,UNGGUL,BANPT-2663
TEKNIK SIPIL,S3,UNGGUL,BANPT-2663
REKAYASA GEOLOGI,S1,BAIK,BANPT-608
TEKNIK ELEKTRO,S2,UNGGUL,BANPT-UNIVERSITAS SYIAH KUALA
TEKNIK ELEKTRO,S1,UNGGUL,BANPT-UNIVERSITAS SYIAH KUALA
TEKNIK INDUSTRI,S2,BAIK SEKALI,BANPT-UNIVERSITAS SYIAH KUALA
TEKNIK KIMIA,S1,UNGGUL,BANPT-UNIVERSITAS SYIAH KUALA
TEKNIK MESIN,S2,UNGGUL,BANPT-UNIVERSITAS SYIAH KUALA
TEKNIK SIPIL,D-III,UNGGUL,BANPT-UNIVERSITAS SYIAH KUALA
TEKNIK ELEKTRO,S1,BAIK SEKALI,BANPT-763
TEKNIK PERTAMBANGAN,S1,BAIK SEKALI,BANPT-2721
TEKNIK ELEKTRO,D-III,BAIK SEKALI,BANPT-1041
TEKNIK KIMIA,D-III,BAIK SEKALI,BANPT-1041
TEKNIK SIPIL,D-III,BAIK,BANPT-370
TEKNIK ELEKTRO,S3,BAIK SEKALI,BANPT-2174
TEKNIK PENGAIRAN,S1,UNGGUL,BANPT-2174
TEKNIK LINGKUNGAN,S1,BAIK SEKALI,BANPT-1119
TEKNIK SIPIL,S1,BAIK SEKALI,BANPT-1119
TEKNIK ELEKTRO,S1,BAIK SEKALI,BANPT-1259
TEKNIK SIPIL,S1,UNGGUL,BANPT-1248
TEKNIK MESIN,S2,UNGGUL,BANPT-177
PROGRAM STUDI PROGRAM PROFESI INSINYUR,PROFESI,UNGGUL,BANPT-2435
TEKNIK MESIN,S1,UNGGUL,BANPT-2435
TEKNIK SIPIL,S1,UNGGUL,BANPT-2435
TEKNIK GEOLOGI,S1,BAIK SEKALI,BANPT-310
TEKNIK PERTAMBANGAN,S1,BAIK,BANPT-310
TEKNIK SIPIL,S1,BAIK SEKALI,BANPT-3237
TEKNOLOGI REKAYASA MANUFAKTUR,D-IV,BAIK SEKALI,BANPT-570
TEKNOLOGI REKAYASA PEMBANGKIT ENERGI,D-IV,BAIK SEKALI,BANPT-570
TEKNIK INDUSTRI,S1,BAIK,BANPT-3240
TEKNIK ELEKTRO,S1,UNGGUL,BANPT-2698
TEKNIK MESIN,S1,UNGGUL,BANPT-1172
TEKNIK ENERGI TERBARUKAN,S2,UNGGUL,BANPT-330
TEKNOLOGI REKAYASA ENERGI TERBARUKAN,D-IV,BAIK,BANPT-2603
TEKNIK MESIN,S1,BAIK,BANPT-708
TEKNOLOGI REKAYASA PERANCANGAN MANUFAKTUR,D-IV,BAIK SEKALI,BANPT-2169
TEKNIK GEOLOGI,S3,BAIK SEKALI,BANPT-86
TEKNIK GEOLOGI,S2,BAIK SEKALI,BANPT-86
TEKNIK KIMIA,D-III,UNGGUL,BANPT-86
TEKNIK LINGKUNGAN,S1,UNGGUL,BANPT-86
TEKNIK PERMINYAKAN,S2,UNGGUL,BANPT-86
TEKNIK PERTAMBANGAN,S2,UNGGUL,BANPT-86
REKAYASA PERTAMBANGAN,S3,UNGGUL,BANPT-2697
TEKNIK GEODESI DAN GEOMATIKA,S1,UNGGUL,BANPT-2697
TEKNIK GEOLOGI,S3,UNGGUL,BANPT-2697
TEKNIK GEOLOGI,S1,UNGGUL,BANPT-2697
TEKNIK METALURGI,S1,UNGGUL,BANPT-2697
ILMU TEKNIK SIPIL,S3,UNGGUL,BANPT-2212
TEKNIK INDUSTRI,S2,UNGGUL,BANPT-2212
TEKNIK KIMIA,S3,UNGGUL,BANPT-2212
TEKNIK MESIN,S2,UNGGUL,BANPT-2212
TEKNIK TRANSPORTASI LAUT,S2,BAIK SEKALI,BANPT-2212
TEKNIK KIMIA,S1,BAIK SEKALI,BANPT-3774
REKAYASA PERANCANGAN MEKANIK,D-IV,BAIK SEKALI,BANPT-3556
TEKNOLOGI REKAYASA MEKATRONIKA,D-IV,BAIK SEKALI,BANPT-3556
KONSTRUKSI GEDUNG,D-III,UNGGUL,BANPT-1556
KONSTRUKSI SIPIL,D-III,UNGGUL,BANPT-1556
TEKNIK LISTRIK,D-III,UNGGUL,BANPT-2338
TEKNIK LISTRIK,D-III,UNGGUL,BANPT-3938
TEKNIK MESIN,D-III,UNGGUL,BANPT-3938
TEKNIK LISTRIK,D-III,BAIK SEKALI,BANPT-2782
PERANCANGAN BANGUNAN GEDUNG,D-IV,BAIK SEKALI,BANPT-3238
TEKNIK KONSTRUKSI SIPIL,D-III,UNGGUL,BANPT-3238
TEKNOLOGI REKAYASA KIMIA BERKELANJUTAN,D-IV,BAIK SEKALI,BANPT-3238
TEKNIK KESELAMATAN DAN KESEHATAN KERJA,D-IV,UNGGUL,BANPT-974
TEKNIK LISTRIK,D-III,BAIK SEKALI,BANPT-1885
TEKNOLOGI REKAYASA OTOMASI,D-IV,BAIK,BANPT-1885
TEKNIK ELEKTRO INDUSTRI,D-IV,UNGGUL,BANPT-616
MANAJEMEN REKAYASA KONSTRUKSI,D-IV,UNGGUL,BANPT-455
TEKNIK KIMIA,D-III,UNGGUL,BANPT-455
REKAYASA PERAWATAN DAN RESTORASI JEMBATAN,S2 TERAPAN,BAIK SEKALI,BANPT-986
TEKNOLOGI REKAYASA KONSTRUKSI BANGUNAN GEDUNG,D-IV,BAIK SEKALI,BANPT-986
TEKNOLOGI REKAYASA KONSTRUKSI PERKAPALAN,D-IV,BAIK SEKALI,BANPT-2111
ALAT BERAT,D-III,BAIK SEKALI,BANPT-1804
TEKNOLOGI REKAYASA OTOMOTIF,D-IV,BAIK SEKALI,BANPT-1586
TEKNIK MESIN,D-III,BAIK SEKALI,BANPT-2789
TEKNIK MESIN PERTANIAN,D-IV,BAIK,BANPT-2789
TEKNOLOGI REKAYASA PEMELIHARAAN ALAT BERAT,D-IV,BAIK,BANPT-153
TEKNOLOGI LISTRIK,D-III,BAIK SEKALI,BANPT-2858
TEKNIK MESIN,S1,BAIK SEKALI,BANPT-997
TEKNIK SIPIL,S1,BAIK,BANPT-3419
TEKNIK SIPIL,S1,BAIK SEKALI,BANPT-1302
TEKNIK ELEKTRO,S1,BAIK SEKALI,BANPT-761
TEKNIK INDUSTRI,S1,BAIK SEKALI,BANPT-761
TEKNIK ELEKTRO,S1,BAIK SEKALI,BANPT-182
TEKNIK MESIN,S1,BAIK SEKALI,BANPT-3149
TEKNIK SIPIL,S1,BAIK,BANPT-429
TEKNIK PERTAMBANGAN,D-III,BAIK,BANPT-1914
TEKNIK SIPIL,S1,BAIK,BANPT-1404
TEKNIK ELEKTRONIKA,D-III,BAIK,BANPT-AKADEMI TEKNOLOGI PRINGSEWU
TEKNIK OTOMOTIF,D-III,BAIK,BANPT-AKADEMI TEKNOLOGI PRINGSEWU
TEKNIK INDUSTRI,S1,BAIK SEKALI,BANPT-2348
TEKNIK SIPIL,S1,BAIK SEKALI,BANPT-3189
REKAYASA INFRASTRUKTUR DAN LINGKUNGAN,S2,BAIK,BANPT-2095
TEKNIK ELEKTRO,S1,UNGGUL,BANPT-1482
TEKNIK GEOLOGI,S1,UNGGUL,BANPT-1482
TEKNIK ELEKTRO,S1,BAIK SEKALI,BANPT-435
TEKNIK ENERGI TERBARUKAN,S2,BAIK SEKALI,BANPT-435
TEKNIK INDUSTRI,S1,BAIK SEKALI,BANPT-435
TEKNIK ELEKTRO,S1,UNGGUL,BANPT-2038
TEKNIK INDUSTRI,S1,UNGGUL,BANPT-2038
TEKNIK ELEKTRO,S1,UNGGUL,BANPT-1617
TEKNIK ELEKTRO,S1,BAIK,BANPT-2039
TEKNIK PERMINYAKAN,S1,BAIK SEKALI,BANPT-2780
TEKNIK ENERGI TERBARUKAN,S1,BAIK SEKALI,BANPT-1099
TEKNIK MESIN,S1,BAIK SEKALI,BANPT-209
TEKNIK LINGKUNGAN,S1,BAIK,BANPT-3246
TEKNIK LINGKUNGAN,S1,BAIK,BANPT-1378
MESIN OTOMOTIF,D-III,UNGGUL,BANPT-3395
TEKNOLOGI KONSTRUKSI BANGUNAN GEDUNG,D-III,UNGGUL,BANPT-3395
TEKNIK GEODESI,S1,BAIK SEKALI,BANPT-1045
TEKNIK SIPIL,S1,BAIK,BANPT-UNIVERSITAS ISLAM SYEKH YUSUF
TEKNIK SIPIL,S3,BAIK SEKALI,BANPT-2709
TEKNIK SIPIL,S1,BAIK SEKALI,BANPT-486
TEKNIK ELEKTRO,S1,BAIK SEKALI,BANPT-1778
TEKNIK INDUSTRI,S1,BAIK SEKALI,BANPT-1778
TEKNIK KIMIA,S1,BAIK SEKALI,BANPT-1778
TEKNIK MESIN,S1,BAIK SEKALI,BANPT-1778
TEKNIK SIPIL,S1,BAIK,BANPT-2161
TEKNIK ELEKTRO,S1,BAIK SEKALI,BANPT-516
TEKNIK FISIKA,S1,BAIK,BANPT-245
TEKNIK INDUSTRI,S1,UNGGUL,BANPT-3309
TEKNIK TELEKOMUNIKASI,S1,UNGGUL,BANPT-3309
TEKNIK ELEKTRO,S1,BAIK SEKALI,BANPT-3664
TEKNIK PERTAMBANGAN,S1,BAIK SEKALI,BANPT-3664
TEKNIK INDUSTRI,S1,BAIK SEKALI,BANPT-2275
TEKNIK SIPIL,S1,BAIK,BANPT-2557
TEKNIK SIPIL,S1,BAIK,BANPT-2495
TEKNIK KIMIA,S1,BAIK,BANPT-2719
TEKNIK INDUSTRI,S1,BAIK,BANPT-1230
TEKNIK SIPIL,S1,BAIK SEKALI,BANPT-433
TEKNIK KIMIA,S1,BAIK,BANPT-SEKOLAH TINGGI TEKNOLOGI FATAHILLAH CILEGON
TEKNIK MESIN,D-III,BAIK SEKALI,BANPT-1774
TEKNOLOGI REKAYASA ELEKTRIKAL MEKANIK,D-IV,BAIK,BANPT-1153
REKAYASA ELEKTRO,S2,BAIK SEKALI,BANPT-2696
TEKNIK LINGKUNGAN,S1,UNGGUL,BANPT-2696
TEKNIK SIPIL,S2,UNGGUL,BANPT-2696
TEKNIK SIPIL,S2,UNGGUL,BANPT-2510
TEKNIK ELEKTRO,S1,BAIK SEKALI,BANPT-2340
TEKNOLOGI REKAYASA MEKATRONIKA,D-IV,BAIK SEKALI,BANPT-2340
TEKNIK ELEKTRO,S1,UNGGUL,BANPT-2368
TEKNIK INDUSTRI,S1,UNGGUL,BANPT-2368
TEKNOLOGI INDUSTRI,D-III,BAIK SEKALI,BANPT-788
TEKNIK INDUSTRI,S1,BAIK SEKALI,BANPT-3919
TEKNIK MESIN,D-III,BAIK SEKALI,BANPT-3303
TEKNIK SIPIL,S1,BAIK SEKALI,BANPT-2542
TEKNIK INDUSTRI,S1,BAIK SEKALI,BANPT-1631
TEKNIK SIPIL,S1,BAIK SEKALI,BANPT-UNIVERSITAS WIJAYA KUSUMA PURWOKERTO
TEKNIK INDUSTRI,S1,UNGGUL,BANPT-3318
TEKNIK SIPIL,S2,UNGGUL,BANPT-3318
TEKNIK SIPIL,S1,UNGGUL,BANPT-3318
TEKNIK SIPIL,S1,BAIK SEKALI,BANPT-1479
TEKNIK KIMIA,S1,UNGGUL,BANPT-2371
TEKNIK MESIN,S1,BAIK,BANPT-2345
REKAYASA ELEKTRO,S1,BAIK SEKALI,BANPT-737
TEKNIKA,D-III,UNGGUL,BANPT-3066
TEKNIK SIPIL,S2,BAIK SEKALI,BANPT-2044
TEKNIK MESIN,S1,UNGGUL,BANPT-2200
TEKNIK MESIN,S1,BAIK,BANPT-2686
TEKNIK SIPIL,S1,BAIK SEKALI,BANPT-3298
TEKNIK ELEKTRO,S1,BAIK SEKALI,BANPT-3098
TEKNIK SIPIL,S1,UNGGUL,BANPT-3098
TEKNIK SIPIL,S1,BAIK SEKALI,BANPT-315
TEKNIK ELEKTRO,S1,BAIK,BANPT-2972
TEKNIK ELEKTRO,S1,BAIK SEKALI,BANPT-328
TEKNIK MESIN,S1,UNGGUL,BANPT-328
TEKNIK INDUSTRI,S1,UNGGUL,BANPT-696
TEKNIK ELEKTRO,S1,BAIK SEKALI,BANPT-282
TEKNIK ELEKTRO,S1,BAIK,BANPT-340
TEKNIK INDUSTRI,S2,BAIK SEKALI,BANPT-318
TEKNIK KIMIA,S1,UNGGUL,BANPT-318
TEKNIK MESIN,D-III,UNGGUL,BANPT-318
TEKNIK SIPIL,S1,BAIK SEKALI,BANPT-318
TEKNIK LOGISTIK,S1,BAIK,BANPT-346
TEKNIK INDUSTRI,S1,BAIK,BANPT-783
TEKNOLOGI MESIN,D-III,BAIK,BANPT-681
TEKNIK ELEKTRO,S1,BAIK SEKALI,BANPT-917
TEKNIK SIPIL,S1,BAIK SEKALI,BANPT-3396
TEKNIK ENERGI TERBARUKAN,-,BAIK,BANPT-2676
TEKNIK SIPIL,S2,BAIK SEKALI,BANPT-3540
TEKNIK ELEKTRO,S1,BAIK,BANPT-3031
TEKNIK GEOLOGI,S1,BAIK,BANPT-UNIVERSITAS SULAWESI TENGGARA
TEKNIK MESIN,S1,BAIK,BANPT-UNIVERSITAS SULAWESI TENGGARA
TEKNIK PERTAMBANGAN,S1,BAIK,BANPT-UNIVERSITAS SULAWESI TENGGARA
TEKNIK SIPIL,S1,BAIK,BANPT-2996
TEKNIK SIPIL,S1,BAIK SEKALI,BANPT-764
TEKNIK ELEKTRO,S1,BAIK,BANPT-355
TEKNIK SIPIL,S1,BAIK SEKALI,BANPT-355
TEKNIK SIPIL,S1,BAIK,BANPT-855
TEKNIK ELEKTRO,S1,BAIK,BANPT-987
TEKNIK INDUSTRI,S1,BAIK,BANPT-987
TEKNIK SIPIL,S1,BAIK,BANPT-987
TEKNIK INDUSTRI,S1,BAIK,BANPT-3156
TEKNIK EKONOMI KONSTRUKSI,D-III,UNGGUL,BANPT-312
TEKNOLOGI REKAYASA INSTALASI LISTRIK,D-IV,BAIK SEKALI,BANPT-3311
TEKNOLOGI REKAYASA KONSTRUKSI BANGUNAN GEDUNG,D-IV,BAIK SEKALI,BANPT-3311
REKAYASA INFRASTRUKTUR DAN LINGKUNGAN,S1,BAIK,BANPT-2
TEKNIK MESIN,S1,BAIK SEKALI,BANPT-1709
TEKNIK INDUSTRI,S1,BAIK,BANPT-1463
TEKNIK SIPIL,S1,BAIK SEKALI,BANPT-1463
TEKNIK INDUSTRI,S1,BAIK SEKALI,BANPT-266
TEKNIK INDUSTRI,S1,BAIK SEKALI,BANPT-2547
TEKNIK ELEKTRO,S1,BAIK,BANPT-UNIVERSITAS PEMBANGUNAN INDONESIA
TEKNIK MEKATRONIKA,S1,BAIK,BANPT-410
TEKNIK MESIN,S1,BAIK SEKALI,BANPT-3262
TEKNIK SIPIL,S1,BAIK SEKALI,BANPT-3836
TEKNIK INDUSTRI,S1,BAIK SEKALI,BANPT-3461
TEKNIK MESIN,S1,BAIK,BANPT-SEKOLAH TINGGI TEKNIK NUSANTARA MANDIRI
TEKNIK INDUSTRI,S2,BAIK SEKALI,BANPT-2062
TEKNOLOGI ELEKTRO-MEDIS,D-III,UNGGUL,BANPT-POLITEKNIK KESEHATAN KEMENTRIAN KESEHATAN JAKARTA II
NAUTIKA,D-III,UNGGUL,BANPT-1108
TEKNOLOGI PENGOLAHAN KARET DAN PLASTIK,D-III,UNGGUL,BANPT-3260
ADMINISTRASI KESEHATAN,S1,BAIK SEKALI,BANPT-1296
TEKNOLOGI REKAYASA MULTIMEDIA,D-IV,BAIK,BANPT-POLITEKNIK PRESTASI PRIMA
INFORMATIKA,S1,BAIK,BANPT-2839
HUKUM EKONOMI SYARI`AH,S1,BAIK,BANPT-2734
AGRIBISNIS,S1,UNGGUL,BANPT-485
MAGISTER MANAJEMEN AGRIBISNIS,S2,UNGGUL,BANPT-2699
PERANCANGAN JALAN DAN JEMBATAN,D-IV,BAIK,BANPT-3938
DESAIN KOMUNIKASI VISUAL,S1,UNGGUL,BANPT-2448
ILMU HUKUM,S2,BAIK SEKALI,BANPT-1041
AGROTEKNOLOGI,S1,BAIK SEKALI,BANPT-1720
PARIWISATA,S1,UNGGUL,BANPT-2699
MANAJEMEN,S2,BAIK SEKALI,BANPT-410
ILMU AL-QUR'AN DANTAFSIR,S1,BAIK,BANPT-2141
ARSITEKTUR,S1,BAIK SEKALI,BANPT-954
PENGELOLAAN PERHOTELAN,D-IV,BAIK,BANPT-POLITEKNIK ASSALAAM SURAKARTA
ILMU HUKUM,S1,UNGGUL,BANPT-2095
BUDIDAYA TANAMAN PERKEBUNAN,D-III,BAIK SEKALI,BANPT-4008
TEOLOGI,S2,BAIK,BANPT-2956
LOGISTIK NIAGA EL,D-IV,BAIK,BANPT-1864
PETERNAKAN,S1,BAIK,BANPT-SEKOLAH TINGGI ILMU PERTANIAN KENDARI
ARSITEKTUR,S2,UNGGUL,BANPT-3229
MANAJEMEN SUMBER DAYA PERAIRAN,S1,UNGGUL,BANPT-2663
ILMU HUKUM,S1,UNGGUL,BANPT-1626
MANAJEMEN,S1,UNGGUL,BANPT-1009
KEHUTANAN,S1,UNGGUL,BANPT-2261
ILMU HUKUM,S2,UNGGUL,BANPT-15
PERHOTELAN,D-III,BAIK SEKALI,BANPT-84
ARSITEKTUR,S1,UNGGUL,BANPT-1543
PETERNAKAN,S3,UNGGUL,BANPT-1248
KEHUTANAN,S1,BAIK SEKALI,BANPT-1959
SASTRA JERMAN,S1,UNGGUL,BANPT-2679
HUKUM,S3,UNGGUL,BANPT-1698
ADMINISTRASI PUBLIK,S1,BAIK SEKALI,BANPT-3632
BUDIDAYA PERAIRAN,S1,BAIK SEKALI,BANPT-UNIVERSITAS SYIAH KUALA
MAGISTER ILMU HUKUM,S2,UNGGUL,BANPT-2699
HUKUM EKONOMI SYARIAH,S1,BAIK SEKALI,BANPT-3472
MANAJEMEN TATA HIDANGAN,D-IV,BAIK SEKALI,BANPT-3718
PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,BAIK SEKALI,BANPT-3273
AKUNTANSI,S1,BAIK SEKALI,BANPT-435
DESAIN KOMUNIKASI VISUAL,S1,UNGGUL,BANPT-2200
HUKUM,S1,BAIK,BANPT-1124
TEKNIK SIPIL,S1,BAIK,BANPT-2396
TEKNIK GEOLOGI,S1,BAIK,BANPT-3396
BISNIS DIGITAL,S1,BAIK SEKALI,BANPT-UNIVERSITAS IBN KHALDUN BOGOR
EKONOMI SYARIAH,S2,UNGGUL,BANPT-2251
PERBANKAN SYARIAH,S1,UNGGUL,BANPT-1262
BISNIS DIGITAL,D4,BAIK,BANPT-452
AKUNTANSI,S1,BAIK,BANPT-1083
ADMINISTRASI BISNIS,S1,UNGGUL,BANPT-2174
MANAJEMEN,S1,BAIK SEKALI,BANPT-2594
MANAJEMEN,S1,BAIK SEKALI,BANPT-115
MANAJEMEN,S1,UNGGUL,BANPT-760
MANAJEMEN,S1,BAIK SEKALI,BANPT-2553
AKUNTANSI,D3,BAIK,BANPT-681
EKONOMI,S2,BAIK SEKALI,BANPT-2695
MANAJEMEN PAJAK,D3,BAIK SEKALI,BANPT-3189
MANAJEMEN,S1,BAIK SEKALI,BANPT-106
MANAJEMEN,S1,BAIK SEKALI,BANPT-UNIVERSITAS TEKNOKRAT INDONESIA
PERPAJAKAN,D3,UNGGUL,BANPT-3197
MANAJEMEN,S1,BAIK SEKALI,BANPT-3034
KEBIDANAN,D-III,BAIK SEKALI,BANPT-2113
MANAJEMEN RITEL,S1,BAIK,BANPT-116
KIMIA,S2,UNGGUL,BANPT-2721
FISIKA,S1,UNGGUL,BANPT-370
FISIKA,S1,UNGGUL,BANPT-2035
BIOLOGI,S1,BAIK SEKALI,BANPT-3910
KIMIA,S1,UNGGUL,BANPT-3774
STATISTIKA,S1,UNGGUL,BANPT-788
METEOROLOGI,D4,UNGGUL,BANPT-2056
TEKNIK INFORMATIKA,S1,UNGGUL,BANPT-1118
INFORMATIKA,S1,BAIK,BANPT-271
KEDOKTERAN,S1,BAIK,BANPT-575
DOKTER,PROFESI,BAIK,BANPT-575
BIOTEKNOLOGI,S1,BAIK,BANPT-3234
KOMUNIKASI DAN PENYIARAN ISLAM,S1,BAIK,BANPT-1478
