prodi_code,institution_code,faculty,prodi,akreditasi_prodi
prodi-2678,rencanamu-217,UMUM,PERBANKAN SYARI'AH,-
prodi-2679,rencanamu-217,UMUM,PSIKOLOGI,B
prodi-2680,rencanamu-217,UMUM,ILMU HUKUM,-
prodi-2681,rencanamu-217,UMUM,KEBIDANAN,-
prodi-2682,rencanamu-217,UMUM,ANALIS KESEHATAN,-
prodi-2683,rencanamu-163,UMUM,BIMBINGAN DAN KONSELING,B
prodi-2684,rencanamu-163,UMUM,PENDIDIKAN BAHASA INGGRIS,B
prodi-2685,rencanamu-163,UMUM,KEPENDIDIKAN SEKOLAH DASAR & PRASEKOLAH,B
prodi-2686,rencanamu-163,UMUM,PENDIDIKAN GURU PAUD,C
prodi-2687,rencanamu-163,UMUM,PENDIDIKAN MATEMATIKA,B
prodi-2688,rencanamu-163,UMUM,BAHASA DAN SASTRA INDONESIA,B
prodi-2689,rencanamu-163,UMUM,PENDIDIKAN FISIKA,B
prodi-2690,rencanamu-163,UMUM,PENDIDIKAN EKONOMI,B
prodi-2691,rencanamu-163,UMUM,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,B
prodi-2692,rencanamu-163,UMUM,GEOGRAFI,B
prodi-2693,rencanamu-163,UMUM,AKUNTANSI,B
prodi-2694,rencanamu-163,UMUM,MANAJEMEN,B
prodi-2695,rencanamu-163,UMUM,TEKNIK INFORMATIKA,B
prodi-2696,rencanamu-163,UMUM,SISTEM INFORMASI,B
prodi-2697,rencanamu-163,UMUM,ILMU HUKUM,B
prodi-2698,rencanamu-163,UMUM,PETERNAKAN,B
prodi-2699,rencanamu-163,UMUM,SASTRA INGGRIS,B
prodi-2700,rencanamu-163,UMUM,BAHASA JEPANG,B
prodi-2701,rencanamu-232,UMUM,AGROTEKNOLOGI,B
prodi-2702,rencanamu-232,UMUM,ILMU HUKUM,B
prodi-2703,rencanamu-232,UMUM,ADMINISTRASI NEGARA,B
prodi-2704,rencanamu-232,UMUM,KEPENDIDIKAN SEKOLAH DASAR & PRASEKOLAH,-
prodi-2705,rencanamu-232,UMUM,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,C
prodi-2706,rencanamu-232,UMUM,TEKNIK ELEKTRO,C
prodi-2707,rencanamu-232,UMUM,TEKNIK INDUSTRI,C
prodi-2708,rencanamu-232,UMUM,TEKNIK MESIN,C
prodi-2709,rencanamu-232,UMUM,SASTRA INGGRIS,C
prodi-2710,rencanamu-232,UMUM,MANAJEMEN,B
prodi-2711,rencanamu-232,UMUM,AKUNTANSI,C
prodi-2712,rencanamu-204,UMUM,PENDIDIKAN BAHASA INGGRIS,B
prodi-2713,rencanamu-204,UMUM,PENDIDIKAN BIOLOGI,B
prodi-2714,rencanamu-204,UMUM,PENDIDIKAN MATEMATIKA,B
prodi-2715,rencanamu-204,UMUM,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,B
prodi-2716,rencanamu-204,UMUM,PENDIDIKAN GURU PAUD,B
prodi-2717,rencanamu-204,UMUM,ILMU HUKUM,B
prodi-2718,rencanamu-204,UMUM,AGRIBISNIS,B
prodi-2719,rencanamu-204,UMUM,AGROTEKNOLOGI,B
prodi-2720,rencanamu-204,UMUM,TEKNIK INFORMATIKA,B
prodi-2721,rencanamu-204,UMUM,TEKNIK SIPIL,B
prodi-2722,rencanamu-204,UMUM,TEKNIK ELEKTRO,B
prodi-2723,rencanamu-204,UMUM,MANAJEMEN,B
prodi-2724,rencanamu-204,UMUM,AKUNTANSI,A
prodi-2725,rencanamu-204,UMUM,ILMU KEPERAWATAN,B
prodi-2726,rencanamu-204,UMUM,PSIKOLOGI,B
prodi-2727,rencanamu-204,UMUM,ILMU PEMERINTAHAN,B
prodi-2728,rencanamu-204,UMUM,ILMU KOMUNIKASI,A
prodi-2729,rencanamu-204,UMUM,MANAJEMEN INFORMATIKA,B
prodi-2730,rencanamu-204,UMUM,KEPERAWATAN,C
prodi-2731,rencanamu-61,UMUM,PENYIARAN,B
prodi-2732,rencanamu-61,UMUM,JURNALISTIK,B
prodi-2733,rencanamu-61,UMUM,KEHUMASAN,B
prodi-2734,rencanamu-148,UMUM,TEKNIK ARSITEKTUR,A
prodi-2735,rencanamu-148,UMUM,TEKNIK ELEKTRO,A
prodi-2736,rencanamu-148,UMUM,TEKNIK INDUSTRI,A
prodi-2737,rencanamu-148,UMUM,TEKNIK INFORMATIKA,A
prodi-2738,rencanamu-148,UMUM,TEKNIK KIMIA,A
prodi-2739,rencanamu-148,UMUM,TEKNIK LINGKUNGAN,A
prodi-2740,rencanamu-148,UMUM,TEKNIK MESIN,A
prodi-2741,rencanamu-148,UMUM,TEKNIK SIPIL,A
prodi-2742,rencanamu-148,UMUM,AL-AHWAL AL-SYAKHSIYAH,A
prodi-2743,rencanamu-148,UMUM,EKONOMI ISLAM,B
prodi-2744,rencanamu-148,UMUM,PENDIDIKAN AGAMA ISLAM,A
prodi-2745,rencanamu-148,UMUM,FARMASI,B
prodi-2746,rencanamu-148,UMUM,KIMIA,A
prodi-2747,rencanamu-148,UMUM,STATISTIKA,B
prodi-2748,rencanamu-148,UMUM,ILMU KOMUNIKASI,A
prodi-2749,rencanamu-148,UMUM,PSIKOLOGI,A
prodi-2750,rencanamu-148,UMUM,ILMU HUKUM,A
prodi-2751,rencanamu-148,UMUM,PENDIDIKAN KEDOKTERAN,A
prodi-2752,rencanamu-148,UMUM,AKUNTANSI,A
prodi-2753,rencanamu-148,UMUM,EKONOMI PEMBANGUNAN,A
prodi-2754,rencanamu-148,UMUM,MANAJEMEN,A
prodi-2755,rencanamu-95,UMUM,BAHASA DAN SASTRA ARAB,A
prodi-2756,rencanamu-95,UMUM,PENDIDIKAN AGAMA ISLAM,A
prodi-2757,rencanamu-95,UMUM,TAFSIR HADITS,A
prodi-2758,rencanamu-95,UMUM,AKUNTANSI,B
prodi-2759,rencanamu-95,UMUM,EKONOMI PEMBANGUNAN,B
prodi-2760,rencanamu-95,UMUM,MANAJEMEN,B
prodi-2761,rencanamu-95,UMUM,FARMASI,A
prodi-2762,rencanamu-95,UMUM,ILMU HUKUM,B
prodi-2763,rencanamu-95,UMUM,PENDIDIKAN BIMBINGAN DAN KONSELING,A
prodi-2764,rencanamu-95,UMUM,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,A
prodi-2765,rencanamu-95,UMUM,PENDIDIKAN BAHASA INGGRIS,A
prodi-2766,rencanamu-95,UMUM,PENDIDIKAN BIOLOGI,A
prodi-2767,rencanamu-95,UMUM,PENDIDIKAN FISIKA,A
prodi-2768,rencanamu-95,UMUM,PENDIDIKAN GURU PAUD,B
prodi-2769,rencanamu-95,UMUM,PENDIDIKAN GURU SD,B
prodi-2770,rencanamu-95,UMUM,PENDIDIKAN MATEMATIKA,B
prodi-2771,rencanamu-95,UMUM,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,A
prodi-2772,rencanamu-95,UMUM,ILMU KESEHATAN MASYARAKAT,B
prodi-2773,rencanamu-95,UMUM,BIOLOGI,A
prodi-2774,rencanamu-95,UMUM,MATEMATIKA,B
prodi-2775,rencanamu-95,UMUM,SISTEM INFORMASI,B
prodi-2776,rencanamu-95,UMUM,ILMU KOMUNIKASI,B
prodi-2777,rencanamu-95,UMUM,SASTRA INDONESIA,B
prodi-2778,rencanamu-95,UMUM,SASTRA INGGRIS,A
prodi-2779,rencanamu-95,UMUM,PSIKOLOGI,A
prodi-2780,rencanamu-95,UMUM,TEKNIK ELEKTRO,B
prodi-2781,rencanamu-95,UMUM,TEKNIK INDUSTRI,B
prodi-2782,rencanamu-95,UMUM,TEKNIK INFORMATIKA,A
prodi-2783,rencanamu-95,UMUM,TEKNIK KIMIA,B
prodi-2784,rencanamu-95,UMUM,PENDIDIKAN FISIKA,B
prodi-2785,rencanamu-95,UMUM,FARMASI,B
prodi-2786,rencanamu-95,UMUM,TEKNIK INFORMATIKA,B
prodi-2787,rencanamu-95,UMUM,MANAJEMEN PENDIDIKAN,B
prodi-2788,rencanamu-222,UMUM,AKUNTANSI,A
prodi-2789,rencanamu-222,UMUM,EKONOMI PEMBANGUNAN,A
prodi-2790,rencanamu-222,UMUM,MANAJEMEN,A
prodi-2791,rencanamu-222,UMUM,TEKNIK ELEKTRO,B
prodi-2792,rencanamu-222,UMUM,TEKNIK INFORMATIKA,B
prodi-2793,rencanamu-222,UMUM,TEKNIK MESIN,B
prodi-2794,rencanamu-222,UMUM,TEKNIK SIPIL,A
prodi-2795,rencanamu-222,UMUM,FARMASI,B
prodi-2796,rencanamu-222,UMUM,ILMU KEPERAWATAN,B
prodi-2797,rencanamu-222,UMUM,KEDOKTERAN GIGI,A
prodi-2798,rencanamu-222,UMUM,PENDIDIKAN KEDOKTERAN,B
prodi-2799,rencanamu-222,UMUM,AGROTEKNOLOGI,A
prodi-2800,rencanamu-222,UMUM,AGRIBISNIS,A
prodi-2801,rencanamu-222,UMUM,MUAMALAT,A
prodi-2802,rencanamu-222,UMUM,KOMUNIKASI DAN PENYIARAN ISLAM,A
prodi-2803,rencanamu-222,UMUM,PENDIDIKAN AGAMA ISLAM,A
prodi-2804,rencanamu-222,UMUM,ILMU HUKUM,A
prodi-2805,rencanamu-222,UMUM,ILMU HUBUNGAN INTERNASIONAL,A
prodi-2806,rencanamu-222,UMUM,ILMU KOMUNIKASI,A
prodi-2807,rencanamu-222,UMUM,ILMU PEMERINTAHAN,A
prodi-2808,rencanamu-222,UMUM,PENDIDIKAN BAHASA ARAB,B
prodi-2809,rencanamu-222,UMUM,PENDIDIKAN BAHASA INGGRIS,A
prodi-2810,rencanamu-222,UMUM,PENDIDIKAN BAHASA JEPANG,B
prodi-2811,rencanamu-23,UMUM,TEKNIK KIMIA,B
prodi-2812,rencanamu-23,UMUM,TEKNIK INDUSTRI,B
prodi-2813,rencanamu-23,UMUM,TEKNIK ELEKTRO,B
prodi-2814,rencanamu-23,UMUM,TEKNIK INFORMATIKA,B
prodi-2815,rencanamu-23,UMUM,TEKNIK MESIN,B
prodi-2816,rencanamu-23,UMUM,TEKNIK GEOLOGI,B
prodi-2817,rencanamu-23,UMUM,STATISTIKA,B
prodi-2818,rencanamu-23,UMUM,SISTEM KOMPUTER,B
prodi-2819,rencanamu-23,UMUM,TEKNIK LINGKUNGAN,B
prodi-2820,rencanamu-176,UMUM,BIOLOGI,A
prodi-2821,rencanamu-176,UMUM,AKUNTANSI,B
prodi-2822,rencanamu-176,UMUM,MANAJEMEN,B
prodi-2823,rencanamu-176,UMUM,ARSITEKTUR,A
prodi-2824,rencanamu-176,UMUM,DESAIN PRODUK,B
prodi-2825,rencanamu-176,UMUM,ILMU TEOLOGI,A
prodi-2826,rencanamu-176,UMUM,SISTEM INFORMASI,B
prodi-2827,rencanamu-176,UMUM,TEKNIK INFORMATIKA,B
prodi-2828,rencanamu-176,UMUM,KEDOKTERAN,B
prodi-2829,rencanamu-176,UMUM,ARSITEKTUR,B
prodi-2830,rencanamu-176,UMUM,KAJIAN KONFLIK DAN PERDAMAIAN,B
prodi-2831,rencanamu-176,UMUM,MANAJEMEN,-
prodi-2832,rencanamu-100,UMUM,AKUNTANSI,A
prodi-2833,rencanamu-100,UMUM,EKONOMI PEMBANGUNAN,A
prodi-2834,rencanamu-100,UMUM,MANAJEMEN,A
prodi-2835,rencanamu-100,UMUM,ILMU HUKUM,A
prodi-2836,rencanamu-100,UMUM,BIOLOGI,A
prodi-2837,rencanamu-100,UMUM,ILMU KOMUNIKASI,A
prodi-2838,rencanamu-100,UMUM,SOSIOLOGI,A
prodi-2839,rencanamu-100,UMUM,ARSITEKTUR,A
prodi-2840,rencanamu-100,UMUM,TEKNIK INDUSTRI,A
prodi-2841,rencanamu-100,UMUM,TEKNIK INFORMATIKA,A
prodi-2842,rencanamu-100,UMUM,TEKNIK SIPIL,A
prodi-2843,rencanamu-100,UMUM,TEKNIK INFORMATIKA,B
prodi-2844,rencanamu-100,UMUM,TEKNIK SIPIL,B
prodi-2845,rencanamu-259,UMUM,AKUNTANSI,B
prodi-2846,rencanamu-259,UMUM,MANAJEMEN,B
prodi-2847,rencanamu-259,UMUM,ILMU SEJARAH,B
prodi-2848,rencanamu-259,UMUM,SASTRA INDONESIA,A
prodi-2849,rencanamu-259,UMUM,SASTRA INGGRIS,A
prodi-2850,rencanamu-259,UMUM,BIMBINGAN DAN KONSELING,B
prodi-2851,rencanamu-259,UMUM,ILMU AGAMA KATOLIK,A
prodi-2852,rencanamu-259,UMUM,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,A
prodi-2853,rencanamu-259,UMUM,PENDIDIKAN BAHASA INGGRIS,A
prodi-2854,rencanamu-259,UMUM,PENDIDIKAN BIOLOGI,A
prodi-2855,rencanamu-259,UMUM,PENDIDIKAN EKONOMI,A
prodi-2856,rencanamu-259,UMUM,PENDIDIKAN FISIKA,A
prodi-2857,rencanamu-259,UMUM,PENDIDIKAN GURU SD,A
prodi-2858,rencanamu-259,UMUM,PENDIDIKAN MATEMATIKA,A
prodi-2859,rencanamu-259,UMUM,PENDIDIKAN SEJARAH,A
prodi-2860,rencanamu-259,UMUM,MATEMATIKA,B
prodi-2861,rencanamu-259,UMUM,TEKNIK ELEKTRO,B
prodi-2862,rencanamu-259,UMUM,TEKNIK INFORMATIKA,B
prodi-2863,rencanamu-259,UMUM,TEKNIK MESIN,B
prodi-2864,rencanamu-259,UMUM,ILMU PSIKOLOGI,A
prodi-2865,rencanamu-259,UMUM,FARMASI,A
prodi-2866,rencanamu-259,UMUM,ILMU TEOLOGI,A
prodi-2867,rencanamu-196,UMUM,PETERNAKAN,B
prodi-2868,rencanamu-196,UMUM,TEKNOLOGI HASIL PERTANIAN,B
prodi-2869,rencanamu-196,UMUM,PENDIDIKAN BAHASA INGGRIS,C
prodi-2870,rencanamu-196,UMUM,PENDIDIKAN MATEMATIKA,C
prodi-2871,rencanamu-196,UMUM,AKUNTANSI,B
prodi-2872,rencanamu-196,UMUM,MANAJEMEN,B
prodi-2873,rencanamu-196,UMUM,PSIKOLOGI,A
prodi-2874,rencanamu-196,UMUM,SISTEM INFORMASI,C
prodi-2875,rencanamu-196,UMUM,TEKNIK INFORMATIKA,C
prodi-2876,rencanamu-196,UMUM,ILMU KOMUNIKASI,C
prodi-2877,rencanamu-72,UMUM,TEKNIK ELEKTRO,B
prodi-2878,rencanamu-72,UMUM,TEKNIK GEOLOGI,B
prodi-2879,rencanamu-72,UMUM,TEKNIK MESIN,B
prodi-2880,rencanamu-72,UMUM,TEKNIK PERTAMBANGAN,B
prodi-2881,rencanamu-72,UMUM,TEKNIK SIPIL,B
prodi-2882,rencanamu-72,UMUM,TEKNIK ELEKTRO,C
prodi-2883,rencanamu-72,UMUM,TEKNIK MESIN,C
prodi-2884,rencanamu-59,UMUM,AKUNTANSI,-
prodi-2885,rencanamu-59,UMUM,AKUNTANSI,A
prodi-2886,rencanamu-59,UMUM,MANAJEMEN,A
prodi-2887,rencanamu-59,UMUM,MANAJEMEN,-
prodi-2888,rencanamu-260,UMUM,AGRIBISNIS,B
prodi-2889,rencanamu-260,UMUM,AGROTEKNOLOGI,B
prodi-2890,rencanamu-260,UMUM,AKUNTANSI,A
prodi-2891,rencanamu-260,UMUM,MANAJEMEN,A
prodi-2892,rencanamu-260,UMUM,ILMU PSIKOLOGI,B
prodi-2893,rencanamu-260,UMUM,TEKNIK INDUSTRI,B
prodi-2894,rencanamu-260,UMUM,TEKNIK SIPIL,B
prodi-2895,rencanamu-260,UMUM,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,B
prodi-2896,rencanamu-260,UMUM,PENDIDIKAN BAHASA INGGRIS,B
prodi-2897,rencanamu-260,UMUM,PENDIDIKAN FISIKA,A
prodi-2898,rencanamu-260,UMUM,PENDIDIKAN GURU SD,A
prodi-2899,rencanamu-260,UMUM,PENDIDIKAN ILMU PENGETAHUAN ALAM,B
prodi-2900,rencanamu-260,UMUM,PENDIDIKAN KESEJAHTERAAN KELUARGA,B
prodi-2901,rencanamu-260,UMUM,PENDIDIKAN MATEMATIKA,B
prodi-2902,rencanamu-260,UMUM,PENDIDIKAN SENI RUPA,B
prodi-2903,rencanamu-260,UMUM,PENDIDIKAN TEKNIK MESIN,A
prodi-2904,rencanamu-160,UMUM,ILMU HUKUM,A
prodi-2905,rencanamu-160,UMUM,AKUNTANSI,B
prodi-2906,rencanamu-160,UMUM,EKONOMI PEMBANGUNAN,B
prodi-2907,rencanamu-160,UMUM,MANAJEMEN,B
prodi-2908,rencanamu-160,UMUM,TEKNIK INFORMATIKA,B
prodi-2909,rencanamu-160,UMUM,TEKNIK MESIN,B
prodi-2910,rencanamu-160,UMUM,TEKNIK SIPIL,B
prodi-2911,rencanamu-160,UMUM,AGRIBISNIS,A
prodi-2912,rencanamu-252,UMUM,MANAJEMEN,B
prodi-2913,rencanamu-252,UMUM,TEKNIK MESIN,C
prodi-2914,rencanamu-252,UMUM,TEKNIK PERMINYAKAN,C
prodi-2915,rencanamu-252,UMUM,ILMU HUKUM,C
prodi-2916,rencanamu-252,UMUM,PSIKOLOGI,C
prodi-2917,rencanamu-252,UMUM,ILMU ADMINISTRASI NEGARA,B
prodi-2918,rencanamu-278,UMUM,TEKNOLOGI PANGAN,C
prodi-2919,rencanamu-278,UMUM,SOSIOLOGI,B
prodi-2920,rencanamu-278,UMUM,ADMINISTRASI NEGARA,B
prodi-2921,rencanamu-278,UMUM,MANAJEMEN,B
prodi-2922,rencanamu-278,UMUM,AKUNTANSI,C
prodi-2923,rencanamu-278,UMUM,ILMU HUKUM,C
prodi-2924,rencanamu-278,UMUM,TEKNIK INDUSTRI,C
prodi-2925,rencanamu-278,UMUM,ARSITEKTUR,C
prodi-2926,rencanamu-65,UMUM,MANAJEMEN INFORMATIKA,A
prodi-2927,rencanamu-65,UMUM,TEKNIK INFORMATIKA,B
prodi-2928,rencanamu-65,UMUM,SISTEM INFORMASI,B
prodi-2929,rencanamu-98,UMUM,ILMU KEPERAWATAN,-
prodi-2930,rencanamu-98,UMUM,ILMU GIZI,B
prodi-2931,rencanamu-98,UMUM,ADMINISTRASI RUMAH SAKIT,B
prodi-2932,rencanamu-98,UMUM,ILMU FARMASI,C
prodi-2933,rencanamu-98,UMUM,KEBIDANAN,-
prodi-2934,rencanamu-98,UMUM,PENDIDIKAN AGAMA ISLAM,B
prodi-2935,rencanamu-98,UMUM,PENDIDIKAN GURU MI,B
prodi-2936,rencanamu-98,UMUM,EKONOMI SYARIAH,B
prodi-2937,rencanamu-98,UMUM,PERBANKAN SYARIAH,B
prodi-2938,rencanamu-98,UMUM,PENDIDIKAN MATEMATIKA,C
prodi-2939,rencanamu-98,UMUM,PENDIDIKAN GURU SD,C
prodi-2940,rencanamu-98,UMUM,MANAJEMEN,C
prodi-2941,rencanamu-98,UMUM,AKUNTANSI,C
prodi-2942,rencanamu-98,UMUM,SISTEM INFORMASI,-
prodi-2943,rencanamu-98,UMUM,TEKNIK INFORMATIKA,C
prodi-2944,rencanamu-70,UMUM,HOSPITALITY,A
prodi-2945,rencanamu-70,UMUM,PERHOTELAN,B
prodi-2946,rencanamu-6,UMUM,PERHOTELAN,B
prodi-2947,rencanamu-272,UMUM,AKUNTANSI,A
prodi-2948,rencanamu-272,UMUM,MANAJEMEN,A
prodi-2949,rencanamu-272,UMUM,TEKNIK INFORMATIKA,A
prodi-2950,rencanamu-272,UMUM,SISTEM INFORMASI,B
prodi-2951,rencanamu-272,UMUM,SASTRA INGGRIS,A
prodi-2952,rencanamu-272,UMUM,PSIKOLOGI,B
prodi-2953,rencanamu-272,UMUM,SISTEM KOMPUTER,B
prodi-2954,rencanamu-272,UMUM,TEKNIK SIPIL,B
prodi-2955,rencanamu-272,UMUM,TEKNIK INDUSTRI,B
prodi-2956,rencanamu-272,UMUM,ARSITEKTUR,A
prodi-2957,rencanamu-272,UMUM,TEKNIK ELEKTRO,B
prodi-2958,rencanamu-272,UMUM,BIMBINGAN DAN KONSELING,B
prodi-2959,rencanamu-272,UMUM,PENDIDIKAN BAHASA INGGRIS,B
prodi-2960,rencanamu-272,UMUM,PENDIDIKAN TEKNOLOGI ARGOINDUSTRI,B
prodi-2961,rencanamu-272,UMUM,MANAJEMEN INFORMATIKA,A
prodi-2962,rencanamu-272,UMUM,BAHASA JEPANG,B
prodi-2963,rencanamu-248,UMUM,PENDIDIKAN SEJARAH,B
prodi-2964,rencanamu-248,UMUM,BIMBINGAN DAN KONSELING,B
prodi-2965,rencanamu-248,UMUM,PENDIDIKAN MATEMATIKA,B
prodi-2966,rencanamu-248,UMUM,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,B
prodi-2967,rencanamu-248,UMUM,KEPENDIDIKAN SEKOLAH DASAR & PRASEKOLAH,B
prodi-2968,rencanamu-248,UMUM,BAHASA DAN SASTRA INDONESIA,C
prodi-2969,rencanamu-248,UMUM,BAHASA INGGRIS,C
prodi-2970,rencanamu-248,UMUM,AKUNTANSI,B
prodi-2971,rencanamu-248,UMUM,MANAJEMEN,A
prodi-2972,rencanamu-248,UMUM,TEKNIK INFORMATIKA,B
prodi-2973,rencanamu-248,UMUM,AGROTEKNOLOGI,C
prodi-2974,rencanamu-255,UMUM,ILMU GIZI,B
prodi-2975,rencanamu-255,UMUM,ILMU KEPERAWATAN,B
prodi-2976,rencanamu-255,UMUM,ILMU KESEHATAN MASYARAKAT,B
prodi-2977,rencanamu-255,UMUM,KEBIDANAN,B
prodi-2978,rencanamu-255,UMUM,PENDIDIKAN BIDAN,B
prodi-2979,rencanamu-255,UMUM,SISTEM INFORMASI,C
prodi-2980,rencanamu-255,UMUM,TEKNIK ELEKTRO,C
prodi-2981,rencanamu-255,UMUM,TEKNIK INFORMATIKA,C
prodi-2982,rencanamu-255,UMUM,MANAJEMEN INFORMATIKA,B
prodi-2983,rencanamu-22,UMUM,AGRIBISNIS,B
prodi-2984,rencanamu-22,UMUM,AGROTEKNOLOGI,B
prodi-2985,rencanamu-22,UMUM,TEKNIK PERTANIAN,B
prodi-2986,rencanamu-22,UMUM,TEKNOLOGI HASIL PERTANIAN,B
prodi-2987,rencanamu-22,UMUM,KEHUTANAN,C
prodi-2988,rencanamu-22,UMUM,BUDIDAYA HUTAN,C
prodi-2989,rencanamu-189,UMUM,AKUNTANSI,B
prodi-2990,rencanamu-189,UMUM,MANAJEMEN,B
prodi-2991,rencanamu-189,UMUM,AGRIBISNIS,B
prodi-2992,rencanamu-189,UMUM,AGROTEKNOLOGI,B
prodi-2993,rencanamu-189,UMUM,TEKNIK SIPIL,B
prodi-2994,rencanamu-189,UMUM,ILMU HUKUM,B
prodi-2995,rencanamu-189,UMUM,PENDIDIKAN DOKTER GIGI,A
prodi-2996,rencanamu-189,UMUM,PENDIDIKAN PROFESI DOKTER GIGI,A
prodi-2997,rencanamu-189,UMUM,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,A
prodi-2998,rencanamu-189,UMUM,PENDIDIKAN BAHASA INGGRIS,B
prodi-2999,rencanamu-189,UMUM,PENDIDIKAN MATEMATIKA,B
prodi-3000,rencanamu-189,UMUM,BIOLOGI,B
prodi-3001,rencanamu-189,UMUM,ILMU SEJARAH,B
prodi-3002,rencanamu-79,UMUM,TEKNIK INFORMATIKA,-
prodi-3003,rencanamu-79,UMUM,SISTEM KOMPUTER,-
prodi-3004,rencanamu-41,UMUM,MANAJEMEN PERHOTELAN,-
prodi-3005,rencanamu-41,UMUM,PERHOTELAN,-
prodi-3006,rencanamu-41,UMUM,CULINARY ARTS,-
prodi-3007,rencanamu-124,UMUM,AKUNTANSI,C
prodi-3008,rencanamu-124,UMUM,MANAJEMEN,B
prodi-3009,rencanamu-124,UMUM,D4 PERHOTELAN,C
prodi-3010,rencanamu-124,UMUM,PENDIDIKAN GURU PAUD,B
prodi-3011,rencanamu-124,UMUM,PENDIDIKAN KESEJAHTERAAN KELUARGA,C
prodi-3012,rencanamu-124,UMUM,SASTRA INGGRIS,C
prodi-3013,rencanamu-124,UMUM,FISIOTERAPI,B
prodi-3014,rencanamu-124,UMUM,ILMU GIZI,C
prodi-3015,rencanamu-124,UMUM,ILMU KESEHATAN MASYARAKAT,B
prodi-3016,rencanamu-124,UMUM,ILMU PSIKOLOGI,C
prodi-3017,rencanamu-124,UMUM,PEREKAM DAN INFORMASI KESEHATAN,B
prodi-3018,rencanamu-124,UMUM,BIOLOGI,B
prodi-3019,rencanamu-124,UMUM,ILMU KOMPUTER,-
prodi-3020,rencanamu-124,UMUM,SISTEM INFORMASI,C
prodi-3021,rencanamu-124,UMUM,MANAJEMEN PEMASARAN,C
prodi-3022,rencanamu-128,UMUM,ILMU HUKUM,B
prodi-3023,rencanamu-128,UMUM,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,B
prodi-3024,rencanamu-128,UMUM,PENDIDIKAN BAHASA DAN SASTRA INDONESIA DAERAH,B
prodi-3025,rencanamu-128,UMUM,PENDIDIKAN GURU SD,C
prodi-3026,rencanamu-128,UMUM,PENDIDIKAN BAHASA INGGRIS,C
prodi-3027,rencanamu-128,UMUM,ARSITEKTUR,B
prodi-3028,rencanamu-128,UMUM,ILMU KOMUNIKASI,B
prodi-3029,rencanamu-128,UMUM,AGROTEKNOLOGI,B
prodi-3030,rencanamu-128,UMUM,AGRIBISNIS,B
prodi-3031,rencanamu-80,UMUM,PENDIDIKAN MATEMATIKA,C
prodi-3032,rencanamu-80,UMUM,BIMBINGAN DAN KONSELING,B
prodi-3033,rencanamu-80,UMUM,PENDIDIKAN FISIKA,C
prodi-3034,rencanamu-80,UMUM,SOSIOLOGI,C
prodi-3035,rencanamu-210,UMUM,TEKNIK SIPIL,B
prodi-3036,rencanamu-210,UMUM,PERENCANAAN WILAYAH DAN KOTA,B
prodi-3037,rencanamu-210,UMUM,TEKNIK PERTANIAN,B
prodi-3038,rencanamu-210,UMUM,TEKNOLOGI HASIL PERTANIAN,C
prodi-3039,rencanamu-210,UMUM,ILMU ADMINISTRASI NEGARA,B
prodi-3040,rencanamu-210,UMUM,ILMU ADMINISTRASI NIAGA,B
prodi-3041,rencanamu-210,UMUM,ILMU PEMERINTAHAN,B
prodi-3042,rencanamu-210,UMUM,ILMU HUKUM,B
prodi-3043,rencanamu-210,UMUM,PENDIDIKAN FISIKA,B
prodi-3044,rencanamu-210,UMUM,PENDIDIKAN MATEMATIKA,C
prodi-3045,rencanamu-210,UMUM,PENDIDIKAN GEOGRAFI,B
prodi-3046,rencanamu-210,UMUM,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,B
prodi-3047,rencanamu-210,UMUM,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,B
prodi-3048,rencanamu-210,UMUM,PENDIDIKAN BAHASA INGGRIS,B
prodi-3049,rencanamu-210,UMUM,PENDIDIKAN SEJARAH,C
prodi-3050,rencanamu-210,UMUM,PENDIDIKAN BAHASA ARAB,C
prodi-3051,rencanamu-210,UMUM,KEBIDANAN,C
prodi-3052,rencanamu-210,UMUM,FARMASI,C
prodi-3053,rencanamu-210,UMUM,TEKNIK PERTAMBANGAN,C
prodi-3054,rencanamu-210,UMUM,ILMU PERPUSTAKAAN,B
prodi-3055,rencanamu-14,UMUM,TEKNOLOGI PENDIDIKAN,-
prodi-3056,rencanamu-14,UMUM,BIMBINGAN DAN KONSELING,-
prodi-3057,rencanamu-14,UMUM,ADMINISTRASI PENDIDIKAN,-
prodi-3058,rencanamu-14,UMUM,PENDIDIKAN LUAR SEKOLAH,-
prodi-3059,rencanamu-14,UMUM,MATEMATIKA,C
prodi-3060,rencanamu-14,UMUM,FISIKA,-
prodi-3061,rencanamu-14,UMUM,KIMIA,-
prodi-3062,rencanamu-14,UMUM,BIOLOGI,-
