cluster,institution_code,institution_name,province,body_type,campus_accreditation,faculty,prodi,edu_level,accreditation,average_yearly_fee,average_semester_fee
1,193,UNIVERSITAS KRISTEN PETRA,JAWA TIMUR,SWASTA,A,HUMANITIES AND CREATIVE INDUSTRIES,DESAIN PRODUK INTERIOR,S1,-,28000000.0,14000000.0
1,193,UNIVERSITAS KRISTEN PETRA,JAWA TIMUR,SWASTA,A,INDUSTRIAL TECHNOLOGY,BISNIS INTERNASIONAL,S1,-,28000000.0,14000000.0
1,193,UNIVERSITAS KRISTEN PETRA,JAWA TIMUR,SWASTA,A,-,INDUSTRI,S1,A,28000000.0,14000000.0
1,193,UNIVERSITAS KRISTEN PETRA,JAWA TIMUR,SWASTA,A,-,BAHASA MANDARIN,S1,B,28000000.0,14000000.0
1,193,UNIVERSITAS KRISTEN PETRA,JAWA TIMUR,SWASTA,A,SCHOOL OF BUSINESS AND MANAGEMENT,MANAJEMEN BISNIS INTERNASIONAL,S1,-,28000000.0,14000000.0
1,193,UNIVERSITAS KRISTEN PETRA,JAWA TIMUR,SWASTA,A,SCHOOL OF BUSINESS AND MANAGEMENT,PARIWISATA KREATIF,S1,-,28000000.0,14000000.0
1,193,UNIVERSITAS KRISTEN PETRA,JAWA TIMUR,SWASTA,A,TEACHER EDUCATION,GURU DASAR,S1,-,28000000.0,14000000.0
1,193,UNIVERSITAS KRISTEN PETRA,JAWA TIMUR,SWASTA,A,HUMANITIES AND CREATIVE INDUSTRIES,PENYIARAN JURNALISME,S1,-,28000000.0,14000000.0
1,193,UNIVERSITAS KRISTEN PETRA,JAWA TIMUR,SWASTA,A,INDUSTRIAL TECHNOLOGY,LISTRIK. INTERNET HAL,S1,-,28000000.0,14000000.0
1,195,UNIVERSITAS BHAKTI PERTIWI INDONESIA,D.K.I. JAKARTA,SWASTA,BAIK,-,SISTEM INFORMASI,S1,BAIK,28000000.0,14000000.0
1,193,UNIVERSITAS KRISTEN PETRA,JAWA TIMUR,SWASTA,A,SCHOOL OF BUSINESS AND MANAGEMENT,MANAJEMEN BISNIS,S1,-,28000000.0,14000000.0
1,194,UNIVERSITAS AGUNG PODOMORO,DKI JAKARTA,SWASTA,BAIK SEKALI,FAKULTAS TEKNIK,DESAIN PRODUK,S1,BAIK SEKALI,28000000.0,14000000.0
1,192,INSTITUT SAINS DAN TEKNOLOGI TERPADU SURABAYA,JAWA TIMUR,SWASTA,B,SAINS DAN TEKNOLOGI,ELEKTRO,S1,BAIK,28200000.0,14100000.0
1,189,UNIVERSITAS WIDYA GAMA,JAWA TIMUR,SWASTA,B,-,AGROTEKNOLOGI,S1,B,28500000.0,14250000.0
1,189,UNIVERSITAS WIDYA GAMA,JAWA TIMUR,SWASTA,B,-,SIPIL,S1,BAIK SEKALI,28500000.0,14250000.0
1,189,UNIVERSITAS WIDYA GAMA,JAWA TIMUR,SWASTA,B,-,INDUSTRI,S1,BAIK SEKALI,28500000.0,14250000.0
1,187,UNIVERSITAS PGRI SILAMPARI,SUMATERA SELATAN,SWASTA,BAIK SEKALI,-,TEKNOLOGI INFORMASI,S1,BAIK,28572900.0,14286450.0
1,187,UNIVERSITAS PGRI SILAMPARI,SUMATERA SELATAN,SWASTA,BAIK SEKALI,-,BAHASA INGGRIS,S1,BAIK SEKALI,28572900.0,14286450.0
1,184,INSTITUT BISNIS DAN INFORMATIKA KWIK KIAN GIE,D.K.I. JAKARTA,SWASTA,BAIK SEKALI,SARJANA,SISTEM INFORMASI,S1,B,29000000.0,14500000.0
1,182,UNIVERSITAS AMAL ILMIAH YAPIS WAMENA,PAPUA,SWASTA,BAIK,-,ADMINISTRASI BISNIS,S1,BAIK,29250006.0,14625003.0
1,181,STFT GKI IZAAK SAMUEL KIJNE JAYAPURA,PAPUA,SWASTA,BAIK,-,TEOLOGI,S1,BAIK,29350000.0,14675000.0
1,180,POLITEKNIK SAHID,BANTEN,SWASTA,A,-,D1 USAHA PERJALANAN WISATA,S1,A,29475000.0,14737500.0
1,180,POLITEKNIK SAHID,BANTEN,SWASTA,A,PERHOTELAN,LAYANAN HOTEL TERAPUNG,S1,-,29475000.0,14737500.0
1,179,INSTITUT TEKNOLOGI DIRGANTARA ADISUTJIPTO,D.I. YOGYAKARTA,SWASTA,BAIK SEKALI,-,MESIN,S1,BAIK SEKALI,29500000.0,14750000.0
1,178,UNIVERSITAS MUHAMMADIYAH MAGELANG,JAWA TENGAH,SWASTA,B,-,GURU SD,S1,A,29580000.0,14790000.0
1,177,UNIVERSITAS HASYIM ASY'ARI TEBUIRENG JOMBANG,JAWA TIMUR,SWASTA,BAIK SEKALI,-,GURU SEKOLAH DASAR,S1,BAIK SEKALI,29750000.0,14875000.0
1,177,UNIVERSITAS HASYIM ASY'ARI TEBUIRENG JOMBANG,JAWA TIMUR,SWASTA,BAIK SEKALI,-,AKUNTANSI,S1,BAIK,29750000.0,14875000.0
1,177,UNIVERSITAS HASYIM ASY'ARI TEBUIRENG JOMBANG,JAWA TIMUR,SWASTA,BAIK SEKALI,-,MANAJEMEN,S1,BAIK,29750000.0,14875000.0
1,177,UNIVERSITAS HASYIM ASY'ARI TEBUIRENG JOMBANG,JAWA TIMUR,SWASTA,BAIK SEKALI,-,SISTEM INFORMASI,S1,BAIK SEKALI,29750000.0,14875000.0
1,177,UNIVERSITAS HASYIM ASY'ARI TEBUIRENG JOMBANG,JAWA TIMUR,SWASTA,BAIK SEKALI,-,BAHASA INGGRIS,S1,BAIK,29750000.0,14875000.0
1,177,UNIVERSITAS HASYIM ASY'ARI TEBUIRENG JOMBANG,JAWA TIMUR,SWASTA,BAIK SEKALI,-,HUKUM KELUARGA,S1,B,29750000.0,14875000.0
1,177,UNIVERSITAS HASYIM ASY'ARI TEBUIRENG JOMBANG,JAWA TIMUR,SWASTA,BAIK SEKALI,-,MESIN,S1,BAIK,29750000.0,14875000.0
1,176,SEKOLAH TINGGI ILMU KESEHATAN PAPUA,PAPUA BARAT,SWASTA,BAIK,-,KEPERAWATAN,S1,BAIK SEKALI,29900000.0,14950000.0
1,175,UNIVERSITAS KRISTEN INDONESIA,DKI JAKARTA,SWASTA,B,FAKULTAS SASTRA DAN BAHASA,BAHASA INGGRIS,S1,B,30000000.0,15000000.0
1,175,UNIVERSITAS KRISTEN INDONESIA,DKI JAKARTA,SWASTA,B,PROGRAM PASCASARJANA,HUKUM,S1,B,30000000.0,15000000.0
1,175,UNIVERSITAS KRISTEN INDONESIA,DKI JAKARTA,SWASTA,B,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,KIMIA,S1,C,30000000.0,15000000.0
1,175,UNIVERSITAS KRISTEN INDONESIA,DKI JAKARTA,SWASTA,B,PROGRAM PASCASARJANA,ARSITEKTUR,S1,B,30000000.0,15000000.0
1,175,UNIVERSITAS KRISTEN INDONESIA,DKI JAKARTA,SWASTA,B,FAKULTAS EKONOMI DAN BISNIS,AKUNTANSI,S1,B,30000000.0,15000000.0
1,174,UNIVERSITAS PRIMA INDONESIA,SUMATERA UTARA,SWASTA,B,-,MANAJEMEN INFORMATIKA,S1,C,30000001.0,15000000.0
1,174,UNIVERSITAS PRIMA INDONESIA,SUMATERA UTARA,SWASTA,B,-,KOMPUTERISASI AKUNTANSI,S1,C,30000001.0,15000000.0
1,174,UNIVERSITAS PRIMA INDONESIA,SUMATERA UTARA,SWASTA,B,FAKULTAS TEKNOLOGI DAN ILMU KOMPUTER,SISTEM INFORMASI,S1,C,30000001.0,15000000.0
1,174,UNIVERSITAS PRIMA INDONESIA,SUMATERA UTARA,SWASTA,B,FAKULTAS KESEHATAN MASYARAKAT,KESEHATAN MASYARAKAT,S1,B,30000001.0,15000000.0
1,174,UNIVERSITAS PRIMA INDONESIA,SUMATERA UTARA,SWASTA,B,FAKULTAS TEKNOLOGI DAN ILMU KOMPUTER,INDUSTRI,S1,C,30000001.0,15000000.0
1,173,UNIVERSITAS SIMALUNGUN,SUMATERA UTARA,SWASTA,B,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,SEJARAH,S1,BAIK SEKALI,30275000.0,15137500.0
1,172,UNIVERSITAS MUHAMMADIYAH BANJARMASIN,KALIMANTAN SELATAN,SWASTA,BAIK SEKALI,-,ARSITEKTUR,S1,B,30355000.0,15177500.0
1,172,UNIVERSITAS MUHAMMADIYAH BANJARMASIN,KALIMANTAN SELATAN,SWASTA,BAIK SEKALI,-,BAHASA INDONESIA,S1,BAIK,30355000.0,15177500.0
1,169,UNIVERSITAS ESA UNGGUL,D.K.I. JAKARTA,SWASTA,B,FAKULTAS TEKNIK,SURVEI PEMETAAN,S1,-,31025000.0,15512500.0
1,169,UNIVERSITAS ESA UNGGUL,D.K.I. JAKARTA,SWASTA,B,-,MESIN,S1,BAIK,31025000.0,15512500.0
1,169,UNIVERSITAS ESA UNGGUL,D.K.I. JAKARTA,SWASTA,B,FAKULTAS FISIOTERAPI,FISIOTERAPI,S1,B,31025000.0,15512500.0
1,169,UNIVERSITAS ESA UNGGUL,D.K.I. JAKARTA,SWASTA,B,-,REKAM MEDIS INFORMASI KESEHATAN,S1,A,31025000.0,15512500.0
1,169,UNIVERSITAS ESA UNGGUL,D.K.I. JAKARTA,SWASTA,B,FAKULTAS TEKNIK,PERENCANAAN WILAYAH KOTA,S1,B,31025000.0,15512500.0
1,169,UNIVERSITAS ESA UNGGUL,D.K.I. JAKARTA,SWASTA,B,-,MANAJEMEN INFORMASI KESEHATA,S1,B,31025000.0,15512500.0
1,168,INSTITUT TEKNOLOGI INSAN CENDEKIA MANDIRI,JAWA TIMUR,SWASTA,BAIK,-,BISNIS DIGITAL,S1,BAIK,31050000.0,15525000.0
1,167,UNIVERSITAS NAHDLATUL ULAMA INDONESIA,D.K.I. JAKARTA,SWASTA,BAIK SEKALI,-,EKONOMI SYARIAH,S1,BAIK,31100000.0,15550000.0
1,167,UNIVERSITAS NAHDLATUL ULAMA INDONESIA,D.K.I. JAKARTA,SWASTA,BAIK SEKALI,-,SOSIOLOGI,S1,BAIK,31100000.0,15550000.0
1,166,UNIVERSITAS KRISTEN INDONESIA TOMOHON,SULAWESI UTARA,SWASTA,BAIK,-,AGROTEKNOLOGI,S1,BAIK,31450000.0,15725000.0
1,166,UNIVERSITAS KRISTEN INDONESIA TOMOHON,SULAWESI UTARA,SWASTA,BAIK,-,BIOLOGI,S1,BAIK,31450000.0,15725000.0
1,166,UNIVERSITAS KRISTEN INDONESIA TOMOHON,SULAWESI UTARA,SWASTA,BAIK,-,EKONOMI,S1,BAIK,31450000.0,15725000.0
1,166,UNIVERSITAS KRISTEN INDONESIA TOMOHON,SULAWESI UTARA,SWASTA,BAIK,-,FARMASI,S1,BAIK,31450000.0,15725000.0
1,165,UNIVERSITAS SALI AL-AITAAM,JAWA BARAT,SWASTA,BAIK,-,MANAJEMEN,S1,BAIK,31515000.0,15757500.0
1,164,UNIVERSITAS NGUDI WALUYO,JAWA TENGAH,SWASTA,BAIK SEKALI,-,INFORMATIKA,S1,BAIK SEKALI,31600000.0,15800000.0
1,164,UNIVERSITAS NGUDI WALUYO,JAWA TENGAH,SWASTA,BAIK SEKALI,-,VOKASIONAL DESAIN FASHION,S1,BAIK SEKALI,31600000.0,15800000.0
1,164,UNIVERSITAS NGUDI WALUYO,JAWA TENGAH,SWASTA,BAIK SEKALI,-,KEOLAHRAGAAN,S1,BAIK,31600000.0,15800000.0
1,164,UNIVERSITAS NGUDI WALUYO,JAWA TENGAH,SWASTA,BAIK SEKALI,-,GURU SEKOLAH DASAR,S1,BAIK SEKALI,31600000.0,15800000.0
1,164,UNIVERSITAS NGUDI WALUYO,JAWA TENGAH,SWASTA,BAIK SEKALI,-,HUKUM,S1,BAIK SEKALI,31600000.0,15800000.0
1,163,UNIVERSITAS BINA TARUNA GORONTALO,GORONTALO,SWASTA,BAIK,-,ARSITEKTUR,S1,BAIK,32050000.0,16025000.0
1,157,UNIVERSITAS PRIMAKARA,BALI,SWASTA,BAIK SEKALI,-,BISNIS DIGITAL,S1,BAIK,32470000.0,16235000.0
1,156,UNIVERSITAS BUDI DARMA,SUMATERA UTARA,SWASTA,BAIK,-,SISTEM INFORMASI,S1,BAIK,32500000.0,16250000.0
1,154,UNIVERSITAS BAKRIE,D.K.I. JAKARTA,SWASTA,B,-,AGROTEKNOLOGI,S1,-,32750000.0,16375000.0
1,152,UNIVERSITAS SAINS DAN TEKNOLOGI KOMPUTER,JAWA TENGAH,SWASTA,BAIK,-,AKUNTANSI,S1,BAIK,33048600.0,16524300.0
1,152,UNIVERSITAS SAINS DAN TEKNOLOGI KOMPUTER,JAWA TENGAH,SWASTA,BAIK,-,BISNIS,S1,BAIK SEKALI,33048600.0,16524300.0
1,151,UNIVERSITAS MERCU BUANA YOGYAKARTA,D.I. YOGYAKARTA,SWASTA,A,-,KEOLAHRAGAAN,S1,BAIK SEKALI,33065000.0,16532500.0
1,151,UNIVERSITAS MERCU BUANA YOGYAKARTA,D.I. YOGYAKARTA,SWASTA,A,-,MANAJEMEN,S1,B,33065000.0,16532500.0
1,151,UNIVERSITAS MERCU BUANA YOGYAKARTA,D.I. YOGYAKARTA,SWASTA,A,-,BAHASA INGGRIS,S1,C,33065000.0,16532500.0
1,150,UNIVERSITAS PERINTIS INDONESIA,SUMATERA BARAT,SWASTA,B,-,BISNIS DIGITAL,S1,BAIK,33500000.0,16750000.0
1,148,UNIVERSITAS ISLAM MALANG,JAWA TIMUR,SWASTA,B,FAKULTAS TEKNIK,MESIN,S1,B,33550000.0,16775000.0
1,148,UNIVERSITAS ISLAM MALANG,JAWA TIMUR,SWASTA,B,-,GURU ROUDHATUL ATHFAL,S1,C,33550000.0,16775000.0
1,148,UNIVERSITAS ISLAM MALANG,JAWA TIMUR,SWASTA,B,-,DOKTER,S1,B,33550000.0,16775000.0
1,144,AKADEMI KEBIDANAN SISMADI,D.K.I. JAKARTA,SWASTA,BAIK,KEBIDANAN,KEBIDANAN,S1,-,34000000.0,17000000.0
1,142,UNIVERSITAS PARAMADINA,D.K.I. JAKARTA,SWASTA,B,-,KOMUNIKASI,S1,B,34550000.0,17275000.0
1,141,UNIVERSITAS PAKUAN,JAWA BARAT,SWASTA,B,-,HUKUM,S1,B,35000006.0,17500003.0
1,141,UNIVERSITAS PAKUAN,JAWA BARAT,SWASTA,B,-,BAHASA INGGRIS,S1,C,35000006.0,17500003.0
1,141,UNIVERSITAS PAKUAN,JAWA BARAT,SWASTA,B,-,ELEKTRO,S1,B,35000006.0,17500003.0
1,141,UNIVERSITAS PAKUAN,JAWA BARAT,SWASTA,B,-,PENGETAHUAN ALAM,S1,BAIK,35000006.0,17500003.0
1,141,UNIVERSITAS PAKUAN,JAWA BARAT,SWASTA,B,-,BAHASA SASTRA INDONESIA,S1,B,35000006.0,17500003.0
1,141,UNIVERSITAS PAKUAN,JAWA BARAT,SWASTA,B,-,SASTRA INDONESIA,S1,B,35000006.0,17500003.0
1,141,UNIVERSITAS PAKUAN,JAWA BARAT,SWASTA,B,-,GURU SD,S1,C,35000006.0,17500003.0
1,139,UNIVERSITAS BHAYANGKARA SURABAYA,JAWA TIMUR,SWASTA,B,FAKULTAS HUKUM,HUKUM,S1,B,35502000.0,17751000.0
1,138,UNIVERSITAS MUHAMMADIYAH PALU,SULAWESI TENGAH,SWASTA,BAIK SEKALI,-,ADMINISTRASI NEGARA,S1,C,36000019.0,18000009.0
1,138,UNIVERSITAS MUHAMMADIYAH PALU,SULAWESI TENGAH,SWASTA,BAIK SEKALI,-,GURU ANAK USIA DINI,S1,BAIK SEKALI,36000019.0,18000009.0
1,138,UNIVERSITAS MUHAMMADIYAH PALU,SULAWESI TENGAH,SWASTA,BAIK SEKALI,-,HUKUM KELUARGA,S1,BAIK,36000019.0,18000009.0
1,138,UNIVERSITAS MUHAMMADIYAH PALU,SULAWESI TENGAH,SWASTA,BAIK SEKALI,-,KOMUNIKASI PENYIARAN ISLAM,S1,BAIK SEKALI,36000019.0,18000009.0
1,136,UNIVERSITAS NUSA MEGARKENCANA,D.I. YOGYAKARTA,SWASTA,B,-,SISTEM INFORMASI,S1,BAIK,36200000.0,18100000.0
1,136,UNIVERSITAS NUSA MEGARKENCANA,D.I. YOGYAKARTA,SWASTA,B,-,MANAJEMEN,S1,BAIK SEKALI,36200000.0,18100000.0
1,134,UNIVERSITAS BAITURRAHMAH,SUMATERA BARAT,SWASTA,A,-,FARMASI KLINIS,S1,BAIK SEKALI,36300000.0,18150000.0
1,133,UNIVERSITAS SURYA,BANTEN,SWASTA,BAIK,FAKULTAS ILMU HAYATI,BIOLOGI,S1,BAIK,36600000.0,18300000.0
1,133,UNIVERSITAS SURYA,BANTEN,SWASTA,BAIK,FAKULTAS SOSIAL DAN EKONOMI,AGRIBISNIS,S1,-,36600000.0,18300000.0
1,131,UNIVERSITAS ARY GINANJAR,D.K.I. JAKARTA,SWASTA,BAIK,-,KOMPUTER,S1,BAIK,38200000.0,19100000.0
1,131,UNIVERSITAS ARY GINANJAR,D.K.I. JAKARTA,SWASTA,BAIK,-,SISTEM INFORMASI,S1,BAIK,38200000.0,19100000.0
1,130,UNIVERSITAS WIJAYA KUSUMA SURABAYA,JAWA TIMUR,SWASTA,B,-,BAHASA SASTRA INDONESIA,S1,B,38400000.0,19200000.0
1,130,UNIVERSITAS WIJAYA KUSUMA SURABAYA,JAWA TIMUR,SWASTA,B,FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,SOSIOLOGI,S1,B,38400000.0,19200000.0
1,129,POLITEKNIK INTERNASIONAL BALI,BALI,SWASTA,BAIK SEKALI,HOTEL MANAGEMENT,MANAJEMEN PERHOTELAN,S1,-,38828125.0,19414062.5
1,128,UNIVERSITAS SURABAYA,JAWA TIMUR,SWASTA,A,FAKULTAS BISNIS DAN EKONOMI,JARINGAN BISNIS PEMBERDAYAAN,S1,-,38850250.0,19425125.0
1,128,UNIVERSITAS SURABAYA,JAWA TIMUR,SWASTA,A,FAKULTAS BISNIS DAN EKONOMI,MANAJEMEN,S1,A,38850250.0,19425125.0
1,128,UNIVERSITAS SURABAYA,JAWA TIMUR,SWASTA,A,FAKULTAS HUKUM,HUKUM,S1,A,38850250.0,19425125.0
1,128,UNIVERSITAS SURABAYA,JAWA TIMUR,SWASTA,A,POLITEKNIK UBAYA D3,ADMINISTRASI USAHA,S1,-,38850250.0,19425125.0
