quipper_code,rencanamu_code,banpt_code,pddikti_code,faculty,prodi,prodi_normalized,edu_level,accreditation,institution_code
-,-,banpt-2396,-,-,,FISIKA,S1,BAIK,1803
-,-,banpt-2396,-,-,,GURU SEKOLAH DASAR,S1,BAIK,1803
-,-,banpt-2396,-,-,,MATEMATIKA,S1,BAIK,1803
-,-,banpt-1740,-,-,,BIOLOGI,S1,B,1469
-,-,banpt-1740,-,-,,EKONOMI,S1,BAIK SEKALI,1469
-,-,banpt-1740,-,-,,FISIKA,S1,B,1469
-,-,banpt-1740,-,-,,GURU SEKOLAH DASAR,S1,BAIK SEKALI,1469
-,-,banpt-1740,-,-,,KIMIA,S1,BAIK,1469
-,-,banpt-1740,-,-,,MATEMATIKA,S1,BAIK SEKALI,1469
-,-,banpt-1740,-,-,,PANCASILA KEWARGANEGARAAN,S1,BAIK SEKALI,1469
-,-,banpt-1740,-,-,,SEJARAH,S1,B,1469
-,-,banpt-3891,-,-,,AGRIBISNIS,S1,BAIK,1375
-,-,banpt-3891,-,-,,KEHUTANAN,S1,BAIK,1375
-,-,banpt-3891,-,-,,PERTANIAN,S1,BAIK,1375
quipper-723,-,banpt-2971,-,PERTANIAN,,AGRIBISNIS,S1,A,754
quipper-723,-,banpt-2971,-,PERTANIAN,,AGROTEKNOLOGI,S1,A,754
quipper-723,-,banpt-2971,-,KEHUTANAN,,KEHUTANAN,S1,B,754
quipper-723,-,banpt-2971,-,TEKNOLOGI PERTANIAN,,PERTANIAN,S1,B,754
-,-,banpt-1464,-,-,,GURU SEKOLAH DASAR,S1,BAIK SEKALI,1079
-,-,banpt-1464,-,-,,INFORMATIKA,S1,BAIK SEKALI,1079
-,-,banpt-1464,-,-,,SASTRA INGGRIS,S1,B,1079
-,-,banpt-1464,-,-,,SASTRA JEPANG,S1,B,1079
-,-,banpt-453,-,-,,AKUNTANSI,S1,B,1547
-,-,banpt-453,-,-,,HUKUM,S1,B,1547
-,-,banpt-453,-,-,,MANAJEMEN,S1,BAIK,1547
-,-,banpt-2124,-,-,,BISNIS DIGITAL,S1,BAIK,1268
-,-,banpt-2124,-,-,,INFORMATIKA,S1,BAIK SEKALI,1268
-,-,banpt-2124,-,-,,SISTEM INFORMASI,S1,BAIK SEKALI,1268
-,-,banpt-1245,-,-,,BIMBINGAN KONSELING,S1,BAIK,1128
-,-,banpt-1245,-,-,,FISIKA,S1,BAIK,1128
-,-,banpt-1245,-,-,,GURU SEKOLAH DASAR,S1,BAIK SEKALI,1128
-,-,banpt-1245,-,-,,MANAJEMEN BISNIS INTERNASIONAL,S1,BAIK,1128
-,-,banpt-1245,-,-,,MATEMATIKA,S1,BAIK SEKALI,1128
-,-,banpt-472,-,-,,EKONOMI,S1,BAIK,1744
-,-,banpt-472,-,-,,FISIKA,S1,BAIK,1744
-,-,banpt-472,-,-,,SEJARAH,S1,BAIK,1744
quipper-682,-,-,-,FAKULTAS TEKNOLOGI INFORMASI DAN KOMUNIKASI VISUAL,,DESAIN,S1,-,1059
-,-,banpt-3530,-,-,,DESAIN KOMUNIKASI VISUAL,S1,BAIK,1059
quipper-682,-,banpt-3530,-,FAKULTAS SAINS DAN TEKNOLOGI,,FARMASI,S1,BAIK,1059
quipper-682,-,-,-,FAKULTAS TEKNOLOGI INFORMASI DAN KOMUNIKASI VISUAL,,ILMU KOMUNIKASI,S1,-,1059
quipper-682,-,banpt-3530,-,FAKULTAS SAINS DAN TEKNOLOGI,,INDUSTRI,S1,BAIK,1059
quipper-682,-,banpt-3530,-,FAKULTAS TEKNOLOGI INFORMASI DAN KOMUNIKASI VISUAL,,INFORMATIKA,S1,BAIK,1059
quipper-682,-,banpt-3530,-,FAKULTAS SAINS DAN TEKNOLOGI,,KIMIA,S1,BAIK SEKALI,1059
quipper-682,-,banpt-3530,-,FAKULTAS SAINS DAN TEKNOLOGI,,MESIN,S1,BAIK,1059
quipper-682,-,banpt-3530,-,FAKULTAS SAINS DAN TEKNOLOGI,,SIPIL,S1,BAIK,1059
quipper-682,-,banpt-3530,-,FAKULTAS TEKNOLOGI INFORMASI DAN KOMUNIKASI VISUAL,,SISTEM INFORMASI,S1,BAIK,1059
-,-,banpt-1534,-,-,,INFORMATIKA MEDIS,S1,BAIK,1549
-,-,banpt-1534,-,-,,KELAUTAN,S1,BAIK,1549
-,-,banpt-1534,-,-,,PERTANIAN,S1,BAIK,1549
quipper-465,rencanamu-24,banpt-263,-,FAKULTAS TEKNIK SIPIL DAN PERENCANAAN,,ARSITEKTUR,S1,B,82
quipper-465,rencanamu-24,banpt-263,-,FAKULTAS TEKNOLOGI INDUSTRI,,ELEKTRO,S1,B,82
quipper-465,rencanamu-24,banpt-263,-,FAKULTAS FARMASI,,FARMASI,S1,B,82
quipper-465,-,banpt-263,-,FAKULTAS SAINS DAN TEKNOLOGI INFORMASI,,FISIKA,S1,BAIK,82
quipper-465,rencanamu-24,-,-,FAKULTAS TEKNOLOGI INDUSTRI,,INDUSTRI,S1,-,82
quipper-465,rencanamu-24,-,-,FAKULTAS SAINS DAN TEKNOLOGI INFORMASI,,INFORMATIKA,S1,C,82
quipper-465,-,banpt-263,-,FAKULTAS SAINS DAN TEKNOLOGI INFORMASI,,MATEMATIKA,S1,BAIK,82
quipper-465,rencanamu-24,banpt-263,-,FAKULTAS TEKNOLOGI INDUSTRI,,MESIN,S1,B,82
quipper-465,rencanamu-24,banpt-263,-,FAKULTAS TEKNIK SIPIL DAN PERENCANAAN,,SIPIL,S1,B,82
quipper-465,rencanamu-24,-,-,FAKULTAS SAINS DAN TEKNOLOGI INFORMASI,,SISTEM INFORMASI,S1,C,82
-,rencanamu-25,banpt-2827,-,-,,ARSITEKTUR,S1,B,809
-,rencanamu-25,-,-,-,,DESAIN INTERIOR,S1,C,809
-,-,banpt-2827,-,-,,ELEKTRO,S1,BAIK,809
-,rencanamu-25,banpt-2827,-,-,,GEOLOGI,S1,C,809
-,rencanamu-25,banpt-2827,-,-,,INDUSTRI,S1,C,809
-,rencanamu-25,banpt-2827,-,-,,INFORMATIKA,S1,C,809
-,rencanamu-25,-,-,-,,MANAJEMEN INFORMATIKA,S1,C,809
-,rencanamu-25,banpt-2827,-,-,,PERENCANAAN WILAYAH KOTA,S1,C,809
-,rencanamu-25,banpt-2827,-,-,,PERTAMBANGAN,S1,C,809
quipper-64,-,banpt-619,-,DESAIN,,DESAIN KOMUNIKASI VISUAL,S1,BAIK,192
quipper-64,-,banpt-619,-,DESAIN,,DESAIN PRODUK,S1,BAIK,192
quipper-64,-,banpt-619,-,SAINS DAN TEKNOLOGI,,ELEKTRO,S1,BAIK,192
quipper-64,-,banpt-619,-,SAINS DAN TEKNOLOGI,,INDUSTRI,S1,B,192
quipper-64,-,banpt-619,-,SAINS DAN TEKNOLOGI,,INFORMATIKA,S1,UNGGUL,192
quipper-64,-,banpt-619,-,SAINS DAN TEKNOLOGI,,SISTEM INFORMASI,S1,BAIK SEKALI,192
-,-,banpt-994,-,-,,ADMINISTRASI RUMAH SAKIT,S1,BAIK,609
-,-,banpt-994,-,-,,KIMIA,S1,BAIK,609
-,-,banpt-994,-,-,,TEKNOLOGI INFORMASI,S1,BAIK,609
-,-,banpt-867,-,-,,BISNIS DIGITAL,S1,BAIK,1049
-,-,banpt-867,-,-,,KEPERAWATAN,S1,BAIK SEKALI,1049
-,-,banpt-867,-,-,,REKAYASA PERANGKAT LUNAK,S1,BAIK,1049
-,-,banpt-2286,-,-,,GURU SEKOLAH DASAR,S1,BAIK SEKALI,545
-,-,banpt-2286,-,-,,KEWIRAUSAHAAN,S1,BAIK SEKALI,545
-,-,banpt-2286,-,-,,MANAJEMEN,S1,BAIK SEKALI,545
-,-,banpt-2286,-,-,,TEKNOLOGI INFORMASI,S1,BAIK SEKALI,545
quipper-584,rencanamu-27,banpt-4020,-,FAKULTAS TEKNIK SIPIL DAN PERENCANAAN,,ARSITEKTUR,S1,B,487
quipper-584,rencanamu-27,banpt-4020,-,FAKULTAS TEKNIK SIPIL DAN PERENCANAAN,,DESAIN PRODUK,S1,C,487
quipper-584,rencanamu-27,banpt-4020,-,FAKULTAS TEKNIK ELEKTRO DAN TEKNIK INFORMATIKA,,ELEKTRO,S1,B,487
-,rencanamu-27,-,-,-,,GEOLOGI,S1,C,487
quipper-584,rencanamu-27,banpt-4020,-,FAKULTAS TEKNOLOGI INDUSTRI,,INDUSTRI,S1,C,487
quipper-584,rencanamu-27,banpt-4020,-,FAKULTAS TEKNIK ELEKTRO DAN TEKNIK INFORMATIKA,,INFORMATIKA,S1,C,487
quipper-584,rencanamu-27,banpt-4020,-,FAKULTAS TEKNOLOGI INDUSTRI,,KIMIA,S1,B,487
quipper-584,rencanamu-27,banpt-4020,-,FAKULTAS TEKNIK SIPIL DAN PERENCANAAN,,LINGKUNGAN,S1,B,487
quipper-584,rencanamu-27,banpt-4020,-,FAKULTAS TEKNOLOGI INDUSTRI,,MESIN,S1,B,487
-,rencanamu-27,banpt-4020,-,-,,PERKAPALAN,S1,B,487
quipper-584,rencanamu-27,banpt-4020,-,FAKULTAS TEKNOLOGI MINERAL DAN KELAUTAN,,PERTAMBANGAN,S1,C,487
quipper-584,rencanamu-27,banpt-4020,-,FAKULTAS TEKNIK SIPIL DAN PERENCANAAN,,SIPIL,S1,B,487
quipper-584,rencanamu-27,banpt-4020,-,FAKULTAS TEKNIK ELEKTRO DAN TEKNIK INFORMATIKA,,SISTEM INFORMASI,S1,C,487
-,rencanamu-27,-,-,-,,SISTEM KOMPUTER,S1,C,487
-,-,banpt-1272,-,-,,BISNIS DIGITAL,S1,BAIK,1145
-,-,banpt-1272,-,-,,INDUSTRI,S1,BAIK,1145
-,-,banpt-1272,-,-,,SISTEM INFORMASI,S1,BAIK,1145
-,-,banpt-2107,-,-,,INFORMATIKA,S1,BAIK,1358
-,-,banpt-2107,-,-,,LINGKUNGAN,S1,BAIK,1358
-,-,banpt-2107,-,-,,MESIN,S1,BAIK,1358
-,-,banpt-2337,-,-,,AKUNTANSI,S1,BAIK SEKALI,682
-,-,banpt-2337,-,-,,HUKUM,S1,TERAKREDITASI SEMENTARA,682
-,-,banpt-2337,-,-,,INFORMATIKA,S1,BAIK,682
-,-,banpt-2337,-,-,,MANAJEMEN,S1,BAIK,682
-,-,banpt-923,-,-,,ADMINISTRASI PUBLIK,S1,B,1735
-,-,banpt-923,-,-,,BISNIS DIGITAL,S1,BAIK,1735
-,-,banpt-923,-,-,,SISTEM INFORMASI,S1,BAIK,1735
-,-,banpt-724,-,-,,BISNIS DIGITAL,S1,BAIK,942
-,-,banpt-724,-,-,,SISTEM INFORMASI,S1,BAIK,942
-,-,banpt-724,-,-,,TEKNOLOGI INFORMASI,S1,BAIK,942
-,-,banpt-1871,-,-,,BISNIS DIGITAL,S1,BAIK,1249
-,-,banpt-1871,-,-,,INFORMATIKA,S1,BAIK,1249
-,-,banpt-727,-,-,,ADMINISTRASI KESEHATAN,S1,BAIK,1586
-,-,banpt-727,-,-,,KEWIRAUSAHAAN,S1,BAIK,1586
-,-,banpt-727,-,-,,SIPIL,S1,BAIK,1586
-,-,banpt-2160,-,-,,AKUNTANSI,S1,BAIK,1508
-,-,banpt-2160,-,-,,MANAJEMEN,S1,B,1508
-,-,banpt-2160,-,-,,SISTEM INFORMASI,S1,BAIK,1508
-,-,banpt-3560,-,-,,AKUNTANSI,S1,BAIK SEKALI,518
-,-,banpt-3560,-,-,,ARSITEKTUR,S1,BAIK,518
-,-,banpt-3560,-,-,,DESAIN KOMUNIKASI VISUAL,S1,BAIK,518
-,-,banpt-3560,-,-,,MANAJEMEN,S1,BAIK SEKALI,518
-,-,banpt-3560,-,-,,SISTEM INFORMASI,S1,BAIK,518
-,-,banpt-3560,-,-,,TEKNOLOGI INFORMASI,S1,BAIK,518
-,-,banpt-168,-,-,,BISNIS DIGITAL,S1,BAIK,1457
-,-,banpt-3438,-,-,,AKUNTANSI,S1,BAIK SEKALI,1139
-,-,banpt-3438,-,-,,DESAIN KOMUNIKASI VISUAL,S1,B,1139
-,-,banpt-3438,-,-,,INFORMATIKA,S1,BAIK SEKALI,1139
-,-,banpt-3438,-,-,,MANAJEMEN,S1,BAIK SEKALI,1139
-,-,banpt-3438,-,-,,SISTEM KOMPUTER,S1,BAIK SEKALI,1139
-,-,banpt-1821,-,-,,BISNIS DIGITAL,S1,BAIK,1611
-,-,banpt-1821,-,-,,INFORMATIKA,S1,BAIK,1611
-,-,banpt-1821,-,-,,SISTEM INFORMASI,S1,BAIK,1611
-,-,banpt-2406,-,-,,BISNIS DIGITAL,S1,BAIK,1828
-,-,banpt-2406,-,-,,SISTEM INFORMASI,S1,BAIK,1828
-,-,banpt-2406,-,-,,SISTEM KOMPUTER,S1,BAIK,1828
-,-,banpt-2488,-,-,,BISNIS DIGITAL,S1,BAIK SEKALI,526
-,-,banpt-2488,-,-,,FILM,S1,TERAKREDITASI SEMENTARA,526
-,-,banpt-2488,-,-,,INFORMATIKA,S1,B,526
-,-,banpt-2488,-,-,,MANAJEMEN RITEL,S1,BAIK,526
-,-,banpt-2488,-,-,,SISTEM INFORMASI,S1,BAIK,526
-,-,banpt-352,-,-,,BISNIS DIGITAL,S1,BAIK,1584
-,-,banpt-352,-,-,,MANAJEMEN,S1,BAIK,1584
-,-,banpt-352,-,-,,SISTEM INFORMASI,S1,BAIK,1584
-,-,banpt-1367,-,-,,KEWIRAUSAHAAN,S1,BAIK,1392
-,-,banpt-1367,-,-,,SISTEM INFORMASI,S1,BAIK,1392
-,-,banpt-1367,-,-,,TEKNOLOGI INFORMASI,S1,BAIK,1392
-,-,banpt-293,-,-,,BISNIS DIGITAL,S1,BAIK,830
-,-,banpt-293,-,-,,SISTEM INFORMASI,S1,BAIK,830
-,-,banpt-1596,-,-,,KEWIRAUSAHAAN,S1,BAIK,1772
-,-,banpt-1596,-,-,,MANAJEMEN RITEL,S1,BAIK,1772
-,-,banpt-1596,-,-,,REKAYASA PERANGKAT LUNAK,S1,BAIK,1772
-,-,banpt-3035,-,-,,AKUNTANSI,S1,BAIK SEKALI,744
-,-,banpt-3035,-,-,,BISNIS DIGITAL,S1,BAIK SEKALI,744
-,-,banpt-3035,-,-,,MANAJEMEN,S1,BAIK SEKALI,744
-,rencanamu-29,-,-,-,,AKUNTANSI,S1,B,304
-,rencanamu-29,-,-,-,,ARSITEKTUR,S1,-,304
-,rencanamu-29,-,-,-,,BISNIS DIGITAL,S1,-,304
-,rencanamu-29,banpt-3413,-,-,,DESAIN KOMUNIKASI VISUAL,S1,BAIK SEKALI,304
-,rencanamu-29,-,-,-,,ILMU KOMUNIKASI,S1,-,304
-,rencanamu-29,-,-,-,,INFORMATIKA,S1,B,304
-,rencanamu-29,banpt-3413,-,-,,MANAJEMEN,S1,B,304
-,rencanamu-29,-,-,-,,MATEMATIKA BISNIS,S1,-,304
-,rencanamu-29,banpt-3413,-,-,,SISTEM INFORMASI,S1,B,304
-,-,banpt-2449,-,-,,BISNIS DIGITAL,S1,BAIK,314
-,-,banpt-2449,-,-,,KEWIRAUSAHAAN,S1,BAIK,314
-,-,banpt-2449,-,-,,MANAJEMEN RITEL,S1,BAIK,314
-,-,banpt-2449,-,-,,SISTEM INFORMASI,S1,BAIK,314
-,-,banpt-1948,-,-,,KEWIRAUSAHAAN,S1,BAIK,1910
-,-,banpt-1948,-,-,,PERENCANAAN WILAYAH KOTA,S1,BAIK,1910
-,-,banpt-1948,-,-,,SIPIL,S1,BAIK,1910
-,-,banpt-636,-,-,,DESAIN KOMUNIKASI VISUAL,S1,BAIK,1085
-,-,banpt-636,-,-,,KEWIRAUSAHAAN,S1,BAIK,1085
-,-,banpt-636,-,-,,PARIWISATA,S1,BAIK,1085
-,-,banpt-457,-,-,,BISNIS DIGITAL,S1,BAIK,1668
-,-,banpt-457,-,-,,MANAJEMEN RITEL,S1,BAIK,1668
-,-,banpt-457,-,-,,SAINS DATA,S1,BAIK,1668
-,-,banpt-457,-,-,,SISTEM INFORMASI,S1,BAIK,1668
-,-,banpt-1730,-,-,,AGRIBISNIS,S1,BAIK,1589
-,-,banpt-1730,-,-,,BISNIS DIGITAL,S1,BAIK,1589
-,-,banpt-1730,-,-,,INFORMATIKA,S1,BAIK,1589
-,-,banpt-1730,-,-,,KEWIRAUSAHAAN,S1,BAIK,1589
-,-,banpt-1520,-,-,,KEWIRAUSAHAAN,S1,BAIK,1888
-,-,banpt-1520,-,-,,PERIKANAN,S1,BAIK,1888
-,-,banpt-1520,-,-,,TEKNOLOGI INFORMASI,S1,BAIK,1888
-,-,banpt-2801,-,-,,AKUNTANSI,S1,BAIK SEKALI,853
-,-,banpt-2801,-,-,,INDUSTRI,S1,BAIK,853
-,-,banpt-2801,-,-,,MANAJEMEN,S1,BAIK SEKALI,853
-,-,banpt-2801,-,-,,PERTAMBANGAN,S1,BAIK,853
-,-,banpt-2801,-,-,,SISTEM INFORMASI,S1,BAIK,853
-,-,banpt-2801,-,-,,TEKNOLOGI HASIL PERIKANAN,S1,BAIK,853
-,-,banpt-2801,-,-,,TEKNOLOGI INFORMASI,S1,BAIK,853
-,-,banpt-741,-,-,,AGRIBISNIS,S1,BAIK,1550
-,-,banpt-741,-,-,,INFORMATIKA,S1,BAIK,1550
-,-,banpt-741,-,-,,KEWIRAUSAHAAN,S1,BAIK,1550
-,-,banpt-269,-,-,,AKUNTANSI,S1,BAIK SEKALI,1197
-,-,banpt-269,-,-,,BISNIS DIGITAL,S1,BAIK,1197
-,-,banpt-269,-,-,,MANAJEMEN,S1,B,1197
-,-,banpt-269,-,-,,SISTEM INFORMASI,S1,BAIK,1197
-,-,banpt-562,-,-,,AGROTEKNOLOGI,S1,BAIK,624
-,-,banpt-562,-,-,,SISTEM INFORMASI,S1,BAIK,624
-,-,banpt-471,-,-,,BISNIS DIGITAL,S1,BAIK,1422
-,-,banpt-471,-,-,,KEWIRAUSAHAAN,S1,BAIK,1422
-,-,banpt-471,-,-,,SISTEM INFORMASI,S1,BAIK,1422
-,-,banpt-2275,-,-,,BISNIS DIGITAL,S1,BAIK,534
-,-,banpt-2275,-,-,,SISTEM INFORMASI,S1,BAIK SEKALI,534
-,-,banpt-2275,-,-,,SISTEM KOMPUTER,S1,BAIK SEKALI,534
-,-,banpt-2275,-,-,,TEKNOLOGI INFORMASI,S1,BAIK,534
-,-,banpt-3272,-,-,,AKUNTANSI,S1,BAIK,459
-,-,banpt-3272,-,-,,BISNIS DIGITAL,S1,BAIK,459
-,-,banpt-3272,-,-,,INFORMATIKA,S1,BAIK SEKALI,459
-,-,banpt-3272,-,-,,SAINS DATA,S1,BAIK,459
-,-,banpt-3272,-,-,,SISTEM INFORMASI,S1,BAIK SEKALI,459
-,-,banpt-1329,-,-,,BISNIS DIGITAL,S1,BAIK,1567
-,-,banpt-1329,-,-,,DESAIN KOMUNIKASI VISUAL,S1,BAIK,1567
-,-,banpt-1329,-,-,,KEWIRAUSAHAAN,S1,BAIK,1567
-,-,banpt-1329,-,-,,MANAJEMEN RITEL,S1,BAIK,1567
-,-,banpt-1329,-,-,,SISTEM INFORMASI,S1,BAIK,1567
-,-,banpt-3196,-,-,,AKUNTANSI,S1,BAIK SEKALI,1293
-,-,banpt-3196,-,-,,INFORMATIKA,S1,BAIK,1293
-,-,banpt-3196,-,-,,MANAJEMEN,S1,BAIK SEKALI,1293
-,-,banpt-1993,-,-,,AKUNTANSI,S1,B,1292
-,-,banpt-1993,-,-,,HUKUM,S1,BAIK,1292
-,-,banpt-1993,-,-,,MANAJEMEN,S1,BAIK SEKALI,1292
-,-,banpt-1993,-,-,,SISTEM INFORMASI,S1,B,1292
-,-,banpt-2621,-,-,,HUKUM,S1,B,1087
-,-,banpt-2621,-,-,,MANAJEMEN,S1,BAIK SEKALI,1087
-,-,banpt-2621,-,-,,SISTEM INFORMASI,S1,BAIK,1087
-,-,banpt-418,-,-,,ADMINISTRASI KESEHATAN,S1,BAIK,1902
-,-,banpt-418,-,-,,SIPIL,S1,BAIK,1902
-,-,banpt-418,-,-,,TEKNOLOGI INFORMASI,S1,BAIK,1902
-,-,banpt-418,-,-,,TEKNOLOGI PANGAN,S1,BAIK,1902
-,-,banpt-550,-,-,,FARMASI,S1,BAIK SEKALI,276
-,-,banpt-550,-,-,,KEBIDANAN,S1,BAIK SEKALI,276
-,-,banpt-550,-,-,,KEPERAWATAN,S1,UNGGUL,276
-,-,banpt-550,-,-,,SISTEM INFORMASI,S1,BAIK,276
-,-,banpt-550,-,-,,TEKNOLOGI PANGAN,S1,BAIK,276
-,-,banpt-764,-,-,,FARMASI,S1,BAIK,904
-,-,banpt-764,-,-,,INFORMATIKA,S1,BAIK,904
-,-,banpt-764,-,-,,KEPERAWATAN,S1,BAIK SEKALI,904
-,-,banpt-764,-,-,,SISTEM INFORMASI,S1,BAIK,904
-,-,banpt-2083,-,-,,INFORMATIKA,S1,BAIK,17
-,-,banpt-2083,-,-,,KEPERAWATAN,S1,BAIK SEKALI,17
-,-,banpt-2083,-,-,,KESEHATAN MASYARAKAT,S1,BAIK SEKALI,17
-,-,banpt-1771,-,-,,ADMINISTRASI KESEHATAN,S1,BAIK,292
-,-,banpt-1771,-,-,,BIOTEKNOLOGI,S1,BAIK,292
-,-,banpt-1771,-,-,,KEPERAWATAN,S1,UNGGUL,292
-,-,banpt-14,-,-,,INFORMATIKA KESEHATAN,S1,BAIK,1721
-,-,banpt-14,-,-,,KEWIRAUSAHAAN,S1,BAIK,1721
-,-,banpt-14,-,-,,PERIKANAN,S1,BAIK,1721
-,-,banpt-1395,-,-,,FARMASI,S1,BAIK,1233
-,-,banpt-1395,-,-,,SISTEM INFORMASI,S1,BAIK,1233
-,-,banpt-1395,-,-,,TEKNOLOGI INFORMASI,S1,BAIK,1233
-,-,banpt-1278,-,-,,ADMINISTRASI RUMAH SAKIT,S1,BAIK,1240
-,-,banpt-1278,-,-,,GIZI,S1,BAIK,1240
-,-,banpt-2231,-,-,,GURU SEKOLAH DASAR,S1,B,1708
-,-,banpt-2231,-,-,,MANAJEMEN,S1,BAIK,1708
-,-,banpt-2231,-,-,,PARIWISATA,S1,BAIK,1708
-,-,banpt-2231,-,-,,SISTEM INFORMASI,S1,BAIK,1708
quipper-675,-,-,-,FAKULTAS TEKNIK DAN DESAIN,,,S1,-,575
quipper-675,rencanamu-30,-,-,FAKULTAS TEKNIK DAN DESAIN,,ARSITEKTUR,S1,C,575
quipper-675,-,-,-,FAKULTAS TEKNIK DAN DESAIN,,DESAIN,S1,-,575
-,rencanamu-30,-,-,-,,DESAIN INTERIOR,S1,C,575
-,rencanamu-30,-,-,-,,DESAIN PRODUK,S1,B,575
quipper-675,-,-,-,FAKULTAS TEKNIK DAN DESAIN,,LINGKUNGAN,S1,-,575
-,rencanamu-30,-,-,-,,METALURGI,S1,C,575
quipper-675,rencanamu-30,-,-,FAKULTAS TEKNIK DAN DESAIN,,PERENCANAAN WILAYAH KOTA,S1,B,575
-,rencanamu-30,-,-,-,,PERMINYAKAN,S1,C,575
quipper-675,rencanamu-30,-,-,FAKULTAS TEKNIK DAN DESAIN,,PERTAMBANGAN,S1,C,575
quipper-675,rencanamu-30,-,-,FAKULTAS TEKNIK DAN DESAIN,,SIPIL,S1,C,575
quipper-36,-,banpt-1123,-,EKONOMI DAN BISNIS,,AKUNTANSI,S1,BAIK SEKALI,855
quipper-36,-,banpt-1123,-,EKONOMI DAN BISNIS,,EKONOMI PEMBANGUNAN,S1,BAIK SEKALI,855
quipper-36,-,banpt-1123,-,EKONOMI DAN BISNIS,,MANAJEMEN,S1,BAIK SEKALI,855
quipper-36,-,banpt-1123,-,"SAINS, TEKNOLOGI, DAN INDUSTRI",,REKAYASA PERANGKAT LUNAK,S1,BAIK,855
quipper-36,-,banpt-1123,-,"SAINS, TEKNOLOGI, DAN INDUSTRI",,SISTEM INFORMASI,S1,BAIK,855
-,-,banpt-1415,-,-,,AGRONOMI,S1,BAIK,1613
-,-,banpt-1415,-,-,,KEHUTANAN,S1,BAIK,1613
-,-,banpt-1415,-,-,,SISTEM INFORMASI,S1,BAIK,1613
-,-,banpt-537,-,-,,INDUSTRI,S1,BAIK,1554
-,-,banpt-537,-,-,,KOMPUTER,S1,BAIK,1554
-,-,banpt-537,-,-,,LINGKUNGAN,S1,BAIK,1554
-,-,banpt-1040,-,-,,FISIKA,S1,BAIK,1628
-,-,banpt-1040,-,-,,KOMPUTER,S1,BAIK,1628
-,-,banpt-1040,-,-,,MATEMATIKA,S1,BAIK,1628
-,-,banpt-1040,-,-,,TEKNOLOGI INFORMASI,S1,BAIK,1628
-,-,banpt-301,-,-,,INFORMATIKA,S1,BAIK,1561
-,-,banpt-301,-,-,,SIPIL,S1,BAIK,1561
-,-,banpt-301,-,-,,SISTEM INFORMASI,S1,BAIK,1561
-,-,banpt-1592,-,-,,AGROTEKNOLOGI,S1,BAIK,284
-,-,banpt-1592,-,-,,PETERNAKAN,S1,BAIK,284
-,-,banpt-1592,-,-,,SISTEM INFORMASI,S1,BAIK,284
-,-,banpt-1592,-,-,,TEKNOLOGI INFORMASI,S1,BAIK,284
-,-,banpt-1308,-,-,,ELEKTRO,S1,BAIK SEKALI,1061
-,-,banpt-1308,-,-,,INFORMATIKA,S1,BAIK SEKALI,1061
-,-,banpt-1308,-,-,,MANAJEMEN REKAYASA,S1,BAIK SEKALI,1061
-,-,banpt-1308,-,-,,METALURGI,S1,BAIK,1061
-,-,banpt-1308,-,-,,SISTEM INFORMASI,S1,BAIK SEKALI,1061
-,-,banpt-1507,-,-,,ELEKTRO,S1,BAIK SEKALI,179
-,-,banpt-1507,-,-,,INDUSTRI,S1,BAIK SEKALI,179
-,-,banpt-1507,-,-,,INFORMATIKA,S1,BAIK SEKALI,179
-,-,banpt-1507,-,-,,MESIN,S1,BAIK SEKALI,179
-,-,banpt-1507,-,-,,PENERBANGAN,S1,BAIK SEKALI,179
-,-,banpt-3299,-,-,,ARSITEKTUR,S1,BAIK,897
-,-,banpt-3299,-,-,,INDUSTRI,S1,BAIK SEKALI,897
-,-,banpt-3299,-,-,,INFORMATIKA,S1,BAIK SEKALI,897
-,-,banpt-3299,-,-,,SIPIL,S1,BAIK SEKALI,897
-,-,banpt-3299,-,-,,SISTEM INFORMASI,S1,BAIK SEKALI,897
quipper-365,rencanamu-31,-,-,AKUNTANSI,,AKUNTANSI,S1,-,39
quipper-365,-,-,-,DESAIN KOMUNIKASI VISUAL,,DESAIN,S1,-,39
-,rencanamu-31,banpt-1774,-,-,,DESAIN KOMUNIKASI VISUAL,S1,B,39
-,-,banpt-1774,-,-,,DESAIN PRODUK,S1,BAIK,39
-,rencanamu-31,banpt-1774,-,-,,ELEKTRO,S1,B,39
quipper-365,rencanamu-31,-,-,FASHION APPAREL DESIGN,,FASHION,S1,-,39
quipper-365,-,-,-,DESAIN KOMUNIKASI VISUAL,,ILMU KOMUNIKASI,S1,-,39
quipper-365,rencanamu-31,banpt-1774,-,TEKNIK INDUSTRI,,INDUSTRI,S1,B,39
-,rencanamu-31,banpt-1774,-,-,,INFORMATIKA,S1,B,39
-,-,banpt-1774,-,-,,KOMPUTER,S1,BAIK SEKALI,39
-,-,banpt-1774,-,-,,LOGISTIK,S1,BAIK,39
quipper-365,rencanamu-31,-,-,MANAJEMEN RANTAI PASOK,,MANAJEMEN,S1,-,39
quipper-365,rencanamu-31,banpt-1774,-,TEKNOLOGI INFORMASI,,SISTEM INFORMASI,S1,B,39
-,rencanamu-31,-,-,-,,TEKNOLOGI INFORMASI,S1,-,39
quipper-681,-,-,-,FAKULTAS PERTANIAN,,AGROTEKNOLOGI,S1,-,525
quipper-681,rencanamu-32,banpt-2433,-,FAKULTAS TEKNIK SIPIL DAN PERENCANAAN,,ARSITEKTUR,S1,B,525
