prodi_code,prodi_name,jenjang,akreditasi_prodi,institution_code
30488,"PEMASARAN,INOVASI,DAN TEKNOLOGI",S2 TERAPAN,BAIK,2685
30489,MANAJEMEN,S1,BAIK,
30490,MANAJEMEN,S1,BAIK,62
30491,BISNIS DIGITAL,S1,BAIK,2661
30492,MANAJEMEN,S1,BAIK,2884
30493,EKONOMI SYARIAH,S3,BAIK,1258
30494,AKUNTANSI,S1,A,2643
30495,TEKNOLOGI INFORMASI,S1,BAIK,1703
30496,SISTEM INFORMASI,S1,BAIK,1170
30497,ILMU KOMPUTER,S1,BAIK,222
30498,SISTEM INFORMASI,S1,BAIK,99
30499,INFORMATIKA,S1,BAIK,99
30500,SAINS DATA,S1,BAIK,99
30501,INFORMATIKA,S1,BAIK,146
30502,KEUANGAN DAN PERBANKAN,D-III,BAIK SEKALI,2338
30503,AKUNTANSI,S1,BAIK SEKALI,2577
30504,AKUNTANSI MANAJERIAL,D-IV,BAIK,3238
30505,AKUNTANSI,S1,BAIK SEKALI,
30506,ILMU EKONOMI,S3,UNGGUL,2174
30507,MANAJEMEN PAJAK,D-III,UNGGUL,1886
30508,AKUNTANSI,D-III,UNGGUL,2095
30509,ADMINISTRASI BISNIS,D-III,BAIK SEKALI,3054
30510,EKONOMI SYARIAH,S1,BAIK,136
30511,PERBANKAN SYARIAH,S1,BAIK,136
30512,EKONOMI SYARIAH,S1,BAIK,
30513,MANAJEMEN,S1,BAIK SEKALI,99
30514,MANAJEMEN,S2,BAIK SEKALI,99
30515,AKUNTANSI,S1,BAIK SEKALI,99
30516,MATEMATIKA,S1,UNGGUL,570
30517,GEOGRAFI,S1,BAIK,668
30518,BIOLOGI,S1,BAIK SEKALI,2035
30519,MATEMATIKA,S2,UNGGUL,2697
30520,AKTUARIA,S1,UNGGUL,2697
30521,SAINS AKTUARIA,S1,UNGGUL,3774
30522,KIMIA,S1,UNGGUL,760
30523,BIOLOGI TERAPAN,S1,BAIK,2133
30524,KIMIA,S1,UNGGUL,1010
30525,HUKUM BISNIS,S1,TERAKREDITASI SEMENTARA,3197
30526,HUKUM,S2,TERAKREDITASI SEMENTARA,2404
30527,BAHASA KOREA,D-III,TERAKREDITASI SEMENTARA,
30528,MANAJEMEN HAJI DAN UMRAH,S1,TERAKREDITASI SEMENTARA,327
30529,PERENCANAAN WILAYAH DAN KOTA,S1,TERAKREDITASI SEMENTARA,204
30530,STUDI ISLAM,S2,TERAKREDITASI SEMENTARA,
30531,STUDI ISLAM,S3,TERAKREDITASI SEMENTARA,2475
30532,HUKUM,S1,TERAKREDITASI SEMENTARA,2656
30533,HUKUM,S2,TERAKREDITASI SEMENTARA,202
30534,PERADILAN PIDANA,D-IV,TERAKREDITASI SEMENTARA,1034
30535,TEOLOGI,S2,TERAKREDITASI SEMENTARA,2057
30536,PSIKOLOGI,S2,TERAKREDITASI SEMENTARA,2696
30537,MANAJEMEN AGRIBISNIS,D-IV,TERAKREDITASI SEMENTARA,2858
30538,PENGELOLAAN PERKEBUNAN,D-IV,TERAKREDITASI SEMENTARA,2789
30539,PARIWISATA,S1,TERAKREDITASI SEMENTARA,214
30540,MINISTRI,S3,TERAKREDITASI SEMENTARA,2172
30541,FILM DAN ANIMASI,S1,TERAKREDITASI SEMENTARA,2698
30542,TEKNOLOGI PANGAN DAN HASIL PERTANIAN,S1,TERAKREDITASI SEMENTARA,2698
30543,ARSITEKTUR,S2,TERAKREDITASI SEMENTARA,608
30544,HUKUM,S2,TERAKREDITASI SEMENTARA,123
30545,HUKUM,S1,TERAKREDITASI SEMENTARA,
30546,SAINS PERIKANAN,S1,TERAKREDITASI SEMENTARA,13
30547,BIOSAINS HEWAN,S1,TERAKREDITASI SEMENTARA,2698
30548,AKUAKULTUR,S1,TERAKREDITASI SEMENTARA,2698
30549,ILMU LINGKUNGAN,S1,TERAKREDITASI SEMENTARA,608
30550,AGRIBISNIS DIGITAL,S1,TERAKREDITASI SEMENTARA,2698
30551,INDUSTRI PETERNAKAN CERDAS,S1,TERAKREDITASI SEMENTARA,2174
30552,PSIKOLOGI,S3,TERAKREDITASI SEMENTARA,3098
30553,TEKNOLOGI AKUAKULTUR,D-IV,TERAKREDITASI SEMENTARA,3938
30554,PENDIDIKAN PROFESI ARSITEK,PROFESI,TERAKREDITASI SEMENTARA,3094
30555,PERENCANAAN WILAYAH DAN KOTA,S2,TERAKREDITASI SEMENTARA,1850
30556,HUKUM,S2,TERAKREDITASI SEMENTARA,2831
30557,ILMU ADMINISTRASI NEGARA,S1,TERAKREDITASI SEMENTARA,2698
30558,STUDI ISLAM,S3,TERAKREDITASI SEMENTARA,918
30559,HUKUM,S1,TERAKREDITASI SEMENTARA,1151
30560,SOSIOLOGI,S2,TERAKREDITASI SEMENTARA,2698
30561,TEKNOLOGI REKAYASA PANGAN,D-IV,TERAKREDITASI SEMENTARA,2709
30562,HUKUM KELUARGA ISLAM,S1,TERAKREDITASI SEMENTARA,540
30563,HUKUM TATANEGARA,S1,TERAKREDITASI SEMENTARA,540
30564,HUKUM EKONOMI SYARIAH,S1,TERAKREDITASI SEMENTARA,2588
30565,PROGRAM STUDI PROGRAM PROFESI INSINYUR,PROFESI,BAIK,330
30566,TEKNIK SIPIL,S1,BAIK,
30567,PSIKOLOGI,S1,TERAKREDITASI SEMENTARA,3309
30568,PERTANIAN PRESISI,-,TERAKREDITASI SEMENTARA,3628
30569,DESAIN KOMUNIKASI VISUAL,S1,TERAKREDITASI SEMENTARA,3199
30570,SOSIOLOGI,S2,TERAKREDITASI SEMENTARA,2062
30571,KESEJAHTERAAN SOSIAL,S2,TERAKREDITASI SEMENTARA,2062
30572,AGRIBISNIS,S1,TERAKREDITASI SEMENTARA,520
30573,ANALISIS PERFORMA OLAHRAGA,D4,TERAKREDITASI SEMENTARA,2698
30574,KEHUTANAN,S3,TERAKREDITASI SEMENTARA,608
30575,PENDIDIKAN PROFESI ARSITEK,PROFESI,TERAKREDITASI SEMENTARA,1543
30576,PETERNAKAN,S2,TERAKREDITASI SEMENTARA,2694
30577,AGAMA BUDDHA,S1,TERAKREDITASI SEMENTARA,3969
30578,KEWIRAUSAHAAN,S1,BAIK,2883
30579,EKONOMI ISLAM,S1,UNGGUL,2698
30580,AKUNTANSI,D-III,UNGGUL,
30581,PROFESI AKUNTAN,PROFESI,BAIK SEKALI,1041
30582,EKONOMI SYARIAH,S2,UNGGUL,327
30583,AKUNTANSI,S1,BAIK SEKALI,2939
30584,MANAJEMEN,S1,BAIK SEKALI,3171
30585,MANAJEMEN,S1,BAIK SEKALI,954
30586,MANAJEMEN,S2,BAIK SEKALI,3262
30587,MANAJEMEN RITEL,S1,BAIK,2940
30588,MANAJEMEN,S1,UNGGUL,761
30589,MANAJEMEN,S1,BAIK SEKALI,3298
30590,EKONOMI SYARIAH,S1,BAIK,290
30591,AKUNTANSI,S1,BAIK,1198
30592,MANAJEMEN,S2,BAIK SEKALI,152
30593,AKUNTANSI,S2,BAIK SEKALI,1605
30594,KEWIRAUSAHAAN,S1,BAIK,1287
30595,MANAJEMEN,S2,BAIK SEKALI,1836
30596,EKONOMI PEMBANGUNAN,S1,UNGGUL,2475
30597,BISNIS DIGITAL,D-IV,BAIK,444
30598,ADMINISTRASI PERKANTORAN DIGITAL,D-IV,UNGGUL,3804
30599,MATEMATIKA DAN ILMU PENGETAHUAN ALAM,S3,UNGGUL,2135
30600,FISIKA,S2,UNGGUL,
30601,KEBIDANAN,D-III,BAIK SEKALI,
30602,KEDOKTERAN GIGI,S1,UNGGUL,1605
30603,PENDIDIKAN PROFESI DOKTER GIGI,PROFESI,UNGGUL,1605
30604,BISNIS DIGITAL,S1,BAIK,1287
30605,MANAJEMEN,S1,BAIK,641
30606,MANAJEMEN,S2,BAIK,2129
30607,KEWIRAUSAHAAN,S1,BAIK,1327
30608,MANAJEMEN,S1,BAIK SEKALI,2169
30609,EKONOMI SYARIAH,S1,BAIK SEKALI,2069
30610,EKONOMI SYARIAH,S1,BAIK,3055
30611,MANAJEMEN,S3,BAIK,212
30612,BISNIS DIGITAL -,D-IV,BAIK,2938
30613,EKONOMI SYARIAH,S1,BAIK,2794
30614,AKUNTANSI,S1,BAIK,1336
30615,KEWIRAUSAHAAN,S1,BAIK,313
30616,BISNIS DIGITAL,D-IV,BAIK SEKALI,3302
30617,BISNIS DIGITAL,S1,BAIK SEKALI,2460
30618,ANALISIS KEUANGAN,D-IV,UNGGUL,2696
30619,MANAJEMEN PENDIDIKAN TINGGI,S2,UNGGUL,2174
30620,MANAJEMEN BISNIS SYARIAH,S1,BAIK,151
30621,AKUNTANSI,S1,BAIK SEKALI,3171
30622,AKUNTANSI,S1,BAIK SEKALI,2774
30623,SISTEM INFORMASI AKUNTANSI,S2 TERAPAN,UNGGUL,455
30624,AKUNTANSI,D-III,UNGGUL,
30625,MANAJEMEN,S2,BAIK SEKALI,1830
30626,KEWIRAUSAHAAN,S1,BAIK,1671
30627,MANAJEMEN,S1,UNGGUL,955
30628,BISNIS DIGITAL,S1,BAIK,3175
30629,ADMINISTRASI BISNIS,D-III,UNGGUL,3938
30630,EKONOMI SYARIAH,S1,BAIK SEKALI,498
30631,AKUNTANSI,D-III,BAIK SEKALI,98
30632,MANAJEMEN,S1,BAIK SEKALI,644
30633,GEOFISIKA,S1,UNGGUL,2088
30634,STATISTIKA,S1,BAIK,485
30635,BIOLOGI,S1,UNGGUL,177
30636,MATEMATIKA,S1,UNGGUL,177
30637,BIOTEKNOLOGI,S1,UNGGUL,2348
30638,MATEMATIKA,S1,UNGGUL,3199
30639,MATEMATIKA,S1,BAIK,3503
30640,BIOLOGI,S1,BAIK,1184
30641,BIOLOGI,S1,UNGGUL,1010
30642,MAGISTER ILMU KOMUNIKASI,S2,UNGGUL,2699
30643,HUBUNGAN INTERNASIONAL,S1,A,3189
30644,KESEJAHTERAAN SOSIAL,S1,UNGGUL,2660
30645,ILMU PEMERINTAHAN,S1,A,3425
30646,S1 ILMU KOMUNIKASI,S1,UNGGUL,2510
30647,SARJANA ILMU HUBUNGAN INTERNASIONAL,S1,UNGGUL,2699
30648,SARJANA PEMBANGUNAN SOSIAL DAN KESEJAHTERAAN,S1,UNGGUL,2699
30649,ILMU KOMUNIKASI,S1,A,2699
30650,ILMU KOMUNIKASI,S1,B,688
30651,ILMU ADMINISTRASI NEGARA,S1,B,553
30652,ADMINISTRASI PUBLIK,S1,UNGGUL,2709
30653,POLITIK DAN PEMERINTAHAN,S2,A,2699
30654,ADMINISTRASI PUBLIK,S1,B,445
30655,PEMBANGUNAN SOSIAL,S1,B,2303
30656,ILMU KOMUNIKASI,S1,B,2303
30657,MAGISTER ADMINISTRASI BISNIS,S2,UNGGUL,2088
30658,ADMINISTRASI PUBLIK,S1,UNGGUL,
30659,ILMU KOMUNIKASI,S1,UNGGUL,1575
30660,ILMU KOMUNIKASI,S1,UNGGUL,2241
30661,HUBUNGAN MASYARAKAT KOMUNIKASI DIGITAL,D-IV,TERAKREDITASI SEMENTARA,67
30662,KEBIJAKAN PUBLIK,S2,TERAKREDITASI SEMENTARA,410
30663,AKUNTANSI,S1,BAIK SEKALI,553
30664,KEBIDANAN,D-III,B,55
30665,KEPERAWATAN,S1,BAIK,55
30666,KEAMANAN SISTEM INFORMASI,D-IV,BAIK,24
30667,SISTEM INFORMASI,S1,BAIK,3542
30668,ADMINISTRASI KESEHATAN,S1,BAIK,49
30669,KEDOKTERAN,S1,BAIK,2614
30670,ADMINISTRASI RUMAH SAKIT,S1,BAIK,1303
30671,KEDOKTERAN KELAUTAN,SPESIALIS,BAIK,1833
30672,GIZI,S1,BAIK,2261
30673,FISIOTERAPI,S1,BAIK,3517
30674,ILMU GEOGRAFI,S3,BAIK,2679
30675,MATEMATIKA,S3,BAIK,2679
30676,BIOTEKNOLOGI,S1,BAIK,3605
30677,KEPERAWATAN,D-III,BAIK SEKALI,
30678,ANESTESIOLOGI DAN TERAPI INTENSIF,SPESIALIS,BAIK SEKALI,2063
30679,KEBIDANAN,S1,BAIK,2116
30680,KEBIDANAN,S1,BAIK,55
30681,GIZI,S1,BAIK SEKALI,55
30682,KEPERAWATAN ANESTESIOLOGI,D-IV,BAIK SEKALI,55
30683,SAINS DATA,S1,BAIK,1909
30684,ILMU KOMPUTER,S1,BAIK,
30685,SAINS DATA,S1,BAIK,
30686,SISTEM DAN TEKNOLOGI INFORMASI,S1,BAIK,
30687,BIOLOGI,S1,UNGGUL,2251
30688,PENDIDIKAN AGAMA ISLAM,S2,BAIK,83
30689,PENDIDIKAN AGAMA ISLAM,S2,BAIK,2794
30690,PENDIDIKAN KHUSUS,S1,BAIK,608
30691,PENDIDIKAN PROFESI GURU,PROFESI,BAIK,1463
30692,PENDIDIKAN KEPELATIHAN OLAHRAGA,S1,BAIK,
30693,PENDIDIKAN PROFESI GURU,PROFESI,BAIK,2920
30694,PENDIDIKAN PROFESI GURU,PROFESI,BAIK,3273
30695,ADMINISTRASI PENDIDIKAN,S1,UNGGUL,182
30696,PENDIDIKAN AGAMA KRISTEN,S2,BAIK,1952
30697,PENDIDIKAN AGAMA KRISTEN,S2,BAIK,1037
30698,PENDIDIKAN BAHASA INDONESIA,S2,UNGGUL,3318
30699,MANAJEMEN PENDIDIKAN,S2,BAIK,370
30700,ADMINISTRASI PENDIDIKAN,S2,UNGGUL,2659
30701,PENDIDIKAN AGAMA ISLAM,S1,B,2031
30702,PENDIDIKAN AGAMA ISLAM,S1,BAIK SEKALI,
30703,PENDIDIKAN AGAMA ISLAM,S2,BAIK SEKALI,2036
30704,PENDIDIKAN AGAMA ISLAM,S1,UNGGUL,2695
30705,PENDIDIKAN ISLAM ANAK USIA DINI,S1,BAIK,2876
30706,PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,UNGGUL,1070
30707,PENDIDIKAN BAHASA INGGRIS,S2,UNGGUL,
30708,PENDIDIKAN OLAHRAGA,S2,UNGGUL,370
30709,PENDIDIKAN BAHASA JEPANG,S1,UNGGUL,668
30710,PENDIDIKAN AGAMA KRISTEN,S1,BAIK SEKALI,311
30711,PENDIDIKAN BIOLOGI,S2,UNGGUL,570
30712,PENDIDIKAN AGAMA ISLAM,S1,BAIK,2876
30713,PENDIDIKAN AGAMA ISLAM,S1,BAIK SEKALI,2853
30714,PENDIDIKAN MATEMATIKA,S1,BAIK SEKALI,3545
30715,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,BAIK SEKALI,1479
30716,PENDIDIKAN MATEMATIKA,S1,BAIK,
30717,PENDIDIKAN LUAR BIASA,S1,UNGGUL,1690
30718,PENDIDIKAN BAHASA ARAB,S2,B,
30719,PENDIDIKAN ILMU PENGETAHUAN SOSIAL,S2,UNGGUL,605
30720,PENDIDIKAN BAHASA INGGRIS,S1,BAIK SEKALI,3
30721,PENDIDIKAN SENI RUPA,S1,BAIK SEKALI,668
30722,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,S1,BAIK SEKALI,3988
30723,PENDIDIKAN BAHASA INGGRIS,S1,BAIK SEKALI,2497
30724,PENDIDIKAN GURU SEKOLAH DASAR,S1,BAIK,1198
30725,PENDIDIKAN DASAR,S2,UNGGUL,668
30726,PENDIDIKAN TEKNOLOGI DAN KEJURUAN,S3,UNGGUL,3237
30727,PENDIDIKAN AGAMA KRISTEN,S1,BAIK,
30728,PENDIDIKAN ILMU PENGETAHUAN ALAM,S2,UNGGUL,485
30729,PENDIDIKAN GURU SEKOLAH DASAR,S1,BAIK,3605
30730,PENDIDIKAN BAHASA INGGRIS,S1,UNGGUL,177
30731,PENDIDIKAN AGAMA ISLAM,S2,UNGGUL,632
30732,PENDIDIKAN PROFESI GURU,PROFESI,BAIK SEKALI,312
30733,PENDIDIKAN MATEMATIKA,S1,BAIK SEKALI,1235
30734,PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,UNGGUL,517
30735,PENDIDIKAN PROFESI GURU,PROFESI,UNGGUL,1251
30736,PENDIDIKAN GURU SEKOLAH DASAR,S1,BAIK SEKALI,1424
30737,PENDIDIKAN BAHASA INGGRIS,S2,BAIK SEKALI,644
30738,PENDIDIKAN GURU SEKOLAH DASAR,S1,BAIK SEKALI,1260
30739,PENDIDIKAN LUAR BIASA,S1,UNGGUL,2435
30740,PENDIDIKAN ILMU PENGETAHUAN ALAM,S2,UNGGUL,177
30741,PENDIDIKAN AGAMA ISLAM,S1,UNGGUL,3474
30742,PENDIDIKAN MATEMATIKA,S2,UNGGUL,668
30743,PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,UNGGUL,557
30744,MANAJEMEN PENDIDIKAN ISLAM,S2,BAIK SEKALI,
30745,PENDIDIKAN GURU SEKOLAH DASAR,S1,UNGGUL,3308
30746,PENDIDIKAN AGAMA KRISTEN,S2,BAIK SEKALI,3189
30747,TEKNOLOGI PENDIDIKAN,S1,UNGGUL,2339
30748,PENDIDIKAN GURU SEKOLAH DASAR,S1,BAIK SEKALI,1534
30749,PENDIDIKAN KEPELATIHAN OLAHRAGA,S1,UNGGUL,2435
30750,PENDIDIKAN ILMU PENGETAHUAN ALAM,S1,BAIK,580
30751,PENDIDIKAN MATEMATIKA,S1,UNGGUL,3240
30752,MANAJEMEN PENDIDIKAN ISLAM,S1,UNGGUL,327
30753,PENDIDIKAN LUAR SEKOLAH,S1,UNGGUL,3240
30754,"PENDIDIKAN SENI DRAMA, TARI DAN MUSIK",S1,UNGGUL,2756
30755,PENDIDIKAN PROFESI GURU,PROFESI,BAIK SEKALI,3474
30756,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,S1,BAIK SEKALI,706
30757,TEKNOLOGI PEMBELAJARAN,S3,UNGGUL,570
30758,MANAJEMEN PENDIDIKAN ISLAM,S2,UNGGUL,1737
30759,PENDIDIKAN BAHASA INDONESIA,S1,UNGGUL,3485
30760,PENDIDIKAN BIOLOGI,S1,BAIK SEKALI,3458
30761,TEKNOLOGI PENDIDIKAN,S2,UNGGUL,2435
30762,PENDIDIKAN OLAHRAGA,S2,UNGGUL,2756
30763,PENDIDIKAN KIMIA,S1,BAIK SEKALI,3458
30764,MANAJEMEN KEPENDIDIKAN,S3,UNGGUL,2756
30765,TADRIS ILMU PENGETAHUAN SOSIAL,S1,UNGGUL,1118
30766,PENDIDIKAN AGAMA ISLAM,S1,UNGGUL,2839
30767,PENDIDIKAN LUAR SEKOLAH,S1,UNGGUL,2339
30768,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,S2,UNGGUL,3240
30769,PENDIDIKAN GURU SEKOLAH DASAR,S1,BAIK SEKALI,3273
30770,PENDIDIKAN PROFESI GURU,PROFESI,BAIK,2113
30771,PENDIDIKAN ISLAM ANAK USIA DINI,S1,UNGGUL,632
30772,PENDIDIKAN BIOLOGI,S1,UNGGUL,
30773,PENDIDIKAN FISIKA,S1,BAIK SEKALI,2035
30774,BIMBINGAN DAN KONSELING,S1,UNGGUL,3237
30775,PENDIDIKAN,S3,BAIK SEKALI,3098
30776,PENDIDIKAN AGAMA ISLAM,S3,BAIK SEKALI,517
30777,PENDIDIKAN JASMANI,S1,BAIK SEKALI,490
30778,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,S1,BAIK SEKALI,696
30779,PENDIDIKAN PROFESI GURU,PROFESI,BAIK SEKALI,3458
30780,PENDIDIKAN BAHASA INDONESIA,S2,BAIK SEKALI,644
30781,PENDIDIKAN BISNIS DAN MANAJEMEN,S2,UNGGUL,570
30782,PENDIDIKAN PROFESI GURU,PROFESI,BAIK SEKALI,1258
30783,PENDIDIKAN KEPELATIHAN OLAHRAGA,S1,UNGGUL,3237
30784,PENDIDIKAN AGAMA ISLAM,S1,UNGGUL,3096
30785,PENDIDIKAN VOKASIONAL KESEJAHTERAAN KELUARGA,S1,UNGGUL,696
30786,PENDIDIKAN AGAMA ISLAM,S1,UNGGUL,282
30787,TADRIS BAHASA INGGRIS,S1,UNGGUL,1070
30788,PENDIDIKAN BAHASA INGGRIS,S1,UNGGUL,1582
30789,PENDIDIKAN ISLAM ANAK USIA DINI,S1,BAIK SEKALI,1170
30790,PENDIDIKAN GURU SEKOLAH DASAR,S1,BAIK SEKALI,1201
30791,PENDIDIKAN AGAMA HINDU,S2,UNGGUL,3623
30792,PENDIDIKAN BAHASA INGGRIS,S1,UNGGUL,608
30793,TADRIS ILMU PENGETAHUAN SOSIAL,S1,UNGGUL,1117
30794,PENDIDIKAN JASMANI,S1,BAIK SEKALI,1179
30795,PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,UNGGUL,1582
30796,PENDIDIKAN AGAMA ISLAM,S1,BAIK SEKALI,2519
30797,PENDIDIKAN KELAUTAN DAN PERIKANAN,S1,BAIK SEKALI,3198
30798,PENDIDIKAN MATEMATIKA,S1,UNGGUL,1582
30799,PENDIDIKAN EKONOMI DAN BISNIS,S3,BAIK SEKALI,3240
30800,MANAJEMEN SUMBER DAYA MANUSIA PENDIDIKAN,S2,BAIK SEKALI,3240
30801,PENDIDIKAN PROFESI GURU,PROFESI,BAIK SEKALI,605
30802,PENDIDIKAN FISIKA,S1,BAIK,
30803,PENDIDIKAN AGAMA KRISTEN,S1,BAIK,811
30804,TADRIS MATEMATIKA,S1,BAIK,1510
30805,MANAJEMEN PENDIDIKAN ISLAM,S1,BAIK,1779
30806,PENDIDIKAN PROFESI GURU,PROFESI,BAIK SEKALI,1958
30807,PENDIDIKAN PROFESI GURU,PROFESI,BAIK SEKALI,3988
30808,PENDIDIKAN ISLAM ANAK USIA DINI,S1,BAIK,
30809,ADMINISTRASI PENDIDIKAN,S3,BAIK SEKALI,608
30810,PENDIDIKAN BAHASA ARAB,S1,BAIK SEKALI,
30811,PENDIDIKAN BAHASA INGGRIS,S1,BAIK SEKALI,2348
30812,PENDIDIKAN AGAMA ISLAM,S1,BAIK SEKALI,
30813,PENDIDIKAN GEOGRAFI,S1,BAIK SEKALI,1963
30814,PENDIDIKAN SEJARAH,S1,BAIK SEKALI,4009
30815,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,BAIK SEKALI,4009
30816,PENDIDIKAN BAHASA ARAB,S1,BAIK,2281
30817,PENDIDIKAN ISLAM ANAK USIA DINI,S1,BAIK,940
30818,PENDIDIKAN AGAMA KRISTEN,S1,BAIK,
30819,PENDIDIKAN ILMU PENGETAHUAN SOSIAL,S3,UNGGUL,3198
30820,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,UNGGUL,2673
30821,PENDIDIKAN TARI,S1,UNGGUL,2261
30822,PENDIDIKAN FISIKA,S1,UNGGUL,212
30823,PENDIDIKAN AGAMA KRISTEN,S1,BAIK,
30824,PENDIDIKAN KHUSUS,S1,BAIK,1159
30825,PENDIDIKAN AGAMA KRISTEN,S1,BAIK SEKALI,3115
30826,PENDIDIKAN AGAMA KRISTEN,S1,BAIK,3398
30827,TADRIS ILMU PENGETAHUAN ALAM,S1,BAIK,1702
30828,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,S1,UNGGUL,3485
30829,PENDIDIKAN OLAHRAGA,S2,UNGGUL,3237
30830,PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,UNGGUL,2911
30831,MANAJEMEN PENDIDIKAN ISLAM,S2,BAIK,
30832,MANAJEMEN PENDIDIKAN ISLAM,S2,BAIK,
30833,PENDIDIKAN PROFESI GURU,PROFESI,BAIK,
30834,PENDIDIKAN BAHASA ARAB,S1,BAIK,
30835,PENDIDIKAN GURU SEKOLAH DASAR,S1,BAIK,146
30836,PENDIDIKAN,S3,BAIK,1259
30837,PENDIDIKAN KRISTEN ANAK USIA DINI,S1,BAIK,
30838,PENDIDIKAN TEKNOLOGI INFORMASI,S1,BAIK,171
30839,PENDIDIKAN BAHASA ARAB,S1,BAIK,
30840,PENDIDIKAN PROFESI GURU,PROFESI,BAIK,3315
30841,PENDIDIKAN AGAMA ISLAM,S1,BAIK,
30842,PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,BAIK,
30843,PENDIDIKAN MATEMATIKA,S1,BAIK,
30844,PENDIDIKAN PROFESI GURU,PROFESI,BAIK,3285
30845,PENDIDIKAN GURU SEKOLAH DASAR,S1,BAIK,222
30846,RADIOLOGI KEDOKTERAN GIGI,SPESIALIS,BAIK SEKALI,2135
30847,KEPERAWATAN,S2,BAIK SEKALI,2311
30848,ILMU KESEHATAN MASYARAKAT,S2,UNGGUL,
30849,DOKTER,PROFESI,BAIK,3198
30850,KEDOKTERAN,S1,BAIK,3198
30851,INFORMATIKA,S1,BAIK,55
30852,TEKNIK KOMPUTER,D-III,BAIK,
30853,TEKNIK INFORMATIKA,S1,BAIK,62
30854,SAINS DATA,S1,BAIK,1170
30855,MANAJEMEN,S1,UNGGUL,3229
30856,KIMIA,S1,UNGGUL,2694
30857,BIOLOGI,S1,UNGGUL,2686
30858,BIOLOGI,S1,BAIK,1639
30859,PENDIDIKAN MATEMATIKA,S1,BAIK,2161
30860,BIMBINGAN DAN KONSELING,S1,B,
30861,PENDIDIKAN AGAMA ISLAM,S1,B,2205
30862,PENDIDIKAN AGAMA ISLAM,S2,B,328
30863,PENDIDIKAN JASMANI,S1,BAIK,790
30864,PENDIDIKAN GURU SEKOLAH DASAR,S1,BAIK,790
30865,PENDIDIKAN AGAMA KRISTEN,S1,C,3457
30866,PENDIDIKAN GEOGRAFI,S1,A,2314
30867,PENDIDIKAN AGAMA ISLAM,S1,BAIK SEKALI,133
30868,PENDIDIKAN ISLAM ANAK USIA DINI,S1,BAIK,133
30869,PENDIDIKAN AGAMA ISLAM,S2,BAIK,133
30870,PENDIDIKAN BAHASA,S2,B,
30871,PENDIDIKAN GURU SEKOLAH DASAR,S1,B,1926
30872,PENDIDIKAN FISIKA,S1,UNGGUL,1582
30873,PENDIDIKAN BAHASA INGGRIS,S3,BAIK,3240
30874,PENDIDIKAN SENI,S3,BAIK,3240
30875,PENDIDIKAN BAHASA INDONESIA,S3,BAIK,2698
30876,PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,BAIK SEKALI,133
30877,BIMBINGAN DAN KONSELING PENDIDIKAN ISLAM,S1,BAIK,
30878,PENDIDIKAN AGAMA ISLAM,S2,BAIK,
30879,PEDAGOGI,S2,BAIK,
30880,PENDIDIKAN KHUSUS,S1,BAIK,3651
30881,PENDIDIKAN GURU SEKOLAH DASAR,S1,BAIK,220
30882,PENDIDIKAN AGAMA ISLAM,S1,BAIK,
30883,PENDIDIKAN PROFESI GURU,PROFESI,BAIK,2576
30884,MANAJEMEN PENDIDIKAN ISLAM,S2,BAIK,1137
30885,PENDIDIKAN PROFESI GURU KEAGAMAAN,PROFESI,BAIK,275
30886,PENDIDIKAN AGAMA ISLAM,S2,BAIK,1000
30887,PENDIDIKAN GURU SEKOLAH DASAR,S1,BAIK,
30888,PENDIDIKAN AGAMA ISLAM,S2,BAIK,
30889,PENDIDIKAN BAHASA INGGRIS,S2,BAIK,82
30890,PENDIDIKAN AGAMA ISLAM,S1,BAIK SEKALI,52
30891,TADRIS MATEMATIKA,S1,BAIK,52
30892,MANAJEMEN PENDIDIKAN ISLAM,S1,BAIK,52
30893,PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,BAIK SEKALI,
30894,PENDIDIKAN BAHASA ARAB,S1,BAIK SEKALI,
30895,PENDIDIKAN ISLAM ANAK USIA DINI,S1,BAIK SEKALI,
30896,PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,BAIK,
30897,KEBIDANAN,S1,BAIK,221
30898,BIDAN,PROFESI,BAIK SEKALI,221
30899,ILMU KESEHATAN MASYARAKAT,S1,UNGGUL,221
30900,KEBIDANAN,D-III,BAIK SEKALI,221
30901,SISTEM INFORMASI,S1,BAIK,220
30902,INFORMATIKA,S1,BAIK,220
